ID,Unassigned;p__;c__;o___0,Unassigned;p__;c__;o___1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_3,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_3,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_4,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_1,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Thiobacterales_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales_1,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_0,k__Bacteria; p__TM7; c__TM7-3; o__CW040_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales_0
80d0,3.0693593441441642,0.2838473462342075,-0.1907425253949852,-0.7541964720192104,-0.15463140391049118,-0.2796259728776146,-0.2827196190934943,-0.59818770858683,1.5390645710432684,-0.028109877473298593,0.2970462478116214,0.07747288979497911,-0.5286325043124088,-0.3722351487295711,-0.16148198041319856,0.23501851989166805,0.6642014628313846,-0.24162332762659766,-0.3015863648725786,-0.29418350510599933,6.014781178522551,-0.6138883400327242,0.3822477185462679,-0.6018928799640118,0.4687735729963366,-0.4451823333510797,0.37234146428769527,0.7911895304850363,-0.19171662469513903,-0.5604979378979653,-0.029394142434218094,-0.17859707447933607,0.0995710310687831,0.16808740549270626,-0.047972370155774005,0.039911370636889994,-0.5895436466375883,-0.15691203556686995,-0.41998773432467185,0.8183682305253864,0.04146856916553898,-0.4982619021819901
612.d8,0.870527114913865,2.1050770545212685,0.9505434336298727,2.838619752665382,2.5990323677607092,-1.158488424544498,-0.1071326277910586,-1.3017353224510058,-1.7179459921306777,-0.09043389345436505,0.5337524716755421,-0.768762478018351,-0.2923514961755788,0.3824027976611232,0.6112392088664931,1.178710134714096,0.5806610794444745,-1.041972932907099,-0.49234499254262093,7.084250034741499,-2.4822961048569363,0.40508090005433556,-1.3969231799563406,0.30246434727136545,0.5444574143111802,-0.7048861961051844,-0.5334071844176094,-0.43764736645439273,-0.19171662469513903,-0.15732866719212077,-0.3707974656800403,-0.17859707447933607,-0.7248781515871526,-0.25950086258059046,-0.35068520134104436,-0.19140368201181568,-0.5881341528378304,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6403073153547147,-0.49829465167262393
325di,-0.1862611077628495,0.06605021322762003,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,0.7348935109518052,-0.22563272720949293,0.8187261256932489,1.4424112736864887,-1.2264706681708994,-0.45678514246268564,-0.7257754189086317,-0.5958016723672335,-0.3722351487295711,-0.16148198041319856,-0.04573503918675713,-0.9132134389654296,-0.666777707633382,0.5788483876708119,-0.48956592341298033,0.31556302239633827,-0.81910212729446,0.15541331027312688,-0.4102704772400683,-0.31256175621152965,-0.35554243449983114,-0.22372299465257436,0.23005030856051986,-0.19171662469513903,-0.5810141456943149,-0.012021038800072319,-0.17859707447933607,-0.04864410628486506,0.23164879083392492,-0.047972370155774005,0.039911370636889994,-0.5897245716959725,-0.15691203556686995,-0.41998773432467185,0.9955587014746138,0.7828718217696325,1.2175520437172258
616.d0,1.5721688808927725,0.18368708637653552,-0.1907425253949852,0.6853116440495137,-0.1092838074222525,-0.6433655479170591,-0.19347640816143763,-1.1549931084392953,0.44067498958314966,1.087163754266256,0.07209897532293179,1.1560968641660634,-0.3468830615709463,-0.3722351487295711,-0.16148198041319856,-0.3499723150609223,-0.3596258390568442,-0.2595524662286232,1.970575154534934,-0.026774536891405798,-0.028190332105000975,1.2620085011575468,1.0921959771873837,-1.0419735164476185,0.7139582380482136,-0.03395645831248812,-0.35658115520548783,-0.45470094172181785,-0.19171662469513903,-0.2985610624817967,-0.25120201879132475,-0.17859707447933607,-0.6671273777799156,-0.2901677740363968,-0.5518146272507602,-0.3450947679210068,-0.5900248604580127,-0.15691203556686995,0.05297406207478654,-0.23412007962111073,1.1121932512416195,-0.4961439357055754
681.di,-0.06717140063115878,0.07401717288002152,-0.1907425253949852,1.9371093286856542,-0.09971046304522566,1.7438817785713154,0.18706805448395722,-1.293557600210362,0.9593625532085382,1.3429782188791581,1.2754322140809344,-0.7121506294632755,-0.6167294603107634,-0.3722351487295711,-0.16148198041319856,-0.4148311101234584,-0.8791280367665947,-0.3990400786125284,-0.22339358967415127,-0.3705673255875901,-2.3821142395046135,-0.6939078730732958,-0.07801493123320906,-1.0646133203395731,-0.2921989351528416,1.2011893157296658,-0.7015420273900363,1.0056073580615206,-0.19171662469513903,-0.12036798446066187,-0.4020957337545461,-0.17859707447933607,-0.791197858456123,-0.3315779087959991,-0.047972370155774005,0.039911370636889994,-0.5899422524669871,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,0.38074320743947926,-0.498177620370002
95d0,0.1932648122318011,-0.7694075895245293,-0.060205594238169534,-0.808281744763534,-0.15762548060196585,-0.6217944193289073,-0.14595978825430414,0.6830950335527933,2.1711114994964684,-1.623870194257595,-0.22881133650364355,-0.732309040512699,0.08339511550567366,0.35567364243753424,-0.31629641537058356,-0.16502274039460924,-0.9801681761041746,-0.3001664646431142,-0.17010870408516154,-0.03707252056697801,0.5410350573617834,-3.3356567554014336,2.4020789785700463,6.004116057454537,-2.689744302165082,-0.5321193673581422,-0.39092854480900835,-0.3399559855928341,-0.19171662469513903,-0.18977213948866536,0.18036946344473362,-0.17859707447933607,3.6547893512638794,7.8128269073464445,-0.047972370155774005,0.039911370636889994,-0.5897133464950555,-0.15691203556686995,0.7175590617136425,-0.23412007962111073,-0.0891101876768165,-0.18405530554355107
94d8,-0.35498560330499646,-0.7950171588595564,-0.1907425253949852,-0.7990447616814554,-0.1592883847012011,-1.0289723806214395,-0.15286700580368306,-1.0450388374346848,-1.777360306587111,-0.12175669609168469,-1.0697670839040758,0.44512354693683887,4.840533573611957,-0.3722351487295711,-0.16148198041319856,-1.0411863073225875,0.31064404465651807,0.39480988523277766,-0.25417954907989393,-0.44338553834005406,-0.5761188573104681,-0.02421319982348595,-0.5618558442714523,-0.7339294276231026,-0.4221825645447542,-1.0671672785587072,1.6166047104549008,-0.4724840997573554,-0.19171662469513903,-0.6491472725139992,0.045674022826637115,-0.17859707447933607,-0.5547873329097079,-0.04795895592998323,-0.047972370155774005,0.039911370636889994,0.754952848844852,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.508725036113175,-0.3318295146009032
616.d14,-0.6498201349514909,0.035038666091691,-0.1907425253949852,-0.0706256472143847,-0.12257341197310533,0.022602335439391635,-0.2043594350207973,1.0901868158480363,-1.299793618650037,0.7308022811377244,0.07086421270696208,-0.768762478018351,0.5505401295635793,-0.3722351487295711,-0.16148198041319856,-1.0689577862408808,0.2864008701953833,0.2737985601123227,-0.24641060577843643,-0.3709635040216287,-1.5312576567610745,-0.38125563307039867,-0.41879489100098255,-0.8107276227006733,-0.4934141631900181,-0.3355657324836309,-0.5154737312936352,-0.5031734322141322,-0.19171662469513903,1.9534848432045324,-0.16694776495951685,8.261231933175688,-0.06569276456811081,-0.48264446174106607,-0.047972370155774005,0.039911370636889994,-0.5656672199163401,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6403073153547147,1.0216655810987816
302d0,-0.6667875996034951,0.0339035629031629,-0.1907425253949852,1.0193302351665494,-0.10513387879537911,0.5425125510776502,0.07765485895908095,-1.23467400922907,-0.45965755519018753,-0.19127543893251,-0.3553742304243457,-0.6906329476600785,-0.22687211915805136,-0.3722351487295711,-0.16148198041319856,0.08376921425282545,-1.2464453431963503,-0.4401296417446066,-0.13451632526325885,-0.48956592341298033,-1.7492773384858782,-1.3673551945233877,0.3912644879916499,1.1930872612109649,1.8846174914822533,3.144677130397534,-1.1171456701749252,-0.362621184129319,2.4943580104098375,-0.6669206950283149,0.060724538708505325,-0.17859707447933607,-0.5823829642411938,-0.08106511329680491,-0.047972370155774005,0.039911370636889994,-0.5901447427634533,-0.15691203556686995,-0.1152291058645618,-0.23412007962111073,-0.2276986230821449,1.2759370068742986
87d0,0.9133657662001551,-0.81108109243062,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,0.22732214845516577,-0.05717589188967737,-0.47383256665446477,0.3358691944398633,1.0555216833696899,0.21226956284463674,-0.08437454390357274,-0.0493368655305684,-0.3722351487295711,-0.16148198041319856,-0.5418283529057973,-0.378521893556615,-0.038414524667727365,-0.17110829235174094,-0.48956592341298033,-0.021211843532749557,-1.6215264258855906,1.0499161479763832,0.9626507155611151,-0.4299564800393858,-0.16380468684436306,-0.1775819946732424,1.2993524707403423,-0.19171662469513903,-0.54723533805294,-0.040624898325022876,-0.17859707447933607,1.5861110046383342,-0.49812793020133045,0.9083730014655813,-0.2117554235484427,-0.5830198736550839,-0.15691203556686995,-0.16873302986412933,-0.23412007962111073,-0.3717517092381269,0.9195186048973283
627.di,-0.7421724391866295,0.028860406867037464,-0.1907425253949852,4.592890464343909,0.011347781535678782,1.0922319382562937,-0.4489874974143416,-1.610281091830286,-0.6889144821193528,0.40675252720473054,0.4919086385735271,-0.768762478018351,-0.6066379793931158,-0.3722351487295711,-0.16148198041319856,-0.4902599205608087,-0.7279661438332033,-0.35429191894047946,-0.20600640925308958,1.2881050011750739,-2.407349201722626,-0.7367036616585699,-0.0175003940972498,-1.078341736570514,-0.41530160220439843,1.10728646476386,-0.8478029487495113,-0.5031734322141322,-0.19171662469513903,1.9686286912869257,0.11901478178173147,-0.17859707447933607,-0.667638891660929,-0.23897788349034288,-0.047972370155774005,0.039911370636889994,-0.5900074142662002,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.616676526688128,-0.5001149878492444
628.d8,-1.6643313105403459,0.573229872960442,-0.1907425253949852,0.24084138813735909,-0.12959122963766548,-0.05319315964367015,-0.29839979000401656,0.6955093248630222,-1.1000458491454723,-1.8568747575810698,-2.30083890340824,0.27160442004491897,0.5521203411350046,-0.3722351487295711,-0.16148198041319856,-0.5177904188897845,0.6559710842746145,0.05857517012646013,-0.32388837909884716,0.07576792200119373,-0.8333650783022901,0.0666401697522045,-1.0530643579405645,-0.040620173101851696,-0.10239906912436061,-0.46377739565617515,-0.3555863968766942,-0.5031734322141322,-0.19171662469513903,-0.14285026703295356,-0.38305776002481673,-0.17859707447933607,-0.29200936970922,-0.12355605683696799,-0.0903557588793038,0.007524518201112236,-0.5294844870301767,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5873869682294639,-0.48884163237339007
72di,3.8745933939872366,-7.761528662756955,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-0.9363359614713918,-0.17583888438063483,-1.6287335773708806,-0.2732649541900373,0.21343991703715073,-0.8073518661811491,1.0930772860110516,1.8645910358824898,-0.3722351487295711,-0.16148198041319856,-1.0236326087479681,0.22879870751801365,0.2149456743535421,-0.2313812604506014,-0.48956592341298033,9.931471289904202,1.0339555632338249,-0.3211028799944813,-2.3764521396748584,0.5727552230453851,-0.762084278230056,-0.43907350902672654,-0.5031734322141322,-0.19171662469513903,-0.6853741398752178,0.07635089680131422,-0.17859707447933607,1.5079650588546352,-0.5104349575479993,-0.047972370155774005,0.039911370636889994,-0.5890543009218753,-0.15691203556686995,0.1915869218391678,-0.23412007962111073,0.928540228328989,-0.5015316186977915
608.d14,-0.3129105681053906,0.05757751508392838,-0.1907425253949852,4.22940102971519,-0.4634970788078719,0.34920060659220054,-0.37604326878475514,-0.9455134941184627,-1.2454128099295476,0.08613290745943133,-0.5069818301556482,-0.6453225665229334,-0.3227398003827721,-0.3722351487295711,-0.16148198041319856,-0.6571832479415246,0.4609698496081034,-0.0021618516174436563,-0.3034354296398518,1.016655634856912,-0.71617875925898,1.1672602826330871,-2.630604280175604,0.7495842570931832,-0.02264522635715121,-0.5236063186786535,0.5912683625273525,-0.491562241979256,-0.19171662469513903,6.17663798278738,0.5100429425411088,4.62323505017386,-0.48008405091185474,-0.19564161623693155,-0.047972370155774005,0.039911370636889994,-0.1304908056767079,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6295432836969131,-0.25374110885618273
303d8,-0.7080177048934481,0.031145317936231435,-0.1907425253949852,-0.6242384128794259,-0.15370503908021488,-0.9374442843387912,-0.16726932906736633,-0.721625028831215,-1.302835506283393,-0.49221420748024286,-0.7174787360266165,-0.6304469503576655,3.0772815320286173,-0.026996484599750372,-0.2349086643072122,0.03231335738038051,0.02295507166487063,2.231923242003917,0.1673888040915299,1.0414120335763235,-2.1427563705922954,-0.17091941760474444,-0.9444378337982071,-0.24192734112421077,0.3086851039319505,-0.23845066656832872,-0.003949731524161399,-0.370466915955132,1.7103853272139593,-0.6163152362287496,0.017871888311058744,-0.17859707447933607,-0.5579203940844039,-0.23826064760621585,0.7734608908049339,-0.1762526654505189,0.9448314833978962,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.624929293019009,-0.5015316186977915
629.d0,1.7941374022608996,1.8511946788995222,-0.1907425253949852,1.3137249592847853,-0.08519591195120339,0.7861348278340982,-0.10362560486694923,-1.0768241008774577,-0.47003969767598147,0.5059537032699197,0.8105056400912494,0.9973926571137223,-0.5305540447361603,-0.3722351487295711,-0.16148198041319856,-0.8499984227897331,-0.12320000172486087,-0.016737349468814316,-0.3081789231070521,0.19557955235938945,-1.5559943341115143,-0.13502228514420458,0.387476198099806,-1.0963210891180195,0.9556065770438028,0.46278856504286103,-0.37535547601384567,6.734660852422814,-0.19171662469513903,-0.35173975331568663,-0.20617035815715298,-0.17859707447933607,-0.7270915683071991,-0.2939240147561037,-0.3021376239108187,-0.15430652499580944,-0.590191904477438,-0.15691203556686995,0.05718722790025174,-0.23412007962111073,-0.41929332489319027,-0.4994932399260846
306d14,-0.6700373954799089,0.03368615542732362,-0.1907425253949852,-0.7998102570265222,-0.15715651219913643,-0.6264430375678137,-0.2242985194178713,0.16114132586151894,-0.28494904524251535,-0.3771422956981228,-1.1205449631540845,0.07725219749438086,-0.0787929731468104,-0.3722351487295711,-0.16148198041319856,1.620583427141349,-1.6378949574334003,-0.794098668595687,-0.07179256774035017,-0.28266878069695844,-0.4761633644368439,1.7198590906923386,-2.9323928544427122,1.0158615251674494,-0.4370592805430084,-0.4608943983233475,1.2446114458952555,-0.5031734322141322,-0.19171662469513903,-0.4117446870408938,-0.15535824207234916,-0.17859707447933607,-0.6927861979013453,-0.31745714156750476,-0.047972370155774005,0.039911370636889994,-0.5403507401213249,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5742999221398983,0.07817556878605582
88d14,0.2311865147734137,-1.1312999355329796,-0.1907425253949852,-0.8425753559515542,-0.1595239216509725,-0.754432387790957,-0.2011856641779656,-0.8818680419525591,-0.7360894637115748,0.35219403986722425,-0.5387172702031825,0.4142281099502396,2.3240890633207965,-0.3722351487295711,-0.16148198041319856,-0.9477811025489742,0.5052470987471404,0.20201719429429843,-0.25568723714991864,-0.4413482073388252,3.2282345856377375,3.362138878918091,-1.260515254473891,0.5143277428974269,-3.3742585637987212,-0.8044010766373532,-0.15858689936190168,-0.5031734322141322,-0.19171662469513903,-0.6359956533616772,0.034537245272124435,-0.17859707447933607,5.47125664695775,-3.1470584068737444,2.4171459853768136,-0.6087961488782827,-0.018707320150764404,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.33264470551426817,-0.484932091903551
993.d14,-0.15940891482699393,0.06784659297236065,-0.1907425253949852,-0.8542460272629633,-0.16016999188736641,-0.9007418375707131,-0.16368794087926025,8.569566738498962,3.7613531906331956,-1.7583906850474147,0.6332574554707656,-0.45485820929336385,0.06477325178497217,-0.3722351487295711,-0.16148198041319856,-1.1390339467194037,0.35657520253491576,0.2832661999602921,-0.30065886409390613,-0.3853823178611342,-1.5298608067243635,-0.4652119616365223,-0.15958320910360277,-1.0071218731274754,-0.727572928518563,0.21580662943585444,-0.020789983652014326,-0.5031734322141322,-0.19171662469513903,-0.4663830793591906,-0.1090905077243973,-0.17859707447933607,-0.6322753824608798,-0.32251446651787374,-0.047972370155774005,0.039911370636889994,-0.49262091123764684,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6403073153547147,0.13491346230855417
616.di,-0.6426544524932155,0.03551804171870364,-0.1907425253949852,6.1732121478676385,-0.1614110073938254,0.10898918144601132,-0.1348976022865646,-1.4822033197042115,-0.8968254626044546,0.38351931920647486,0.24510642999235277,-0.6959967157393293,-0.590730336211321,-0.3722351487295711,-0.16148198041319856,-0.8596922662847254,0.08958775476575277,0.0684210795241515,-0.2101134078982675,-0.33017147892853244,-2.0480819509038253,-0.7913400885258407,0.07896633654537166,-1.094924283442451,-0.3107676659503575,1.3036479394758196,-0.662994623216195,-0.5031734322141322,-0.19171662469513903,-0.5092290810299764,-0.07280855763283176,4.633422394027277,-0.6144529834507555,-0.29369172151735634,-0.047972370155774005,0.039911370636889994,-0.12953799954141754,-0.15691203556686995,0.034150286151188175,-0.23412007962111073,-0.4083896506227095,-0.4989449915033087
610.d14,-0.3291330397753838,0.056492251039117695,-0.1907425253949852,-0.6774600210112747,-0.159931397393785,-1.1429259834038552,-0.1290556934438766,1.0560360793390273,-1.0804808370062307,1.155846274313718,0.11914030910514264,-0.6950181315821358,0.3328137832232586,-0.43547067750064683,4.241319948358258,-0.8897763207417096,-0.07572467560883886,0.05831561401669702,-0.25841199967511497,0.04539773905072272,0.12960787707506244,0.7693533490718677,-0.7555870713780827,-0.35046095561150903,-1.9114182001860107,-0.5538106291510336,-0.42422962427760885,2.6470572547887303,-0.19171662469513903,0.8217810258071325,0.31354897024539596,-0.17859707447933607,-0.24446279532770926,-0.6394300683590872,-0.5732891345385174,-0.36150430287339996,-0.5901276458683983,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6246902662054935,0.4534117722408308
993.d8,-0.7064058117264299,0.0312531516704383,-0.1418127075909301,-0.5867939768945094,-0.15527145395053543,-1.0242368984493035,-0.13420811385820386,-0.2912958165397057,-1.7211285977250743,-0.2917528343510375,-0.8294540109303696,-0.5856645261080176,-0.5860063213945583,-0.376336048509022,0.12404499800472997,-1.112881488898464,0.3739273420079682,0.30491685161491205,-0.24975482741917904,0.4782110058350173,-2.695429666204315,-0.03336155299563502,-1.1552513513414817,-0.18597297133858787,-0.035314331002701975,-0.7034044225306587,-0.5101237674088,-0.49880345931240255,-0.19171662469513903,-0.04471929221212585,-0.4661549684468004,-0.17859707447933607,-0.7913846637870287,-0.3362951897316005,-0.047972370155774005,0.039911370636889994,0.13839515377249917,-0.15691203556686995,-0.3347092510931696,-0.23412007962111073,-0.46610840849187246,3.7761990790813527
623.d8,-0.5647041961234976,0.04073282108418784,-0.0853151571372841,-0.48753565021617484,-0.14787448025330083,-0.9284653705123146,-0.106083039796374,7.029232587323151,-0.8485222375833578,-0.6149100927425888,-1.5012591592439628,-0.3565828806773611,-0.3637379248075324,-0.3722351487295711,-0.16148198041319856,-0.9339282143430946,0.6573309146386564,0.39430191894993155,0.1709993269380998,-0.37426238795437883,-2.230620322909917,-0.6274423760024297,-0.13736085967543782,-0.7958032274530564,-0.4010005309945802,-0.12603431976797974,-0.12784538270560167,1.361160486990262,-0.19171662469513903,0.013628534964666516,-0.5155638484129118,-0.17859707447933607,-0.5791686983845878,-0.4665579178920697,-0.047972370155774005,0.039911370636889994,-0.5897071490819935,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5966630948750599,-0.5010083373975809
616.d8,0.05863278641285346,1.2198486390412928,-0.0023134929971822364,-0.13484990502945274,-0.14180621038840305,-0.043812867174109156,-0.320044109965291,6.339657677660717,-1.914753882261125,1.3919320580675236,-0.4725520130550313,-0.7635004530144751,-0.5783089086072549,-0.3722351487295711,-0.16148198041319856,-1.1090399777551805,0.3700230239262346,0.29105919958142185,-0.2605900661324627,2.0253157794503402,-2.655880787348153,-0.4137709872689611,-0.5032862697777502,-0.6551546179209716,-0.14371261130362245,-0.19551837834126662,-0.6217779494390625,-0.5031734322141322,-0.19171662469513903,0.4180478906191821,-0.8580257423059182,-0.17859707447933607,-0.7757196272878274,-0.3235375663622967,-0.047972370155774005,0.039911370636889994,-0.48187329248096844,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6169058825845185,-0.4987258560945876
620.d8,-0.6410351861744941,0.03562636870798304,-0.1907425253949852,-0.4531086318566607,-0.15017269017652304,-0.824680970354302,-0.12670906660896405,0.5703252994329121,-0.2863413892390088,0.1742401601807215,0.2584104836932722,-0.6994830781328483,-0.39732425125043463,-0.3722351487295711,-0.16148198041319856,-1.0754245619674159,0.2893563325201842,0.25932548478317685,-0.2608585701368906,-0.37459810695325335,-0.9631544596586865,-0.34114500978070456,-0.1483118647825345,-0.6720176873076612,-0.37695838421870465,-0.6956547316258929,-0.4439688723268098,-0.10312273761558811,-0.19171662469513903,-0.5293169418754969,-0.055798177755531926,-0.17859707447933607,0.03984717014828423,-0.06548298495596187,0.40918208216249186,-0.08039097920084345,-0.589505932502332,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5918098743101342,1.988528060093743
82di,0.30314129641814963,0.09879065152248208,-0.1907425253949852,-0.8123287290276174,-0.15784951536486957,-0.574604524655636,-0.232042047573567,-1.6667693304920335,2.1065784724742724,0.08088630758178357,1.2227939514802537,-0.24445535144787076,-0.27058574926662415,-0.3722351487295711,-0.16148198041319856,1.2423510535121678,-0.019865287182011818,-1.1174157406992122,-0.2807255968824356,-0.41817495089898754,0.21244105217910264,-0.23462695625934463,0.17010054109895226,-1.3178052744632067,-0.2990147132432882,-0.4806316169053594,-0.3701228236431449,-0.5031734322141322,-0.19171662469513903,-0.5775771313024565,-0.014931499047625037,-0.17859707447933607,-0.3251849791656511,-0.02524017374568614,-0.047972370155774005,0.039911370636889994,-0.5900629501721941,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.441015510680601,-0.49914216888003604
OOO.di,-0.5279447318690608,0.04319198548733096,-0.1907425253949852,3.610685905056867,-0.0035239815250991636,-0.4074740033005557,-0.2508475575859826,-1.0998311752174241,-0.8255385532616484,0.2648489011288218,0.022414967182102463,-0.026777319867415928,-0.5704962538703395,-0.3722351487295711,-0.16148198041319856,-0.41427314778846197,-0.4184545734393555,-0.19056206017128563,0.4342917623800625,-0.40905719679155617,-1.3899968889625596,-0.44800061313885403,-0.4608889801490001,-0.3079276767851218,0.7600717215661325,0.6432834050579086,-0.5063605499725153,-0.48035625398416687,-0.19171662469513903,0.1835489088212047,-0.14697940709433957,-0.17859707447933607,-0.6219085848994101,-0.14021376403336117,-0.047972370155774005,0.039911370636889994,-0.5898859207600026,-0.15691203556686995,-0.41998773432467185,2.52105747595582,-0.20668260602368804,-0.5002635620967031
76d8,-1.7637204813410787,0.62870361505939,0.7152891341143686,-0.8506296771000355,-0.15996979635942266,-1.1057796012822039,-0.14216778314672718,-0.6487364542052143,-0.9071480574300346,-0.1618488271526534,-0.5314619779915924,-0.6675559667716919,-0.2606849618826294,0.1015381010644832,-0.00250661748146468,-0.3171088545727251,0.2636205307523691,1.3333652478489495,1.384475247806175,0.36138194255789735,-2.68354747156086,0.07484652526225907,-1.379570110659678,0.05453827853806923,0.23630066520811133,-0.5389193841540357,-0.006003455838576008,-0.41326384384046555,-0.19171662469513903,-0.6783545260313645,0.07040669502721023,-0.17859707447933607,-0.7810268473385639,-0.3416147851457938,-0.047972370155774005,0.039911370636889994,4.017273206261084,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.6236373678985594,-0.10079679687529927
70di,2.565282249491722,-1.8573028826890177,-0.1907425253949852,-0.8541074229918524,-0.16016231897020403,-0.6558536503645038,-0.21343222703349138,-1.0336791648062005,0.18678646668108967,0.5975677186447416,-0.5668214972033655,2.6223996579629025,-0.08593906502414712,-0.3722351487295711,-0.16148198041319856,-0.07335335899053247,-0.14792342726683344,-0.40052921688957627,-0.283124458103657,-0.3770145714442827,9.876327487505783,1.040801522493373,-0.649276731016367,-2.2404450019145994,1.043894505218176,-0.8260888866146966,0.0257288843006335,-0.5031734322141322,-0.19171662469513903,-0.6427983367537825,0.04029775056308555,-0.17859707447933607,1.8176231356075878,0.4630287477849694,-0.047972370155774005,0.039911370636889994,-0.5899649914044861,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,1.4763630360597069,-0.496773196499649
611.di,-0.2662937203725855,0.06069612670834624,-0.1907425253949852,1.2374391950697374,-0.08398050241262421,-0.4180356829269525,-0.1573964311290146,-1.5553269091813946,0.9692373386102167,1.4927805293097718,0.8155194203134803,-0.1570128379064503,-0.5805284971153809,-0.3722351487295711,-0.16148198041319856,-0.7156806056249052,-0.2027656935267258,-0.09054413260728508,-0.17294648725532683,-0.22126660035949497,-1.4274634321185757,-0.9722981337424522,0.38377076427176804,-1.2525561666180633,-0.3757922055304362,-0.3034898153911795,-0.22664334406845313,-0.5031734322141322,-0.19171662469513903,-0.40183511646773995,-0.1637496562287175,-0.17859707447933607,-0.6820836884667638,-0.34198937511968275,-0.047972370155774005,0.039911370636889994,-0.5898760283916834,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.30023343541481873,-0.49764839462330734
