Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
six,sum,relative,z_after_relative,1,0.9453907867494824,0.4783333333333333
six,sum,relative,z_after_relative,0,0.978447204968944,0.5931746031746032
six,sum,relative,No,1,0.7859912008281573,0.5288492063492063
six,sum,relative,No,0,0.978447204968944,0.5931746031746032
six,pca_anna,log,row,1,0.9037655279503106,0.5309523809523811
six,pca_anna,log,row,0,0.9808850931677018,0.4778571428571429
six,pca_anna,log,col,1,0.9234601449275364,0.5676984126984127
six,pca_anna,log,col,0,0.9784782608695652,0.6103174603174604
six,pca_anna,log,both,1,0.9446557971014492,0.6132936507936507
six,pca_anna,log,both,0,0.9873033126293996,0.5184920634920636
six,pca_anna,log,No,1,0.9182789855072464,0.5494047619047621
six,pca_anna,log,No,0,0.9754917184265012,0.5953968253968255
six,pca_anna,relative,z_after_relative,1,0.9497179089026916,0.5392460317460317
six,pca_anna,relative,z_after_relative,0,0.9828674948240166,0.5308730158730159
six,pca_anna,relative,No,1,0.8220212215320911,0.4292857142857143
six,pca_anna,relative,No,0,0.9826811594202898,0.5197619047619048
