ID,Unassigned;p__;c__;o__;f___0,Unassigned;p__;c__;o__;f___1,Unassigned;p__;c__;o__;f___2,Unassigned;p__;c__;o__;f___3,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_1,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae_0,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
OOO.d8,-0.6050528495264188,-0.6630362941264842,-0.03675869166724732,-0.20150503421268412,-0.1907425253949852,-0.36590865323059074,-0.1507800381150164,-0.4891917208992748,0.014010262856563404,-1.0936924876374778,0.17903958402885858,4.395264285478978,5.59177632593718,-0.6618779940623519,0.4496976798257307,-0.2498501105425696,-0.6570834750151475,-0.315035410934852,-0.18068588061586288,-0.3740699673639098,0.4217977904957244,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,1.1295692345669535,-0.5269203183738151,-0.0683427445227338,-0.39344469044643415,-0.374880845902298,-0.7154033801140695,0.005887442682990064,-0.08423706501894508,-0.7599000529698529,-0.2071933890907896,-1.3977926735893265,-0.040081727940008006,-0.3371551411565062,-0.6837251466523844,-0.20180191226368072,-1.3562829011346247,-0.03428416363370534,-0.23236848895035367,-0.8473910621810752,-0.15749212062047216,-0.4816443642885784,-0.19171662469513903,1.257022531178806,-0.11772285740321169,-0.5762253782409155,-0.3193945099113204,-0.047972370155774005,0.039911370636889994,-0.5890630404608652,-0.15691203556686995,-0.41998773432467185,0.11392889227707313,-0.4837988306408273
911.d8,-0.6048534488976098,-0.6519276956725507,-0.037463796362071575,-0.20466709870827213,-0.1907425253949852,-0.8371267573969724,-0.1592222956979965,-0.9804068808350076,-0.16767085518767627,0.9173637711114455,-1.0453990731016676,1.7834041906492368,4.690106740458241,-0.6388170560595914,-1.0062670326497856,-0.06562036222820676,-0.7564802475516071,-0.315035410934852,-0.14586096352120662,-0.3740699673639098,1.0406723397018574,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.958382001976177,0.014069044400574075,-0.41538572126307216,-0.20559949047935644,-0.7154033801140695,-0.6053863117207858,-0.1767861347571279,1.361542866287911,-0.2071933890907896,1.1942041566214898,-0.299729062174942,-0.5984532826449492,-0.3663741322949449,-0.36862953219691585,0.2736862640032124,0.05175177564842872,-0.23236848895035367,2.793988844650865,-0.6941976116843049,-0.5352615583087907,-0.19171662469513903,0.25774324360081424,-0.11772285740321169,-0.4721811967243762,-0.08962768855084219,-0.047972370155774005,0.039911370636889994,-0.26678995529632793,-0.15691203556686995,-0.1704640063171887,-0.23412007962111073,-0.5015316186977915
86d8,-0.7073919326978437,-0.6002011076259218,-0.05713830810319565,-0.17908141514520767,0.1706668516041175,-0.8464767182526685,-0.15973989500819277,-1.2082433093347051,-0.12544403927193362,-1.5049694375679041,-0.165402597690357,-1.37033214426542,-0.6090256615807962,-0.7582796008375556,-1.1568715824797078,-0.046080502831556826,-0.7568149329869324,-0.315035410934852,-0.5274154516165818,-0.3740699673639098,-0.3871327767152433,-0.2241112483104677,0.33288497835159664,-0.23730777390995492,-0.6040175717615838,-1.1418375736462947,5.178591394040489,2.094609095246061,-0.3220806325369522,-0.7154033801140695,3.150329312467656,0.5602643937410318,-0.8698724798443664,-0.2071933890907896,-1.47851384512197,-0.053350249699104034,-0.3388377652536079,-0.6837251466523844,2.789377797854235,-1.360551492253738,-0.04753305003585624,-0.23236848895035367,-0.9219524603444534,-0.9033489631255418,0.37040774139428967,-0.19171662469513903,-0.6718896740820666,-0.11772285740321169,-0.7250470233392075,-0.2822742455176952,-0.047972370155774005,0.039911370636889994,5.843088062827754,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
80d0,2.0466485671975687,1.0912918712705357,0.2669810657515463,-1.7216819640326324,-0.1907425253949852,-0.7541964720192104,-0.15463140391049118,-0.2796259728776146,-0.2827196190934943,1.7401484048140747,-1.1919100342178957,-0.07366097598606756,-0.48578432237967367,1.024723798789952,0.6441455330112238,-0.2824633424274937,0.3832209698641702,-0.315035410934852,-0.4334102280177345,-0.3740699673639098,-0.5286325043124088,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,0.849776452320788,-0.7228997545246626,0.008753865707142407,-0.3917306957656749,-0.29418350510599933,0.1614888442002752,-0.968012834685076,1.4981184525884923,0.734513019758366,-0.2071933890907896,3.2099762091387243,-0.6114111129712051,-1.1631474821076615,1.9446942628569202,-0.4396938751343373,2.3482650072519116,0.1688137156761209,-0.23236848895035367,2.6480073238965907,-0.4451823333510797,0.37234146428769527,-0.19171662469513903,-0.4566255469587922,-0.11772285740321169,0.0995710310687831,0.16808740549270626,-0.047972370155774005,0.039911370636889994,-0.5895436466375883,-0.15691203556686995,-0.41998773432467185,0.8183682305253864,-0.4982619021819901
612.d8,0.8218136553341175,-0.7419565512884316,1.9257382077887693,-0.6453788089002568,0.9505434336298727,2.838619752665382,2.5990323677607092,-1.158488424544498,-0.1071326277910586,-1.5997929880725628,-0.055725502519759954,-1.4845909220163014,-0.6702467548482306,-0.759489834067215,-1.4457914666231535,-0.008480962540574231,-0.7572028305997109,0.1343538478925893,-0.6786110424441911,-0.3740699673639098,-0.2923514961755788,0.3527959244903518,0.6668067774960404,-0.23730777390995492,1.7136650476762127,0.8243275640716546,-0.3317782047449673,-0.39181086995840814,7.084250034741499,-0.7154033801140695,1.5199305412277375,-0.17069125011714184,-0.832029658548238,-0.2071933890907896,-1.3901109292671319,-0.13256291344622198,-0.10794324137113351,-0.2861831372188722,0.6528426525760724,-1.3615735060708125,-0.01687475977988447,-0.07836183848668819,-0.5266797501214853,-0.7048861961051844,-0.5334071844176094,-0.19171662469513903,0.24331354526647497,-0.11772285740321169,-0.7248781515871526,-0.25950086258059046,-0.35068520134104436,-0.19140368201181568,-0.5881341528378304,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49829465167262393
325di,-0.28463085345932665,-0.09017267800638934,-0.023988312278715895,-0.48539771993845005,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,0.7348935109518052,-0.22563272720949293,-0.034523510905378016,0.4751364709586993,1.3551594922422012,-0.17717999014753397,-0.2678499908952348,0.689978138280684,-0.28537104482973447,0.14243089338094894,-0.315035410934852,-0.33001946597425164,-0.3740699673639098,-0.5958016723672335,-0.2241112483104677,-0.27801362353992315,0.5766048328398939,-0.4430594000964319,1.043674773898701,-0.0654968964721209,-0.27098409293080683,-0.48956592341298033,-0.37389657471715476,-0.9261802244241365,0.5834169974111236,0.265319264746664,-0.2071933890907896,-0.18304966494452393,-0.01927506571676152,-0.4740433769650016,-0.45624929730989977,-0.4396938751343373,0.25752103453248476,-0.47563977378263944,-0.23236848895035367,0.3951979497012551,-0.35554243449983114,-0.22372299465257436,-0.19171662469513903,-0.49224357864990076,-0.11772285740321169,-0.04864410628486506,0.23164879083392492,-0.047972370155774005,0.039911370636889994,-0.5897245716959725,-0.15691203556686995,-0.41998773432467185,0.9955587014746138,1.2175520437172258
616.d0,1.0010160856600347,0.21320879674603863,0.15956427814659488,-1.0705084571189736,-0.1907425253949852,0.6853116440495137,-0.1092838074222525,-0.6433655479170591,-0.19347640816143763,2.077405369292181,0.6964024925040919,-0.9171320538609148,-0.5320163258431674,-0.2881383204676189,1.30654965978988,-0.37366622643607966,0.06881719403766809,0.15091554637417803,-0.14091581953485718,-0.3740699673639098,-0.3468830615709463,-0.2241112483104677,-0.27801362353992315,2.5076020974545146,-0.6040175717615837,0.4297924691930854,-0.5144843630335268,-0.39253135848094783,-0.026774536891405798,-0.354178079685611,0.15927760400657046,-0.09680503593802829,-0.2623569142424431,-0.2071933890907896,-0.2945830440089459,-0.3794662728201385,1.126443439111632,0.03810555235921524,-0.4396938751343373,0.8532712223189809,0.9910601265466353,0.3828288892916888,-0.3801515820319211,-0.03395645831248812,-0.35658115520548783,-0.19171662469513903,-0.0018789377290373993,-0.11772285740321169,-0.6671273777799156,-0.2901677740363968,-0.5518146272507602,-0.3450947679210068,-0.5900248604580127,-0.15691203556686995,0.05297406207478654,-0.23412007962111073,-0.4961439357055754
681.di,-0.1678235497539272,-0.4456468859710019,0.018090426784434618,-0.4322047365349763,-0.1907425253949852,1.9371093286856542,-0.09971046304522566,1.7438817785713154,0.18706805448395722,0.1835770215393324,1.64381956722747,-0.8642250631628131,-0.3937140475731889,0.9940239563214598,-0.7807684523487778,-0.09718491788043586,3.0470392478607544,-0.2845018532098234,-0.6219357889789825,-0.3740699673639098,-0.6167294603107634,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,0.7501295101908952,-0.09566366745257698,-0.3923952786453107,-0.3705673255875901,-0.7154033801140695,-0.6001294744627015,0.012249837640450335,-0.8715364641441405,-0.2071933890907896,-1.4746522746596793,-0.043520068688037455,-0.3340237459345332,-0.6837251466523844,-0.4396938751343373,-1.2206622550918036,0.012476630539319468,-0.23236848895035367,-0.9219524603444534,1.2011893157296658,-0.7015420273900363,-0.19171662469513903,0.30748070432051544,-0.11772285740321169,-0.791197858456123,-0.3315779087959991,-0.047972370155774005,0.039911370636889994,-0.5899422524669871,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.498177620370002
95d0,-0.027992341735197664,0.7863402422557415,-0.7880948125405122,0.5069566573310365,-0.060205594238169534,-0.808281744763534,-0.15762548060196585,-0.6217944193289073,-0.14595978825430414,-0.937854853902772,0.06322312808398209,0.7404648836437218,-0.4283515047477722,0.07665569952019867,2.2052178274496237,6.8591930191251,-0.3109934582699727,-0.315035410934852,-0.00831109691376841,0.3309325618287451,0.08339511550567366,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.590368164769485,0.8532231988355593,-0.06314977689092473,-0.08480463403934493,-0.03707252056697801,-0.5416427566224757,-0.6521459627218987,0.41934765539702185,-0.12949804313103733,-0.2071933890907896,2.476570312151836,7.816004189678378,0.7876021793352899,-0.1511013311196294,-0.3101045711165529,-0.6278976873356883,-0.5062302780099724,-0.23236848895035367,0.9396411274526628,-0.5321193673581422,-0.39092854480900835,-0.19171662469513903,-0.6173922799439864,-0.11772285740321169,3.6547893512638794,7.8128269073464445,-0.047972370155774005,0.039911370636889994,-0.5897133464950555,-0.15691203556686995,0.7175590617136425,-0.23412007962111073,-0.18405530554355107
94d8,-0.2029820188136119,-0.7463281452831824,-0.8430459704305725,0.10131518899013345,-0.1907425253949852,-0.7990447616814554,-0.1592883847012011,-1.0289723806214395,-0.15286700580368306,-0.11537402334524575,-0.3257577450901114,-1.360108448368765,-0.6771306815955362,-0.7594708719668929,-1.0086505620627968,-0.06604814631974233,-0.7574035961795971,-0.315035410934852,2.067664858904494,-0.3740699673639098,4.840533573611957,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.9707387332377116,0.011457037670190757,-0.27052180630940026,-0.44338553834005406,-0.7154033801140695,-0.46388892248771707,-0.2271920471002287,-0.27598561065135907,-0.2071933890907896,-1.0868320548562636,-0.1665334428593719,-0.2490375047764478,-0.036291699924530005,-0.2264885376137893,0.3731603654685229,0.5875994975396102,-0.23236848895035367,-0.6279269429363297,-1.0671672785587072,1.6166047104549008,-0.19171662469513903,-0.610528979849123,-0.11772285740321169,-0.5547873329097079,-0.04795895592998323,-0.047972370155774005,0.039911370636889994,0.754952848844852,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.3318295146009032
616.d14,-0.567085051871968,-0.030389544661967815,0.23252178171275606,0.43036885706836625,-0.1907425253949852,-0.0706256472143847,-0.12257341197310533,0.022602335439391635,-0.2043594350207973,-2.3300496094059637,-0.08805778859836698,0.3192649338913434,1.0423103786408432,-0.7593482984337816,-1.0930550621748334,-0.05576281536994231,0.10057434066245319,-0.315035410934852,-0.677334099657739,-0.3740699673639098,0.5505401295635793,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.8951029011275112,0.008593874628552694,-0.3917306957656749,-0.3709635040216287,-0.7154033801140695,-0.4323852443818847,-0.24376396953457619,-0.10388995297620573,-0.2071933890907896,-1.187171465594093,-0.1378866390723158,-0.3903130075623188,-0.17721030023739526,-0.4396938751343373,-1.063313549027471,0.13498364801763743,-0.23236848895035367,-0.8567776551383285,-0.3355657324836309,-0.5154737312936352,-0.19171662469513903,2.567248216200149,1.0897448552118918,-0.06569276456811081,-0.48264446174106607,-0.047972370155774005,0.039911370636889994,-0.5656672199163401,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,1.0216655810987816
302d0,-0.6261886993205636,-0.29663325052100725,-0.06440594004694242,-0.2950050940751807,-0.1907425253949852,1.0193302351665494,-0.10513387879537911,0.5425125510776502,0.07765485895908095,-1.1390715798303321,0.10829453275114098,-1.1207747155594283,-0.6253871510056084,-0.39956546983082897,-0.6641723090778312,-0.10988861472063766,-0.22543463210095727,-0.315035410934852,-0.31184401158746383,1.5146928035913656,-0.22687211915805136,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5674496295134676,1.2652997565842332,-0.06059709227211688,-0.06254295064337144,-0.48956592341298033,-0.24988363639806624,0.7108740803975899,1.9117565728421335,-0.6976407141355742,1.540986528727018,-0.9823222088284833,0.9731079134771731,-0.2123025320436937,-0.606205096236099,-0.39629625547914765,-1.161738433368345,-0.615611826867971,-0.23236848895035367,-0.024225809469568118,3.144677130397534,-1.1171456701749252,2.4943580104098375,-0.6413852829563182,-0.11772285740321169,-0.5823829642411938,-0.08106511329680491,-0.047972370155774005,0.039911370636889994,-0.5901447427634533,-0.15691203556686995,-0.1152291058645618,-0.23412007962111073,1.2759370068742986
87d0,0.7050693310329363,-0.050284802716640827,-0.8493227032676745,-0.3938966579943214,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,0.22732214845516577,-0.05717589188967737,0.9232360951713069,1.5958225610142551,-0.5373821587820057,-0.07976984558627413,0.2462438505703742,0.15103543410573234,-0.2156797439108577,0.08213219007945778,-0.315035410934852,-0.2862936039379549,-0.3740699673639098,-0.0493368655305684,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,0.03984430746834499,-0.0025100890084074653,-0.23341694262312337,-0.48956592341298033,0.1384692850961189,-0.8833383725992641,0.17629361038051966,-0.3756740054235069,1.2340731988793714,-0.5723487583404433,1.2353852839694601,-0.15966488473918306,0.4222829392188482,-0.4039152126700426,-0.4046177354237406,-0.5230973924435472,-0.23236848895035367,2.9431201630866823,-0.16380468684436306,-0.1775819946732424,-0.19171662469513903,-0.43360044864258923,-0.11772285740321169,1.5861110046383342,-0.49812793020133045,0.9083730014655813,-0.2117554235484427,-0.5830198736550839,-0.15691203556686995,-0.16873302986412933,-0.23412007962111073,0.9195186048973283
627.di,-0.6067123260094479,0.8800314324469654,0.6231133163823013,1.424931517968027,-0.1907425253949852,4.592890464343909,0.011347781535678782,1.0922319382562937,-0.4489874974143416,-1.5415100409889542,0.024342723617874287,-1.4617612663031174,-0.6842780335421254,-0.49327193207952313,-1.0210509721055931,-0.06350034878753787,1.209198534586468,-0.315035410934852,-0.5644957688192423,-0.3740699673639098,-0.6066379793931158,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,0.5478534047998285,-0.0725680109255198,-0.3917306957656749,1.2881050011750739,-0.7154033801140695,-0.812581088501252,-0.16600038936032457,-0.8147149105452167,-0.2071933890907896,-1.4431932553383424,-0.029117127710301755,-0.3402188262615088,-0.6837251466523844,-0.29802298966604945,-1.3806380946470664,-0.04049139668296838,-0.23236848895035367,-0.9219524603444534,1.10728646476386,-0.8478029487495113,-0.19171662469513903,0.4166790196526832,-0.11772285740321169,-0.667638891660929,-0.23897788349034288,-0.047972370155774005,0.039911370636889994,-0.5900074142662002,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5001149878492444
628.d8,-1.060290202740591,-1.3317218062423504,0.6290988622819825,1.2221872645895366,-0.1907425253949852,0.24084138813735909,-0.12959122963766548,-0.05319315964367015,-0.29839979000401656,-0.7357842650495033,-0.6938337518264659,0.770764253601973,-0.3617692937073195,-0.7568811393259751,0.4966938584895561,-0.2621278257846963,-0.6374849299655408,-0.315035410934852,2.2123009770641517,-0.3740699673639098,0.5521203411350046,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.04064518739298334,-0.8424773697312441,0.006875949296738211,-0.4134629509600662,0.07576792200119373,-0.4723121806881839,0.6572999261468772,-0.34016694678988024,-0.44357261461722974,-0.2071933890907896,-0.6577726083595368,-0.16241628481305873,-0.46851724164006076,0.6116487945566047,-0.23573643614373907,-0.8070701415204365,0.3789271748713102,-0.23236848895035367,-0.21877246229835723,-0.46377739565617515,-0.3555863968766942,-0.19171662469513903,0.2684493852240682,-0.11772285740321169,-0.29200936970922,-0.12355605683696799,-0.0903557588793038,0.007524518201112236,-0.5294844870301767,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.48884163237339007
72di,4.317535911359513,-1.309442156195828,-7.558504642941912,2.2189020141222247,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-0.9363359614713918,-0.17583888438063483,1.964020528457403,-2.8041268136737054,-1.3989721528452999,-0.69460725115054,-0.7522559055715877,1.585735148754427,-0.41654681285237144,-0.6804340661479651,-0.315035410934852,-0.27528395627514585,-0.3740699673639098,1.8645910358824898,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.8023421449292379,0.010810606254662724,-0.3917306957656749,-0.48956592341298033,-0.24831229455706455,-0.9023406878647053,-0.3849590180573175,2.3045578500097736,-0.2071933890907896,6.631276628056456,-2.208663368243093,-1.6825016520112004,0.09409201341776435,-0.4396938751343373,6.368513454327485,0.09336719976770672,-0.23236848895035367,1.0797295141270098,-0.762084278230056,-0.43907350902672654,-0.19171662469513903,-0.6734221676423885,-0.11772285740321169,1.5079650588546352,-0.5104349575479993,-0.047972370155774005,0.039911370636889994,-0.5890543009218753,-0.15691203556686995,0.1915869218391678,-0.23412007962111073,-0.5015316186977915
608.d14,-0.28895732796676493,1.6864454478314026,0.8994370308432952,1.8301616676571417,-0.1907425253949852,4.22940102971519,-0.4634970788078719,0.34920060659220054,-0.37604326878475514,-1.2580413376368564,-0.9514733342568619,-1.1485677800205794,-0.43687729869335046,-0.7581558659877288,-0.49824192879945317,-0.13888672183875883,-0.6753105431360669,-0.26803972414219207,0.2360013021799016,-0.3740699673639098,-0.3227398003827721,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.14397699345754297,-0.5636572823380417,-0.07069351639680461,-0.3922421417154131,1.016655634856912,-0.7154033801140695,2.5836558904564906,-1.3621074359566772,-0.16936140576167627,-0.2071933890907896,-0.2549911977844277,-0.3572786086785973,-0.5326833515671783,-0.5108164828211689,0.6573557663588544,-0.5877449472894778,0.29507890183629243,-0.23236848895035367,-0.551141069411144,-0.5236063186786535,0.5912683625273525,-0.19171662469513903,4.366442079255999,-0.11772285740321169,-0.48008405091185474,-0.19564161623693155,-0.047972370155774005,0.039911370636889994,-0.1304908056767079,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.25374110885618273
303d8,-0.720341935517619,-0.4103012818371529,-0.08795029778945357,-0.025699958938258768,-0.1907425253949852,-0.6242384128794259,-0.15370503908021488,-0.9374442843387912,-0.16726932906736633,-1.2653465985450776,0.027253359004947714,-0.881789766706425,-0.5400736043996187,-0.7585037931540398,-0.7835482519307522,-0.09229544495925072,-0.6941365453199373,-0.315035410934852,0.7523544213256058,-0.3740699673639098,3.0772815320286173,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-1.046208161601785,0.8980904787420038,1.781687655572898,1.0414120335763235,-0.38575281806264405,1.0668811288691546,0.06578792187972284,-0.3001862276496649,-0.2071933890907896,-1.4055615565446384,-0.025089788785409572,-0.34065670609397164,-0.5190412946679674,-0.37823117713218846,-1.0571628256463645,-0.042018663877985106,-0.23236848895035367,-0.8513178873097478,-0.23845066656832872,-0.003949731524161399,1.7103853272139593,-0.5535295323635256,-0.11772285740321169,-0.5579203940844039,-0.23826064760621585,0.7734608908049339,-0.1762526654505189,0.9448314833978962,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
629.d0,1.4333974504744003,-0.32027747024979053,1.7170162871915033,-1.0151784107637127,-0.1907425253949852,1.3137249592847853,-0.08519591195120339,0.7861348278340982,-0.10362560486694923,2.4861654580196157,3.588034506680662,-1.1652378131258412,-0.31545071820446474,0.33136743826486326,-0.5230816462297598,-0.13109284294629733,-0.37650522160444644,0.26640612858691853,-0.5315774983183214,-0.3740699673639098,-0.5305540447361603,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5897035336742488,-0.3120677730206823,-0.3352200910919131,-0.39321165336875596,0.19557955235938945,0.013482844518993476,0.17662466446640548,0.1334592638960947,-0.7792934608670042,-0.2071933890907896,-1.3063534704171396,-0.022716822713358974,-0.2968515997764474,-0.6837251466523844,-0.4396938751343373,-0.0530456285580589,0.5817316347934407,0.49175536055435587,-0.6486388273931589,0.46278856504286103,-0.37535547601384567,-0.19171662469513903,-0.09420205680712394,-0.11772285740321169,-0.7270915683071991,-0.2939240147561037,-0.3021376239108187,-0.15430652499580944,-0.590191904477438,-0.15691203556686995,0.05718722790025174,-0.23412007962111073,-0.4994932399260846
306d14,-0.6068685872182513,-0.5715405448735759,-0.043114103809783685,-0.22620207644829188,-0.1907425253949852,-0.7998102570265222,-0.15715651219913643,-0.6264430375678137,-0.2242985194178713,-0.4997271824699554,-0.36203664535824753,0.3229875990059325,-0.44010587266528894,-0.7124426664009266,0.5719444502501593,-0.27986058669918995,-0.4960791104539364,-0.315035410934852,0.5811812177852632,-0.3740699673639098,-0.0787929731468104,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,0.3590431932753841,2.216663725510661,-0.034994355967547804,0.4208478640254436,-0.28266878069695844,0.3458209014191036,3.0264975005994774,-0.8857023349486959,0.654450267414535,-0.2071933890907896,0.3567611095714274,-0.8493374692685653,-0.1859019125134021,-0.6837251466523844,1.3410747184414584,-0.2785555716082225,0.02707918621717726,-0.23236848895035367,-0.5808679940219096,-0.4608943983233475,1.2446114458952555,-0.19171662469513903,-0.1983761640428469,-0.11772285740321169,-0.6927861979013453,-0.31745714156750476,-0.047972370155774005,0.039911370636889994,-0.5403507401213249,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,0.07817556878605582
