ID,else;,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
253,-0.012558603268176857,0.001917235063972787,-0.018348970233583888,-0.012163966656489427,-0.0006047842215563868,-0.02776450415848758,-0.003851854183441277,0.007504034438377618,0.004635641589359946,-0.03309601980342891,-0.012839361432892417,0.0007915680069169376,-0.0003316481632344732,0.010939973292822126,0.0017404423958570325,-0.0029208442880121273,0.0001082013219066793,0.001270594890132986,-0.0033657970003370323,-0.006138703748819565,-0.0017880010122019083,0.01206077691946272,0.014044676603045137,-0.004551569555859162,-0.0010680311100601813
173,-0.012558603268176857,-0.000453237882838521,-0.07357534495177682,0.11273430350602809,0.0005386245654790536,-0.07066001078943059,-0.031956551142768845,0.0136454954824825,-0.044763219781980446,-0.01791181650528106,-0.012627643771904572,0.012862924391738669,0.0004875268880951849,-0.0009760939981505526,-0.002691364710247254,-0.0029208442880121273,-0.0005281799770303351,0.0009105765542942647,-0.004648473436176284,-0.007164844897490965,-0.0003522723378656786,-0.007169455780160818,0.0011576529111116166,-0.005834245991698413,-0.0010680311100601813
140,0.001852553797068914,8.714530786805002e-05,0.09822910056373917,0.055183766358319425,0.001676145043288216,0.025174028639498525,-0.028666523712094827,0.0052006507797832955,-0.0023146824338151767,-0.04297850448639449,-0.0005215790161425998,0.0007815759426715462,-0.0015964225908333901,-0.002874063832227312,-0.00400056273141031,-0.0029208442880121273,-0.0004767819574204628,-8.85433257439552e-06,-0.004648473436176284,-0.007164844897490965,-9.528223981631648e-05,-0.005007923017334534,-0.00858600510814316,-0.0036284566449771207,-0.0010680311100601813
138,-0.012426721504174293,-0.00038435427970058566,-0.023746772189207444,0.012928510272014962,-0.0008540912678869587,-0.24740200561172726,-0.033065316765793155,0.0074490341870569335,-0.05879835765245201,-0.04351999944642615,-0.017175040823363786,-0.005774561899012915,-0.002003332793221324,-0.0034748645636215915,-0.006750792601848199,-0.0029208442880121273,-0.0009179398267647212,-0.001038222694377665,-0.004648473436176284,-0.007164844897490965,-0.002169189822535044,0.021328776128939648,-0.007580242986305257,-0.005834245991698413,-0.00014485876204223236
102,-0.012558603268176857,-0.0004642604051588053,0.18515045611452255,0.012951433758140734,0.0009045766321239093,0.0039968143741354045,-0.028989776761310735,0.007223719219905839,-0.047038277040109946,-0.043639492064648455,-0.006290250360470759,-0.001257333561009535,-0.0016327833846285574,-0.001487973808621083,-0.0033804341124912133,-0.0029208442880121273,-0.00036636761912399495,0.001719638343825966,-0.004587187635327314,-0.007164844897490965,-0.001749499378896882,0.000508465037528211,-0.005167347841625023,-0.0019732405382133287,-0.0010680311100601813
209,-0.012558603268176857,-0.000648117807705714,-0.0579136718927026,-0.029325418020302963,-0.0005606532134468335,-0.17173839999805193,-0.03940390133315185,-0.011890496401904496,-0.0289864043262171,0.08176464023436072,-0.02037432382831467,-0.009722601072819944,-0.0003145072623305994,-0.002563577262269311,0.0010329174659733092,-0.0029208442880121273,-0.0009179398267647212,-0.00048102111193241157,-0.004462739575361198,-0.005678974010970289,-0.0015581361432772704,-0.006277370732293829,0.01690865967496299,-0.005834245991698413,-0.0010680311100601813
230,-0.011312188137927405,-0.0001495517556059327,0.11534312243703906,0.08062135337042224,0.007108485063754305,0.3074385718685568,0.03181018418401323,0.015571423105150287,0.08183349719348877,-0.03074552861724992,0.029461626021532253,0.010195907025341597,-0.00149890174286618,-0.0019397481223254888,-0.001997866934444274,-0.0029208442880121273,-0.0006686568007148306,0.0009560415140214601,-0.004399190410126393,-0.005419863715141731,-5.7524352088592426e-05,0.0007759304321165831,-0.009724336056044,-0.0040892648093491775,-0.0010680311100601813
244,-0.011902774945264155,0.0008821482790905934,-0.06448753048502899,0.006222350524770174,0.0008496301728460231,-0.10584712502079757,-0.004696786696969182,0.029311374490616056,-0.03062253799805142,-0.03579984382097687,-0.0019089778437522992,-0.0044970643802044845,-0.0006410186902839279,-3.40017201781913e-05,-0.0045297070752472945,-0.0026611739017000638,-0.0006993303857938201,-0.001038222694377665,-0.004575603622519316,-0.005634578810694658,-0.0003335866177994985,0.07009459494698209,-0.006175612293271276,-0.00539702710975661,0.00745773708780496
167,-0.005814699247666675,2.6272594345304453e-05,0.009398193510255273,-0.031038447944622457,0.00023092600820994987,0.02361852677885601,-0.0018815418261239455,-0.013140891631702113,0.014104170511288249,0.056907196605364016,-0.011197271599952052,-0.008332637891227667,-0.0007125100010446011,-0.0018938544164336843,-0.00021206567918914898,-0.0029208442880121273,-0.00024354942471370273,-0.000701027493352156,-0.00442367663549261,-0.007164844897490965,-0.0023010715865376084,-0.005925804273476534,0.019478104273791236,-0.005834245991698413,-0.00039364070800916286
228,0.03560963100172598,-0.00016803573857046962,-0.057615861772160014,-0.026853884867744232,-0.0004777453703784278,-0.21389239341755126,-0.02950205586566214,0.0004569775310551278,-0.03827491037662024,-0.039587666917085734,-0.009872797256278702,0.0027246752663802154,-0.0006362640986894851,0.0002829294664084924,0.0007466544609194864,-0.0029208442880121273,-0.0007579124703863064,-0.00039811326886400584,-0.004541788531924006,-0.006044653402842062,-6.0688597239801606e-05,-0.005548565133953367,-0.002555138810856643,-0.003593863002400606,-0.0010680311100601813
164,-0.012558603268176857,-0.00011557667006902385,-0.0504033394978084,0.024853039221901102,-0.00040779994570983355,-0.2019022261694746,-0.005006933065488862,0.0009451114395289639,-0.04802351741032945,-0.03647561627030457,-0.008393678703643988,-0.0077339507142438505,0.00019937387917778058,-0.0035314407320446496,-0.0006401282689671302,-0.0029208442880121273,-0.0005629124016735945,-0.0003281678441954116,-0.004589302198661096,-0.007164844897490965,-0.0019460441614464817,-0.0035111326659905055,-0.003308439901220707,-0.0031715403035149615,-0.0010680311100601813
242,-0.00928563802026124,0.0009883648162520948,0.05046949333899544,-0.014483467164549766,0.0021551104520235306,0.12246593277646496,0.05587489084945795,-0.008906716393867364,0.08158916763147923,-0.021700336255143768,0.005501791933124471,0.012886381955355342,-0.0014618780092989024,0.00014943333665173747,-0.0005368126404431758,-0.0029208442880121273,-0.00021659013078280322,-0.0005706562303897197,-0.003401629532208429,-0.005060795809545212,-0.0006645889625797997,-0.005844926391683836,-0.007656310861733522,-0.005132896295716494,-0.0010680311100601813
212,-0.012558603268176857,-0.00016896169767169117,0.015117392712244476,0.016160063084755667,0.0005591915892269929,0.3582362076378214,0.13345937998659155,-0.0055145494287347115,0.1063182483251178,-0.026824368689063856,0.020918451992291934,0.029057083208714758,-0.0013337284657679092,-0.0030877661469702303,-0.0035938298401764295,-0.0028704943007041373,-0.00019920566171368695,-0.001038222694377665,-0.004568614084503947,-0.003571174072235794,-0.0011031813114525514,-0.003396992434306373,-0.01082349081837728,0.11275689124172222,-0.0010680311100601813
240,0.3818215499871699,4.7029348443546016e-05,-0.06658910765544297,-0.036235489179664813,-0.0011178547958920872,0.4381432829565038,-0.0036743991846557313,-0.02585258889956992,0.0897601010613861,0.11363006775998621,-0.017214930210246306,-0.00788676226726958,-0.00024329012012426837,-0.0005453560990216807,0.01201093011535726,-0.0026943035298124147,8.923048100958854e-06,-0.00034307553822840507,-0.004107803425837969,-0.0018353833670133055,-0.0018376401491047682,-0.007948975479629588,0.04770731776376275,-0.005834245991698413,-0.0010680311100601813
161,-0.010779682001291108,0.001723777214808617,0.04536124798999292,-0.032461713488135556,-0.00045075932080993126,-0.15655014326899677,-0.016850785693621573,-0.00611394291289304,-0.017441220678772767,-0.04116743119311414,0.0016518512014059704,-0.004941453832372642,-0.0022241240979915095,-0.003256630548266544,-0.004818840911832722,-0.0029208442880121273,-0.00047320951004328407,0.002074889522672395,-0.004648473436176284,-0.007164844897490965,-0.002152828147630463,-0.0023157248011580526,-0.009878486351771519,-0.004055324724812664,-0.0010680311100601813
249,-0.012286769732218586,-0.00037628427174744443,0.04995017135479893,0.004233045801457391,0.0003772296518783955,0.2605350258592871,0.10336593265408826,0.013929075756225595,0.04697702459892489,-0.023843074754039906,0.03902211626127999,0.045143417563819385,-0.0019602927508045706,-0.002756999081341034,-0.004128735458715155,-0.0029208442880121273,-0.0009179398267647212,-0.0007663891584193956,-0.004376639900218014,-0.0060775107536578865,0.005582100956252207,-0.0011531370806728515,-0.008051387517028743,0.0012334259432165947,-0.0010680311100601813
215,0.028469922649867804,0.0009299024199113886,0.04582540041547165,-0.02976159132178346,6.566037482073993e-05,0.24012005923610721,0.07530189663606039,0.014091806970925866,0.06785296693865737,-0.01801855447084593,0.004102815952677428,0.008814070912316044,-0.002708729285863296,-0.0021614302313409228,-0.0015577660610233408,-0.0029208442880121273,-0.0003919330842256869,-0.0005122159518386308,-0.004560805645753111,-0.006638838154951931,0.0029589958388527337,0.010987267251775639,-0.004168845216623102,0.04545141140585742,-0.0010680311100601813
154,-0.012558603268176857,-0.000648117807705714,-0.0661835631676526,-0.03092508786604092,-0.0011178547958920872,-0.3492961506380034,-0.03496032329210488,0.005741486378372976,-0.0432569595635805,-0.04462848590461216,-0.0137108884332057,-0.00769136980742816,-0.0019114544929507524,-0.0030864216217186408,-0.004588054875103266,-0.0029208442880121273,-0.0009179398267647212,-0.001038222694377665,-0.004648473436176284,-0.007164844897490965,-0.0018659891979349859,-0.002727986816398118,-0.010741361471591299,-0.005834245991698413,-0.0010680311100601813
172,-0.0015162095102288047,0.0012722984980243824,-0.07096745645586405,-0.027250657213925705,-0.0011178547958920872,0.19016255275309252,0.07998530712087083,0.008573456236374585,0.08730037429992515,-0.020063097030271464,0.00650616623994116,0.004171136616286309,0.002351177307941615,0.009609878398595914,0.011886564464378566,-0.0029208442880121273,0.002442788708262948,-0.001038222694377665,0.0001525673281489587,-0.007164844897490965,-0.001820967510105084,-0.0012275184095742523,0.0022425115190252533,-0.005834245991698413,-0.0010680311100601813
194,0.02257802543754773,-0.00029498586091451204,0.015463067765300084,-0.027045562895117267,0.0005595219513661222,-0.028660060763095855,-0.015517484649651452,-0.005712079586229327,-0.014351130734800085,0.0037255090540446595,-0.005671364566949091,-0.0065021727698561125,-0.001408990577431864,-0.002743197428778129,-0.0010906396090716282,-0.0029208442880121273,-0.00038824190657791826,-0.0006850907475864631,-0.004589618111711082,-0.005752317110326158,-0.0007119778259771998,0.009177923939743704,0.00934604671119166,0.03795411541041062,-0.0010680311100601813
190,-0.010591970086417879,7.426586213945813e-06,-0.016256552209415943,-0.024473168324121587,2.9347893467317592e-05,-0.24975066973803867,-0.037871483594247135,0.02678692800920304,-0.05097912320532107,-0.04449063383329409,-0.0047077622828472455,-0.005239662137473115,-0.00248138371786249,-0.004216233438495319,-0.008209135769648143,-0.0029208442880121273,-0.0007540537282848062,-0.0002187922019780904,-0.004539216037189674,-0.007164844897490965,-0.0021371854880576934,0.011225698042520459,-0.010858322166177308,-0.005834245991698413,-0.0010680311100601813
149,-0.008006623138396882,0.0001795149431633728,-0.02721516181064174,-0.02521872930360124,-0.0002902220450230002,-0.24054873791151007,-0.03320550955319577,-0.006203465244257137,-0.03001862963888012,-0.041707251221655264,-0.013864636620389907,-0.00669493973203241,-0.00037541818939535636,-0.0016600329293840802,-0.006346836150594696,-0.0029208442880121273,0.00018557050772739455,0.0002032264319259652,0.012501916345722015,-0.006613089730244907,-0.0021631327947260934,-0.0029831789744150686,-0.008542318150317212,-0.00514455203264084,-0.0010680311100601813
175,-0.004147914805176115,-7.46617761374815e-05,-0.06696751830586599,0.006523845542854319,0.00012463327250575006,-0.2069615490061529,-0.0073320880031635515,0.015322516888572937,-0.031076504467664582,-0.041023212984287745,-0.00023597126533605515,-0.004914625838100622,-0.0009888128092939157,-0.0032139347288630583,-0.00297373548692566,-0.0029208442880121273,-0.0007267878162419771,-0.0008470706838549208,-0.004457321425653539,-0.007164844897490965,0.0007573605818262979,-0.0069932154270158685,-0.009194862068840825,-0.004113877896993715,-0.0010680311100601813
114,-0.010872162799036864,-0.000648117807705714,0.13455127766721373,-0.02262483062264369,-0.0006579164861266338,-0.061508865931705514,-0.0022877191093419917,0.004701323170220893,-0.03193838575940892,-0.0408164145136201,-0.004807038617270687,-0.006189232784099199,-0.002132465193233527,-0.001983367215337731,-0.005253820112259849,-0.0029208442880121273,-0.0009179398267647212,-0.001038222694377665,-0.004546264922895071,-0.007011532127569147,-0.0012278821970848838,-0.0013565263729914253,-0.009154109981147355,-0.0006216118143566084,-0.0010680311100601813
198,-0.012356887491898207,-0.000648117807705714,-0.04301380640028162,-0.037159384342414066,-0.0011178547958920872,-0.04583979457702808,0.011304418845721045,-0.0010538742325651995,0.04873236984562273,-0.03867857848306812,0.022875271967106658,0.013314017215772392,-0.002199776951576767,-0.001253187553578782,-0.0032384481262873878,-0.0029208442880121273,-0.0005145082742074187,-0.0008365069180990138,-0.0045812348440833995,-0.005954550239819058,0.006574422569723046,-0.0037129441777779136,-0.011190499993948498,-0.005834245991698413,-0.0010680311100601813
126,0.06421959737500031,0.00042196164376713866,-0.04037837598151795,-0.015994949816889696,0.001156064038487725,-0.07169545794938931,-0.012510436731143697,0.006166233043160031,-0.0304781101504907,-0.003343187662974069,-0.013662503555092497,-0.004335284757897,0.002386192086229278,-0.0019314944351402788,0.008086225391374073,-0.0029208442880121273,0.002024778664785624,0.0027070553857773193,-0.004559300148553546,-0.007164844897490965,-0.0020335517236693954,-0.0020635384965289006,0.008901390285366116,-0.005834245991698413,-0.0010680311100601813
223,-0.0121640899040691,-0.0002536044435979558,0.009491147279245063,-0.023494254619898302,-0.0006247130907573893,-0.1259280288777543,0.0030389093819072773,0.009961044281463119,-0.014619367430531022,-0.037677861253960505,-0.005868712624649158,-0.0007677381850788181,-0.001503257016061177,-0.0034425377962284337,-0.0027934867237159496,-0.0029208442880121273,0.0002656002655585534,-0.00044645264821602774,-0.00458272120882499,-0.00617856148722157,-0.0021038149044837295,0.005858992264141946,-0.0026757082989765477,-0.005834245991698413,-0.0010680311100601813
251,-0.010554177172233784,2.0024224275310342e-05,-0.05130240501511265,-0.025967036566803197,-0.0011178547958920872,0.11019884924179785,-0.04379357333482278,0.014809613686284064,-0.049635724126520904,-0.04210489557863039,0.004680679183543756,-0.007699923076079423,-0.002574894069272394,-0.0035783780291279385,-0.006958962389686702,-0.0028857399221012027,-0.0005838688107742091,-0.000704151678387153,0.40469987815753133,-0.0029889571976095632,-0.0016329295545565842,0.007752362271924481,-0.01116209597208996,-0.005834245991698413,-0.0010680311100601813
233,0.04431322440086268,0.0011384317525782507,0.039208609249525385,-0.03137664295073666,0.0005198156343682141,0.36678021888185425,0.049063539882051886,0.0004998224337591436,0.04838479841130362,-0.030572221007889804,0.09935841110501348,0.012610881977217513,-0.0019212803090120376,0.0003960512475664381,0.0019471743000238483,-0.0029208442880121273,0.0008686097335192437,-0.0007404644343303376,-0.004350715176128955,-0.00031640491640243327,-0.0017055550664429534,0.04266992872841607,0.0024417688846747423,0.05758826339838233,-0.0010680311100601813
193,-0.011793667029708186,-0.00013816031539326719,-0.0452010833220537,-0.021040855680057723,-0.00028917387088436104,-0.28273801902681733,-0.033426816387288665,-0.002555288767117806,-0.04667778899813186,-0.038152158568103105,-0.003740397674376474,0.0064482042125153325,-0.0018801991323113346,-0.0037081906399942135,-0.004451927514702764,-0.0029208442880121273,-0.0007904504536866095,0.0007466285287158986,-0.004478487605405468,-0.00601744053978796,-0.002173582213459497,-0.0033593580488175696,-0.010749190480188279,-0.005834245991698413,-0.0010680311100601813
197,-0.012329240856625644,-0.00041875539615450106,-0.02854534091390621,-0.00030868431320797994,0.0020932189658248944,0.2621460859250237,0.048866578041584875,-0.015619394599643703,0.05061145760316928,-0.02584758344778123,0.11539308753886567,0.059005028980960404,0.001100722484591846,-0.002170414629023026,-0.0008343302131493353,-0.0024723642720412106,-4.901805598694822e-07,0.00010858936337839951,-0.004572019298992545,-0.005788670428183687,0.005955975229306058,0.006959581271199249,-0.004392399005167019,0.022377330629100772,-0.0010680311100601813
166,-0.010337247446970123,-0.0005092830688802931,-0.04836829539965448,-0.004880035299327788,-0.0004236811017649827,-0.30837929749174764,-0.03524875876619185,0.005963168118779817,-0.05272117732944665,-0.04250621366807935,-0.016516031875878533,-0.008743687749131273,-0.0024382284374707287,-0.0031046008859927044,-0.005811144671387362,-0.0029208442880121273,-0.0009179398267647212,-0.001038222694377665,-0.004555916943626002,-0.007164844897490965,-0.0021622368477121874,0.004546151014658287,-0.01105921458449756,-0.005834245991698413,-0.0010680311100601813
188,0.03341554605932983,0.00033704253502657227,0.23579824242985328,0.18358810820590574,0.0005240791086617233,0.33879339430014266,-0.015187526024310451,0.00038722502388652963,0.03536515900806639,-0.041202156644554476,-0.017577553922497373,-0.007213967420049255,-0.0017681377046948647,-0.0032276645231703914,-0.003903046289849532,-0.0029208442880121273,-0.0007537464363093403,0.0006037112101761452,-0.0045390111758726965,-0.007164844897490965,0.0006544094416592499,-0.004993494451432732,-0.007253400736309356,-0.005834245991698413,-0.0010680311100601813
187,-0.012164116637002858,-0.0005166222639810477,-0.06746819477214562,-0.012445705943001617,-0.0010521070240297541,-0.2723060119474962,-0.023850485230461828,-0.013450067197475258,-0.01236569413067156,-0.045107987698347486,-0.00303566230070989,-0.007625370866097296,-0.0010869836701129032,-0.00270438171102395,-0.004440934860451478,-0.0029208442880121273,-0.0009179398267647212,-0.001038222694377665,-0.004604641588268061,-0.007164844897490965,0.008481562998885028,-0.005713551236310262,-0.010142817583040357,-0.005834245991698413,-0.0010680311100601813
229,-0.001103276875350518,0.001642947470859554,-0.0007646272022517024,-0.007238671296512236,-0.0009905733915273498,0.0014827671828392952,0.032445696562702395,-0.00017241381867157818,-0.01272963262016085,0.004981887670319929,-0.015091571313129914,-0.00439796561921952,0.0003235162521169474,-0.002126315265910548,0.0013116806743640767,-0.0029208442880121273,-0.00015425140057629837,-0.0002745342681892423,-0.004393910627446809,-0.005128342427655171,-0.0007736947341607629,-0.00133034245266326,0.008798986392937733,-0.005579683182968939,-0.0010680311100601813
150,-0.011325050847808493,-0.0004014073236320412,0.011726904608956052,0.024742472180840067,0.00023905286651311345,-0.07274540080777954,-0.018743427925116355,0.027004179256079588,-0.03148016744552059,-0.031652875297925105,0.00017015356914329866,-0.007466852812614799,0.001770848556298454,-0.0012809997287873732,0.0001109452998112392,-0.0029208442880121273,-0.00017780837454370272,-0.001038222694377665,-0.00201689493939044,-0.00667142392934362,-0.0023010715865376084,-0.0005476609574194061,0.0033767627327137284,-0.004353983087256376,-0.0010680311100601813
204,-0.011879069513729534,0.0002579271982240509,0.09176703532330394,-0.02703684545544226,0.0009207464674498842,0.2687069608195776,0.10255745856132191,-0.017405810844215365,0.08967341799607538,-0.034490806478958545,0.03394490525044113,0.039938476293858355,6.310091348209071e-05,-0.0019485933451822042,-0.002255186996383521,-0.0029208442880121273,-0.0009179398267647212,9.433356303454114e-05,-0.004572969685682137,-0.002181597364877258,-0.0011685153291254022,-0.002286194192568559,-0.002444679594292496,-0.005834245991698413,-0.0010680311100601813
104,-0.012326731414418306,4.7497753569941876e-05,-0.0744798126894078,-0.030930904682879193,-0.00024833534429751717,-0.3922304204638251,-0.03290858699574168,0.0025019888029935607,-0.061313551220371514,-0.042427424162201056,-0.01608992048033834,-0.00834882029296245,-0.002443938885254708,-0.003891779228221916,-0.006544622918648238,-0.0029208442880121273,-0.0008020038998854453,-0.001038222694377665,-0.0046098281272165245,-0.007164844897490965,-0.0019532638058997807,-0.0033115384044585506,-0.011033393158722975,-0.005718310064819137,-0.0010680311100601813
201,-0.012225827000934237,-0.00031534154046309335,-0.05891987957996493,-0.029384239399912873,-0.0011178547958920872,0.06744410374357929,0.08281809348959875,0.0018442297528599855,0.08279067647716142,-0.007015773241378337,-0.011951217309149243,-0.00874135170842288,0.0019143486666332553,-0.001551708462877591,0.005599578333775126,-0.0029208442880121273,8.038897496314085e-05,-0.001038222694377665,-0.004093846324105249,-0.006499292363005724,-0.0023010715865376084,-0.001959002669262418,0.01692699338081337,-0.005834245991698413,-0.0010680311100601813
236,-0.011478901077457596,0.00043158438301354806,0.020191972742065602,0.005810902700989829,0.001851326228585884,0.095930378232168,0.03544672483905736,0.015849312517139103,0.01071463565978052,-0.03318272237882222,-0.00354845948416161,0.03524939565836344,-0.0011606920452502116,-0.0011022681963302294,-0.0036198841711933606,-0.0029208442880121273,-0.0006480142790849056,-0.000498371599018034,-0.004558498253616344,-0.005005440516052441,0.031439621873439336,0.0006886420461245066,-0.00674626831313301,-0.0017853627765011797,-0.0010680311100601813
222,0.06025235525666998,0.0007998273902315811,-0.02294917687250596,-0.02253295747897039,-0.0008075808249055238,0.014361975083734324,0.02457687263707875,-0.002138878065207208,0.021177051274127823,-0.036192760982958615,0.006031923946800418,0.008321054810053463,-0.0025826743532845063,-0.0010078822079892496,-0.001075399420779536,-0.0029208442880121273,-0.0005042411987826368,0.011372736145084866,-0.004510573893515588,-0.006544296955517839,-0.0014736743305734396,0.011494860035528374,-0.0033219063666498423,-0.005834245991698413,-0.0010680311100601813
202,0.021605284089917288,-0.000648117807705714,-0.007691499191527774,0.007744341004048605,-0.0011178547958920872,-0.015940934376479976,-0.02189442292491846,0.003210014782975952,0.041636185559133856,-0.033844968515607386,-0.007208866384420544,-0.006079585042499273,-0.0007580803531409098,-6.71540060428711e-05,0.003274959072736389,-0.0029208442880121273,0.00025205631563576325,0.005279756474584951,-0.004570473693349585,-0.004122854927249706,0.010802885208347818,0.0039849851728553515,0.002471830956570625,-0.005834245991698413,-0.0010680311100601813
239,-0.012558603268176857,-3.4993681452344405e-05,-0.06864288914690725,-0.03576554884636822,-0.0009645737643287446,0.06858935731916094,0.010661061922955996,-0.02146337278948889,0.016184240945446498,0.1357620643130113,-0.014524620601335293,-0.009698785808858775,0.008852410915818718,0.005827945094262913,0.024485766226486506,-0.0029208442880121273,0.0024542428676288114,-0.0007316606312509803,-0.004341911373049598,-0.005632034581857541,-0.0023010715865376084,-0.007948975479629588,0.010447462784026779,-0.005834245991698413,-0.0010680311100601813
