Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
five,sum,relative,No,1,0.5662037037037037,0.5599999999999999
five,sum,relative,No,0,0.5944444444444443,0.54
five,pca_anna,log,row,1,0.8935185185185185,0.6466666666666667
five,pca_anna,log,row,0,0.9912037037037036,0.7066666666666667
five,pca_anna,log,col,1,0.8467592592592593,0.4333333333333333
five,pca_anna,log,col,0,0.999074074074074,0.5266666666666666
five,pca_anna,log,both,1,0.8777777777777779,0.4266666666666665
five,pca_anna,log,both,0,0.985648148148148,0.6466666666666667
five,pca_anna,log,No,1,0.8699074074074075,0.5533333333333333
five,pca_anna,log,No,0,0.9935185185185184,0.6
five,pca_anna,relative,z_after_relative,1,0.9305555555555556,0.7066666666666668
five,pca_anna,relative,z_after_relative,0,0.9907407407407408,0.7133333333333335
five,pca_anna,relative,No,1,0.6703703703703704,0.6
five,pca_anna,relative,No,0,0.662962962962963,0.5599999999999999
six,mean,log,row,1,0.9226851851851852,0.7333333333333334
six,mean,log,row,0,0.9791666666666666,0.74
six,mean,log,col,1,0.926851851851852,0.6133333333333334
six,mean,log,col,0,0.9972222222222221,0.6066666666666667
six,mean,log,both,1,0.9476851851851852,0.5933333333333335
six,mean,log,both,0,0.999537037037037,0.5933333333333333
six,mean,log,No,1,0.9300925925925928,0.6400000000000001
six,mean,log,No,0,0.9805555555555556,0.6599999999999999
six,mean,relative,z_after_relative,1,0.9291666666666666,0.5733333333333333
six,mean,relative,z_after_relative,0,1.0,0.6200000000000001
six,mean,relative,No,1,0.6962962962962964,0.46
six,mean,relative,No,0,0.7372685185185185,0.6733333333333335
six,sum,log,row,1,0.9421296296296297,0.7066666666666667
six,sum,log,row,0,0.9685185185185186,0.7133333333333333
six,sum,log,col,1,0.9476851851851852,0.64
six,sum,log,col,0,0.999537037037037,0.5866666666666667
six,sum,log,both,1,0.9342592592592592,0.5933333333333333
six,sum,log,both,0,0.999537037037037,0.5933333333333334
six,sum,log,No,1,0.9407407407407408,0.6133333333333334
six,sum,log,No,0,0.9875,0.6466666666666667
six,sum,relative,z_after_relative,1,0.9074074074074074,0.5466666666666666
six,sum,relative,z_after_relative,0,1.0,0.5666666666666667
six,sum,relative,No,1,0.6171296296296296,0.4266666666666665
six,sum,relative,No,0,0.7087962962962964,0.5933333333333334
six,pca_anna,log,row,1,0.9421296296296297,0.6733333333333332
six,pca_anna,log,row,0,0.999537037037037,0.6466666666666667
six,pca_anna,log,col,1,0.909722222222222,0.5533333333333335
six,pca_anna,log,col,0,0.9986111111111112,0.6
six,pca_anna,log,both,1,0.8953703703703703,0.5
six,pca_anna,log,both,0,0.999537037037037,0.6
six,pca_anna,log,No,1,0.9296296296296296,0.6
six,pca_anna,log,No,0,0.9958333333333332,0.6
six,pca_anna,relative,z_after_relative,1,0.9425925925925924,0.7133333333333334
six,pca_anna,relative,z_after_relative,0,0.999074074074074,0.7866666666666667
six,pca_anna,relative,No,1,0.6972222222222222,0.6266666666666667
six,pca_anna,relative,No,0,0.6847222222222221,0.5266666666666667
six,mean,robust,No,ICA,0.5425925925925925,0.5933333333333334
six,mean,robust,No,None,0.9666666666666666,0.44666666666666666
six,mean,robust,z_after_robust,ICA,0.8226851851851851,0.4400000000000001
six,mean,robust,No,PCA,0.5564814814814815,0.5066666666666666
six,mean,robust,No,ICA,0.5016203703703704,0.5666666666666667
six,mean,robust,z_after_robust,PCA,0.9537037037037038,0.5199999999999999
six,mean,robust,z_after_robust,ICA,0.8236111111111111,0.5
six,mean,robust,z_after_robust,None,1.0,0.5733333333333334
