Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
five,sum,log,No,1,0.7525925925925926,0.6226666666666667
five,sum,log,No,0,0.9211111111111112,0.5626666666666666
five,sum,relative,z_after_relative,1,0.8255555555555556,0.6533333333333333
five,sum,relative,z_after_relative,0,0.9306481481481479,0.5399999999999999
five,sum,relative,No,1,0.5657407407407408,0.34800000000000003
five,sum,relative,No,0,0.6486111111111112,0.3813333333333333
five,pca_anna,log,row,1,0.8025,0.6599999999999999
five,pca_anna,log,row,0,0.9485185185185184,0.54
five,pca_anna,log,col,1,0.7578703703703704,0.48
five,pca_anna,log,col,0,0.9960185185185186,0.5226666666666667
five,pca_anna,log,both,1,0.7464814814814814,0.512
five,pca_anna,log,both,0,0.967962962962963,0.6706666666666666
five,pca_anna,log,No,1,0.7849074074074073,0.66
five,pca_anna,log,No,0,0.9762962962962964,0.6
five,pca_anna,relative,z_after_relative,1,0.866574074074074,0.5946666666666667
five,pca_anna,relative,z_after_relative,0,0.9750925925925926,0.6213333333333333
five,pca_anna,relative,No,1,0.5492592592592592,0.3666666666666667
five,pca_anna,relative,No,0,0.5976851851851852,0.4266666666666667
six,mean,log,row,1,0.812962962962963,0.6946666666666668
six,mean,log,row,0,0.990462962962963,0.7559999999999999
six,mean,log,col,1,0.7817592592592594,0.7026666666666667
six,mean,log,col,0,1.0,0.5893333333333333
six,mean,log,both,1,0.8057407407407408,0.6093333333333334
six,mean,log,both,0,1.0,0.6133333333333333
six,mean,log,No,1,0.8249074074074074,0.7226666666666667
six,mean,log,No,0,0.9921296296296296,0.7506666666666667
six,mean,relative,z_after_relative,1,0.8461111111111111,0.496
six,mean,relative,z_after_relative,0,1.0,0.6093333333333334
six,mean,relative,No,1,0.6873148148148148,0.4226666666666667
six,mean,relative,No,0,0.7424999999999999,0.436
six,sum,log,row,1,0.8366666666666667,0.7506666666666667
six,sum,log,row,0,0.9916666666666666,0.7386666666666666
six,sum,log,col,1,0.8189814814814814,0.6679999999999999
six,sum,log,col,0,1.0,0.5826666666666667
six,sum,log,both,1,0.8201851851851851,0.6559999999999999
six,sum,log,both,0,1.0,0.624
six,sum,log,No,1,0.8199999999999998,0.7426666666666666
six,sum,log,No,0,1.0,0.7293333333333334
six,sum,relative,z_after_relative,1,0.8101851851851852,0.496
six,sum,relative,z_after_relative,0,1.0,0.5773333333333333
six,sum,relative,No,1,0.6387037037037037,0.3573333333333333
six,sum,relative,No,0,0.7001851851851851,0.38
six,pca_anna,log,row,1,0.807962962962963,0.632
six,pca_anna,log,row,0,0.997037037037037,0.644
six,pca_anna,log,col,1,0.7872222222222222,0.5880000000000001
six,pca_anna,log,col,0,1.0,0.6213333333333334
six,pca_anna,log,both,1,0.7617592592592592,0.476
six,pca_anna,log,both,0,0.9994444444444444,0.6026666666666667
six,pca_anna,log,No,1,0.8222222222222222,0.632
six,pca_anna,log,No,0,0.9921296296296296,0.6213333333333333
six,pca_anna,relative,z_after_relative,1,0.8528703703703704,0.6626666666666667
six,pca_anna,relative,z_after_relative,0,0.9979629629629628,0.564
six,pca_anna,relative,No,1,0.5477777777777778,0.3653333333333334
six,pca_anna,relative,No,0,0.6217592592592593,0.4266666666666665
six,mean,robust,No,ICA,0.5669444444444445,0.5693333333333332
six,mean,robust,No,None,1.0,0.4066666666666667
six,mean,robust,z_after_robust,ICA,0.7476851851851851,0.4666666666666667
six,mean,robust,No,PCA,0.4955555555555555,0.6133333333333333
six,mean,robust,No,ICA,0.5487962962962963,0.5693333333333332
six,mean,robust,z_after_robust,PCA,0.8127777777777777,0.4506666666666666
six,mean,robust,z_after_robust,ICA,0.7621296296296297,0.5173333333333333
six,mean,robust,z_after_robust,None,0.9984259259259259,0.5613333333333334
