Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
six,sub PCA,log,col,None,1.0,0.5761904761904761
six,sub PCA,log,row,ICA,0.8004545454545455,0.6464285714285714
six,sub PCA,log,row,PCA,0.9565151515151514,0.6309523809523809
six,sub PCA,log,row,None,1.0,0.7190476190476189
six,sub PCA,log,both,ICA,0.8122727272727273,0.480952380952381
six,sub PCA,log,both,PCA,0.9578787878787878,0.4714285714285714
six,sub PCA,log,both,None,1.0,0.6023809523809525
six,sub PCA,relative,No,ICA,0.6396969696969697,0.4452380952380953
six,sub PCA,relative,No,PCA,0.6409090909090909,0.5166666666666667
six,sub PCA,relative,No,None,0.7619696969696971,0.5904761904761905
six,sub PCA,relative,z_after_relative,ICA,0.8340909090909092,0.7190476190476189
six,sub PCA,relative,z_after_relative,PCA,0.9466666666666668,0.6928571428571428
six,sub PCA,relative,z_after_relative,None,0.9995454545454546,0.6523809523809523
