ID,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___2,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae;g___0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae;g___1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae;g___2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]_0,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia_0
104.1M,-0.5724436849320391,-0.1318310030544481,7.840584240131442,-0.6035712395300058,-1.0495349182174432,0.08149557820656499,0.2542880784401186,-0.3061811960736003,-0.34259085085670815,-0.7531458506019018,-0.5416062839242723,-0.20845831348687335,0.026872244819924007,0.06867039305443746,0.12495746600428127,-0.06723806648842592,-0.11450889579587092,0.18414554888175155,-0.34949512828845286,0.14075823292949208,0.3939131040724367,-0.33154767998736223,-3.1894905706348005,-0.3256374344002574,-0.2260875805423347,0.045793439094682635,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.7763012999379714,-0.19180738471529363,-0.5254890622906916,0.16008627446392382,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,-0.5660458212415319,-0.168922063765643,-0.3669300754002786,-0.3788102672879603,-0.665592714392609,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.3490684078689324,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,2.337643325494472,-0.3261567542515367,-0.14312587767834808,-0.36668188108628696
15.12M,-0.30033915602873257,-0.1318310030544481,-0.20571452786717448,0.3014498145049759,0.0635102066859657,-1.5756647673737463,0.6123266365494013,-0.3061811960736003,-0.34259085085670815,-0.4818557792426961,-0.6194011594452759,0.38862820183357316,0.026872244819923428,0.071741850775853,-0.20229971867578994,-0.6799197091055973,0.88119465979648,0.16384381754375563,-0.34949512828845286,-0.26008485422900834,0.11812017049470529,-0.33154767998736223,0.15753301540297027,6.669485171104347,-0.24478851845441413,0.04194780370092214,-0.25760972941873594,-0.2760107085403374,-0.23428101951772493,-0.3979152606251542,-0.25710948899113506,-0.524019415549148,0.10258397050777322,-0.16126077469131395,-0.4130460906016364,0.6716473879955848,-0.46232262088890075,-0.13904432661804128,-0.3669300754002786,0.07638392676829432,-0.6576270629906241,-0.1913428838712266,1.452262189341415,-0.21005465761245726,0.058259463962374115,-0.24140490509107385,-0.3181762690385126,-0.12303274467129448,0.13652898089074667,-0.2343803670527897,-0.2464606411008692,1.7319537867000112,0.026211215909500925,-0.3261567542515367,-0.2796678494962624,-0.2782913839386911
142.24M,-0.17415578476317753,-0.1318310030544481,-0.20571452786717448,0.4410765285892667,-0.13294010838821896,-0.7231198079863558,-0.42921646711391104,-0.3061811960736003,-0.34259085085670815,0.32597475148159155,-0.44483293263134427,-0.13735799336403862,0.026872244819923428,0.06867039305443676,-0.20229971867578994,1.9370414393720228,0.6604246975146447,-0.2262369039255534,2.154703634448891,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,-0.5158869746433195,0.5586380680857731,3.0230045065934354,-1.891028883381789,0.8703462835026825,-0.2760107085403374,-0.23428101951772493,1.772173713505521,0.12133017609003569,2.1966627380104446,0.7629095887480019,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,-0.30760321044296773,-0.024621380713703192,5.0434170668475815,-0.35372714820397166,-0.6274341124245312,0.17025209215685264,-0.3649600730531558,-0.21005465761245726,-0.4825405177037526,-0.24140490509107385,-0.3181762690385126,-0.1535807835258395,-0.25869502720120097,5.571698707075646,-0.2464606411008692,-0.2384650579660478,-0.3047499947882503,1.5669931883278043,-0.004359795199784095,0.9827585632111803
138.12M,-0.07698109615599737,-0.1318310030544481,-0.20571452786717448,0.9294954203541542,0.04886109662140543,-1.77056078433443,-1.0816036217471,-0.3061811960736003,-0.34259085085670815,-0.7531458506019018,-0.538855037611004,-0.22655938778112658,0.026872244819923428,0.11348396242716632,-0.20229971867578994,-0.15743504019622645,0.08988245607835574,0.20447069618622557,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,0.17989693984322394,-0.3256374344002574,-1.104858211631118,6.100165039687239,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.7633222787447851,-0.19021261960414457,-0.5254890622906911,-1.5142631313499217,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,1.5397798549015793,0.4376664893890278,-0.3669300754002786,0.42058851704315753,-0.6655927143926096,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.03971099195165322,-0.24140490509107385,-0.3181762690385126,0.16603264847496724,4.128819079038441,-0.2343803670527897,2.2351735078090798,-0.2384650579660478,0.16306758141121575,-0.3261567542515367,3.1431831319688976,-0.36668188108628696
135.24M,0.8467724280489752,-0.1318310030544481,-0.12990271461768307,0.08948447025269546,3.0829256570747074,-2.676313464663737,2.359771628562599,-0.3061811960736003,-0.34259085085670815,0.7128944730985789,-0.49075078651753523,-0.2332181451854879,0.026872244819923428,-0.09580770032697397,-0.20229971867578994,-0.037413942313480865,-0.2551060950508163,-0.24907935913918375,-0.34949512828845286,-0.27980922983466805,0.11812017049470529,-0.33154767998736223,0.027072281285238954,-0.3256374344002574,0.644841623044974,0.22489013395146487,-0.26909662780647753,-0.2760107085403374,0.39999052134278257,1.728818109884322,4.6762859810271244,0.5873791463747965,0.13804898637409366,-0.16126077469131395,3.0712951020695245,-0.10597003003618514,-0.46990359064239423,0.045391609188858546,-0.1030774986426105,-0.29513679747624916,0.9467636480331697,-0.1913428838712266,0.10269661444139197,-0.21005465761245726,-0.4770373050317057,-0.24140490509107385,-0.3181762690385126,-0.15114849038898692,-0.25869502720120097,5.322069481482382,-0.2464606411008692,-0.2384650579660478,-0.25601934357149037,1.4105398109059826,1.2213045371909748,-0.36668188108628696
144.12M,3.681547350588953,-0.05043274598471526,-0.20571452786717448,2.351916715238931,-0.05804211061651018,-0.26438121944381326,-0.47056798355940904,-0.3061811960736003,-0.34259085085670815,1.3410209505337283,-0.5356656206815621,-0.22700087794284332,0.026872244819923428,0.11240739851569552,-0.20229971867578994,-0.6361150196436497,0.4822900794054592,0.04224947377700991,-0.34949512828845286,-0.23584738956766013,0.11812017049470529,-0.33154767998736223,0.43967820873875796,-0.3256374344002574,0.11050588076445791,0.1150100598970964,0.09085194997962028,-0.2760107085403374,-0.23428101951772493,-0.7109101095863546,-0.18377260401827022,-0.5061243252986471,0.007067126130342079,0.2237026625555198,-0.4130460906016364,-0.5196780735085204,-0.5010153881095849,-0.15018987867006697,-0.004231756713455333,-0.3575069693803957,-0.18651866343668808,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.46157156052791176,-0.24140490509107385,-0.3181762690385126,-0.1320251916762396,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.26274785612926116,-0.3261567542515367,-0.22487365501929443,0.12792237129577513
20.24M,-0.14345040959693747,-0.1318310030544481,-0.20571452786717448,-0.8025310947700928,3.5395913063660442,3.6335255884060755,1.0823121577696622,1.6723087963892769,1.1346027409972097,-0.07262992821850496,-0.4025488958973844,-0.23846575395729913,0.026872244819923428,0.07520761190529615,-0.20229971867578994,-0.10955402731494132,0.08227788986427825,0.2330435194088924,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,0.12590939771818094,-0.27049574730668463,-0.1704420443975659,0.05723631133505863,-0.15322645020929723,-0.2760107085403374,-0.13030745302121133,-0.2227771017344729,1.637568135440633,0.1050795979485239,0.8920505468565036,-0.16126077469131395,-0.3317051995947152,0.22176293108807718,-0.5044462648199312,-0.09296200157783999,-0.24289274872312716,0.12343320552214779,-0.23197891354095537,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.48449953774443766,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.3137167888896209,-0.3261567542515367,-0.36751683925324263,0.36965971015817467
200.24M,-0.5143456671431519,-0.12355041117709334,-0.20571452786717448,-1.2724264744672389,1.9122023144415834,3.204614488417894,1.465326943671029,-0.018731262504513495,-0.34259085085670815,4.148165626943541,-0.22574255178471134,-0.3099950528323685,0.038552174323260344,0.026475738125861636,-0.20229971867578994,0.8416245061666306,-0.19071661045150426,-0.08642682094535742,-0.34949512828845286,-0.31713668434303827,0.11487024777331828,-0.33154767998736223,-0.23911878279750937,-0.30074487079562445,-0.06081023228886605,-0.06687969405109007,-0.28341497624836665,-0.2760107085403374,0.17250368121995827,-0.49118257023548556,-0.16277187508906849,-0.27517056612251944,0.060509844525666746,-0.16126077469131395,-0.2766588291043468,-0.45907414644291683,-0.5415468125284261,-0.09188936281191551,-0.2951586810656649,-0.15074135352877252,1.4443483460904698,-0.1776138225017514,-0.3649600730531558,-0.21005465761245726,-0.4865204263474341,-0.24140490509107385,1.340973264918576,-0.17682006249539672,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.31472516353439406,-0.3261567542515367,-0.36751683925324263,1.1094345493975353
151.6M,-0.3673683702949922,-0.1318310030544481,-0.037821360343454395,-1.5991785752470413,-1.1108613487398098,0.14994995187420482,0.19355239966372012,-0.3061811960736003,-0.34259085085670815,-0.693140848828221,-0.5342666911628366,-0.22604491710655128,0.026872244819923428,0.08443147690934204,-0.20229971867578994,-0.129350935980683,-0.021896585306371036,0.17936189835989105,-0.34949512828845286,-0.15278755661232446,0.11812017049470529,-0.23431496077771616,0.12792625978871863,-0.3256374344002574,-3.7197799987461067,-2.336563972986532,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.6516783727225915,-0.17649465092634634,-0.525075346726362,0.16008627446392343,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,-0.5273569767994362,-0.15777764168017394,-0.3669300754002786,-0.3788102672879603,-0.6655927143926096,-0.1885946195462378,-0.25646083862006336,-0.21005465761245726,-0.4398974044122811,0.24850174173595485,-0.3181762690385126,-0.18787031977237204,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,6.830742225170041,-0.267777766585961,-0.3261567542515367,-0.3665804159264744,-0.3662337307880985
62.24M,1.0985229384811894,-0.1318310030544481,-0.20571452786717448,0.49507108584328735,-0.30601938051866945,0.8300767513226405,0.3094003591267249,-0.3061811960736003,-0.34259085085670815,1.3888093053739008,0.20242662965064145,-0.715493094701292,0.026872244819923428,0.06867039305443676,-0.20229971867578994,0.6988330334261184,-0.2637549246241391,-0.060366422729488625,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,0.02898028477389729,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,0.8750874175063829,0.011102917404265382,-0.3568865265156843,-0.33263356068084,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,-0.1482475952862872,-0.15917870578578613,-0.3669300754002786,-0.3788102672879603,-0.6655927143926096,7.22522911474502,0.8673640622137804,-0.21005465761245726,-0.387397339482168,-0.24140490509107385,-0.3181762690385126,-0.04547652486967349,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.1588051644404052,2.1007095920997436,-0.36751683925324263,6.594808580829486
13.24M,0.2808002271676482,-0.1318310030544481,-0.20571452786717448,-0.4056321742855641,-0.7008904426808481,-0.41987880550879164,-0.36145922885625337,-0.3061811960736003,-0.34259085085670815,1.0412783689820517,-0.5011888051670849,-0.211679288252849,0.026872244819923428,0.07733850435478602,-0.20229971867578994,-0.5252494609093498,-0.9041732576183614,-0.7783180538448051,-0.34949512828845286,-0.30104458855362315,0.11812017049470529,-0.33154767998736223,0.08998936848877169,-0.3256374344002574,0.26182844092180396,-0.2577280828220987,-0.24632753349399897,7.038420204865129,-0.23428101951772493,4.354329519973123,-0.6264171119863576,-0.5179480403553379,-1.7976529290851608,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,0.4096702277021705,0.11213547728521943,-0.30218747394043777,-0.19163319022994466,-0.5500691815311355,-0.1913428838712266,-0.3649600730531558,0.14922734959223308,-0.48484566146117075,1.7119885930426562,-0.3181762690385126,0.23108694448916742,-0.25869502720120097,-0.2343803670527897,1.133575780187716,-0.2384650579660478,-0.31101238863310215,-0.3261567542515367,-0.36751683925324263,0.02196873193045038
148.12M,-0.3773667589680509,-0.1318310030544481,-0.20571452786717448,2.187578845394856,0.48092017597047876,1.0815618287284416,-1.527347985025747,-0.3061811960736003,-0.34259085085670815,0.264965600876251,0.33278736969861156,-0.23839265716128374,0.07359265535923452,0.06867039305443676,-0.20229971867578994,-0.7514276518657853,-0.8836845962033387,-0.5868013177309599,-0.34949512828845286,-0.3339338709526456,0.2749068370685419,-0.33154767998736223,-1.3645805292134958,-0.3256374344002574,0.4140894933087246,-0.10395865392527556,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,0.7801503993340956,-0.2783202790113478,-0.10246836688495913,0.1101649135549986,-0.16126077469131395,-0.29226797571302726,-0.40370876095026714,0.31373252593205986,7.63629380840943,-0.26854630205941804,-0.3093098397286934,0.030590889963287564,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.4865204263474341,-0.24140490509107385,3.2631557970759086,0.03961525475864575,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.31342232007824605,-0.3261567542515367,-0.36751683925324263,-0.36668188108628696
20.12M,-0.1515321109976426,-0.1318310030544481,-0.20571452786717448,-0.5745070219673165,1.3980912313471505,1.0786023134901697,0.4598399838000221,0.321884128547413,-0.34259085085670815,0.10114513103482627,-0.205708996219419,-0.12227826776386502,0.026872244819923428,0.0762722487619022,-0.20229971867578994,0.4973438532375643,-0.09829655211877347,-0.3128574850897725,-0.34949512828845286,-0.382946497065832,0.11812017049470529,-0.33154767998736223,0.4316321970454013,-0.2555040635575878,-0.19525736627282106,0.05213332235345211,0.3670921033416908,-0.2760107085403374,-0.23428101951772493,-0.5284162916494076,-0.16134912773956334,0.1499808018683217,1.2366121716786345,-0.16126077469131395,0.20346424290518447,-0.3850689457754655,-0.08166531645299993,-0.2985512224754102,0.10024888497292436,1.5607824655779188,-0.16741793556493442,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.4826037496710773,-0.24140490509107385,1.6852060272618397,-0.1730359633284119,-0.25869502720120097,0.5032661434640504,-0.2464606411008692,-0.2384650579660478,-0.2909969426509905,-0.3261567542515367,-0.3405022902839657,-0.3353399873212349
13.6M,-0.5724436849320391,-0.1318310030544481,-0.20571452786717448,0.0296831516665129,-1.824046776349477,1.3139121146856223,3.808092469369755,-0.3061811960736003,-0.34259085085670815,-0.7531458506019018,-0.0071932591756416545,2.5389655265048066,0.026872244819923428,0.06867039305443676,-0.20229971867578994,-0.0668249197893506,-0.1149423208542229,0.18424860085936515,-0.34949512828845286,-0.4077077923642688,-1.6611132521923797,-0.33154767998736223,-0.43371641990313514,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.7790242290339167,-0.1921419578897813,-0.5254890622906911,0.16008627446392343,-0.16126077469131395,-0.4130460906016364,1.3272267557298218,-0.5680514648835447,-0.16949979462377393,-0.10636876123134692,-0.3788102672879603,-0.6655927143926096,-0.1913428838712266,-0.3649600730531558,0.8534231006302696,0.19062770953880548,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,0.09941900013491409,-0.3261567542515367,-0.36751683925324263,0.8220741662389492
184.24M,-0.4440569022666496,-0.1318310030544481,-0.20571452786717448,0.12341784845038288,0.8775730385312491,1.6098953064809403,-0.4733680236787378,1.7900305633701799,-0.34259085085670815,0.3330467757246477,-0.4850039463092133,-0.253249503133494,0.0892919136245505,0.07649608678062175,-0.20229971867578994,1.1206416406889026,-0.06794760587122087,-0.1403445875522918,-0.34949512828845286,-0.4077077923642688,0.010393486007929914,-0.33154767998736223,-0.06796115089569278,-0.3256374344002574,0.2150450186809109,0.13650734579231794,-0.28341497624836665,0.2658208310314997,1.259317966076377,-0.2489679964468769,-0.13857974529781245,0.7775892159071494,0.10727498228304502,-0.16126077469131395,-0.28785217656621703,0.06521241537284858,0.08230050502149422,-0.06038806675900901,0.4583505050494351,0.09435086265354369,0.4575420445022617,0.18380422416276726,-0.3649600730531558,-0.21005465761245726,-0.48207885994717725,-0.24140490509107385,-0.3181762690385126,-0.16765445453249891,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.31285968026553185,-0.3261567542515367,-0.3648201122463519,-0.33635300527070544
166.24M,0.06942986191523776,-0.1318310030544481,-0.20571452786717448,-0.37062832332979334,1.1472865105706078,-0.9071820456979688,-0.8185005447738725,-0.3061811960736003,2.716332825295101,0.18392716665445535,-0.538855037611004,-0.22655938778112658,0.026872244819923428,0.5033902713856324,-0.20229971867578994,-0.40086523275159547,-0.552746060155084,-0.433939427084437,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,-0.338646857174909,0.9272127328474581,0.0906725619955127,-0.1291162062691775,-0.28341497624836665,0.7272866739887565,-0.23428101951772493,0.5699537336958425,0.9207122648995898,4.488438183015037,-4.095333894172124,-0.16126077469131395,0.4498349224087137,1.7172120728558613,-0.05363503619702207,0.06277768895825168,-0.20287381847563607,-0.20094687082357232,1.0854901965996349,-0.15030861588511424,-0.3649600730531558,-0.21005465761245726,-0.4771879616082852,-0.24140490509107385,-0.3181762690385126,-0.14354154612523357,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.2807989384471358,-0.3261567542515367,-0.36751683925324263,-0.36668188108628696
193.6M,0.10239272796757565,-0.1318310030544481,-0.20571452786717448,-1.1202829729485237,-1.064087038372192,0.09818666562946214,0.2758504203947943,-0.3061811960736003,-0.3306231489330919,-0.7531458506019018,0.16491912123713795,0.11383949948234305,0.026872244819923428,0.06867039305443676,-0.20229971867578994,-0.5055464078167194,-0.4094027192093649,-0.2265472441488227,-0.34949512828845286,0.7284813358295001,-0.49002290718276365,-0.33154767998736223,0.16254364224683032,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.6087703441287227,-0.2654625261986854,-0.5254890622906911,0.16008627446392343,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,0.5846683074682929,-0.5665152368104677,-0.36369605242330716,-0.3788102672879603,-0.6655927143926096,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,1.598744106384697,-0.24140490509107385,-0.3181762690385126,-0.11533984562297919,-0.25869502720120097,-0.2343803670527897,0.2774498506157289,-0.2384650579660478,-0.31538955607249525,-0.3261567542515367,-0.33845861720465775,-0.36532514105646785
166.6M,-0.18789848069089435,-0.1318310030544481,-0.20571452786717448,-0.8755336476963388,-0.42494752607739683,0.10113125526225371,-0.10118286993936212,-0.3061811960736003,0.18782340210242046,0.5408095461701276,0.650836963316988,0.5077644839582881,0.010123960370828224,0.09391302378506289,-0.20229971867578994,-0.10325353070394504,1.625014234003879,0.19443329915479443,-0.34949512828845286,-0.05271731249166115,0.05358739067397389,0.8665886471777161,0.20598029128650686,-0.3256374344002574,-0.8101577440589539,-0.3299806769342613,-0.26097273216475675,-0.2760107085403374,-0.23428101951772493,-0.19900148213374794,-0.2678266747012106,-0.4167654515755481,0.042333788047635164,-0.16126077469131395,-0.00441197267945472,-0.4242212834241741,-0.35932046395568806,-0.1695295531296517,-0.3170783900724719,0.02282998465191568,-0.6396144083776721,-0.1913428838712266,-0.3649600730531558,-0.1280884595990953,-0.4098993425148366,-0.24140490509107385,0.9489489088088414,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,0.13419077596184967,-0.3261567542515367,-0.34577036973946756,-0.36668188108628696
72.24M,-0.5724436849320391,-0.1318310030544481,-0.20571452786717448,0.601486007918475,-0.8423447168542688,0.31523521494158,-1.7061752963050596,-0.3061811960736003,-0.34259085085670815,-0.7531458506019018,7.9101235397703835,-3.504943053398422,-0.7900577220871305,0.07547089328161939,-0.20229971867578994,3.107911501523928,1.5911654728138236,-0.376585852342176,-0.34949512828845286,-0.3732505812868059,0.25339643775680454,-0.33154767998736223,0.15503963389532122,-0.3256374344002574,2.375976293883168,-0.7568992542505011,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.5538956279158758,-0.1896093375202562,-0.368523530286127,-0.5727185358921237,-0.16126077469131395,0.8713165345366923,-0.5196780735085204,-0.48072564367705056,-0.140697126559075,4.885276538437473,1.5418114422064042,1.2352528742386684,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.13762092527976047,0.5248550371007322,-0.3181762690385126,-0.1515827406301067,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.2950385206471532,-0.3261567542515367,-0.3440823767446387,-0.36387808469930405
