ID,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f___0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;f___0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
166.6M,0.039645693640756395,-0.20571452786717448,-0.8755336476963388,0.29116096905066063,0.18796826531471267,0.650836963316988,0.5077644839582881,0.010123960370828224,0.09391302378506289,-0.36777782978080986,-0.2770395885393741,-0.20229971867578994,-0.010265024495795695,-0.34949512828845286,-0.05271731249166115,0.05358739067397389,0.5631279885983712,0.28597442631525244,-0.3256374344002574,-0.36255853248487446,-0.3806780616999296,-0.69292971175258,-0.2760107085403374,-0.7415119629595814,-0.07529822823278184,-0.08183139472703209,0.30793225673615987,-0.05558099355919054,-0.5160865221831782,-0.7067163398613174,0.3240065857064107,-0.4560434978361604,-0.2053362117688206,-0.3728585984348144,-0.24140490509107385,2.0305211104643637,0.48818627186433666,-0.278686638034788,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,0.1920410832102673,-0.216600066470953,-0.5082767795536186,-0.36668188108628696
72.24M,0.31156021523243593,-0.20571452786717448,0.601486007918475,-0.6234069529696541,-0.5343503974236834,7.9101235397703835,-3.504943053398422,-0.7900577220871305,0.07547089328161939,-0.36777782978080986,-0.06373928536038141,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.3732505812868059,0.25339643775680454,-0.6494377082100544,-0.5240061710248671,-0.3256374344002574,-0.20542055568661646,-0.11639000118414618,1.0646086898761666,-0.2760107085403374,3.223878353937444,-2.29992848869146,-1.8471587169224735,2.89077645755275,0.5846378024876729,-0.4596862828376512,3.6482562565745185,3.2125489381897148,-0.18393796479001692,-0.1966427154947199,-0.3728585984348144,0.5248550371007322,0.2136822710315849,-0.6279001611323922,-0.03800232382635203,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.022499002275198327,-0.03408483533389018,-0.5073846441939958,-0.36387808469930405
285.1M,0.31156021523243593,-0.20571452786717448,0.1318424017800313,-0.5375429177068726,-0.43249919908488305,4.168945513592405,1.7171134989652403,-5.62924467440579,0.06867039305443676,-0.2453364853540767,1.5722538092356602,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.4077077923642688,5.724835128399784,0.004122152843939738,-0.44072195729165753,-0.3256374344002574,0.011170426028229876,-0.5284908570671599,-0.04197036400168384,-0.2760107085403374,-1.0919393007717353,0.14953834814926628,-0.16523247003873587,0.2677837319450933,0.07202046950751298,-0.5595174816632384,-0.616603488573692,0.43844540040796554,-1.0320774076229,-2.9466817739588564,-0.09565777502516035,-0.24140490509107385,-0.3700813295715205,-0.6742936187207433,-0.07148513884590581,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.024310635861493166,-0.032673561039790085,-0.5197701888625634,-0.24698020166077722
72.6M,0.012489812369396131,-0.20571452786717448,-1.793761826798485,-0.6187161808593526,-0.2620225282692109,-0.538855037611004,-0.22655938778112658,0.026872244819923428,0.06867039305443676,-0.36777782978080986,-0.23142543166054036,-0.20229971867578994,-0.2149925893079566,0.8693304527566574,-0.4077077923642688,0.116345730098337,-0.7277322493077985,0.08832205021342641,-0.3256374344002574,-0.3865734437062348,-0.5196999310984596,-0.04207874392024305,-0.2760107085403374,-1.3365743470336326,0.2043781742408097,-0.0693314373614173,0.11676620210722666,0.1771328554180764,-0.5661262072276558,-0.9718268056226745,0.14588054774375878,-0.25920226326213486,-0.19570896686307593,-0.3728585984348144,0.04908177815124415,-0.3098628516850567,-0.7188265261333301,-0.06296410879851559,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.03831904318338103,-0.026864346110819233,-0.5197701888625634,-0.36668188108628696
184.6M,0.2485286493866522,-0.20571452786717448,-0.8763080230245708,-0.6176813597530777,-0.2019448651039008,-0.48964081739837306,-0.2527629364446222,0.030311811182678613,0.06867039305443676,-0.36777782978080986,-0.2096198060741597,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.009919436090686115,-2.9613216854784916,-0.39996674665268966,0.06431371778264534,-0.1537698717653669,-0.12368351146694893,-0.2915702994858873,0.1629244261773201,-0.2760107085403374,-1.3228251185400541,0.2710643450327286,0.19601574740980032,0.1836628918783036,0.04988100447880935,-0.36998476656141016,-0.8170796307760085,-0.01923772360702268,0.9812417932423632,2.8297758256040906,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,-0.7176884606506571,-0.056735281928232614,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,0.40964882809647984,-0.25126824945634224,-0.5169428241636709,-0.36668188108628696
135.1M,0.31156021523243593,-0.05468001938761967,0.6220669533161937,0.7245632774213301,1.0646005821124593,-0.5318019234119833,-0.22958401115996835,0.026872244819923428,-1.1109706276390814,-0.36777782978080986,-0.2770395885393741,0.04494456676681934,-0.5719010101618364,-0.34949512828845286,5.410299786208441,0.11812017049470529,-0.9135982648607708,2.374347356324563,-0.3256374344002574,-0.3363390260070065,-0.5284908570671599,-0.04197036400168384,-0.2760107085403374,-1.4866965208356766,0.30251241580800536,-0.1363305072274369,0.2244388592027836,0.10109562582003215,-0.586009891976755,-0.9162433180967335,0.14434454789231385,-0.4300021411479807,-0.1650154266786379,-0.3728585984348144,-0.24140490509107385,1.4696974067243556,-0.7188265261333301,-0.06296410879851559,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-3.986789786820521,-1.5912748785589967,-0.24229507466207328,-0.3449117715901749
159.12M,-0.1670829617338199,0.07753019593310828,0.6990891755731184,0.31677714345774577,-0.04114059119978462,0.5222888592606705,1.0695463480885143,0.026872244819923428,0.11230725511545601,3.14858237679087,0.038198737778796774,-0.20229971867578994,0.8561221142272342,-0.34949512828845286,-0.34299908456613787,0.11812017049470529,-0.2652287155419351,-0.4605846173487517,1.9583081000798894,2.380781653470807,0.31193178099479574,1.492831308722863,-0.2760107085403374,0.7492512440469729,-0.950837608948913,2.1126719409093475,-2.1832361833382836,0.8615613481119865,1.848865227306028,1.7462284663982688,-1.3708840341010167,-0.33567281800791116,-0.17488520568353422,-0.04457586559074657,0.9208587927075933,-0.18937661532371255,0.9772855792580927,-0.13049634201456733,2.8584423973113697,-0.2343803670527897,-0.2464606411008692,0.23653871713112243,-0.2785717693585163,0.831213283466087,0.04725737918096782
104.24M,0.31156021523243593,-0.20571452786717448,0.8081579869334419,2.3983698377838967,-0.6702192257906858,2.787767762206329,2.4977688921710612,0.026872244819923428,-3.281518517721559,5.231803831320768,2.2355363732332223,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.5935817124875556,-0.5147859963323204,-0.10603407813473137,-0.3865734437062348,-0.13989249535122425,1.0008244802997004,-0.2760107085403374,-0.14348729999618365,0.34609261088406085,0.13424233207753727,-1.9003790442921897,-1.2458932219267427,-0.48419718036143233,1.704221109141882,0.10120943433627665,-0.7321138694258477,2.1058767368460476,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,-0.4951984159935865,-0.10575363134837858,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.03700099558430698,-0.02634212683147361,-0.5197701888625638,0.18289381857021267
139.1M,0.14426621313104115,0.46252798235346193,5.312584005792955,-0.6114117639960046,-0.5201218048875003,-0.5325978796942541,-0.22742552529831733,0.026872244819923428,0.07588093494236312,-0.36777782978080986,-0.10306926742050074,7.757021102357686,4.29450516028478,-0.34949512828845286,-0.19893729816524205,0.11812017049470529,-0.5338542457931185,0.8420974460238744,-0.3256374344002574,-0.3865734437062348,-0.5284908570671599,-0.04197036400168384,-0.2760107085403374,-1.4874392725287244,0.30324024489600776,-0.13442800165117538,0.22614680011056884,0.10500058093863403,-0.586009891976755,-0.9718268056226745,0.14588054774375878,-0.5200500398286871,-0.1536559331554863,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,-0.7188265261333301,-0.06296410879851559,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,0.18099275925599903,-0.1351028827708142,-0.5197701888625634,-0.3644522409181182
182.24M,0.31156021523243593,-0.20571452786717448,1.2424776303654175,4.210470660823999,0.4669773353732996,0.01664731865377754,-0.4495984307840101,0.10266929078144411,0.06867039305443676,1.2938411525026685,-0.059755867387606056,-0.20229971867578994,0.5969442920691804,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.13258142448578278,-0.4386884685072383,-0.16737941834831802,0.23458773761927024,0.1086629185832031,0.8608992255686019,-0.2760107085403374,4.97239438946873,5.697827529684897,0.38958399247109204,-0.2774204998529998,0.021787993922329836,-0.4258149522584726,7.605504500810464,-2.5302710272991367,-0.5225744992096114,-0.09251487108912133,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,-0.6004123018045328,-0.06692302801984225,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.03700099558430634,-0.026342126831473356,-0.5052476725667994,0.1523652852528785
86.12M,0.25956720413608153,-0.20571452786717448,1.1780591108751546,-0.590787561141294,1.3594038206129675,-0.5389254099075862,-0.22609639246058805,0.026872244819923428,5.780856367481165,-0.36777782978080986,-0.2770395885393741,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.0021864315736949,0.1505987187437743,0.8803031474736868,-0.2714911501880229,-0.3256374344002574,-0.3865734437062348,-0.678125912902961,0.5308027658344241,-0.2760107085403374,-0.7343200210582053,-0.4697495291081803,0.8797679412927408,-0.18135870119687006,1.4381949659644564,2.1285152862655514,-0.6825669496629132,0.35727080288767415,4.301591357025058,2.0733344083103504,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,-0.5521169066943447,-0.09486271499702063,1.0520209663039393,-0.2343803670527897,0.4670961895688644,0.055908420387942574,-0.08025403552262445,6.802409416413603,-0.36668188108628696
28.24M,0.4847303153475596,-0.20571452786717448,-0.7283940400056824,-0.5913599415529233,1.326173654196985,-0.519714227468804,-0.22393656389717725,0.026872244819923428,0.06867039305443676,0.3193054127561249,-0.2770395885393741,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.05392363845787382,0.11812017049470529,1.597390182328034,-0.15312126624637837,-0.3256374344002574,-0.3865734437062348,-0.4318005125715007,-0.04316242177798695,-0.2760107085403374,-0.10817984366626453,-0.5891576834730298,-0.0897966867204147,0.14144675377677066,-0.8038687278416713,-0.3205403425416268,-0.5418858198053171,-0.3940270701277446,-0.3031338854860008,0.3704664652895024,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,0.426660491245309,-0.09271101491254634,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.03700099558430634,-0.026342126831473356,-0.5197701888625634,-0.36668188108628696
32.24M,0.31156021523243593,-0.20571452786717448,0.6206407453791165,-0.4698780460331907,0.40108819506538457,-0.5347871371743343,-0.22712248067909613,0.026872244819923428,0.07953736631728639,-0.36777782978080986,-0.1809033136581421,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.1612421303553739,-3.6438945383454793,7.228878384008738,0.28349364333053473,-0.3256374344002574,-0.3865734437062348,0.6898285616783967,-0.5927780399152944,1.3698690137805953,0.8403173842519255,-0.6827618089508857,-2.170934025081902,-3.79398635081248,-3.8653337186195054,0.8039973716026465,-0.051713106913460455,-1.1000269415750465,-0.4961910089020174,-0.1562728708308623,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,0.8045585422923609,0.17051851483352148,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.03700099558430634,-0.026342126831473356,-0.5197701888625634,-0.14714358414580084
151.12M,-0.3319959255523446,-0.20571452786717448,-0.8173544126219998,-0.5958820191730674,1.0636395268748675,-0.36369040776395223,-0.0004447236938436478,0.00795615534016028,0.06867039305443676,-0.36777782978080986,-0.2770395885393741,-0.15840172963393964,-0.5719010101618364,-0.34949512828845286,0.7402172557245084,0.0020506077624033465,0.6699235539289136,2.003129140599591,-0.2499755640068724,-0.3865734437062348,-0.5378239817912017,-0.6120353988049774,-0.2760107085403374,0.23307678256617173,-0.5218452161543916,2.1030586092324883,-1.1904825830727506,0.6222034529239999,-0.41295632127208526,0.071310718640063,-0.5830783532204479,-0.4773261654591947,-0.15078174343523978,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,0.0323968767832082,-0.20670494137540127,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,0.07934848302921525,-0.08514045005760713,-0.5197701888625634,-0.32156329401008216
92.24M,0.08569054333933127,-0.20571452786717448,0.45635927538631527,-0.5420160046080007,-0.4378051372434984,-0.5275900522902026,-0.22300312685319054,0.026872244819923428,0.0724147057152888,-0.36777782978080986,-0.0963598875952289,-0.20229971867578994,-0.2608803873004526,0.393989498183459,-0.4077077923642688,0.1300373324281207,-0.7218780658312552,0.34759849801846354,1.1508873685492989,0.6307912943163112,0.7556923537167436,-0.15155466357104372,-0.016763827093984954,-0.7096083422066415,0.2143107204571035,0.1045344835264762,0.20677434270248493,-0.33006505450043677,5.905602024480032,-0.6318614192469905,0.05924905242648202,-0.5237569325050166,-0.08126756743632768,-0.3728585984348144,-0.24140490509107385,-0.3700813295715205,0.07899683287130414,-0.21188979485560702,-0.25869502720120097,0.02398734617447755,-0.2464606411008692,0.013825563662777922,-0.051700353307081094,4.201587139097736,-0.36668188108628696
9.24M,0.09475756231295973,-0.20571452786717448,-1.0795807334894356,0.6180723677820732,-1.3717955826745931,-0.17968682848944947,-0.04167695997864629,0.06717745531889388,0.06867039305443676,-0.04266093944331372,-0.2770395885393741,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.03547923971733886,-0.42265976657448695,-0.3256374344002574,-0.3865734437062348,-0.45358787994984673,-0.05972282623636369,0.04748130587606017,0.47202905582033255,-0.35452938751165136,2.297362554757931,0.25838064272752864,0.07467952304381778,-0.32107437193795224,6.211901241679005,5.491580155971917,-0.9359944899095253,-3.1671035133090966,0.8761920406040553,-0.24140490509107385,-0.3700813295715205,2.5872957986495497,-0.3066006490114667,5.807986541579239,1.498492626668124,-0.2464606411008692,-0.03620680091753999,-0.026738363927273506,-0.5197701888625634,-0.36668188108628696
165.6M,0.19965378863696576,-0.175150338459223,0.057264576009816624,-0.25666517895879737,0.008586841712923053,0.08059708872580065,0.40284255841518274,-0.4366190764539702,0.06867039305443676,-0.29736607283686745,-0.241232710136387,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.6168077602913069,-0.5186199306378149,-0.3256374344002574,-0.3865734437062348,-0.37070788630877594,-0.0911668125862873,-0.2760107085403374,-1.2181093299096128,0.10963064188546501,-0.11745369516643007,0.40782128171186527,0.146226839672598,-0.038522102784280005,-0.43849729283650923,0.6920220978690634,-0.42236900802820027,-0.16543590061184263,-0.3728585984348144,-0.24140490509107385,-0.01649278921465312,-0.6072836858697044,-0.08430697520182094,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.05387496012149121,-0.03302770450446699,-0.5018633331779644,-0.36668188108628696
166.12M,0.01433845752805864,-0.20571452786717448,-1.044049923718168,-0.6066749532848343,0.4370440156311485,-0.538855037611004,-0.22655938778112658,0.026872244819923428,0.10966418663001916,-0.36777782978080986,-0.2770395885393741,-0.20229971867578994,-0.5719010101618364,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.6172385264205904,-0.518691037399269,-0.3256374344002574,-0.32807346065078624,-0.4910955738878661,-0.03712687709216866,-0.2760107085403374,0.963841778391026,-2.658792746628873,-1.510101461066815,-1.8102810299897862,1.4272862658353445,0.3611714950203865,-0.9596211280328644,0.15499675756190182,-0.45264652493333163,-0.09741883279391572,-0.3728585984348144,-0.24140490509107385,-0.21926878170876302,6.111715426299974,-0.662603484374822,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,0.04272656173155216,1.0413830478955206,-0.5197701888625634,-0.3658368090586697
