,learning_rate,latent_layer_size,klb_coefficient,best_loss
515,0.00759375,70,0.10485760000000002,0.021726639765613485
516,0.00759375,70,0.16777216000000006,0.022142117878176132
517,0.00759375,70,0.2684354560000001,0.02282129593615262
518,0.00759375,70,0.42949672960000024,0.02303522487856307
519,0.00759375,70,0.6871947673600003,0.023439920173501067
520,0.00759375,80,0.01,0.01523146539364221
521,0.00759375,80,0.016,0.016255880301853397
522,0.00759375,80,0.025600000000000005,0.018012713711216766
523,0.00759375,80,0.04096000000000001,0.019560449528244307
524,0.00759375,80,0.06553600000000001,0.02052439383740695
525,0.00759375,80,0.10485760000000002,0.021912464555704367
526,0.00759375,80,0.16777216000000006,0.022400046294590213
527,0.00759375,80,0.2684354560000001,0.02300133120338872
528,0.00759375,80,0.42949672960000024,0.023089170455932617
529,0.00759375,80,0.6871947673600003,0.023770671970439406
530,0.00759375,90,0.01,0.015433699454901353
531,0.00759375,90,0.016,0.01596189444919802
532,0.00759375,90,0.025600000000000005,0.017739031674726954
533,0.00759375,90,0.04096000000000001,0.0196558304552762
534,0.00759375,90,0.06553600000000001,0.020861322025083145
535,0.00759375,90,0.10485760000000002,0.021981358528137207
536,0.00759375,90,0.16777216000000006,0.022647646238219063
537,0.00759375,90,0.2684354560000001,0.02288779672586693
538,0.00759375,90,0.42949672960000024,0.02353521338048971
539,0.00759375,90,0.6871947673600003,0.023604294039168448
