,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,id0,id1
168,0.6173283,-0.1447345,-0.3102247,1.3166013,1.0907223,-0.6401248,1.1861571,1.2272116,-1.3463362,0.8574121,-0.33910546,0.558568,0.16583669,0.56370616,0.39968586,-0.6431632,-0.133165,0.11849767,-0.84650034,0.56993294,-0.56682193,0.18068156,-0.7050202,0.56021696,0.36259735,0.026306704,0.3404347,-0.18319368,-0.979813,1.0208594,0.68252426,0.1699065,DirectPT18m021,DirectPT18m021
169,0.8200714,-1.1682068,0.31883878,1.4485716,-0.2677008,0.37886855,0.41775107,0.15305282,-0.6195171,-0.87396085,0.6285113,-1.1558019,1.3260543,-1.8242425,1.6809998,1.0799592,0.3791689,0.98458236,2.4238327,-1.4972577,0.46363208,-1.153444,0.21913028,0.069975875,0.22869126,1.2563729,-1.044149,0.9996241,-1.9033028,-0.8511443,-1.2984941,1.0755888,DirectPBLN290,DirectPBLN290
170,-0.1221454,-0.7381107,0.679916,-0.07428107,0.35901484,1.0140939,0.46122918,-0.20581336,-0.88988346,0.38395154,0.26731327,-0.16261888,-1.0113409,-0.21340567,-1.7824243,-1.9549354,-0.7029843,-0.44559443,-1.997665,-0.57830304,1.6754785,-0.70245624,-0.31110474,-2.9051125,-0.17918721,-0.87123716,1.3572148,-1.0356442,-0.14495519,1.4572794,0.99994785,-0.35893932,DirectPT06m290,DirectPT06m290
171,-1.6260213,0.9323076,0.5407854,-0.83595705,0.38017473,-0.6046407,-0.8086674,-1.5253603,0.18901452,0.24104017,0.09454135,0.3004443,0.37161994,1.754064,0.22656459,-1.9591334,-0.8607217,0.92773426,0.2089479,-0.8068764,0.84348726,0.22309312,0.42390782,0.31607875,-0.45501485,0.3305795,-0.65444636,-0.31428486,-0.5106485,1.2432144,-0.6262568,0.982853,DirectPBLN181,DirectPBLN181
172,1.147503,1.0830951,0.764647,2.1513796,2.0017915,0.87722903,-0.9498453,-1.1979444,0.5830804,0.46683905,0.20599118,-0.88316375,0.61231977,-0.27865538,-1.5013051,0.34074065,0.23831564,0.51519555,-0.36164767,-1.7485374,1.8888316,-0.17518826,0.3417118,0.11768822,1.1322005,0.08209011,0.7302373,-0.1939818,-1.4146392,-0.60459846,-1.7896533,0.53414387,DirectPT06m181,DirectPT06m181
173,-0.7393413,1.9049897,0.8243993,-1.4088908,-0.47846618,-1.4282484,0.95249945,1.1086454,-0.025604293,-1.4137005,-1.3158445,-0.9516238,-0.1408453,-1.0465637,0.71716285,0.20162821,0.26633334,-0.43419665,0.7304144,-0.7601789,-0.07212478,-0.1406036,-2.4284713,-0.19856274,0.288745,1.1122991,-0.00080144405,1.1151111,1.7570305,-2.324072,2.4097538,-1.1596832,DirectPT18m181,DirectPT18m181
174,-0.71054244,0.5090962,0.42027348,-0.3696053,-0.82851064,-0.9622308,-0.5169314,-0.18668741,0.5482941,1.1943576,-0.41326916,0.8065596,-0.03255827,-0.010808259,1.0842639,-0.2541313,-1.5652863,1.2566015,1.2268922,0.78131664,1.0659994,1.7010744,-0.04298079,-0.28211644,-1.5824268,0.40509078,-1.0443683,-0.95732236,-1.5111953,-1.1399326,-0.6015074,-0.19645189,DirectPBLN269,DirectPBLN269
175,0.37011787,0.5767915,1.0452733,0.86681527,0.055473715,0.7954539,0.3736267,1.1056873,1.5730498,-0.119702935,-0.48866698,-1.0232357,-0.46745315,0.182713,1.0980763,-0.30971658,-0.229716,-0.7860617,0.19517532,0.82518846,0.9709685,0.37033516,0.02899424,-0.9794249,-1.2196604,-0.40522465,0.7024019,0.5605689,-1.9527392,-1.3674458,-0.16545257,0.34823853,DirectPT06m269,DirectPT06m269
176,3.0578556,-1.2872171,-1.8608629,0.8054902,-2.881679,-1.2866381,2.116798,0.66315556,-1.092751,-2.130793,-2.1767561,-0.05353594,0.13560832,0.08666676,1.4978542,0.64952147,-1.552246,1.3582864,0.34471905,-1.546546,-1.818064,-1.0313998,-0.43662268,0.13674471,0.48811212,-1.0141354,0.57864183,0.8800061,1.9799458,-0.6290044,1.2240245,-0.65606016,DirectPT18m269,DirectPT18m269
177,1.9778506,0.3165268,0.9842837,1.5160173,-0.51226085,0.2569731,1.2672004,-1.163929,1.3296857,1.0790823,1.3137084,0.013829291,-1.760322,1.7034879,-0.95405406,0.8261601,-1.3529038,0.9242111,-0.5943563,0.63473284,-0.88105035,-0.17427805,-1.8052621,-0.09564358,-0.22624451,1.021735,0.3045283,-0.032654643,0.29138637,-0.59154576,-0.52856183,-1.6994221,DirectPBLN159,DirectPBLN159
178,0.1832462,-0.31218773,0.25488877,0.79375553,0.89235675,0.9146515,-1.3613269,-0.0797075,0.04595226,0.14841004,1.0024283,0.69914824,-0.33797443,-0.28534064,-1.94571,-1.6937821,-0.7023576,0.395999,0.3141828,-2.0553129,1.002461,-0.97531235,2.0231462,-1.3448486,-0.064539224,0.7318414,0.5822588,-1.3978474,-1.1406579,0.24132156,-0.8097861,0.7523615,DirectPT06m159,DirectPT06m159
179,0.11644207,-0.12393576,0.03988588,-0.24697149,0.2565031,0.24908961,1.1300263,0.20565748,-0.21333843,1.090986,-1.7354198,-0.61911,-2.1129642,1.2124077,-0.4232816,0.05179778,-0.7022794,0.6995609,0.32020035,-1.1228765,-1.8064739,-0.46527988,-1.3761879,0.35608557,1.0167134,-0.52229464,0.5477365,0.41026878,-0.63878286,-0.02655515,1.3241639,-0.17007461,DirectPT18m159,DirectPT18m159
180,0.50914717,0.81186813,-0.2887349,-1.1719146,1.6142366,-1.2729408,0.41523826,0.337024,-0.57329196,-1.3752701,-0.7979194,0.26294327,0.20025325,1.1488042,-0.061181456,0.12093735,0.37281975,-0.62403375,-1.0408471,-1.1822045,-0.011362433,-0.5819464,-1.0440291,0.13640243,-0.3501513,0.8184581,1.2880367,0.36037123,0.96821946,-1.6353368,-0.046463337,1.2970189,DirectPBLN115,DirectPBLN115
181,-1.1510417,0.6537709,-0.555879,1.1528738,0.6645215,1.644016,0.32978165,-0.26262182,-0.3758864,1.0449015,0.25310546,1.4345587,-0.7887546,-0.23683283,0.8872908,-0.6208424,2.256812,-1.3592688,-1.560439,1.776502,0.4979259,0.6304716,0.034822166,-1.1944793,0.42640072,0.6360973,-1.1724367,2.1722355,0.24327618,1.0824101,-0.9410684,0.20831466,DirectPBLN154,DirectPBLN154
182,0.98977035,0.38614658,0.5199241,1.3872231,-0.2580155,0.36361456,-0.2604981,-0.46852645,1.0765305,2.8324628,-1.8359996,-0.68707013,-1.2485905,-0.33816695,-0.9755304,1.1016986,1.0432885,-0.91341317,1.5197908,-1.0812031,-0.6037024,-0.21235317,0.9248659,-0.016793303,-0.2401864,0.048413068,-0.15411529,0.52318406,-0.09511064,1.5540478,0.43334246,-1.1888081,DirectPT06m154,DirectPT06m154
183,1.6449479,-0.75348675,1.511295,-1.7631962,-0.6006479,-0.40042746,0.09447336,1.2109358,0.58698773,-0.96144307,0.12199029,0.1509049,-1.4636703,0.83869076,-0.19580582,-0.58920723,-0.87830997,0.4209775,-0.012163028,2.2337704,-0.15280658,1.5881448,-1.9159138,0.9608678,1.2993648,-1.4627895,1.1358483,0.5913748,-0.8810756,-0.75655806,1.6187704,-0.8089658,DirectPT18m154,DirectPT18m154
184,0.31634176,0.8903805,0.07891202,0.34769458,-2.2153134,1.0881026,-0.7571205,-0.6201125,0.20522133,-1.3188788,0.5207505,-0.5002644,1.0959994,-0.6632687,1.6621995,1.0813081,-0.52384615,1.1991577,-0.29596412,-1.1125104,-0.9144699,0.3751939,0.3666719,0.19828826,1.4627117,-1.1118026,-0.0754566,-0.41984144,-0.36642298,0.018868476,0.10885328,0.21034825,DirectPBLN044,DirectPBLN044
185,0.06973037,0.0025461018,-1.5850146,1.2471206,0.13060464,0.7896249,-1.0672481,-0.500004,-1.8708371,0.61328405,1.8278732,-0.14875269,0.6572172,-0.33436877,0.57305694,-0.2027225,-1.5517404,-0.0715591,0.7173622,-0.14539273,0.005364746,1.5610172,-0.06441304,1.3007505,-0.029501833,-0.6915805,1.1588202,-0.14902088,1.0441799,-0.47579727,-0.41446796,-0.9541631,DirectPT06m044,DirectPT06m044
186,-1.0838482,-1.422391,-1.4895201,0.6971278,-0.89987123,1.2495569,-0.5848893,-2.4168215,0.76917374,0.13479412,-0.3127346,-0.57657033,0.27671102,-0.21153793,0.94708276,-1.3674787,-0.29438502,-1.9462008,1.7374679,0.4546516,0.68043196,0.20698988,-0.9238107,-1.097749,-0.26575512,-0.68930423,1.5693387,-0.7138828,-0.4715684,-0.17255291,-1.221052,-0.2805263,DirectPT18m044,DirectPT18m044
187,1.5632688,-0.86429685,-1.3215073,-0.48677337,0.14507031,0.37295246,1.6926346,-0.7802235,2.1383772,1.7474388,0.4108392,-1.101208,0.28476518,-0.14334592,-0.033191502,0.32515872,-0.70974004,0.47773147,-0.38284123,-0.824097,0.5884416,1.0016658,-0.30615193,-1.0840945,-0.13798909,-0.8786863,-1.3795248,0.09888345,0.55638236,0.29208958,-0.082505755,-0.071573436,DirectPBLN268,DirectPBLN268
188,-0.38972828,-1.2331325,0.22648868,-0.6548442,0.06348282,-1.4097408,1.1347654,-0.94771314,1.1884892,0.11794058,0.014375746,-1.024241,-0.72361475,-1.9746803,-1.2032485,0.50925416,-0.8100903,0.21174519,0.4595636,0.4662284,1.1015593,-1.0610156,-0.92532384,-0.89843726,-0.0022794902,-1.6691645,0.3736693,-0.16004534,0.994817,1.3037976,0.42480022,0.94292605,DirectPT06m268,DirectPT06m268
189,0.059938073,-0.8540723,-0.6499175,-0.4462727,-1.195097,0.3208479,0.08071184,-0.16931883,1.3178358,-0.2667948,-0.5125232,-0.6349773,1.1477784,-1.2442192,0.2215103,-0.6161221,-2.0432127,1.0074965,-1.3211212,-1.386714,-0.9308265,-1.3302028,-0.104284346,0.74660015,0.7533922,-0.7859587,0.72957444,-0.19423762,0.54917216,-0.69343674,0.53315735,-0.28686923,DirectPT18m268,DirectPT18m268
190,-1.5319147,0.5407507,0.122320354,-0.75866985,0.17460737,0.29189712,-1.7484671,1.3771087,-0.23372525,0.7759818,-0.031885237,1.1658,-0.012152195,0.29808617,1.6600127,-0.5876323,0.95071983,1.5928414,-1.4618251,0.0038403422,-0.8652791,-0.5864879,-0.44696265,-0.45334888,1.0219475,0.42082867,-1.1559088,-2.2013578,-1.1072412,-0.48162448,-1.1018705,0.29763922,DirectPT06m092,DirectPT06m092
191,1.9685366,0.5573312,1.0415565,0.18001279,-0.32710505,2.7096963,-2.0142307,0.7887117,-0.28300154,0.3759746,0.066984735,-1.0360017,-0.5719032,-0.19951934,-0.46612462,1.4257413,0.3590763,1.5107417,0.43802682,0.45269835,-0.6186179,-0.27434146,1.3805603,0.6158251,0.5752554,-1.7012303,-0.59477913,-1.3475456,0.938213,1.1823287,0.31803212,0.47535816,DirectPT18m092,DirectPT18m092
192,-0.22682674,0.35910887,0.09180516,1.5768342,-0.3987738,1.20175,1.2179141,-0.19594234,-0.24024735,1.0776081,1.0645319,0.071478754,0.7157031,2.2960014,-1.5571277,-1.4196075,1.1116763,-0.35960338,0.060906697,0.70494777,0.5764935,1.500654,-0.99271375,-0.6433213,-0.37592945,0.21731633,0.83175826,-0.5152458,0.43447104,0.07921937,0.3645273,-0.791419,DirectPBLN343,DirectPBLN343
193,0.062068895,-0.23227033,1.6175258,0.15645257,-0.09597276,-1.42555,-0.30685228,0.44956243,0.28789306,-0.26059008,1.1051466,1.2281965,-1.9017107,-0.63594645,-0.13686103,-0.7818948,-0.5530403,0.4409844,-0.6258731,0.88385636,-0.056289434,-0.0931744,0.55999345,1.8779922,-0.5255592,-0.21474274,0.19459403,0.75460356,0.44426608,-1.8435075,-0.0103161335,-0.1722768,DirectPT06m343,DirectPT06m343
194,-0.086449236,0.00944674,-1.0474722,-1.1290606,-0.014766693,-0.37629172,-0.51480526,0.47309172,-1.7924068,-1.0908086,-0.25541085,1.038878,1.2657691,-0.43765837,0.5175258,0.35708958,-0.6060222,-2.1476066,-2.410102,-0.041080534,-0.27666718,0.23087521,1.0014869,0.37130508,2.7435136,-0.29368135,0.32725245,0.40252286,-0.53643847,-1.2864094,-0.32732853,-1.0139055,DirectPBLN061,DirectPBLN061
195,0.060472623,0.48896614,-0.85757214,-0.47138703,1.200114,-0.07654774,-0.9039327,-1.2958237,-2.5188046,-0.33211443,-0.65737414,1.6578403,-1.0410401,-1.1778591,0.8021128,0.7596364,1.6532087,-0.16703449,-0.71469116,-0.0027994365,2.3813915,1.4925653,1.75683,-0.4349792,-0.5204494,0.7649455,0.49642572,-0.09904128,1.3069079,0.66960996,-0.462461,-0.23400824,DirectPT06m061,DirectPT06m061
196,-0.7316011,1.4141861,-0.6911185,0.22848955,1.2395706,0.46550375,-1.713445,-0.8534463,-0.4272163,1.6721934,0.008623879,1.3837631,-0.41455728,-1.2493176,-0.54719424,0.9994761,1.8505688,-1.240443,-0.22735456,-0.65799975,0.8678123,-0.23129955,1.2216722,1.778501,1.951332,-0.39709038,-0.27008736,-0.30541584,-0.6289252,-0.38422757,-1.0361886,0.020210244,DirectPT18m061,DirectPT18m061
197,1.8528466,0.6633907,-0.18555644,-0.7306279,0.3847493,1.7675619,-1.0135864,-1.3992283,-0.32260418,-0.4676205,0.77067345,-1.5328019,1.5420738,-0.28070703,1.4766635,0.76585597,0.86802435,1.4848613,-0.058824793,0.084420405,-0.5860863,-0.19750488,1.4005888,-0.17514502,-0.8809868,-0.025605232,0.13553599,1.3817983,0.723387,-1.2312665,-0.983512,0.36880392,DirectPBLN034,DirectPBLN034
198,-1.2934461,-0.7234373,0.47036573,1.8550235,0.69233435,1.1261764,-1.0496985,-0.18555358,0.7298105,-1.4981229,-1.1374269,1.3800998,0.8546765,-1.6362065,-0.7063433,1.0627043,0.3830468,0.8266144,1.3611257,-0.26684266,0.35437042,-0.5941739,1.3927587,-0.03331399,0.42851627,-0.5780804,-1.204681,0.98054355,-0.7438102,0.010890201,-0.62209415,-0.33528322,DirectPT06m034,DirectPT06m034
199,0.04154414,0.2545336,0.5041565,0.31921276,0.22968933,-1.4802186,1.2661859,-0.7049778,-0.6451912,0.31144652,-0.6537366,-0.61117846,1.4668846,0.28626063,-0.7201101,-1.4150268,-0.6327392,1.1694772,2.2277272,-0.5293539,-0.04895872,0.17834371,1.7527001,-0.66183656,-0.20587644,-1.2501905,-0.109480426,-0.66821396,-1.2686589,0.41752622,-0.10622954,0.54233885,DirectPT18m034,DirectPT18m034
200,-1.9794865,-0.6581146,1.0706726,1.4084469,1.970223,-1.6321089,0.7086529,-0.19431353,0.23170826,0.38427287,-0.26143134,-0.8747678,1.1232172,-0.717935,0.86579245,-0.27362087,2.3529515,-0.52254844,0.8104668,2.0063667,-0.5349268,2.1917365,0.4442774,-0.34528017,-0.28882676,-0.17231745,-2.2711253,0.49114943,1.5569994,-1.2155544,-0.021091938,-1.3479366,DirectPBLN162,DirectPBLN162
201,-0.8365961,0.44441044,-0.58174604,0.46903497,-0.8594516,-0.5878989,-0.662686,0.22724652,1.2828225,1.142712,1.4293001,0.69856226,-0.72404385,-0.5997362,-1.8918672,0.7468708,-0.5882257,0.4382178,-0.51299286,-0.10687536,0.5999484,0.49344045,0.48300886,1.1105858,-1.5363662,-1.4157492,-0.300601,-0.75410485,0.85019356,0.36128008,0.7291567,-1.8474005,DirectPT06m162,DirectPT06m162
202,-0.35513574,-0.8222184,-1.4539583,0.9600687,1.3882143,0.33043846,-0.82661724,1.1050624,1.1164237,-0.40186337,-0.13751581,-0.23141737,-0.96898687,1.0761931,1.9705245,-0.023939312,0.42359707,-1.1583838,1.0715277,-1.0874218,-0.2717632,0.7411194,-1.1127903,-1.6864427,1.6914741,-1.1279502,-0.95451176,0.57745236,-0.44969034,1.7403865,-1.8913352,-0.47401735,DirectPBLN062,DirectPBLN062
203,-1.0843506,-1.0558698,-1.3863096,1.953668,-0.33362043,1.1712773,-0.36019894,0.033878446,0.43897155,-1.1151417,0.5869248,0.8732591,0.6634502,-0.57982695,0.14997023,0.6036631,-0.027981669,-2.364017,-0.3395556,-0.58236897,0.09155012,0.5521379,1.1986587,-2.7150335,1.1743119,-1.8383659,0.38097334,0.7911829,-0.61804533,0.07911126,0.24000335,-1.1110835,DirectPT06m062,DirectPT06m062
204,0.3005216,-0.50916374,-0.6923331,2.0106535,0.29998982,-0.355669,-0.07918805,-1.0629009,-0.8722883,0.54785687,0.06761422,1.0175307,0.3943041,-1.9510518,-1.367435,-1.1869483,0.5536057,1.4206734,1.1629139,-0.76350045,-0.24790376,0.15144542,0.59882706,-0.33936915,-0.25823715,-0.67012984,0.8220937,-2.0385263,-0.3224757,0.41112554,0.22427893,0.68142414,DirectPT18m062,DirectPT18m062
205,1.1753851,-0.61563593,1.1430416,0.0728305,-0.05946794,0.3444653,-0.69517154,1.6979123,2.5025187,0.20202598,-1.055538,2.1139832,0.73044586,-0.5479644,-1.3996863,-0.07777402,1.9360712,1.2094222,1.0245069,-0.10035175,0.5400362,-0.43499345,-0.7367893,-1.1996622,-0.47538128,0.09530704,-1.7048934,-2.0424116,0.65082335,1.2236781,1.115933,-0.85929346,DirectPBLN296,DirectPBLN296
206,-0.06849055,0.6397438,-1.0786244,-0.8713254,1.8469057,1.5914967,-0.71333075,0.17417368,-2.7098064,0.8488918,-1.0684305,-0.5933124,-0.18755215,0.36142814,0.61088264,-0.14778884,0.27228498,-0.63190675,-0.01741153,0.21505524,-1.1372908,1.0363721,-0.5648663,0.086174965,-1.0375551,-0.020833492,1.309344,3.0929883,1.6318595,0.08692542,0.083767354,-0.5388714,DirectPBLN204,DirectPBLN204
207,0.80046,1.1225926,0.9312635,-1.2229301,-0.8897769,-0.5408887,0.7861579,0.40240973,-0.18104856,0.43240428,0.56491256,0.8466606,-1.5561833,1.5534422,1.3323069,0.41777676,1.5110602,-0.99329364,-0.004452735,0.7068385,-0.41217822,-1.2955413,-0.9115468,0.40053278,-1.2102149,0.9504681,0.28533858,1.535598,0.035642862,-2.6987576,1.957944,1.7946384,DirectPT06m204,DirectPT06m204
208,1.2696791,0.87608457,1.5241858,1.4733083,-0.5666733,0.14741835,-0.1483305,0.24062653,-0.07143918,1.565768,-0.84984934,0.84643406,-0.009955823,-0.104720175,-0.7507773,-0.32417285,-1.4336526,-1.1719165,-1.140339,-0.459668,0.024136305,0.48758593,-1.4111179,0.21325338,-0.7988923,-0.40037936,0.76660854,0.4617414,1.465687,0.33405614,1.1265165,0.17235318,DirectPT18m204,DirectPT18m204
209,1.8508645,-0.4692882,-1.7675362,0.3410881,1.5763699,2.5427191,1.6787682,1.3340635,-1.3113741,2.4335413,-0.5732122,-1.4004303,1.2175748,2.2539666,-0.33919096,0.6912981,1.5303314,0.6365707,0.18115544,0.31731284,-0.80950665,0.70378125,-0.38302666,-0.2324217,0.5596719,-2.4715781,1.432585,0.770071,1.6209092,0.12926793,1.0771241,0.56658566,DirectPT18m246,DirectPT18m246
210,-0.27438888,0.35123897,1.2034197,-1.7035356,-0.61939716,-0.1784985,1.5465782,-0.50745964,1.356941,2.177125,0.77021146,0.51012415,0.06747818,1.0455446,0.5015573,-0.53469783,1.3744931,0.90971327,-0.37065846,-0.7514247,0.32534957,-0.448746,0.21328071,2.9044623,0.22192307,1.7799903,-1.1501193,0.371629,-0.044689573,0.8041833,-0.1716778,0.8168544,DirectPBLN238,DirectPBLN238
211,0.9123347,-0.8754277,0.81023926,1.4707936,0.3948611,-1.9871833,2.1013987,1.5803255,1.1043718,-0.17625362,0.54082227,-2.823773,1.7306962,-0.6544229,2.0560908,-1.0962096,1.0613364,1.1446066,-0.55334574,-1.6230655,-0.19035646,1.5398978,0.6478601,0.6214898,-0.13652653,-0.39478248,0.96924126,1.2300453,1.742594,-1.975905,-0.29981422,1.0754836,DirectPT06m238,DirectPT06m238
212,0.63535047,-0.036847383,-2.8575277,0.4180719,0.48897845,0.56888855,1.3966016,1.0994236,-0.8105736,-0.9240037,0.8938291,-0.8111068,0.8141501,0.16906732,0.22631094,1.1482445,0.34313723,0.30551398,-0.8226105,0.1783286,1.7459127,1.5192915,-0.16381168,-0.41602942,3.0098102,-1.3188646,2.2233243,1.4713763,2.3735833,-0.6933944,0.057076424,1.3016647,DirectPT18m238,DirectPT18m238
213,-0.9388385,1.7544384,-0.57461923,-0.20395213,0.9333335,0.9046414,-2.4812517,-0.46213377,-0.2869279,1.0956181,-0.12002444,-0.07101053,-0.3508559,-1.1182153,-0.50838506,-0.27254736,-0.9087561,-2.2534575,-0.2713545,0.5137067,-0.17818476,0.93823093,-0.98861414,0.8584499,0.059996475,1.3849857,-0.83427316,0.12262434,-0.9048369,-0.59553826,-2.2797225,-0.008209735,DirectPBLN164,DirectPBLN164
214,-0.8752917,1.164233,0.20193979,0.41636378,-0.20746344,-1.1052126,-1.3307712,-0.8023149,0.4847452,0.05543206,-0.13908759,-1.0960817,0.7009566,1.786555,0.69880587,-0.31624,-0.15844208,-0.32242113,-1.0804751,0.2569241,-0.47622553,-0.2508976,0.912599,0.04969439,-1.7274234,-1.0624754,0.49960366,-0.79979086,-0.9810784,0.14933851,-1.3716074,2.039015,DirectPT06m164,DirectPT06m164
215,-1.5206584,1.4631522,0.8102735,-0.36274874,-0.83892614,0.82697475,1.6023377,0.31230217,-0.6644882,-0.016237825,-0.74200106,0.75941503,-1.9044738,-0.0040437877,0.9495564,-0.6393175,-3.0043187,0.20917448,-0.4247103,-0.37554976,-0.3210227,-0.4447884,-1.3261132,-0.1894044,-0.048808455,0.106704086,0.44029567,0.11708386,1.0371171,-2.1802483,1.776545,-1.0289708,DirectPBLN165,DirectPBLN165
216,0.036705017,0.5113244,1.14432,-0.19252658,0.88615835,-0.77447546,-0.55714387,-1.4216063,0.8121491,-0.18006638,0.7224976,0.8909004,-0.032745756,0.30515987,0.540221,0.026215792,0.499444,0.6089779,-0.11194366,1.3051388,-0.1490013,-1.2602187,0.43388504,0.01556915,-2.846998,-0.41207355,-0.2501064,-1.3339728,-0.32496542,0.6235291,-0.00691355,0.3318175,DirectPT06m165,DirectPT06m165
217,2.7729576,1.6767669,2.2064319,1.0319282,-0.013045311,-0.0049758404,-0.21176983,-1.1864386,-0.058059454,1.6751932,-1.1151831,-0.9741435,-0.05366206,0.028754473,0.17420638,-1.7558055,1.7491741,0.92528164,0.11646667,1.436013,-0.37325507,0.18237993,-1.2540991,-0.39597648,-0.236166,-0.3241109,0.8603106,-1.1717398,0.25141287,1.1420084,2.0434594,-0.93952745,DirectPT18m165,DirectPT18m165
218,-0.99638504,1.705478,1.5779868,-0.9835487,-0.52864724,-0.5600148,0.86224794,-1.6293191,1.8409199,-0.64888626,0.45864534,1.4871135,0.45107692,-1.474382,1.1356311,-0.32586753,0.49696895,0.3370309,1.1118307,0.7357483,1.2046137,-0.9787033,0.69699776,-1.6186976,-0.8667944,0.23809566,-1.2668126,-0.09596887,1.1472192,2.048261,-1.072998,0.64263546,DirectPBLN267,DirectPBLN267
219,-0.6015001,-2.2794363,-1.3117732,-0.7632574,-1.1894544,0.8519779,2.1370218,2.6416469,1.2052815,1.2173296,-0.5678443,-3.079082,-0.63509405,0.12532017,-0.2944836,-0.17180501,-0.1642077,0.37159792,0.7869499,-0.83251035,0.9437196,-0.17634517,0.6915003,0.52700394,0.024379253,-1.1749284,1.0543251,-0.43467176,0.50365335,1.5191326,-1.3362374,1.8213376,DirectPT06m267,DirectPT06m267
220,-1.1678041,0.32001245,0.48416585,1.02639,-0.5129206,0.45696786,2.0746956,1.1747069,0.62688094,-0.9976388,-1.3729488,0.56592786,-0.13890272,1.2096092,0.9059425,-0.7027314,-1.9815397,-0.10172227,0.444024,-0.6570394,0.4043857,-0.097531885,0.57022834,-0.068104774,-0.4309511,-1.2487713,-0.6415642,1.0574956,-1.1232766,1.2885844,-1.8275299,-0.846604,DirectPT18m267,DirectPT18m267
221,-0.18170121,0.011495605,0.9213793,0.81530935,0.42638138,1.2245474,0.3692856,1.3942542,0.21473072,0.5984716,0.51643574,0.31994408,1.0194865,-0.51647097,0.80453885,-0.13147181,-0.49432328,1.3682168,0.047149748,-0.47724012,0.7893312,-2.7819495,-0.18141893,-0.20592327,0.2659196,0.22789264,-0.5833549,0.13933237,-0.22413132,2.2982564,1.1076479,0.6942581,DirectPBLN005,DirectPBLN005
222,-0.5200661,-0.7968608,0.80647516,0.24761315,0.5037183,-0.87121195,-0.7354153,0.9929321,0.59897506,0.5786961,0.9903719,0.7174392,-0.79719824,-1.3558214,-0.6878041,-0.532741,-1.6109469,0.12985757,-0.5622748,0.117963575,-0.5767335,-0.9230678,0.56099,0.8492669,2.1352358,-0.9558176,0.9265728,-0.11038497,0.71078354,-0.30669728,-1.3192052,-0.9063371,DirectPT06m005,DirectPT06m005
223,0.5660897,-0.3616855,-1.2049218,-0.07944149,0.9349191,0.0392489,0.3223188,0.48263666,1.33031,-0.2920395,0.3052233,-1.4303817,0.00056219706,0.8922542,-1.6753076,-0.22358653,-1.2130615,-0.19424056,-0.55686045,0.14493851,0.20713755,0.4391484,1.0157912,-0.7693082,-1.095236,0.39199376,-1.1146926,-0.487314,0.8857205,-0.67361575,-0.030751664,0.039409712,DirectPT18m005,DirectPT18m005
224,0.18894695,1.4772534,-0.100240156,1.1905959,3.2271051,1.0763419,-2.0478797,1.0191199,-0.2640307,-1.2528311,0.8310081,-0.5404457,-0.47384572,1.5397636,0.42851388,0.18974636,1.0952797,0.10375869,-1.2872832,-0.17899549,1.4877231,-0.23326665,0.9029394,-1.3486178,-0.3485744,0.5655122,0.39569473,0.8198732,-0.3125528,-0.93121856,-0.35504973,-0.52678406,DirectPBLN222,DirectPBLN222
225,1.4177526,0.23542187,-1.3482115,-0.25823852,1.5951284,1.2922229,0.48531008,1.7342033,1.2912657,1.3889945,-0.15419379,0.47620434,2.0225837,-1.0170102,-0.039488703,0.8834691,-0.24960771,0.8609208,-0.20871052,0.579419,1.0392249,-0.05309376,2.2865262,-1.4374397,0.0848847,-0.9422966,-0.01455605,0.5074676,-0.5890999,0.12047061,-0.1696175,-0.8535352,DirectPT18m222,DirectPT18m222
226,1.4105002,-0.026086822,-0.58073807,-1.9198489,1.2819543,0.99797976,-0.5870804,0.34892392,0.53409237,0.19837081,-1.3853588,-0.76748025,-1.5882299,0.3266297,0.37203786,0.19563347,2.1143231,1.5660037,-0.72895765,1.0199507,2.0732584,1.2013398,1.9584563,0.2574471,0.1885181,0.014023364,0.21213496,1.2282983,1.133,0.0012715608,-0.91818565,-1.4597802,DirectPBLN275,DirectPBLN275
227,0.3135435,-1.3961594,0.61351824,-1.0488288,1.4981467,1.0228429,2.1292398,-0.8915287,-2.2267747,-0.65305257,-1.4620022,0.47679758,-0.7514587,0.030076444,-0.4763891,0.88261944,0.14259428,-1.3301378,1.2388915,1.4477972,0.2784552,0.029660404,0.81536925,-1.868082,1.7956961,-1.1338793,-0.62941813,-0.81116635,-0.5113196,0.43400785,-1.1417216,0.21767671,DirectPT06m275,DirectPT06m275
228,1.0326929,0.073859215,0.050699472,0.6849001,-0.5272761,2.1582298,0.70306784,1.7976134,-1.2139431,-0.340088,2.3968444,-2.540312,0.23581317,-0.1318202,-0.45599717,0.89228165,-1.5926669,0.9992225,-0.6182763,-0.24722882,-0.9186879,0.7223356,0.2555369,-0.4766722,-0.032064512,-0.76443934,2.0630646,-0.5852339,1.270742,-0.82529366,-0.749867,0.46728086,DirectPT18m275,DirectPT18m275
