bacteria_1,bacteria_2,rho_score,rho
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12,-0.725,-0.643
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae],-0.725,-0.643
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__WPS-2; c__; o__; f__,-0.725,-0.643
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae,-0.725,-0.643
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__[Thermi]; c__Deinococci; o__Thermales; f__Thermaceae,-0.725,-0.643
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Caldicoprobacteraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae],k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__GN02; c__BD1-5; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Lentisphaerae; c__; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Z20; f__R4-45B,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfomicrobiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__GMD14H09; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__SR1; c__; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Spirochaetes; c__MVP-15; o__PL-11B10; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__M2PT2-76; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Sphaerochaetales; f__Sphaerochaetaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__TM7; c__TM7-3; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__TM7; c__TM7-3; o__I025; f__Rs-045,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Verrucomicrobia,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__HA64; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae],k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__WPS-2; c__; o__; f__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__[Thermi]; c__Deinococci; o__Thermales; f__Thermaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.725,-0.643
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.72,-0.642
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,-0.72,-0.642
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,-0.72,-0.642
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.72,-0.642
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,-0.696,-0.635
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,-0.696,-0.635
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,-0.694,-0.635
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.694,-0.635
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,-0.687,-0.633
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,-0.687,-0.633
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,-0.685,-0.633
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,-0.685,-0.633
k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,-0.676,-0.63
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,-0.676,-0.63
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae],k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,-0.673,-0.629
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae],-0.673,-0.629
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,-0.673,-0.629
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,-0.673,-0.629
k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosarcinaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae],k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BS11,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosarcinaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae],-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BS11,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__p-2534-18B5,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__; f__,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Firmicutes; c__Bacilli,-0.669,-0.628
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,-0.669,-0.628
