Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
five,mean,relative,z_after_relative,ICA,0.9549959093034128,0.6309239130434783
five,mean,relative,z_after_relative,PCA,0.9749474053295932,0.7185960144927536
five,mean,relative,z_after_relative,None,0.9776297335203366,0.7825996376811595
five,sub PCA,log,No,ICA,0.9614492753623188,0.7404257246376813
five,sub PCA,log,No,PCA,0.951180458158018,0.8474094202898551
five,sub PCA,log,No,None,0.9838452547919592,0.8166847826086957
five,sub PCA,log,col,ICA,0.9657182094436652,0.8069021739130435
five,sub PCA,log,col,PCA,0.978811360448808,0.7784601449275363
five,sub PCA,log,col,None,0.9813014258999532,0.87044384057971
five,sub PCA,log,row,ICA,0.9585296867695186,0.6552626811594202
five,sub PCA,log,row,PCA,0.9520500233754092,0.7094112318840581
five,sub PCA,log,row,None,0.9789223936418888,0.7910326086956522
five,sub PCA,log,both,ICA,0.9797101449275364,0.784945652173913
five,sub PCA,log,both,PCA,0.9695447639083684,0.7865126811594202
five,sub PCA,log,both,None,0.9865386863020104,0.7941485507246376
five,sub PCA,relative,No,ICA,0.8884887798036467,0.6737590579710145
five,sub PCA,relative,No,PCA,0.8944197054698458,0.7267481884057972
five,sub PCA,relative,No,None,0.9816672510518936,0.8251811594202898
five,sub PCA,relative,z_after_relative,ICA,0.9734116409537168,0.6102717391304348
five,sub PCA,relative,z_after_relative,PCA,0.9785483870967742,0.6974547101449275
five,sub PCA,relative,z_after_relative,None,0.9891865357643758,0.8388586956521741
six,sum,log,No,ICA,0.9763505142589994,0.7657427536231883
six,sum,log,No,PCA,0.9660606591865356,0.8213949275362319
six,sum,log,No,None,0.9873615007012624,0.8304710144927537
six,sum,log,col,ICA,0.9857515194015896,0.7156521739130435
six,sum,log,col,PCA,0.9902875175315567,0.775697463768116
six,sum,log,col,None,0.9873615007012624,0.8304710144927537
six,sum,log,row,ICA,0.9872966339410941,0.7299728260869565
six,sum,log,row,PCA,0.98125175315568,0.8106340579710145
six,sum,log,row,None,0.9859350163627864,0.7945108695652173
six,sum,log,both,ICA,0.9825356474988312,0.6797916666666667
six,sum,log,both,PCA,0.9883818373071528,0.8392119565217392
six,sum,log,both,None,0.9859350163627864,0.7945108695652173
six,sum,relative,No,ICA,0.9116713417484804,0.7359239130434782
six,sum,relative,No,PCA,0.90606708742403,0.759411231884058
six,sum,relative,No,None,0.985942613370734,0.7845380434782608
six,sum,relative,z_after_relative,ICA,0.9844886629266012,0.6482789855072464
six,sum,relative,z_after_relative,PCA,0.9803658251519404,0.7384148550724638
six,sum,relative,z_after_relative,None,0.985942613370734,0.7845380434782608
six,mean,log,No,ICA,0.9783742402992052,0.6990217391304347
six,mean,log,No,PCA,0.984073165030388,0.7670742753623189
six,mean,log,No,None,0.9873615007012624,0.8304710144927537
six,mean,log,col,ICA,0.9895628798503976,0.7610416666666666
six,mean,log,col,PCA,0.9907462599345488,0.7526177536231884
six,mean,log,col,None,0.9873615007012624,0.8304710144927537
six,mean,log,row,ICA,0.9874257830762041,0.8055344202898551
six,mean,log,row,PCA,0.9697177419354838,0.8189855072463769
six,mean,log,row,None,0.9855066619915848,0.7857971014492753
six,mean,log,both,ICA,0.978537283777466,0.7105978260869565
six,mean,log,both,PCA,0.9836927302477794,0.7858061594202898
six,mean,log,both,None,0.9855066619915848,0.7857971014492753
six,mean,relative,No,ICA,0.9146709911173444,0.7135960144927537
six,mean,relative,No,PCA,0.9000397381954185,0.6791213768115943
six,mean,relative,No,None,0.9857585320243104,0.818822463768116
six,mean,relative,z_after_relative,ICA,0.9853962131837306,0.6936684782608696
six,mean,relative,z_after_relative,PCA,0.9903903693314632,0.740054347826087
six,mean,relative,z_after_relative,None,0.9857585320243104,0.818822463768116
six,sub PCA,log,No,ICA,0.9639118747078074,0.7802355072463769
six,sub PCA,log,No,PCA,0.9538709677419354,0.7689945652173913
six,sub PCA,log,No,None,0.9891760168302944,0.8302355072463768
six,sub PCA,log,col,ICA,0.9920944366526414,0.7633333333333333
six,sub PCA,log,col,PCA,0.986413043478261,0.8015217391304348
six,sub PCA,log,col,None,0.989444249649369,0.8944021739130436
six,sub PCA,log,row,ICA,0.9813300607760636,0.6876811594202898
six,sub PCA,log,row,PCA,0.9684145628798504,0.7516757246376811
six,sub PCA,log,row,None,0.9903950444132772,0.8229891304347826
six,sub PCA,log,both,ICA,0.9884753389434316,0.7288043478260868
six,sub PCA,log,both,PCA,0.9806837307152876,0.7540489130434782
six,sub PCA,log,both,None,0.991340579710145,0.8574003623188406
six,sub PCA,relative,No,ICA,0.8866958859280037,0.6895742753623189
six,sub PCA,relative,No,PCA,0.8934852734922859,0.7343115942028985
six,sub PCA,relative,No,None,0.9819945067788686,0.8728351449275362
six,sub PCA,relative,z_after_relative,ICA,0.9810086489013558,0.6251268115942029
six,sub PCA,relative,z_after_relative,PCA,0.9875841514726508,0.7283786231884058
six,sub PCA,relative,z_after_relative,None,0.9908333333333333,0.8555615942028987
