ID,Unassigned;p__;c__;o__;f___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
220,-0.5257159569332608,1.52644601926675,0.6041630562328418,-0.29247252987603534,0.026489919650394805,-0.12740455541561002,0.6394093078418867,-0.6171469683308822,0.5504913287566235,-1.2119661177565118,-0.3749635064050146,0.44379194664192484,0.9139792975072377,1.2090514821402945,2.847446993150112,-2.2347809660035156,1.132440749115189,-0.9101642723687624,-0.5826926242084927,0.003275184606171336,0.361337324170925,-0.27131877452786823,0.6443410224510074,-0.5951794241888327,-0.4272241324030201,1.6737935278218725
195,0.12689756803895652,-1.1355861719110565,-1.944304476269208,-1.5831977726957016,-0.8655879723816947,-0.4125349702825732,-1.4275833171947931,0.9193174465343431,-1.5318279847053777,1.277872624294643,3.332160950952332,-1.29130821647049,-0.8681483272477832,-0.6801241103926106,-0.4571150665245962,-0.03948467384795999,-0.11653464237494346,-0.3748323596417661,-0.3261411247375339,-0.2521330878845315,0.30043241385866826,-0.29659441705981093,-0.6838581197138998,0.23667084342596278,-0.41202948242387466,-0.3964814301976296
126,0.8971465297852305,0.8405787270464393,-0.8440447565236526,0.39941514756595226,-0.6153818390612643,0.9374382049786388,0.5198506476286702,-0.6203585445185302,0.5334130275291316,-0.604715326586903,0.025664295171891713,-0.9232507819760994,-0.286039127741797,1.1638852788308904,0.19461106533682654,-0.8682655685870201,2.4897356565877686,2.4827985444767817,1.4868094898715,-0.29548219833012535,-0.6445145186998591,-0.46197117262296744,-0.2033433827262887,1.34072563296567,-0.3221646570616183,-0.3964814301976296
176,0.2794402122325988,-0.11802590526138416,-0.20804995340992477,-0.5582477578841716,-0.5866919773290905,-0.45840910386535294,2.268379955307087,-0.7671084696989404,0.9803027127979653,-0.4279341780014035,-0.5523301623866747,-1.2750843232548914,-0.3425141793980236,-0.4313795933531297,-1.0480287396367904,0.055819177203950195,-1.1239287564774818,-0.27485767413477397,-0.48120489511568015,1.3366769899244169,-0.6445145186998591,-0.43700091950454495,0.08091022441610404,-0.6273479959650082,-0.331051908179903,-0.3964814301976296
144,-0.4558943737329886,0.5866761147481818,0.30727303291083347,-0.668270299366057,-0.6073451961620148,-0.6094874251536053,0.9439441357107706,0.13905108171787878,0.7198918552985213,-0.2898049886490426,-0.5854568146654759,0.9368230587801899,-0.43654097596888886,-0.5757304996955348,-0.12067123689283106,0.07300534601543186,-1.044293148404065,-0.2649948624781508,0.13875029690032858,-0.4391834790313002,-0.6445145186998591,-0.2955923390118417,-0.33360826440366703,-0.3081878515912231,-0.41501597626975034,-0.3964814301976296
203,0.6368082525614038,-0.3320386756610723,-1.3088495204003536,0.15208542791621749,-1.0516856068624822,-0.7292622637168935,-1.2876773356510787,-0.003860863073816982,-1.4958169364176699,1.2241364367779015,2.4576281094079406,-1.4522093919443277,-0.9142978742225851,0.03250152941610086,1.1172502799643855,-0.562166005679371,1.3673068910307573,0.09321418705721225,-0.5826926242084927,1.1969059599296372,1.1266098527205293,-0.528895609335902,-0.5950459659716814,1.9648910063345941,-0.3489055111063687,-0.3964814301976296
115,0.17633645795350902,-0.13392967774652395,1.256063113698207,-0.720584032966114,1.1151490585603738,0.03583938650284988,-0.7068811978971228,-0.2783248033114403,-0.1965187468531056,0.47257596857919654,-0.5167796217440785,1.9921935423595385,-0.14442156214480548,-1.1512681972066388,-1.4384923832100283,0.06006846994674993,-1.3216189106232505,-0.28478708266984604,2.1146490949019565,-0.3663457714543536,-0.6445145186998591,-0.32536412260467484,-0.5952915859652023,-1.0049750805955013,-0.4050360578727459,-0.25298272564291047
179,0.20846526352843484,0.3982381755161613,0.19417142421113634,-0.20359786218255282,0.5490470393585251,0.8572417751211875,0.4152867412788427,-0.19963667309181968,0.852484642310922,0.39191585937961315,-0.5429334787030977,-0.8819871565663838,1.663519723002477,1.1713304031403469,-0.3314358341446597,0.5191954804766776,1.923328432232706,0.5262843986188078,-0.4679591128754146,-0.3276479876296408,-0.6445145186998591,-0.11334190519996518,-0.3617585993412032,0.3747452611964842,-0.2641377611274442,-0.3964814301976296
141,0.25402586819850226,-0.4229746367028245,-0.03999476139906073,-0.32328255391447047,-0.05651745083348332,-0.8434227211904172,0.7320896501636343,-0.831968642232304,-0.6335292201548895,-0.17455611661869613,0.16691617761462982,1.7154503038210742,-0.8429658476864677,-0.9951165264021382,-1.4030717890479014,0.47795954368937316,-1.5067005210146815,-0.020336268793014017,-0.29839958013457246,-0.4391834790313002,-0.6445145186998591,-0.07840974917478519,-0.4213199560552552,-0.8667441967519961,-0.41459586876457866,-0.3964814301976296
160,-2.3177344407417033,-0.8333572813590229,0.6017870070056448,-0.8129972606220796,-0.2789390508895087,-1.0085342612042358,1.7193717827966912,-0.7808277017017686,0.5743154399673087,-0.8177703590575063,-0.4793064716306292,-0.6170379430117917,-0.41827480852768006,-0.6626665362942724,-1.1782765611254271,0.06014161631211726,-0.28701786503951354,-0.721469789459329,-0.5826926242084927,-0.2633654441693963,-0.6445145186998591,-0.28325013791711195,-0.6170503732687613,-0.8103243628539785,-0.41651247276666714,-0.3964814301976296
143,0.35427312779442466,-0.04812868118019733,0.4266082074207702,-0.5969970084162105,-0.8481827763889543,1.4271086248872147,0.9031094630249258,0.13676316938241034,0.6722150604262764,-0.4242406902489949,-0.4485226337073596,-0.5586128242195126,-0.3985959941091976,-0.6215272826159699,-0.8433540825408289,-0.06546952400725461,-0.9566645509189677,0.22141312539229652,0.5018975945371393,-0.4391834790313002,-0.6445145186998591,-0.3324815548749829,0.5020296642469354,-0.36701585121299857,0.20871715388227272,-0.3964814301976296
233,0.5923313560538532,1.2336151947608385,0.0724394133206812,1.149009630259621,-0.96803766665185,-0.0021403761316673704,-1.289005074004703,0.6723272990303215,-0.35197591919726623,0.6194402483552828,-0.46700590536342507,4.486000608183427,1.7449149661950472,-0.8332674800607502,0.20394482978055828,-0.5781060325193044,-0.1536721852274238,0.5690299435644357,-0.4645448965762092,-0.09461985399238813,3.3590429113483156,-0.4219156928267912,2.283845228324433,0.04931142037150661,1.0632385934160036,-0.3964814301976296
128,-0.23762048777708805,-0.5404479862319018,1.2715095694560483,-0.42619042466745477,0.2194620823725908,-0.6638016211067057,1.3679982094778245,-0.4645743422515918,0.37236045846781035,-0.6681765650158515,-0.5816333774903932,-0.012021873082445818,-0.0036489313219457394,-0.8764870212729903,-0.8983644901303893,0.08606132305629749,-1.2378129917713925,0.01876158247975187,-0.49365727425345884,-0.26607622564088856,-0.6445145186998591,-0.40796656784564955,-0.17079208009540667,-1.0594044568823078,-0.42195087934806913,-0.3964814301976296
162,0.2909813083057695,-0.8768252986751444,1.9945873839409893,-0.8642836762980315,0.004187066162316008,4.087614697904997,0.994397194045481,-1.1721091917176127,-0.48953229635098683,-1.2345923221675663,-0.5774050559718171,0.9079334425240826,-1.0235560133403159,0.5304407375242353,0.22406269050999478,-0.7470699158481647,-0.9868687571115387,-0.5870532085438596,-0.27299829831759687,-0.36391796065483045,-0.6445145186998591,-0.4237378321050884,-0.4207421033183096,-0.7089569461704298,-0.4134675468086756,0.4561387617023553
148,0.06885267425314133,0.41047437233949635,1.3262208502198736,-1.3241253317443256,-0.8423029116676796,-0.5070248206116058,1.2386512301033885,-0.4486565736190648,1.6088664328559508,-0.5531992717729587,-0.5556870105566485,-0.14460144076808074,0.7238375819769944,-0.766186797939483,-1.6308929193182207,0.16126663317746617,-1.6421494242355799,-0.3310010538997955,-0.3051354888982836,-0.3492432598248711,-0.6445145186998591,-0.4870087278908787,-0.301090346860294,-0.7484779643246068,-0.3833874911157962,-0.26358695795752296
161,-0.09319902191483975,3.761440046866602,0.6007561558081619,-0.6600779699106112,-0.5998177436061554,-0.37030084924899187,1.1260090549892896,-0.2458081987994781,-0.10939951296152493,-0.09504633275735941,-0.5489445139226051,0.44080577751261607,0.9122913431774465,-0.7247887993971334,-1.117501075629754,0.11113021833818841,-0.7286632111287231,-0.3368972930407854,1.3404274019489544,-0.4391834790313002,-0.6445145186998591,-0.4874351622050657,-0.1696761017512302,-0.8232405385448275,-0.36213859658193587,-0.3964814301976296
234,-2.374015484782347,-1.1355861719110565,-1.863107725740173,0.3614220502197076,-1.008651401995572,-1.0085342612042358,-1.1588436475455741,3.0741976012444416,-1.4820753807205473,2.0846603782049296,0.5651471764593377,-1.2536845952210762,-1.0158987831223416,0.8418678745330126,3.832426707461425,-1.066376971814778,3.736707342277164,0.9554997653373317,-0.1356438914472219,-0.2943208330915108,2.2095896461038325,-0.528895609335902,-0.6838581197138998,1.256683623224114,-0.41839842030501306,-0.3964814301976296
138,0.0033252480597158905,-0.5654784145257993,0.2464230311253166,-0.9568210905449267,0.26374627190986716,-0.7443472107709359,1.6744327598962692,-0.6843553851409706,1.0220909818485944,-1.3156988331662822,-0.5868520595951134,-1.2033737962529354,-0.6516448284514368,-0.5893418267914643,-1.488931997093718,0.3238184397763011,-1.8869714270309372,-0.9101642723687624,-0.5826926242084927,-0.4391834790313002,-0.6445145186998591,-0.4902812805935885,2.1138394809210044,-0.7664734731149132,-0.30598886117528923,-0.11062092021944687
247,0.29589300728010454,-0.09630393611119624,0.8555229624617863,0.5395032797781423,1.1188787943047855,-0.28613159726850435,-0.7236577999957865,0.5038288485334261,-0.876008460561577,0.3009704387309422,-0.5205215101629229,-1.3177236491568731,-0.8809812252413919,-0.09614732585169614,3.9515234980637577,-2.4537540218466107,-1.4051390068474536,0.06313856305681691,-0.5826926242084927,0.16540650583567626,3.7078434935884963,-0.4233071866490752,-0.029117613909893637,-1.0472347447714176,5.825425225749473,-0.3964814301976296
177,-1.9372928549359807,0.7319496197390563,2.1179265398255147,-0.03062719642297722,-0.47830891926902164,0.9386454139757008,-0.17417468839995282,0.8195416920493697,-0.4603126617886482,0.33745529039884264,-0.13005713323429502,0.5476069873969261,-0.6010132849223986,-0.264311881041587,-0.35829117488961715,-0.3305787638773385,-0.06124222257143033,0.06148809535771825,3.3287919598753866,-0.4391834790313002,-0.6445145186998591,0.7781806067781862,-0.6425762100268769,-1.0169975813131953,-0.41619253329374684,2.501931173361268
222,-1.1354370309559048,1.317399296610057,-2.315543876930399,-1.7414844200292792,-0.7644181408904901,-0.7649536195412796,0.03050673224469934,-0.023367073636434317,-0.14928485807726263,0.5761282175674634,-0.4962883220124607,0.606513090415669,1.9368615337933694,-0.9642687067305518,-0.5152852314193656,0.066764795811931,-0.6664041451040145,-0.47259163498172063,5.708353000771294,-0.235327065138014,-0.18108286632837697,-0.3390159422437566,0.7724243787245901,-0.8176907808317943,-0.19124623674218774,-0.3964814301976296
165,-0.79215439702588,0.6443098292651731,0.26324150542617375,-0.8644131823972657,0.6472559214921726,-0.1837332151959936,-0.584428337964533,0.47182917282419595,0.33697741426736844,-0.042637736176613775,-0.3716034335968151,-0.057357611293863194,-0.37893269064913404,2.216894018744311,0.9731344148110991,1.359822449966074,4.287631798033782,0.20110128189727947,-0.5826926242084927,-0.33564016237028493,-0.6445145186998591,-0.23956298366484377,-0.29041181308152814,2.5183719973978604,-0.03610676195288477,-0.34548335413085385
127,-0.7735021414442624,-0.4286719585047873,-0.8588075109659832,-0.24289063381050652,-0.726254341957453,-0.9266385237186929,-0.6635329146979219,0.5056851651807057,-1.2860083769705928,0.5202207917679423,1.5599457068461273,-1.2414542346594277,-0.9198727882995095,0.3592342958740238,0.32343517406987415,-0.5673270709085692,2.094532493516688,1.29662032251859,-0.5826926242084927,-0.4391834790313002,-0.6445145186998591,-0.528895609335902,-0.6838581197138998,3.2195042124426156,-0.4146968316008415,-0.3964814301976296
227,0.28873036805045976,-0.29543142035766956,-1.9832598408714348,0.7069027491498269,-0.9981455233282199,-0.9112026590443214,-1.0745408282533746,2.5973504546192303,-1.0371396927173713,0.03801604537742241,2.4971013808837705,-1.371676093059382,-0.7785795535525812,-0.035615529649675,-0.10075529006203786,1.132846021934445,0.6003279071532578,0.6634698641828759,-0.07992890229690564,-0.07262101094245933,-0.08897104559397516,-0.016750138316141236,-0.3309970597521051,0.8184298148218919,-0.3006721345867848,-0.3964814301976296
236,0.01542819986480628,0.5345711301746255,0.06713488331384121,1.20201516848566,0.2424965787043934,1.1198235722493153,-0.3725219770768059,0.3527031727964777,0.7093150301431669,0.1507139792312678,-0.4705509033318754,-0.21483834210374128,2.8910207594645985,-0.48892940129545087,0.015492623672911387,-0.5040097275981302,-0.8342699012527897,-0.6494765301092132,-0.3328295781976607,-0.3177342298270749,0.8279840283726698,6.541259361223735,-0.09315644135386317,-0.6891672574392289,-0.3162352607333925,-0.3964814301976296
212,-2.1666239049693754,-0.5010828943128645,1.1674378640340055,2.4346770374683193,-0.3456811241496318,0.02056315993430821,-1.2658892381064495,1.9300596571733544,-0.6370838449531472,1.7253893095648751,-0.42569422965413445,1.131360211354357,0.9968862889930447,-0.6559282499203097,-1.599645288311631,0.24654423164889674,-1.3405644874354752,-0.315942781901498,-0.5826926242084927,-0.3469048097278896,1.453278500278071,-0.3140158972826669,-0.4173697154424589,-1.1867886040922744,2.3556903765368156,-0.3964814301976296
120,-0.5996246518299954,-0.8454651374631944,1.2793927949115753,-0.3151733471629299,1.7277744624378568,0.40310293079815496,0.9121366381132419,-1.4083086886109148,0.4885562279963787,-1.3521269855963853,-0.5906091878843296,-0.7408283753376982,-0.5332246367000418,-0.46635762533188435,0.464806601302584,-0.6266003948564661,-1.3200712119481308,-0.9101642723687624,-0.4958858003381534,-0.4391834790313002,-0.6445145186998591,1.3182392740015607,-0.4786379506173837,-1.308839598273117,-0.4272241324030201,4.798911507636308
189,0.32997533632312687,0.2939439448607414,-1.669594259953317,0.7081841895945752,-0.7521320533190886,0.8131813450979407,-0.9611096736674505,-0.2546402859340883,1.5889164389455992,0.6198445226966925,-0.4034425363272589,0.6094481407685327,-0.7542108024125277,2.039927756977763,2.302680238572506,-1.819962857616141,6.043932280456682,3.5524211160601307,0.27276392205758476,-0.23128047590703943,-0.6445145186998591,-0.14159797894241438,-0.3994600369816902,3.9492495814798465,0.0920993519725566,-0.3964814301976296
140,0.06372264267911068,0.14792525579386565,1.1307321122600937,-1.285894632644255,1.962071905742737,1.2516191164385246,0.06182627481816968,-1.038120200846641,0.3561280283694359,0.05019977415658458,-0.5908767808704579,0.2860213364827636,0.21913776619328615,-0.5606492387654912,-1.5181075721246673,0.29889328281723565,-1.0762623175327355,-0.42935347089292264,-0.045039189622658085,-0.4391834790313002,-0.6445145186998591,-0.007289668298809997,-0.4568817883249989,-1.0508217144763015,-0.3589884111529823,-0.3964814301976296
102,0.2485151068529582,-0.7826571821317161,1.5109232624110938,-0.8896029409863241,0.13748939625282752,0.7904799492816029,0.323314061616484,-0.765692436019339,0.6952810753534671,-1.0240468303541128,-0.5957207959092161,-0.090302141158389,-0.21849480702011204,-0.5044509881799982,-0.562412176943982,-0.021876025732769113,-1.0243015685144492,-0.24911807216743745,1.0013003140914205,-0.3365273740582426,-0.6445145186998591,-0.3854688708904961,0.033879988833897826,-0.7849855366968759,-0.2958840091016488,-0.3964814301976296
105,0.03352996908277909,-1.1355861719110565,-0.7985600059428246,0.9740512737744581,-0.34033761128326834,-0.706288298880992,0.6968703707685853,1.9643419250127176,0.5893238118091104,-0.3415493318012278,-0.1608295404252968,-1.2388693302291178,-0.8846179717487088,-0.48913370313108273,1.3034270384918116,1.286570253109044,-0.7800920678569518,-0.09572416351745476,-0.45258902169722215,-0.3127063140721109,-0.6445145186998591,-0.4699927729753528,-0.3762799580326286,0.14364683434028724,-0.034239433547932956,-0.3964814301976296
229,0.2196874435101844,2.601854822381748,-0.8622525564943956,0.29402419629833476,-0.5224531765624549,-0.9123162412422189,0.01469994648415579,1.8260575751593398,-0.09077047215227735,-0.3052526337196785,0.060736243598038635,-1.0916288897812167,-0.7396313226091704,0.10842802255188853,1.5019657633864036,-0.5906821872286534,0.25801626068100764,-0.13234926982277967,-0.20993396650458707,-0.07681489483856986,0.8199853093483747,-0.19137163931656204,-0.2065201027521306,0.1803385625101636,0.4117092552524554,-0.3964814301976296
