Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
five,sum,log,row,0,0.9714754098360656,0.6734375000000001
five,sum,log,col,1,0.9370789865871834,0.59234375
five,sum,log,col,0,0.9674316939890708,0.6790625
five,sum,log,both,1,0.945057128663686,0.63453125
five,sum,log,both,0,0.9714754098360656,0.6734375000000001
five,sum,log,No,1,0.9109488325881768,0.5990625
five,sum,log,No,0,0.9674316939890708,0.6790625
five,sum,relative,z_after_relative,1,0.9355290611028316,0.73296875
five,sum,relative,z_after_relative,0,0.9746150024838548,0.6965625
five,sum,relative,No,1,0.7176552409339294,0.49421875
five,sum,relative,No,0,0.9746150024838548,0.6965625
five,pca_anna,log,row,1,0.9321510183805266,0.61171875
five,pca_anna,log,row,0,0.9781222056631892,0.63953125
five,pca_anna,log,col,1,0.9373969200198708,0.71171875
five,pca_anna,log,col,0,0.9643020367610532,0.754375
five,pca_anna,log,both,1,0.9417784401390958,0.70625
five,pca_anna,log,both,0,0.974307004470939,0.6849999999999999
five,pca_anna,log,No,1,0.92722305017387,0.6289062500000001
five,pca_anna,log,No,0,0.9769895678092398,0.698125
five,pca_anna,relative,z_after_relative,1,0.9403676105315448,0.61109375
five,pca_anna,relative,z_after_relative,0,0.9673025335320418,0.6421875
five,pca_anna,relative,No,1,0.8230501738698461,0.5896875
five,pca_anna,relative,No,0,0.9687034277198212,0.73578125
six,mean,log,row,1,0.9301738698460008,0.6809375
six,mean,log,row,0,0.9798907103825136,0.71265625
six,mean,log,col,1,0.9537903626428216,0.744375
six,mean,log,col,0,0.9779433681073026,0.73734375
six,mean,log,both,1,0.95544957774466,0.6046875
six,mean,log,both,0,0.9798907103825136,0.71265625
six,mean,log,No,1,0.926527570789866,0.58859375
six,mean,log,No,0,0.9779433681073026,0.73734375
six,mean,relative,z_after_relative,1,0.9322305017386984,0.6485937500000001
six,mean,relative,z_after_relative,0,0.9838946845504224,0.7290625000000001
six,mean,relative,No,1,0.78775956284153,0.631875
six,mean,relative,No,0,0.9838946845504224,0.7290625000000001
six,sum,log,row,1,0.9244610034773968,0.65921875
six,sum,log,row,0,0.9879781420765028,0.7343749999999999
six,sum,log,col,1,0.9609339294585196,0.6634375
six,sum,log,col,0,0.9779433681073026,0.73734375
six,sum,log,both,1,0.9549528067560856,0.65796875
six,sum,log,both,0,0.9879781420765028,0.7343749999999999
six,sum,log,No,1,0.9380725285643318,0.6821875
six,sum,log,No,0,0.9779433681073026,0.73734375
six,sum,relative,z_after_relative,1,0.9566915052160956,0.7359375
six,sum,relative,z_after_relative,0,0.9859215101838052,0.7396874999999999
six,sum,relative,No,1,0.7156582215598608,0.49125
six,sum,relative,No,0,0.9859215101838052,0.7396874999999999
six,pca_anna,log,row,1,0.9113661202185792,0.6178125
six,pca_anna,log,row,0,0.9832886239443616,0.6990625
six,pca_anna,log,col,1,0.9648782911077992,0.65671875
six,pca_anna,log,col,0,0.979612518628912,0.7009375000000001
six,pca_anna,log,both,1,0.96448087431694,0.54109375
six,pca_anna,log,both,0,0.99050173869846,0.64109375
six,pca_anna,log,No,1,0.9353601589667164,0.55421875
six,pca_anna,log,No,0,0.9778241430700446,0.73875
six,pca_anna,relative,z_after_relative,1,0.9354992548435171,0.6739062499999999
six,pca_anna,relative,z_after_relative,0,0.9823447590660708,0.7174999999999999
six,pca_anna,relative,No,1,0.8046696472925982,0.59515625
six,pca_anna,relative,No,0,0.9692200695479384,0.7440625
