Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
five,mean,log,col,0,0.9895678092399404,0.703125
five,mean,log,both,1,0.8912071535022354,0.703125
five,mean,log,both,0,0.9907600596125188,0.7171875
five,mean,log,No,1,0.8459016393442622,0.6203125
five,mean,log,No,0,0.8362642821659214,0.646875
five,mean,relative,z_after_relative,1,0.8565325384997514,0.7375
five,mean,relative,z_after_relative,0,0.95926477893691,0.8046875
five,mean,relative,No,1,0.6197714853452558,0.609375
five,mean,relative,No,0,0.7232985593641332,0.6703125
five,sum,log,row,1,0.8194734227521113,0.6265625
five,sum,log,row,0,0.8233482364629905,0.6625
five,sum,log,col,1,0.8828614008941879,0.68125
five,sum,log,col,0,0.9848981619473424,0.703125
five,sum,log,both,1,0.8978638847491307,0.690625
five,sum,log,both,0,0.98648782911078,0.7328125
five,sum,log,No,1,0.8509687034277198,0.63125
five,sum,log,No,0,0.8123199205166418,0.6421875
five,sum,relative,z_after_relative,1,0.8767014406358669,0.740625
five,sum,relative,z_after_relative,0,0.9638350720317934,0.81875
five,sum,relative,No,1,0.5760556383507203,0.590625
five,sum,relative,No,0,0.7755588673621461,0.7921875
five,pca_anna,log,row,1,0.8478887232985594,0.6578125
five,pca_anna,log,row,0,0.9652260307998012,0.7328125
five,pca_anna,log,col,1,0.8781917536015896,0.70625
five,pca_anna,log,col,0,0.9845007451564828,0.7359375
five,pca_anna,log,both,1,0.8901142573273721,0.746875
five,pca_anna,log,both,0,0.9905613512170892,0.740625
five,pca_anna,log,No,1,0.8656731246895182,0.6546875
five,pca_anna,log,No,0,0.9725782414307004,0.7203125
five,pca_anna,relative,z_after_relative,1,0.8545454545454545,0.71875
five,pca_anna,relative,z_after_relative,0,0.9669150521609536,0.8
five,pca_anna,relative,No,1,0.6212617983109787,0.5859375
five,pca_anna,relative,No,0,0.7367113760556384,0.6796875
six,mean,log,row,1,0.8928961748633881,0.7578125
six,mean,log,row,0,0.9228017883755588,0.7421875
six,mean,log,col,1,0.9393939393939394,0.7765625
six,mean,log,col,0,0.9961251862891206,0.7640625
six,mean,log,both,1,0.9547938400397415,0.796875
six,mean,log,both,0,0.9944361649279682,0.7671875
six,mean,log,No,1,0.9068057625434676,0.734375
six,mean,log,No,0,0.8955787382016891,0.734375
six,mean,relative,z_after_relative,1,0.8988574267262791,0.7625
six,mean,relative,z_after_relative,0,0.9902632886239444,0.784375
six,mean,relative,No,1,0.5968206656731246,0.5640625
six,mean,relative,No,0,0.7584699453551913,0.6765625
six,sum,log,row,1,0.8800794833581719,0.75
six,sum,log,row,0,0.8805762543467461,0.740625
six,sum,log,col,1,0.943765524093393,0.7734375
six,sum,log,col,0,0.9941381023348236,0.7671875
six,sum,log,both,1,0.95946348733234,0.7890625
six,sum,log,both,0,0.9951316443119722,0.7859375
six,sum,log,No,1,0.9053154495777448,0.73125
six,sum,log,No,0,0.862295081967213,0.6890625
six,sum,relative,z_after_relative,1,0.9393939393939392,0.81875
six,sum,relative,z_after_relative,0,0.9895678092399404,0.809375
six,sum,relative,No,1,0.5797317436661699,0.5875
six,sum,relative,No,0,0.7955290611028316,0.8015625
six,pca_anna,log,row,1,0.8593144560357675,0.6671875
six,pca_anna,log,row,0,0.9705911574764036,0.7546875
six,pca_anna,log,col,1,0.9008445106805762,0.6890625
six,pca_anna,log,col,0,0.9922503725782414,0.7671875
six,pca_anna,log,both,1,0.8984600099354199,0.6921875
six,pca_anna,log,both,0,0.9921510183805264,0.7421875
six,pca_anna,log,No,1,0.8872329855936414,0.68125
six,pca_anna,log,No,0,0.9751614505712866,0.7484375
six,pca_anna,relative,z_after_relative,1,0.8793840039741679,0.7109375
six,pca_anna,relative,z_after_relative,0,0.9788375558867362,0.7765625
six,pca_anna,relative,No,1,0.6202682563338302,0.5765625
six,pca_anna,relative,No,0,0.7446597118728266,0.6453125
