# Constructed from biom file
#OTU ID	B012YK-STOOL-T2-rep-2	B013HN-STOOL-T1-rep-2	C004DK-STOOL-T1-rep-1	H056KL-STOOL-T1-rep-4	H101SV-STOOL-T3-rep-2	H243IF-STOOL-T1-rep-2	H245SB-STOOL-T3-rep-2	H269VS-STOOL-T3-rep-2	R025EM-STOOL-T2-rep-2	taxonomy
f39b3cab1f00cd1d14bdd8e08e930552	180.0	96.0	571.0	54.0	0.0	89.0	62.0	105.0	30.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
3eadd3fd1c728bcc5a66abad1206fd17	0.0	0.0	0.0	94.0	0.0	495.0	0.0	0.0	558.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
14e9812367485b4800d530f801f24e56	956.0	0.0	24.0	0.0	0.0	39.0	10.0	19.0	18.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
2077bab244c5aa8de18fb180fddc3e23	48.0	466.0	258.0	27.0	72.0	25.0	0.0	81.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
8edaeefdfafba0431be925b740076bfd	33.0	274.0	0.0	83.0	188.0	103.0	77.0	178.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans
251ef0960a6cd09f9ce1ee6c318e8fae	0.0	12.0	282.0	0.0	0.0	615.0	0.0	17.0	9.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
e93baf66dbf17ab2873700bd2efeef77	312.0	3.0	0.0	198.0	0.0	103.0	0.0	85.0	231.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
8558d2b8b93ab277f40c6cf66cf41185	868.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
d9a7c5eef7f88451f715c07435acee4a	58.0	258.0	0.0	53.0	155.0	53.0	27.0	222.0	20.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
3ac66f36de88f8e436fe7170913b1764	215.0	51.0	0.0	348.0	0.0	159.0	5.0	31.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
a58bb540f8cda87f9d37087be7c85d44	2.0	0.0	0.0	0.0	0.0	0.0	0.0	815.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
f7306c2124dbccbde7dce097013a7aec	610.0	8.0	0.0	30.0	0.0	126.0	10.0	9.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
9af922b7722f37220b6aac09d7707a08	0.0	0.0	100.0	0.0	299.0	31.0	0.0	363.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
cff627ca7f43014a3fe7f0afeca293ea	31.0	0.0	608.0	104.0	0.0	20.0	13.0	0.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
96ec896059c02ea810e84f4e367a7345	9.0	183.0	66.0	24.0	347.0	20.0	125.0	9.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
71a8f4e2c140fa290f02c2c9fe4a8f8f	0.0	0.0	483.0	64.0	39.0	31.0	0.0	15.0	30.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
3bff10425c5fb690f433f67bafdfad15	0.0	7.0	0.0	614.0	5.0	0.0	8.0	5.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
d3ee9b5bf91d5c1f2cc29495c8ce330e	92.0	120.0	0.0	31.0	83.0	25.0	0.0	237.0	50.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
818c42d325f06f20b1dcbbd1e01b5cc5	0.0	0.0	0.0	0.0	0.0	636.0	0.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
f6c215b827bc483bf3789d651428e412	560.0	0.0	16.0	11.0	0.0	0.0	0.0	12.0	29.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__indistinctus
721115dfc7ea77c8ac9945fe68fd18d3	0.0	0.0	0.0	0.0	0.0	586.0	0.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
c2900c7ed4f0a80cd6579ba07d6d4d73	404.0	6.0	0.0	16.0	0.0	51.0	51.0	13.0	44.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
a91814147f50d0145305c858b104cfa8	0.0	393.0	0.0	0.0	0.0	123.0	0.0	0.0	58.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
66b5887b82f04898676d45045853a024	5.0	3.0	44.0	449.0	13.0	10.0	44.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
070e463fdc213842660144bec1f94cf5	507.0	0.0	11.0	10.0	0.0	0.0	5.0	0.0	26.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
21b175dee0d736813653ac8ace8eb2f1	2.0	0.0	0.0	524.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
cd66945bae582c48cf9f371fa25945f9	0.0	0.0	0.0	10.0	0.0	50.0	0.0	0.0	463.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
fc75a4d2cce1ca24967f2f4b404593af	0.0	0.0	488.0	0.0	0.0	5.0	9.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
f2c5067d575be4de5b71777eefee83a6	379.0	17.0	55.0	26.0	0.0	0.0	10.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
284ae4e77c53fe7c90cdeaecf14c39e5	0.0	347.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
d5af20ff04615e698c62233450355b04	0.0	65.0	75.0	43.0	68.0	34.0	45.0	90.0	7.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
6591f8dd8090459e3ee24888f161576f	0.0	7.0	172.0	48.0	44.0	12.0	0.0	105.0	39.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
a8c60c294cd53dc19da9a5c21ee44d51	0.0	0.0	0.0	0.0	0.0	366.0	6.0	25.0	30.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
71de90e3702045635be6d8813aa56abf	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
6f8e1ecc4463168622a8c3f02d9a73c3	33.0	223.0	0.0	68.0	0.0	0.0	8.0	76.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus
b547e083870017f9ca750377ef376167	0.0	0.0	97.0	0.0	0.0	161.0	18.0	81.0	42.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
fda30cff3f6b18fdd6f84db206d2dd0f	0.0	8.0	0.0	376.0	0.0	0.0	7.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
0ea7ac03c57b718df15665f91b3a5346	0.0	15.0	0.0	6.0	3.0	10.0	352.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
ad43dfb45ca8c8f3406d8b202869b783	58.0	103.0	71.0	0.0	10.0	17.0	17.0	108.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum
8e375fc07bf48c456f300273069eed48	0.0	105.0	80.0	19.0	18.0	19.0	11.0	101.0	19.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
75019403444c335fb4061ad71a04baa0	31.0	58.0	22.0	25.0	20.0	26.0	10.0	144.0	29.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
cc1cc0cbb67df61b5622510fd21ed92c	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
d461caa356dae30356775e1bfe8ed0d4	334.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	8.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__finegoldii
e3b48f878c2290cda6bc7d1e27cd3f2c	0.0	147.0	59.0	0.0	60.0	23.0	66.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
78e5e639ee6d438fe82e29bc52c504bf	0.0	0.0	0.0	22.0	0.0	55.0	0.0	133.0	137.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
87e393180ad3382354f2b389efd22eea	0.0	0.0	0.0	0.0	0.0	315.0	0.0	0.0	29.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
fb974fdb30f49ab1374ff7ccc56ba20f	11.0	183.0	114.0	7.0	0.0	0.0	0.0	20.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
5650b51f6aaed6b2c62286ecd7865434	303.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
0e47f03b44a734f6d8fcbfde2960b3da	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	308.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
edafdef6d10eda5b0c478eeb345ce317	0.0	328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
01ecccd8cfa5406400cf7f1579f3b866	62.0	15.0	69.0	12.0	12.0	0.0	131.0	6.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia
3d43fd9f91ecd94a3f06c404a03c6eff	0.0	0.0	0.0	18.0	0.0	40.0	0.0	15.0	244.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4e64a924f74047b00670883390058576	0.0	0.0	0.0	46.0	9.0	117.0	74.0	0.0	70.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
9f29fa853fdfcb17b5cf19c1b7512a11	0.0	0.0	0.0	19.0	0.0	114.0	0.0	30.0	152.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1f8b6260f15cffcc75b2720eb3396c27	0.0	0.0	0.0	56.0	0.0	234.0	0.0	3.0	21.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4a1a046ea6788fb3beee021d1fd46324	0.0	0.0	25.0	182.0	0.0	0.0	0.0	95.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
c8d8bb2fdfe147a627497f706e982d3a	292.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
494cbadb4236eafb62a294af4d5e83b1	8.0	16.0	0.0	61.0	22.0	0.0	0.0	158.0	19.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
f533c27fe32411d0137aeddea8ee32f2	150.0	25.0	54.0	25.0	0.0	0.0	0.0	26.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
79401670f3c1c3e49aa6da2be9bac1a4	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
a67a63452bd2ddba881c13352b2bd1ba	126.0	6.0	0.0	0.0	0.0	119.0	21.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
abd441c3eefe8ce58cdcd4ce88502ef2	0.0	0.0	8.0	33.0	0.0	174.0	0.0	0.0	54.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
e0bf4d7b4ec23d2024402b021e862a92	11.0	0.0	0.0	8.0	43.0	0.0	199.0	0.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
59d704ffbc7aa2a9cf1a64bfcfdc338c	177.0	15.0	25.0	0.0	0.0	16.0	4.0	14.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
3430a7a4b45d4628fce9a58e047dd2df	0.0	0.0	0.0	0.0	257.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
127d8f54d7fdbed4c199e0a9c81a30cd	116.0	0.0	10.0	31.0	0.0	8.0	0.0	4.0	83.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
14a26cf72e85f548eb7e0d8f0bc11dec	11.0	59.0	20.0	17.0	107.0	0.0	38.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
4f1330365ef7fd57cb4686ae641023fd	115.0	11.0	41.0	5.0	0.0	25.0	15.0	0.0	31.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
a749f3165852885d51c87aea428e1ece	87.0	0.0	0.0	0.0	10.0	63.0	5.0	0.0	77.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
9055b09c708de8178fedf7453f423321	0.0	0.0	0.0	33.0	0.0	25.0	9.0	164.0	10.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
