Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
five,sub PCA,relative,No,PCA,0.691296600877193,0.5545833333333334
five,sub PCA,relative,No,None,0.8639802631578947,0.645
five,sub PCA,relative,z_after_relative,ICA,0.8969298245614035,0.6627083333333333
five,sub PCA,relative,z_after_relative,PCA,0.8858826754385966,0.65
five,sub PCA,relative,z_after_relative,None,1.0,0.6674999999999999
six,mean,log,No,ICA,0.9441337719298244,0.6808333333333334
six,mean,log,No,PCA,0.918078399122807,0.6587500000000001
six,mean,log,No,None,0.9764802631578948,0.7204166666666667
six,mean,log,col,ICA,0.9547971491228068,0.6945833333333333
six,mean,log,col,PCA,0.9439555921052633,0.6987499999999999
six,mean,log,col,None,1.0,0.7295833333333335
six,mean,log,row,ICA,0.938623903508772,0.6745833333333333
six,mean,log,row,PCA,0.9243695175438598,0.6558333333333334
six,mean,log,row,None,1.0,0.7258333333333333
six,mean,log,both,ICA,0.9594846491228072,0.6825
six,mean,log,both,PCA,0.967406798245614,0.68875
six,mean,log,both,None,1.0,0.7145833333333333
six,mean,relative,No,ICA,0.7011787280701754,0.5566666666666668
six,mean,relative,No,PCA,0.703125,0.5570833333333334
six,mean,relative,No,None,0.9441337719298246,0.6777083333333334
six,mean,relative,z_after_relative,ICA,0.9501644736842106,0.6270833333333333
six,mean,relative,z_after_relative,PCA,0.9435855263157894,0.6441666666666667
six,mean,relative,z_after_relative,None,1.0,0.6679166666666667
six,sum,log,No,ICA,0.9427083333333331,0.7045833333333335
six,sum,log,No,PCA,0.9252467105263159,0.6920833333333333
six,sum,log,No,None,0.9846491228070174,0.7054166666666667
six,sum,log,col,ICA,0.9461896929824559,0.6820833333333333
six,sum,log,col,PCA,0.9498629385964912,0.6904166666666668
six,sum,log,col,None,1.0,0.7024999999999999
six,sum,log,row,ICA,0.9490679824561404,0.71875
six,sum,log,row,PCA,0.9485471491228068,0.7133333333333334
six,sum,log,row,None,0.9862664473684212,0.6991666666666667
six,sum,log,both,ICA,0.9481222587719298,0.6764583333333333
six,sum,log,both,PCA,0.9555783991228072,0.6839583333333333
six,sum,log,both,None,1.0,0.7291666666666666
six,sum,relative,No,ICA,0.7050712719298246,0.6508333333333333
six,sum,relative,No,PCA,0.6917351973684209,0.658125
six,sum,relative,No,None,0.8341008771929825,0.7058333333333333
six,sum,relative,z_after_relative,ICA,0.9079906798245612,0.6641666666666668
six,sum,relative,z_after_relative,PCA,0.8471217105263158,0.6333333333333332
six,sum,relative,z_after_relative,None,1.0,0.6672916666666666
six,sub PCA,log,No,ICA,0.8885416666666668,0.7029166666666666
six,sub PCA,log,No,PCA,0.8805098684210526,0.6945833333333333
six,sub PCA,log,No,None,1.0,0.7352083333333334
six,sub PCA,log,col,ICA,0.9431195175438596,0.7212500000000001
six,sub PCA,log,col,PCA,0.9289473684210524,0.7191666666666666
six,sub PCA,log,col,None,1.0,0.75375
six,sub PCA,log,row,ICA,0.9039884868421052,0.69375
six,sub PCA,log,row,PCA,0.9111979166666666,0.704375
six,sub PCA,log,row,None,1.0,0.7458333333333333
six,sub PCA,log,both,ICA,0.9445997807017544,0.7470833333333333
six,sub PCA,log,both,PCA,0.9408580043859648,0.7520833333333332
six,sub PCA,log,both,None,1.0,0.7408333333333333
six,sub PCA,relative,No,ICA,0.6882538377192983,0.52125
six,sub PCA,relative,No,PCA,0.6917900219298245,0.5227083333333333
six,sub PCA,relative,No,None,0.8971491228070174,0.6287499999999999
six,sub PCA,relative,z_after_relative,ICA,0.9269462719298248,0.6541666666666666
six,sub PCA,relative,z_after_relative,PCA,0.9344572368421054,0.6595833333333333
six,sub PCA,relative,z_after_relative,None,1.0,0.6427083333333333
