Taxonomy level,taxonomy group,normalization 1,normalization 2,Dim Red,TRAIN-AUC,TEST-AUC
six,sum,relative,No,PCA,0.8927275219298245,0.6582916666666667
six,sum,relative,No,None,0.9954221491228068,0.7162499999999999
six,sum,relative,z_after_relative,ICA,0.9908826754385964,0.63825
six,sum,relative,z_after_relative,PCA,0.9939638157894736,0.6138333333333333
six,sum,relative,z_after_relative,None,0.9954221491228068,0.7162499999999999
six,sub PCA,log,No,ICA,0.9936019736842104,0.6070833333333334
six,sub PCA,log,No,PCA,0.9928618421052632,0.546
six,sub PCA,log,No,None,0.9912554824561404,0.6570833333333334
six,sub PCA,log,col,ICA,0.9916173245614036,0.615
six,sub PCA,log,col,PCA,0.9932785087719298,0.6274166666666667
six,sub PCA,log,col,None,0.9935581140350876,0.6918333333333333
six,sub PCA,log,row,ICA,0.9871326754385964,0.6155416666666667
six,sub PCA,log,row,PCA,0.9848410087719298,0.5941666666666667
six,sub PCA,log,row,None,0.9963760964912282,0.6910000000000001
six,sub PCA,log,both,ICA,0.9932017543859648,0.63275
six,sub PCA,log,both,PCA,0.9958607456140351,0.638625
six,sub PCA,log,both,None,0.9936787280701754,0.6890000000000001
six,sub PCA,relative,No,ICA,0.9145175438596492,0.5354166666666667
six,sub PCA,relative,No,PCA,0.9152850877192984,0.5387500000000001
six,sub PCA,relative,No,None,0.9901809210526314,0.6893333333333332
six,sub PCA,relative,z_after_relative,ICA,0.9953673245614034,0.6526666666666667
six,sub PCA,relative,z_after_relative,PCA,0.9942872807017544,0.6445
six,sub PCA,relative,z_after_relative,None,0.9915296052631578,0.6956666666666667
