ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272
d2.10,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,496,2,0,0,144,0,0,2,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,155,0,0,0,5,11,0,0,70,7,1434,15,0,0,0,0,0,0,0,149,0,0,0,0,0,101,0,0,0,5,9,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,398,0,0,8,0,0,0,1390,0,285,298,0,0,0,0,0,265,0,0,0,0,0,36,0,0,0,0,120,82,0,0,0,0,0,4,0,0,0,0,59,9,0,1,98,2,0,0,0,2363,0,20,0,0,0,0,0,0,0,147,0,15,30,0,0,0,0,0,0,0,8,0,0,0,331,0,0,2,0,0,424,0,2,16,0,0,0,0,0,0,54,11,1095,0,0,2,0,8,0,94,78,0,0,6,0,0,80,0,0,0,0,0,9,0,0,0,15,74,0,21,1,0,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,6,0,0,0,0,0
d2.11,0,113,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,483,4,0,0,364,0,0,0,21,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,4,14,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,8,0,185,45,0,0,0,65,0,0,0,175,7,0,0,0,0,72,0,0,374,3,17,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1213,156,264,4,0,1,0,0,0,0,0,0,0,0,2,53,0,0,0,0,391,49,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,1985,0,628,0,0,0,0,0,0,0,60,0,188,0,0,0,0,0,0,0,0,2,0,0,0,400,344,0,21,0,0,1267,0,0,0,0,0,0,0,3,0,0,22,743,0,0,0,0,38,0,0,44,0,0,0,0,0,36,1,0,0,0,2,251,0,0,0,0,110,2,3,0,0,0,0,0,48,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,10,0,0,0,0,0,0
d2.15,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,2,0,490,2,0,0,13,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,40,0,0,0,0,0,0,0,0,93,8,0,0,0,2,1,0,1,1,8,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,1299,0,179,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,278,0,0,0,3,0,0,0,0,3,0,0,0,0,0,145,0,0,0,0,1547,0,10,0,0,0,0,0,0,0,7,0,0,14,11,0,0,0,0,0,0,3,0,0,0,2,43,0,0,0,0,62,0,0,0,0,3635,0,0,6,0,0,0,2201,0,0,0,0,0,0,0,5,0,0,0,0,0,278,0,0,0,0,0,4,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
d2.16,0,41,0,0,0,0,6,0,37,0,0,0,0,0,0,37,0,290,38,10,0,302,0,0,1,27,0,0,2,0,0,3,12,7,0,0,0,0,1,0,0,0,49,22,0,0,12,0,0,3,0,0,0,0,0,8,3,0,7,383,11,305,64,2,0,0,13,0,0,36,121,23,0,0,0,1,23,10,13,93,9,68,6,0,6,0,0,9,70,0,1,0,0,0,0,0,1,0,4,6,19,0,0,0,0,0,58,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,2,0,0,673,0,258,158,0,1,8,3,2,0,0,0,0,0,0,81,0,0,0,3,319,76,0,0,0,14,0,0,0,0,17,0,14,4,0,0,39,9,16,0,5,3063,0,298,0,3,0,3,0,14,5,112,0,148,77,0,0,0,0,0,0,0,3,0,0,0,325,181,0,24,0,0,834,2,0,0,0,138,4,0,13,0,1,43,727,3,0,0,0,39,0,3,32,7,0,3,2,0,68,9,0,0,11,0,210,3,0,6,25,98,14,13,0,0,11,15,0,23,0,0,0,137,4,0,1,0,11,0,0,0,4,0,0,9,0,75,0,0,0,2,4,0,0,0,0,0,48
d2.17,0,95,0,0,0,13,1,0,0,0,0,0,0,0,0,8,0,172,4,0,0,345,0,0,0,46,0,37,0,0,0,0,17,8,0,0,0,0,0,0,0,0,11,8,0,0,43,0,0,0,0,519,0,0,4,29,11,0,0,32,5,660,17,0,0,0,4,0,0,0,76,5,0,0,0,0,38,0,0,0,6,11,0,0,0,0,0,0,71,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,468,0,223,109,0,15,0,0,0,0,2,0,0,0,0,30,0,0,0,0,216,37,0,0,0,0,0,1,0,0,0,0,1012,72,0,0,136,7,1,2,0,2404,0,79,0,0,0,0,0,0,0,157,1,34,3,0,0,0,0,0,0,0,9,0,0,0,500,0,3,0,0,0,1184,0,0,0,0,0,0,0,0,0,196,14,693,6,0,0,0,17,0,219,46,0,0,0,37,0,33,3,0,0,0,0,134,0,0,0,4,142,5,18,20,0,9,0,0,94,13,0,0,43,0,0,0,0,16,0,0,0,0,0,2,0,0,13,0,0,0,0,0,32,0,0,0,0,0
d2.18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,788,0,0,0,101,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,208,0,37,52,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,82,5,4,0,0,0,0,0,14,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,387,0,572,72,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,238,47,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,2373,0,62,0,0,0,0,0,0,0,14,0,16,8,0,0,0,0,0,0,0,0,0,0,0,235,1,0,146,0,0,2827,0,0,0,0,0,0,0,2,35,0,40,1284,0,0,0,0,31,0,11,190,0,0,0,0,0,38,0,0,0,0,0,198,0,0,0,0,72,0,7,0,0,6,0,0,2,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,51,0,0,0,1,3,0,0,0,0,0,4
d2.19,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,22,0,575,0,0,0,329,0,0,0,32,0,0,0,0,0,0,97,2,0,0,1,0,0,0,0,0,8,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,55,0,109,34,0,0,0,21,0,0,0,191,3,0,0,0,0,30,0,0,133,18,0,0,0,0,0,0,8,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1459,0,325,311,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,336,33,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,3,0,2836,0,54,0,0,0,0,0,2,0,64,0,73,18,0,0,0,0,0,0,0,6,0,0,0,157,0,0,61,0,0,1075,1,0,0,0,0,0,0,0,38,0,44,716,0,0,2,0,55,0,0,70,0,0,0,0,0,35,0,0,0,0,0,1047,0,0,0,0,49,1,3,0,0,17,0,0,1,10,0,0,26,0,0,0,11,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4
d2.2,0,0,0,0,4,2,4,0,45,0,5,0,8,0,0,16,21,500,174,7,0,165,0,0,0,17,0,3,0,0,0,16,51,6,4,0,11,0,7,0,2,1,42,20,0,0,5,0,2,6,0,2,0,0,0,2,7,0,9,846,0,258,0,11,0,0,0,6,0,2,19,58,0,13,1,1,23,18,35,8,9,39,9,0,11,0,0,0,33,0,0,6,0,0,0,0,0,0,0,1,86,0,0,10,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,403,0,4,0,0,45,0,1149,0,318,145,1,0,0,1,1,0,2,0,0,0,7,0,0,0,0,2,509,164,0,0,0,8,0,12,0,5,15,0,23,0,0,0,664,7,7,12,1,1187,0,315,0,11,0,0,0,23,1,26,0,15,82,4,1,0,0,7,0,0,2,0,0,8,67,259,1,0,0,0,551,0,0,0,0,0,3,0,0,0,0,0,907,0,0,22,0,0,0,0,46,3,0,12,4,0,152,36,0,0,0,378,8,0,0,0,0,27,23,32,5,0,13,0,0,65,1,0,0,120,0,0,6,0,12,0,0,0,9,0,0,0,0,240,0,3,0,3,0,1,0,0,0,21,2
d2.20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190,0,1,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,37,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,443,0,393,451,0,0,0,0,3,0,5,0,0,0,0,113,0,0,0,0,0,69,0,0,0,3,0,0,0,0,0,0,3,0,0,0,894,0,0,0,0,2587,0,6,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,2,0,0,0,210,0,0,390,0,0,2531,0,0,0,0,0,0,0,0,0,0,42,1072,0,0,0,0,45,0,0,4,0,0,0,0,0,52,0,0,0,0,0,36,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
d2.22,0,87,0,0,0,2,0,0,7,0,0,0,0,6,0,6,1,195,3,0,0,168,27,0,1,60,0,34,0,0,0,0,22,12,0,0,2,0,0,0,0,0,4,60,0,0,18,0,0,0,0,237,0,0,0,8,28,3,2,826,4,795,7,0,0,0,3,0,0,0,316,6,0,0,4,0,19,0,0,0,9,7,0,0,0,0,0,1,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,563,237,200,65,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,192,26,0,29,34,0,0,0,0,0,3,0,56,50,0,12,158,0,0,0,0,3380,0,63,0,0,0,0,0,1,0,190,0,35,0,0,0,0,0,0,0,0,8,0,0,0,324,0,10,6,0,0,522,0,0,6,0,0,0,0,0,0,110,22,546,8,0,43,0,25,0,139,91,0,0,0,0,0,34,2,0,0,0,0,11,0,0,0,0,97,1,32,2,0,21,3,0,17,31,0,0,19,0,0,0,11,22,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0
d2.23,0,117,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,240,2,0,0,161,0,0,2,46,0,9,0,0,0,0,33,12,0,0,0,0,0,0,0,0,10,0,0,0,7,0,2,0,0,286,0,0,2,9,27,0,0,71,2,834,6,0,0,0,1,0,0,0,279,3,0,0,0,2,43,0,0,0,7,6,0,0,0,0,0,10,78,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,20,1,0,0,0,0,0,0,0,0,0,0,322,0,0,6,0,0,0,671,0,332,195,0,3,33,0,0,0,0,0,0,0,0,34,0,0,0,0,124,46,0,0,0,0,0,0,0,0,0,0,184,40,6,0,105,3,0,11,0,2505,0,39,0,0,0,0,0,0,0,136,0,23,7,0,0,0,0,0,0,0,9,0,0,0,493,0,1,2,0,0,568,0,0,7,0,940,0,0,0,0,97,9,836,0,0,12,0,15,0,140,66,0,0,0,10,0,51,3,0,0,0,0,61,0,0,0,0,173,0,10,0,0,0,0,0,139,21,0,0,21,0,0,0,0,14,0,0,0,0,0,2,0,0,25,0,0,0,0,0,7,0,0,0,0,0
d2.24,0,236,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,487,3,0,0,554,0,0,0,11,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,311,0,0,0,0,6,0,0,0,247,0,0,0,0,3,7,0,0,52,10,7,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,103,125,15,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,177,88,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1301,0,6,0,0,0,0,0,0,0,102,0,8,9,0,0,0,0,0,0,0,3,0,0,0,305,134,0,37,0,0,1743,0,0,0,0,2581,0,0,0,0,0,6,482,0,0,0,0,13,0,0,17,0,0,0,0,0,94,3,0,0,0,0,115,0,0,0,0,90,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
d2.25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,75,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,88,0,0,0,0,0,0,0,0,107,0,0,0,0,6,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,323,0,0,0,358,0,3,0,5,0,0,0,0,0,0,0,0,0,211,79,0,0,0,0,0,0,0,0,2,0,0,0,0,0,51,0,2,0,0,1053,0,16,0,0,0,0,0,0,0,48,0,0,3,0,0,0,0,0,0,0,0,0,0,0,108,17,0,0,1,0,3169,0,0,0,0,1213,0,0,0,0,0,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
d2.26,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,15,0,359,29,0,0,393,206,1,0,95,0,0,0,0,0,0,9,42,0,0,21,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,111,0,7,160,0,0,45,6,0,0,18,208,14,0,0,0,0,0,16,0,56,7,57,4,0,5,0,0,6,152,0,22,0,0,0,0,0,0,0,0,0,39,9,0,0,0,0,18,0,4,0,4,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,941,967,214,276,0,0,0,0,76,0,2,0,0,0,0,48,0,11,11,0,250,167,0,0,0,4,161,0,0,0,8,0,7,441,0,0,30,37,0,3,0,1263,0,192,0,0,0,0,0,3,0,62,0,57,202,0,0,0,0,0,0,0,4,0,0,0,0,182,0,9,0,0,1304,0,0,0,0,0,6,0,10,0,0,10,541,3,0,3,0,20,0,390,127,3,0,0,69,0,171,2,0,0,0,0,61,5,0,0,8,5,4,2,20,0,0,0,0,110,0,0,0,86,0,0,0,0,0,0,0,0,3,0,2,20,0,28,0,0,0,0,10,0,0,0,0,0,9
d2.27,0,0,0,0,3,0,56,0,41,0,6,0,10,0,0,19,20,311,222,13,0,153,189,0,0,55,0,0,0,0,0,5,20,4,3,0,89,0,5,0,0,0,45,0,0,0,15,0,5,4,0,0,0,0,0,19,7,0,8,806,0,251,15,2,0,8,0,0,0,0,200,68,0,0,3,0,14,13,33,65,19,44,0,0,14,0,0,1,102,0,0,20,0,0,0,0,5,1,0,0,67,0,0,5,0,0,19,3,6,0,0,0,0,0,0,0,0,606,0,0,41,0,0,0,0,0,729,1,204,165,3,5,36,32,0,0,0,7,0,0,10,38,0,0,3,3,247,153,0,0,0,0,138,13,0,6,11,0,26,0,0,0,5,13,48,19,5,1870,0,105,2,6,0,0,0,27,5,68,0,15,212,0,0,0,0,0,0,0,6,0,0,0,541,0,1,5,0,0,492,0,1,0,0,0,2,0,0,0,0,12,393,1,0,11,0,14,0,374,129,10,0,8,37,0,147,36,0,0,0,0,4,0,0,0,0,144,26,77,11,0,0,0,5,57,3,0,0,33,0,0,6,10,0,0,0,0,20,0,0,6,0,264,0,0,0,0,0,2,0,0,0,16,8
d2.28,0,53,0,0,0,0,0,0,14,0,0,0,0,8,0,8,0,74,6,0,3,98,0,0,0,27,0,0,0,0,0,0,203,18,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,1003,0,0,0,0,188,0,0,62,5,128,22,0,0,25,17,0,0,5,45,7,0,0,0,0,2,0,0,258,16,11,0,0,0,0,0,31,47,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,63,56,0,0,13,0,0,0,0,0,0,0,0,9,42,0,0,0,0,0,142,0,90,19,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,255,54,0,0,0,0,0,1,0,0,0,0,2116,343,32,0,1,0,0,0,0,1777,0,270,0,3,0,0,0,0,0,28,0,31,5,0,0,0,0,0,0,0,0,0,0,0,125,30,18,0,0,0,369,0,0,1,0,0,0,0,6,0,445,8,196,0,0,0,0,0,0,497,40,17,0,0,305,0,52,15,0,0,0,0,467,7,0,0,0,33,0,18,162,0,0,0,0,0,47,0,0,113,0,0,0,0,12,0,0,0,0,0,4,11,0,23,0,0,0,0,0,0,0,0,0,0,98
d2.29,0,283,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,243,0,0,0,183,0,0,0,25,0,20,0,0,0,0,19,9,0,0,9,0,0,0,0,0,7,3,0,0,0,0,0,0,0,117,0,0,0,9,17,8,0,5,0,1127,24,0,0,46,7,0,0,0,220,0,0,0,0,0,17,0,0,37,10,22,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,37,34,0,0,3,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,665,0,226,78,3,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,434,76,0,0,0,0,0,3,0,0,0,0,191,63,0,0,20,0,0,0,0,3065,0,18,0,0,0,0,0,0,0,182,0,7,33,0,0,0,0,0,0,0,4,0,0,0,643,126,11,0,0,0,675,0,0,0,0,0,0,0,0,0,59,32,821,2,0,0,0,41,0,67,50,1,0,0,14,0,91,0,0,0,0,0,36,0,0,0,0,271,2,81,9,0,0,0,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,1
d2.3,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,426,0,0,0,676,0,0,0,59,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,377,2,93,164,0,0,0,9,0,0,2,113,0,0,0,0,1,33,0,0,132,11,3,0,0,0,0,0,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1112,0,301,114,0,0,0,0,0,0,0,0,0,0,0,115,0,0,12,0,547,113,0,0,0,3,0,0,0,0,6,0,0,0,0,0,21,0,1,21,0,1691,0,84,0,0,0,0,0,0,0,43,0,53,2,0,0,0,0,0,0,0,0,0,0,0,267,259,0,111,0,0,2283,0,0,0,0,0,0,0,0,18,0,34,758,0,0,0,0,57,0,0,102,0,0,0,0,0,102,0,0,0,0,0,116,0,0,0,0,85,1,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,3,0,0,0,0,0,1,5,0,71,0,0,0,0,2,0,0,0,0,0,0
d2.30,0,270,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,348,3,1,0,83,0,0,13,70,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,613,0,0,0,0,55,0,3,671,0,699,9,0,0,17,6,0,0,0,417,6,0,0,2,2,0,8,0,86,5,49,0,0,0,0,0,2,149,0,0,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0,39,0,3,0,3,0,0,0,0,0,0,0,13,0,23,0,0,0,7,0,1095,513,237,78,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,136,264,0,5,0,3,0,3,0,0,2,2,16,45,0,796,118,5,0,12,0,706,0,48,0,0,0,0,0,0,0,69,0,24,38,0,0,0,0,0,0,0,5,0,0,0,282,0,4,83,0,0,204,0,0,11,1,1,0,0,4,3,240,18,568,0,118,4,6,36,0,290,140,0,0,0,20,0,192,1,0,0,7,0,248,0,0,0,0,87,0,8,8,0,0,0,0,1,44,0,0,23,0,0,0,11,0,0,0,0,0,0,3,2,0,204,0,0,0,0,2,0,0,0,0,4,23
d2.32,0,99,0,0,0,0,30,0,89,0,2,0,4,0,0,4,9,1121,239,27,3,83,10,0,1,52,0,0,3,0,0,2,16,3,0,10,8,4,1,0,0,0,58,10,44,7,19,0,0,7,0,17,0,0,0,3,4,0,0,396,36,53,5,1,9,38,2,1,0,162,130,13,0,0,0,4,4,52,10,100,5,163,7,0,3,0,0,2,171,0,9,0,0,0,0,0,0,0,0,0,36,0,0,2,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,366,51,0,7,0,0,0,2746,0,42,190,0,6,0,0,0,0,63,0,0,0,0,0,0,28,0,0,328,94,0,0,0,25,17,9,1,0,46,0,32,11,0,0,46,5,0,27,17,1260,0,116,0,10,0,0,0,47,1,6,0,28,40,0,0,0,0,0,0,0,1,0,0,5,7,130,0,11,0,0,334,6,0,0,0,61,18,0,21,1,0,0,17,8,0,0,12,0,0,38,124,4,1,5,125,0,101,31,0,0,76,0,67,21,0,0,91,0,18,5,26,0,4,0,0,32,6,0,0,38,5,0,6,0,5,0,0,0,0,0,0,1,0,109,0,2,0,4,4,0,0,0,0,0,227
d2.33,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,456,0,0,0,78,13,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,255,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,2023,0,86,60,0,0,0,0,0,0,840,0,0,0,0,9,0,0,0,0,582,24,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,168,0,0,31,0,0,0,0,0,0,0,0,0,0,0,67,260,0,620,0,0,272,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,51,7,0,21,83,0,0,0,0,2204,25,0,0,0,0,0,0,0,0,0,0,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2.34,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,378,3,0,0,445,96,0,5,9,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,10,0,0,2,0,0,0,0,105,0,0,0,1,38,0,0,18,0,766,0,0,0,0,4,0,0,0,161,0,0,0,0,5,10,0,0,52,8,3,0,0,0,0,0,0,28,19,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1049,402,166,3,0,0,0,0,3,0,2,0,0,0,0,25,0,0,17,0,146,101,0,83,0,0,0,0,0,0,0,0,308,14,10,0,240,0,0,0,0,2348,0,39,0,0,0,0,0,0,0,137,0,13,0,0,0,0,0,0,0,0,10,0,0,0,530,0,4,3,0,0,1446,0,0,4,0,0,0,0,0,1,120,10,808,0,0,11,0,16,0,162,20,0,0,0,10,0,92,0,0,0,0,0,0,0,0,0,0,170,0,9,0,0,5,0,0,0,2,0,0,13,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0
d2.35,0,192,0,0,0,0,3,0,13,0,0,0,0,0,0,3,5,204,5,3,0,524,0,0,0,39,0,2,0,0,0,0,18,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,4,0,246,0,0,0,2,5,1,3,140,8,1078,9,0,0,0,2,0,0,7,322,3,0,0,0,7,2,0,0,30,7,9,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,574,0,219,15,3,0,0,0,5,0,0,0,0,0,0,64,0,0,0,0,239,287,0,0,0,0,0,0,0,0,0,0,207,5,0,0,146,0,2,0,0,1908,0,16,0,0,0,1,0,1,0,180,0,7,5,0,0,0,1,0,0,0,7,0,0,0,463,148,1,3,0,0,1614,0,0,6,0,0,0,0,0,3,95,28,666,8,0,6,0,35,0,133,73,3,0,2,11,0,229,3,0,0,0,0,8,0,0,0,6,176,2,34,0,0,0,0,1,5,16,0,0,9,2,0,0,60,58,0,0,0,1,0,1,0,0,47,0,0,0,0,0,10,0,0,0,0,0
d2.36,0,43,0,0,0,0,5,0,44,0,0,0,5,0,0,1,0,32,10,1,0,216,0,0,0,12,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,16,11,0,0,0,0,0,6,0,56,0,0,0,1,32,2,6,69,0,98,10,0,0,0,2,0,0,13,90,5,0,0,0,5681,0,7,3,10,10,23,0,0,0,4,0,0,17,0,6,0,0,0,0,5,0,0,0,28,2,0,0,0,0,0,4,9,0,0,0,0,0,0,0,12,0,0,0,202,0,0,0,0,0,0,88,146,280,12,0,0,96,6,0,0,3,0,0,0,0,8,0,0,0,0,90,30,138,0,0,3,0,3,0,0,5,5,6,32,0,0,2,0,0,0,0,1224,0,55,1,0,0,8,0,2,0,53,0,22,47,0,0,0,4,0,0,0,0,0,0,0,40,126,0,15,0,0,677,0,0,0,0,0,0,0,6,0,14,5,545,0,0,26,3,6,0,27,9,2,0,2,0,0,19,4,0,0,0,0,4,0,0,11,5,7,5,12,0,0,6,0,0,12,6,0,0,25,5,0,0,0,8,0,0,0,2,0,0,2,0,7,0,7,0,0,0,0,0,18,35,0,11
