ID,Unassigned;p__;c__;o__;f__;g___0,Unassigned;p__;c__;o__;f__;g___1,Unassigned;p__;c__;o__;f__;g___2,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___2,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___3,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___4,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___5,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia_0
d35.11,1.1167170810240978,1.177927166288941,-0.7369235207800684,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.7504374305972858,1.6789158565678346,0.45333739922639776,-0.67474996500648,-0.5742213579542564,-0.3191462572810952,2.370163532302129,-0.1500786359747812,-0.46088738488000724,0.005805207810134224,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,3.50313700001351,0.568224055636125,-0.43694142512022427,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.4071881760790599,-0.21987805137866606,0.724914676602309,0.11741357861293573,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d21.25,-1.0500230158977788,-0.19809792422104933,-0.045352442619406304,-0.17962528347100146,-0.28802771765301916,-0.25994641267439683,-1.7264360909708696,-1.414473244199117,-1.0755906742876677,0.03763382362081763,0.26392959731675736,0.04037749511111837,-1.1785698943405534,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.1947303215517633,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.3303141149730112,-0.45002828363924524,0.25868377995072245,2.8201532579185162,-0.22996467494043252,-0.14459868771991294,-0.08093988924379045,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.270457217112659,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.58554527411673,0.3265065169791753,-0.5998905253518019,-0.5463446229658829,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.2690200008512381,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.4562979583850045,-0.23238984157466702
d24.32,-0.8598496611865464,-0.23768674578684507,0.8317204441386499,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-1.6572907219084476,-0.7280901738239149,-0.7329704844836309,0.4124026269689518,0.6955123764374677,0.6275080195967895,-0.3262001453227666,-0.1500786359747812,-0.3817817484832254,0.0004801617580354979,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.20556016441863992,0.41372268363348075,0.12432463076797517,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,0.4954995059414993,-0.3150733338648583,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.30679003800909627,1.6015038521596403,-0.15875326569298212,0.04266424582987752,-0.7482637327839273,-0.21987805137866606,-0.6499976478286209,2.7962383846043237,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.0459103357897457,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d11.33,-0.646887505460148,0.6416549360753125,-0.3265516945054507,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-1.1364993282821807,0.3810358289198364,-1.276531019865108,-0.3358347390368277,0.24098712108728648,0.03534458392279817,2.7272450878172636,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.26689889046108783,-0.24536606837886604,-0.21776732422798545,-0.33221263669507256,-0.22996467494043252,-0.14459868771991294,0.41575031297423715,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.48411726014060424,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.017880624176410887,-0.21987805137866606,-0.6799776513815861,-0.44809666216578803,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d11.28,-0.9008512535012319,0.09861362042699852,-0.1430858379010509,-0.17962528347100146,0.4908668695724023,-0.030687497804096114,-0.9992486423580647,0.4874676167293531,0.6485128953633077,-0.4897904161259595,0.08591277368785381,0.027741615822365624,0.47083782587012574,-0.1500786359747812,-0.2575239883528346,-0.007884328121119201,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,5.07379519669914,-0.1090635343655897,0.19814527820089606,1.1306018756820158,-0.8297493845967786,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.5269405911592336,-0.21987805137866606,-0.506238006498698,-0.34042878098530616,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,1.1966861854368764,-0.23238984157466702
d15.24,-0.022135661596903247,-0.9591181592485198,-0.0585493009501803,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.3426183901467492,-2.631356351571129,-1.0659227289611335,-0.6365096220446851,-0.05778668688526088,-0.27281142201446174,-0.8794527755109925,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.389614965496783,0.44456803076587925,-0.21776732422798545,0.7320242728033394,-0.22996467494043252,-0.14459868771991294,2.171486411011173,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,2.4125804548336722,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.3522561719420749,-0.21987805137866606,0.7360331199883952,-0.2988040306322018,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,1.9791618043255463,-0.23238984157466702
d32.32,-0.846892769344636,0.19874857425876494,-0.06404673168191757,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.7423411454855136,-1.6898841635163189,-1.0462418155212225,-0.2798041518546959,-0.31601880696472556,-0.3977618915319193,-0.9089412406308667,-0.1500786359747812,-0.33138878900916074,-0.0029120722485903245,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.3788958880470285,3.371962203438094,-1.9108571618598023,-0.21776732422798545,0.9759399568966088,-0.22996467494043252,-0.14459868771991294,0.1926542634258839,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.48994030395473176,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.5411249700816771,-0.21987805137866606,-0.4983025726381762,-0.43010173372043425,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d28.26,1.127159925542386,-0.17833871687133712,-0.4095679127399162,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,3.3542173756886737,-3.101729803120156,-1.6509927953530044,-0.4471006164691936,0.3499087621796277,-0.4205881627118347,-0.6499136303506345,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.4844889159478686,-0.011319508756747424,-0.21776732422798545,1.458073873053382,-0.22996467494043252,-0.14459868771991294,3.2929497447231397,-0.13409080815467594,-0.37362412745875534,1.0248399905712364,2.6079936039489473,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.05096002263524779,-0.21987805137866606,2.4101585014108102,-0.1338687547535933,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.28155293820848143,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d28.18,-0.31834162384028514,3.2509113408323587,-0.09768617106672701,-0.17962528347100146,1.0619462648181173,0.15559977058770272,0.5233452089983099,0.41405453944620596,1.0383946292786295,-0.2603574565088255,2.166574868942074,0.08040351200079164,-1.2519945392595015,8.11410789088088,0.24595259678687492,-0.0417761735589676,4.016469745813575,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.43311777772178506,-0.41799269314560605,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,2.715165901008199,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.5162311155703435,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.4906803878553399,-0.21987805137866606,-0.21702178126583957,-0.07098169724665432,-0.18378466948852204,-0.1788861936321255,1.4077102530451753,-0.16882121043089568,5.784794696209301,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d11.15,0.2126094314335366,1.5649913693892143,-0.681938608655697,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.2913731065169952,1.6155480150732233,-0.26117195229493406,0.10686167077449359,0.4468022572882406,0.35967716456226817,2.1202342946482196,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,0.206218731263324,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.15774422011274122,-0.3034738158109035,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.08047368018105688,-0.21987805137866606,-0.6264354886307849,-0.10754193941179331,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.06231197666250468,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.4411494007345788,-0.23238984157466702
d38.34,0.850974551253288,-1.2905170760126994,-0.1353921795917421,-0.17962528347100146,-0.12012710113134885,-0.44240116672518365,1.997688467247171,-1.4575485188803292,-0.37251200212627483,-0.13241525744960295,0.06474903731195204,0.24252592336377576,-1.275935867893792,-0.1500786359747812,-0.23895608722141615,-0.009134238154326924,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.9795116523837366,-1.0080794011152732,0.2614840016324114,-0.21776732422798545,0.008092256518908197,0.3923081886482128,-0.14459868771991294,6.729397398181068,-0.13409080815467594,-0.37362412745875534,1.4111552150148368,1.8804176374953125,0.6414005522463667,-0.15875326569298212,0.04266424582987752,0.026154272234768135,-0.21987805137866606,0.5885674817373062,0.1977253426519161,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,5.1023846305886025,-0.15979550437376958,-0.10493519116736758,-0.4461933293692119,-0.23238984157466702
d18.8,-0.6171662578418091,-0.12659806830245907,0.6575896703019352,-0.17962528347100146,-0.2434832801932558,-0.46909918097348613,-1.4391108262937367,0.8395943737520964,-1.7595840082085574,0.48342934949458216,0.3653861539684502,0.6244544987818921,-1.3340838976081355,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.9430128587495555,0.22972235427752252,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.2507371391852711,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.7912019927170092,-0.21987805137866606,-0.5461006635207676,0.21450866607437596,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d8.36,-0.6630968975534027,-0.20901841671571453,-0.10436632129838201,-0.17962528347100146,-0.2447508478983083,-0.46314747724487276,-1.3532519378452241,2.2141027089884213,-2.3626622021759625,1.0220616722007023,0.5981225064618422,0.6300873425920762,-0.5885801412707097,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.6268445148197338,-0.5818139217714621,0.10648214093588211,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.529802275043728,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.7704737231414653,-0.21987805137866606,-0.7032941527898259,-0.26217370992814937,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.44994375039612944,-0.23238984157466702
d0.4,1.2999997572358788,-0.20028290624850498,-0.4422899979442322,-0.17962528347100146,0.28242014458422016,1.940450900633022,1.400942776606187,-0.7420155981804988,0.3952740665575442,1.191286552593798,-0.9001119797350132,0.5091271484293819,-0.44820971641564944,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.5050958784902351,-0.4278811186691022,2.1928186367434876,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,2.8079622380025255,-0.37411288378000845,-0.557890187953997,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.4956233566576085,-0.21987805137866606,-0.21008578976790887,-0.3733615662497908,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,0.7253488860589863,2.130217111864144,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,1.3360542807783196
d11.4,-0.24351545772539304,1.120494933211609,-0.3429555866050941,-0.17962528347100146,0.022652944978286703,-0.12465053495068598,-0.3096737145533689,0.4904942103274817,0.25954182125715014,0.248870703092232,-0.7753853847892646,0.17674877128604105,1.8548686468776416,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.2276099894928443,-0.35416978115502207,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.18257363463607768,-0.21987805137866606,-0.005810269493259913,-0.23518651199052532,-0.18378466948852204,-0.1788861936321255,0.6863973977449641,-0.16882121043089568,-0.27648114362003134,-0.26463465374988654,7.810119510486593,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d32.8,-0.004924093032821689,-0.5818616881747612,-0.1367617202257295,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.6387628936192634,2.423135280396156,0.7372763116552924,-0.9108897642795093,-1.2571007681371098,-1.6217076587744266,3.8370282994830536,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,1.6221044258489026,-0.9653667819782339,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.388387036005126,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.036292873146344294,-0.21987805137866606,-0.28488990323626445,-0.36639262917155974,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.4434251271713579,-0.23238984157466702
d38.27,-0.7553332738577289,-0.12830882708790625,-0.11311355178857567,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.830400177853025,0.5534790322017691,-1.351387951472309,-2.625685367419822,2.156685547885195,-0.14775442062634417,-0.2509127359772798,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.17819358230014376,-0.3251920105711251,-0.21776732422798545,0.2874839461214992,-0.22996467494043252,-0.14459868771991294,1.2285292846277616,-0.13409080815467594,-0.37362412745875534,0.6005026434778291,-0.41788515885957606,0.7373574534555752,-0.15875326569298212,0.04266424582987752,0.18870225234869745,-0.21987805137866606,-0.12370185240744815,0.019826897014948587,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.3246291094699231,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.4280406561193479,-0.23238984157466702
d35.33,-0.6465566601523977,0.05672915575665115,-0.1849074142443674,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.21541403358516253,-1.245579519083436,-0.4298055258516616,-0.42311194313317996,0.5841177189779289,0.16460493954036673,0.31280990872322767,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,2.470033954673049,1.565024352255756,-0.21776732422798545,1.8510041545318074,-0.22996467494043252,-0.14459868771991294,1.7868336107384206,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,1.875008520762714,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.18525778242511504,-0.21987805137866606,1.6010640398951392,-0.287376773600163,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d4.27,-0.933661279698345,-0.10968213123290091,-0.08689566352119159,-0.17962528347100146,0.02962481229891938,-0.2256387247993566,-1.4098873906672271,2.679320232630206,-0.9084957016014894,0.8144208358514299,-0.45538650996412067,-0.5677223977446678,2.0845005114202855,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.2822011486575514,-0.018355803092407447,-0.21776732422798545,1.2247995526047113,-0.22996467494043252,2.116527670774109,-0.2882962490158463,-0.13409080815467594,1.1208053120786405,-0.37411288378000845,-0.5716836912856768,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.7078862445870105,-0.21987805137866606,-0.6760791517643768,-0.5070536870463666,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d4.18,-0.04349713935592581,3.903296476862181,-1.26841125435297,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.19794772870930824,2.849471969955978,-0.0376383266107095,-1.2780639376688467,1.9018411093929044,0.1417667402485144,-0.037597981673475646,-0.1500786359747812,-0.20735502469115036,-0.01126148370766352,-0.21817285576747986,0.3519179185682389,3.576001490056589,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.4202158478344362,0.4607581304117207,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.02100109157543937,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.08249885425912479,-0.21987805137866606,-0.10856403599589574,-0.022775100566529972,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d0.26,0.8399093836745536,-0.011398134005277285,-0.3933055513739917,-0.17962528347100146,-0.2663234952922794,-0.3618558417614339,0.7907424236493606,0.7967707165454486,-0.4405740076444268,0.9107004851845616,-0.6180112700032547,0.2978828618063545,-0.35457431482443036,-0.1500786359747812,-0.38849229815915054,-6.36821174921728,-0.21817285576747986,12.370534151519692,-0.16337072968236346,15.543894771119568,-0.1090635343655897,-0.46256927130863434,-0.8941412153046991,0.24057510434533141,-0.21776732422798545,-0.32925340780476087,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,3.9874564884981427,-0.37411288378000845,1.8199219822984491,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.4348539923455607,-0.21987805137866606,0.020313298630636255,-0.2912032437236674,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,1.5001547827034103,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
