ID,Unassigned;p__;c__;o___0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_3,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_5,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales_0
d38.25,6.19411842549799,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.821123419725107,-0.35279051399590483,-0.48334807691626175,-0.6368797961141831,1.0935574178943397,-0.24957455531784295,0.5611647505238466,0.0922788123264524,0.6894357451780277,-0.6007653630261758,0.46183102603654336,0.4090376965143127,5.8328748655570415,0.08912093160005763,6.052119813044945,-1.617886723156449,0.861649116034134,-2.447041122136554,-0.3414203637120738,-0.49600596035928685,-0.13083645494613536,-0.17127946022990775,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d0.31,0.8233507022637049,-0.17962528347100146,-0.2982411091321714,-0.21199072564800658,-0.9129231731676359,-0.24336988571186016,-0.7293351971955951,0.048436251802947757,-1.1023392069232223,-0.12494498256892896,-0.2631051737210827,0.0922788123264524,0.7398386233817261,-0.6068133906165935,0.5546495068696191,6.018297146829023,-1.4475377966179046,-0.8859575192187943,0.5755912133155715,-0.13242296684656987,-0.13415484560687047,-0.05215100141265546,0.4606802274008939,-0.5309481718416091,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.44898834725984654,-0.18289809946017746,-0.23238984157466702
d35.11,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,2.3986688716252718,0.09351026209448107,-0.7841070196226262,0.26251163250837223,-1.7037395140873386,0.47721219624725786,1.653583080416199,0.0922788123264524,-0.9872514066107457,1.2297901753425677,0.5706729798999224,-0.4299882780885969,1.8877138217343477,-0.21540622249745026,-1.1738217201567944,-0.48850020041521947,-0.027315462785630892,-0.3478860565299771,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,1.6383730949164121,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d21.25,-0.3388972842017011,-0.17962528347100146,-0.28802771765301916,-0.25994641267439683,-1.0949076732113645,-0.23188642360976988,-0.506824835446704,-0.46587000837642734,0.4734458295800773,-1.030445433945215,-0.5837785060003152,0.0922788123264524,-0.13005698738457416,-0.18913798633252377,-0.6503389964503015,2.8201532579185162,-1.9533258604395398,-0.8023577967875163,0.5751744563594886,-0.5788314642069098,-0.014359639997029694,0.8645615320299285,0.1895473856410627,-0.5632564600191411,-0.13083645494613536,-0.39894038448661706,-0.15979550437376958,-0.2932702976818528,-0.4562979583850045,-0.18289809946017746,-0.23238984157466702
d24.32,0.6743136856701889,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.48726336043360624,-0.27022958160211197,-0.5322229078927333,-0.4814599497686622,0.4016177120260724,-1.5988643982670803,-0.4935248720072981,0.0922788123264524,-0.4312793665913535,-0.03188972424466938,0.056245764810870395,-0.4299882780885969,-1.6205675601015714,-0.5953970090468607,-0.19145384074540794,-0.8390227200448239,-0.38562211224270737,-0.952752298268737,-0.07799597952897748,-0.22704887505065835,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.01928103966736439,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d11.33,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.6895016320288114,-0.40758632511649107,-0.7164863224074132,-0.07946671912360619,-0.8252747978351103,-1.0494839038173558,0.18778901249034013,0.0922788123264524,-0.2726022408832436,-0.4110700577718909,-0.24595572089014817,-0.33221263669507256,-1.0465039761081156,-0.8178859632679055,0.4044294218051053,-0.17305404105844216,-0.27054267253677083,-0.5876279372471456,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,1.0716333257354136,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d11.28,-0.3388972842017011,-0.17962528347100146,0.4908668695724023,-0.030687497804096114,0.08093558236249392,-0.3060836846959409,-0.6585683331640793,2.7311739580714414,0.9160172235745011,0.43029110806889703,0.8307110332768303,0.0922788123264524,-1.0666334812401144,-0.024825000935667155,-0.896220553282168,-0.4299882780885969,-1.6350014891871143,-0.843647135961476,-0.6390688042551644,-0.02620178322196928,-0.2707991981271467,0.07597748156370035,-0.12230014405400164,-0.5547783454853608,-0.13083645494613536,0.061301147787951524,-0.15979550437376958,-0.2932702976818528,1.1966861854368764,-0.18289809946017746,-0.23238984157466702
d15.24,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.8816706169682309,-0.24534196324935964,-0.44704287103004703,-0.7237209407222479,1.391444378751943,-0.13470317837027326,-0.8132677271259654,0.0922788123264524,1.1467090612550481,-0.6857582343598906,0.8723592034923784,0.7320242728033394,1.6282760189069785,-0.5215562680866037,4.051524874643238,0.4759400780398005,0.14771398707593916,-0.8195347574516392,0.023967809388110307,-0.5940103091294141,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,1.9791618043255463,-0.18289809946017746,-0.23238984157466702
d32.32,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.9026925949810415,-0.24401544869585048,-0.4636669118842774,-0.3954947362056605,0.3523979964469516,-0.16955572014301026,-0.6824102665718417,-0.37287726012646344,-2.9929312609838203,0.40444615907497955,-2.523338583756555,0.9759399568966088,-1.3133490396939775,-0.9135792327885525,1.2209822709861404,-0.5865051438663305,0.10468110617832799,0.49596802716946603,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d28.26,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.7180348752290558,-0.2556675944891505,-0.42614443325398343,-0.7785156912285479,1.5625076207212003,-0.20007565030023763,-0.11033848132589019,0.0922788123264524,0.37933373813373145,-0.5438040600217054,0.17373038101629082,1.458073873053382,4.775357896058848,0.0023324478621420145,4.144035532636557,-1.075283731079696,0.9235406910905547,0.020430144871727545,0.30222126000443167,-0.5995733842737875,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d28.18,-0.3388972842017011,-0.17962528347100146,1.0619462648181173,0.15559977058770272,-2.852425245152796,7.5423427635219635,1.7554621095026754,-0.26262582512288046,0.3924480980689211,-0.22579126363573987,0.25811784733192616,-3.7161513970571205,-0.4043499685735889,-0.3941693335619406,-0.4729312820208689,-0.4299882780885969,-1.2625188908938734,0.1138774511717768,-1.4503770419861717,0.718027339948563,5.608211204093234,-1.228596667064193,-2.0626824282707874,-0.0343293651139646,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,0.9308306067118711,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d11.15,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.256770816923137,-0.3802804396455934,-0.4049994055722321,-0.03745718886347301,-0.5938297272011017,0.0015335290417977415,1.570886619047044,0.0922788123264524,-0.1683902941575348,-0.43985051331477265,-0.28721882367634843,-0.4299882780885969,-0.35512197376531895,-0.6299651487756599,-1.5276587426808323,-0.47633520773172283,-0.5383579678710592,-0.7865799559446457,0.45426878899377104,-0.5337248296093188,-0.13083645494613536,2.3299013277680243,-0.15979550437376958,-0.2932702976818528,-0.4411494007345788,0.023291851184129977,-0.23238984157466702
d38.34,-0.3388972842017011,-0.17962528347100146,-0.12012710113134885,-0.44240116672518365,-1.1643187241735458,-0.22750649469824755,-0.30024297001030054,-0.5933121724073535,1.0564492334874764,0.08997415268788021,-0.8132677271259654,0.0922788123264524,0.6538318738911021,-0.04399700986099464,0.9855495359476385,0.008092256518908197,3.4619314201082823,-0.16727958706891793,4.637599706489154,1.3889386992710306,0.07530988540816015,-0.21161651851275884,-0.5078690088442643,-0.45136113529162497,5.1023846305886025,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4461933293692119,-0.18289809946017746,-0.23238984157466702
d18.8,0.5674557374545415,-0.17962528347100146,-0.2434832801932558,-0.46909918097348613,-1.2057717668183234,-0.22489075300533823,-0.7529198984083049,-0.09240054393140934,-0.9213342430709288,-1.9132979821540526,-0.2412251584861085,0.0922788123264524,0.7670333371397122,-0.6146749550142939,0.5388511128228121,-0.4299882780885969,-1.4639090880766026,-0.8540005496170924,-0.6316571029678576,-0.0332478947714606,-0.5586285708618616,-0.3072065586857974,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,0.023416599263861936,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d8.36,-0.3388972842017011,-0.17962528347100146,-0.2447508478983083,-0.46314747724487276,-0.6743109562781788,-0.2584266314736553,-0.768231917532106,-0.04389075872260794,-1.071250914166645,-1.8746538158367334,-0.6438514180127363,0.0922788123264524,0.3274794203556542,-0.11307123640214826,0.625556436879104,-0.4299882780885969,-1.5241724668211951,-0.8788584136135196,-1.3983908719016669,-0.612398931793455,-0.9842309729784049,-1.2658667735174405,-0.06505562742198136,-0.5701324592367208,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.44994375039612944,-0.18289809946017746,-0.23238984157466702
d0.4,-0.3388972842017011,-0.17962528347100146,0.28242014458422016,1.940450900633022,-0.5742425406127198,-0.2647410805538484,-0.5134757622998382,-0.4753191173816417,0.686237007320269,0.5249251133700378,-0.8132677271259654,0.0922788123264524,0.14455697924706679,0.8640107059636098,2.3186382098934635,-0.4299882780885969,1.5558182021040603,0.2292774847172108,-1.1929293999462858,0.10832503242359315,1.0392880511676612,-0.6982686625515917,1.974826935596386,0.1247966005158997,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,1.3360542807783196
d11.4,-0.3388972842017011,-0.17962528347100146,0.022652944978286703,-0.12465053495068598,1.0675947852066332,-0.36834318240490366,-0.6545701284224663,-0.09552862041786771,-0.5434187630029729,0.5244759709114498,-0.41993252036664436,-0.6068110949621992,-0.2260230933780533,-0.4304922272621333,-0.3583560222073693,-0.4299882780885969,-0.65788851660819,-0.3104494054409638,-0.796103356469891,-0.2654157258070146,-0.22877999439119379,-0.2626402591522064,-0.9319504665864798,7.2596946082951135,-0.13083645494613536,0.7092081618311101,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d32.8,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,4.652606850444809,0.6356129266950654,-0.765098084920692,0.2239628377084043,-1.557753584788885,0.6271748106850243,0.24569433357081885,0.0922788123264524,-1.417698211435443,-0.202387048731546,-1.333515084305915,-0.4299882780885969,-0.180828944446788,-0.7279369505938219,-0.22016127353173445,0.10467462754276535,-0.5129770466694178,-0.7260900666285498,-1.056342956581282,-0.3042495536296508,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4434251271713579,-0.18289809946017746,-0.23238984157466702
d38.27,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.43359185676366385,-0.27361632430936383,-0.6609915982760938,-0.21948060303694375,-0.3276867633535708,-0.6694012003026739,1.1455852695143922,0.0922788123264524,-0.18454919876973258,-0.4378208226534496,-0.31567620070885155,0.2874839461214992,1.173659922013086,-0.33718346810093475,1.5986613598790234,0.02637307718832671,-0.06369869529413169,-0.3063707413694621,-2.8354791500535006,0.22106938375518112,-0.13083645494613536,-0.255445955161018,-0.15979550437376958,-0.2932702976818528,-0.4280406561193479,-0.18289809946017746,-0.23238984157466702
d35.33,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.031720650716026005,-0.2989749277259211,-0.5155529977031895,-0.565564449619274,0.83405514110884,-0.45870176775219773,0.12087203003431973,0.0922788123264524,-2.080832780274646,1.1225746341318308,0.07452779704138046,1.8510041545318074,0.8359035912636898,-0.5937137063789222,2.367414582771332,-0.892075950293954,0.3005502131109919,-0.29785364699928435,-0.29028857928417073,-0.5097205182000443,-0.13083645494613536,0.06664323406831145,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d4.27,-0.3388972842017011,-0.17962528347100146,0.02962481229891938,-0.2256387247993566,1.2312966254968127,-0.37867298455048753,-0.9925324351736236,0.7543085053683488,-3.3890680515314644,-0.12799299250117716,-0.24852703201990897,0.0922788123264524,0.19804431248519297,-0.502297627040387,0.12286832676743673,1.2247995526047113,-2.0313176895719574,-0.3625560913374031,-0.24567511040436504,-0.19254608148569682,-0.48951378337709534,-0.08923717830100285,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.22347278270614904,-0.15979550437376958,1.158517114098794,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d4.18,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.2815222913741645,-0.2832121145585996,0.8088247490441144,0.633500687222642,-0.7718065545145714,-0.13088510720256769,2.261045219620923,0.0922788123264524,1.1725726025133028,-0.6904773302105968,0.8968414295292677,-0.4299882780885969,-0.3739508595794492,-0.6457996948204238,-1.1535183877099953,-0.6509864591933703,-0.593876614102795,-1.013834445954725,-1.8285857768285931,-0.09711872602622705,-0.13083645494613536,6.523209200880223,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d0.26,-0.3388972842017011,-0.17962528347100146,-0.2663234952922794,-0.3618558417614339,-0.02398705512564113,-0.025610669809919398,-1.7210913460298862,24.237143684160937,6.696619720229595,-0.4835849078575233,-0.6069968822104198,0.0922788123264524,0.7219394550314948,-0.6033528004807278,0.5404954280887798,-0.32925340780476087,1.5667505849004526,0.33387599936756235,0.172644637188067,0.13701605639443462,-0.1404989373959597,-1.2783828043827201,0.05879419914725139,1.149362099486903,-0.13083645494613536,-0.28833284800306136,-0.15979550437376958,0.06023874775065247,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d38.31,-0.3388972842017011,-0.17962528347100146,1.2393569380594125,-0.5729869854922964,-0.2535226107547512,-0.28497893135446084,3.760766838929828,0.003653238936922339,0.8619968846766164,-0.17460297055815274,0.19688967703781377,0.0922788123264524,-1.56595136842028,0.35280400397664663,-0.9787600879586722,1.2614035857027701,-1.1977085105130414,1.741896782545145,4.71023292617712,-2.941300375150323,0.45344768783879397,2.583472535171919,-0.254173025971699,-0.5194074252852694,-0.13083645494613536,0.027840266798856612,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,1.2716959647520327
d38.2,-0.3388972842017011,-0.17962528347100146,-0.43278005395390234,0.9953773093160772,2.4721155341711345,0.8159616572124471,-0.45858618321224515,-0.5879123324783093,1.082212621498439,0.6833068527882491,-0.8132677271259654,0.0922788123264524,0.9937204420676888,-0.6576617169315186,0.730148960298129,1.8591860158399562,1.2889688155542154,-0.39605146331932384,0.011735570392751169,0.47681641515900164,-0.18754258713044236,0.013121407771532966,1.696386618891598,0.004210014616087372,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.44695882098990797,0.5541694889499812,-0.23238984157466702
d38.6,-0.3388972842017011,-0.17962528347100146,-0.27581371584087294,-0.3172957123109232,0.29977246247804007,0.22212113527739372,-0.5456145159722782,-0.4206159840527005,0.48118434148937533,0.38636165024824887,-0.8132677271259654,0.0922788123264524,0.8709927653776098,-0.6355491549873459,0.6099574491799538,-0.4299882780885969,5.206418527802303,1.5464472855318736,1.0495632792527563,6.345321429886398,-1.36301147185738,2.8205268483845622,-0.5836243721134102,-0.3775550175274235,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d11.3,-0.3388972842017011,-0.17962528347100146,0.16272723011372434,-0.19868241368716213,0.5489093592146488,-0.33561344756015443,-0.7268735523708577,1.0276499190432933,-0.8136631309300422,1.6781819519555317,-0.8132677271259654,0.0922788123264524,-1.6232777526839455,-0.16660974573572268,-1.5529429672411832,-0.4299882780885969,0.16620521318569503,-0.5267446491118162,-1.1624796530409909,-0.7402517118925649,-0.26267391650954,-0.42184258550564885,-1.075084359238761,-0.29922273804637434,-0.13083645494613536,0.5663429742733925,-0.15979550437376958,1.08811919448916,-0.4339692610528874,-0.18289809946017746,-0.23238984157466702
d15.26,-0.3388972842017011,-0.17962528347100146,-0.18948785790007186,-0.17240212366665011,-0.6031423780968669,-0.26291746267196264,-0.4307892610036278,0.12955856862106438,-1.307610499212537,-0.39464139432450235,-0.8132677271259654,0.0922788123264524,-0.5172272911164346,-0.3750669925221844,-0.6011752499388104,1.7580535849970387,-1.6327749719976434,-0.5207534215579124,0.8793335014397934,-0.5034802017406061,-0.0751420694880388,0.7440864126838505,0.3749378122752861,-0.5680813902963334,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d8.20,1.9816941830073542,-0.17962528347100146,0.48902800991844775,0.04861008186331514,1.2251916867844221,0.10783745033153995,-0.7355208843025883,0.3166252275371492,-1.6777759556597673,1.6469732007504152,-0.8132677271259654,0.0922788123264524,-0.6899911121922714,1.3524664715972252,-2.031763664067732,-0.4299882780885969,-1.0293206741764187,-0.754284165474322,-0.573028014554393,0.3374204462934508,-0.3170515272095971,0.12147865702538195,-0.9841657138733341,1.3040019308356277,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,0.3342565976652777,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d8.35,-0.3388972842017011,-0.17962528347100146,-0.16513174717972173,-0.3808651016071651,-0.607524479062728,-0.2626409463183341,-0.9211960974917512,0.7605030726255706,-3.557609094296805,-1.201746916051064,-0.8132677271259654,0.0922788123264524,1.0821952601894043,-0.6730039519378124,0.825373973710919,-0.4299882780885969,-1.369915695514357,-0.8216038130315143,-0.8993545630471426,-0.21290904920576786,-0.5357671691193294,-0.4466212500906712,0.17901435341598626,3.9001968696382083,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d4.30,-0.3388972842017011,-0.17962528347100146,-0.10644094449057769,-0.36653463155117016,0.03594913352309379,-0.30324498040941794,-0.9947381956016359,0.6517093952774621,-3.191359120548577,-0.9688186939641279,0.29123312539980567,0.0922788123264524,0.8284339151661673,-0.6239422307299621,0.6247077752199591,-0.4299882780885969,-0.7187333965301407,-0.7201629236146389,-0.16840815880175145,-0.22087914442835635,-0.1633999077982221,-0.3063172443387915,0.1067214153473375,0.556931693591714,-0.13083645494613536,-0.22879554845800446,-0.15979550437376958,0.17995586549166498,-0.4426465992446354,-0.18289809946017746,-0.23238984157466702
d21.12,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.654600085148869,-0.25967041345266023,0.027695266824893282,-0.19171387984274474,0.012811926873257457,-0.1602835842039392,-0.43097171791525424,-1.2666602149621553,0.8110183675445237,-0.6237389862087029,0.5656094906229168,-0.4299882780885969,8.045242275512372,1.3387980464175435,-2.870789309479068,0.3518810679789527,-0.32845832212460674,1.1904641453211329,-0.40280079510749545,-0.479542512308689,-0.13083645494613536,0.5133608526906663,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d11.11,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.11463869089776867,-0.29374268997062963,-0.745645233653877,0.016704435443210267,-1.0879089882940614,-0.6600736107497728,1.0000492852181742,-0.6239164329956194,-0.743377131702219,-0.08520312356743469,-0.5446094611801271,-0.4299882780885969,-0.12555379164156694,-0.07417638377109226,-1.4819426257113704,-1.3929237236886622,0.09918059333584335,1.955197591198551,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,1.081362297720945,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d4.26,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,2.1982202469698415,-0.2210131617905971,-1.0439441497001534,7.8478465540629205,-2.460897094907407,-0.28032558769832683,1.1632461838998172,0.0922788123264524,-0.477137055580036,-0.37152569747921327,-0.4076951840873501,0.05263899898223541,-1.036728989658735,-0.7854316774097535,-0.3402163476467757,-0.16722850346193505,0.059307499095689865,-0.6840655674051194,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4164752795908109,-0.18289809946017746,-0.23238984157466702
d11.6,-0.3388972842017011,-0.17962528347100146,-0.25417572538207567,-0.4188941578850693,-0.5381311647157343,-0.2670197560260327,-1.0671633058590504,2.4011855307621692,-2.8104005571720547,1.0277509068251611,1.015497774727817,-1.2078555089075298,0.3670032498441591,-0.09326721380963511,0.6102940597636857,-0.4299882780885969,0.5305939814790643,-0.619150835526713,-0.37253347273300286,-0.7859267933773447,-0.4704524028682669,-1.2319755283460878,-0.633554731048599,2.6902078515389856,-0.13083645494613536,0.4710619896085375,-0.15979550437376958,-0.2932702976818528,-0.4365175114558347,-0.18289809946017746,-0.23238984157466702
d28.14,-0.3388972842017011,-0.17962528347100146,-0.07837352705584735,-0.42127838606490076,0.38211361552478884,0.2815892755901244,0.8314093657805858,0.36997378618146776,-1.9990797500485875,-0.21808039535006432,4.67026945984495,0.0922788123264524,0.743749592515158,-0.6105949432163509,0.5143987443484345,-0.4299882780885969,0.24738266426560757,-0.3680211029644975,-0.5343800934604589,0.00855643814844905,-0.35591519884606276,0.42322333751909524,-2.696243675199569,0.1356043163306736,-0.13083645494613536,1.3533925346525213,-0.15979550437376958,1.273019885300149,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d35.23,0.5836968237938124,-0.17962528347100146,-0.24360629575929602,-0.4685215769526825,-0.5771229733401936,-0.21624230223117066,-0.4506070495421516,-0.6972372119936204,1.3278338810079355,0.007513039782020899,-0.23097463520761727,0.0922788123264524,-0.15339984112675742,0.0009332403119655787,0.13662313879192683,2.5914418857178236,-1.3938503252725103,-0.8851088047112047,2.4027156435211134,-1.6041440570244718,0.5010287069206881,2.4628481712503585,-0.42795747784450944,-0.42988278610671754,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,1.7484456430407722,-0.18289809946017746,-0.23238984157466702
d18.31,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.0102968757656304,-0.2203129765801025,-0.5205291062161678,-0.318324249336178,1.003208765744231,-0.2915826036661672,0.6331634220658151,3.4053266508560824,-1.4786988804371313,0.09712663525224904,-1.1973586403294456,1.2771020498375065,-0.25223830098300154,-0.6318446890753072,0.8422956523812418,0.09357201688017068,-0.2115583894059699,-0.06811061729439104,-0.1787410348627287,-0.539639780104925,-0.13083645494613536,0.2549957641553312,-0.15979550437376958,-0.2932702976818528,-0.4450436778358281,-0.18289809946017746,-0.23238984157466702
d18.2,-0.3388972842017011,-0.17962528347100146,-0.8832709898467034,2.8876838100330997,0.45212625649352295,0.10382914547314712,-0.06983543473353647,-0.4214702498275786,0.7128379936133754,1.0435290610930728,-0.8132677271259654,0.0922788123264524,0.8282731763231314,-0.6263962818644997,0.588977609863987,-0.4299882780885969,-2.0253502132767727,-0.8411430573980854,-0.5630780163969932,0.1117400950535059,-0.3924991526378936,0.3925461203581334,2.618385040319514,0.4035079437406488,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d28.4,-0.3388972842017011,-0.17962528347100146,-0.3824998765224721,0.18363565237212426,0.09793851208166696,-0.30715659199852824,1.3760601111163155,-0.03797955534693758,-0.667298086673121,1.1980357399181543,-0.8132677271259654,0.0922788123264524,-0.9371867337720735,-0.29863804178987197,-1.001533661448432,-0.4299882780885969,1.274930284223918,0.30449102558073576,-0.7094490682951946,0.7481989148622646,-0.41282105458068535,0.7727300877186164,-0.7557469468110787,-0.017355229002530257,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,0.1073619468263926,-0.4295573545589039,-0.18289809946017746,-0.23238984157466702
d4.34,2.298033875924555,-0.17962528347100146,-0.31651034022613417,-0.12620986330240738,0.5277736889177402,-0.3342797588734888,-1.0035165533372388,0.6855785627907434,-3.2697018465138563,-0.7142036369448377,-0.6052311180284654,0.0922788123264524,0.7819132171533064,-0.6151201791380718,0.5854541535754894,-0.4299882780885969,-1.4185183073254277,-0.8613409143063231,-0.45791125023868223,-0.048168802266342424,-0.5525760689821034,-0.5028568098559745,-0.6173619385686551,2.270466742618959,-0.13083645494613536,-0.286827876535822,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d21.36,-0.3388972842017011,-0.17962528347100146,-0.24952684544601902,-0.44072238523656826,-0.27929131511595096,-0.2833528921045208,4.28056074223356,-0.04237239313684674,-0.5119385515900153,-1.6472185740235037,-0.6788133538420323,0.0922788123264524,0.3915961784430566,-0.375084656982269,0.4383959315521843,-0.4299882780885969,-1.2253006649953095,-0.8588648386224755,-0.2832412263839218,-0.6433581670025024,-0.4746248583841229,-0.8250995802154661,-0.7063424767109788,0.7707749005290929,-0.13083645494613536,-0.23494618645568363,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
