Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
six,mean,relative,No,0,0.6411746147312221,0.5665032258064516
six,sum,log,row,1,0.7685135299114185,0.6971354838709677
six,sum,log,row,0,0.91313918213809,0.7396129032258064
six,sum,log,col,1,0.809156655745662,0.7185032258064517
six,sum,log,col,0,0.9398996885491244,0.7258709677419355
six,sum,log,both,1,0.8275136512559155,0.6989290322580644
six,sum,log,both,0,0.9430360393156172,0.7238838709677421
six,sum,log,No,1,0.7523714759535655,0.6977161290322581
six,sum,log,No,0,0.9185940217611128,0.7466580645161291
six,sum,relative,z_after_relative,1,0.7860170691259152,0.6534322580645162
six,sum,relative,z_after_relative,0,0.9158904663673502,0.6453032258064516
six,sum,relative,No,1,0.5227253974032278,0.4964516129032258
six,sum,relative,No,0,0.5474003963920236,0.5005290322580646
six,pca_anna,log,row,1,0.7521077539133599,0.6851483870967742
six,pca_anna,log,row,0,0.8983125025280103,0.7529419354838711
six,pca_anna,log,col,1,0.7889948630829592,0.6948903225806452
six,pca_anna,log,col,0,0.935867815394572,0.7108129032258064
six,pca_anna,log,both,1,0.8344852970917768,0.7712129032258064
six,pca_anna,log,both,0,0.9526384338470252,0.7470451612903226
six,pca_anna,log,No,1,0.7278048780487805,0.6544774193548388
six,pca_anna,log,No,0,0.8808550742223841,0.743858064516129
six,pca_anna,relative,z_after_relative,1,0.8017004408850058,0.6759870967741936
six,pca_anna,relative,z_after_relative,0,0.9292157100675484,0.6912516129032258
six,pca_anna,relative,No,1,0.5688160821906726,0.5127612903225807
six,pca_anna,relative,No,0,0.5981264409659022,0.5132774193548387
four,pca_anna,log,No,PCA,0.6836840189297415,0.6671870967741936
four,pca_anna,log,No,PCA,0.6823201067831574,0.6547354838709678
four,pca_anna,log,No,ICA,0.6636937264895038,0.6433161290322581
four,pca_anna,log,No,ICA,0.6660283946123043,0.6440774193548386
four,pca_anna,log,No,None,0.7964996157424259,0.7170064516129032
four,pca_anna,log,No,None,0.8003478542248109,0.6955612903225807
four,pca_anna,log,row,PCA,0.6756000485377989,0.6421419354838709
four,pca_anna,log,row,PCA,0.6814229664684707,0.6298709677419355
four,pca_anna,log,row,ICA,0.66892367431137,0.6352387096774194
four,pca_anna,log,row,ICA,0.6751001092100473,0.6357419354838709
four,pca_anna,log,row,None,0.7955587914088096,0.7221032258064517
four,pca_anna,log,row,None,0.8048003883023904,0.6950322580645161
four,pca_anna,log,col,PCA,0.68352708004692,0.6434580645161291
four,pca_anna,log,col,PCA,0.6852461270881365,0.6191870967741935
four,pca_anna,log,col,ICA,0.6490522994782187,0.6517548387096774
four,pca_anna,log,col,ICA,0.6623055454435142,0.6152
four,pca_anna,log,col,None,0.8310536747158517,0.705432258064516
four,pca_anna,log,col,None,0.838592403834486,0.6472516129032257
four,pca_anna,log,both,PCA,0.7421049225417627,0.7276387096774194
four,pca_anna,log,both,PCA,0.7593779072119079,0.6959225806451613
four,pca_anna,log,both,ICA,0.6649379120656878,0.6685290322580646
four,pca_anna,log,both,ICA,0.6828742466529143,0.6321032258064516
four,pca_anna,log,both,None,0.9002232738745297,0.7616
four,pca_anna,log,both,None,0.8966678801116369,0.7604903225806452
four,pca_anna,relative,No,PCA,0.55053755612183,0.5136516129032258
four,pca_anna,relative,No,PCA,0.5384524531812482,0.527483870967742
four,pca_anna,relative,No,ICA,0.5519451522873438,0.5142967741935484
four,pca_anna,relative,No,ICA,0.5372098855316911,0.5240387096774193
four,pca_anna,relative,No,None,0.5711369979371435,0.5164516129032258
four,pca_anna,relative,No,None,0.5536949399344739,0.5336387096774193
four,pca_anna,relative,z_after_relative,PCA,0.7362844315010315,0.6255483870967742
four,pca_anna,relative,z_after_relative,PCA,0.7226987016138818,0.6586451612903226
four,pca_anna,relative,z_after_relative,ICA,0.6885208105812402,0.6360645161290321
four,pca_anna,relative,z_after_relative,ICA,0.6717752699915059,0.6146709677419354
four,pca_anna,relative,z_after_relative,None,0.8388342838652267,0.6681548387096774
four,pca_anna,relative,z_after_relative,None,0.8403009343526271,0.6930709677419356
four,pca_anna,robust,No,PCA,0.4987218379646483,0.5053419354838711
four,pca_anna,robust,No,PCA,0.4957335274845286,0.5004774193548387
four,pca_anna,robust,No,ICA,0.4906896412247704,0.5004129032258064
four,pca_anna,robust,No,ICA,0.483773004894228,0.5257806451612903
four,pca_anna,robust,No,None,0.7111386158637707,0.6046064516129033
four,pca_anna,robust,No,None,0.7164179104477613,0.5719741935483872
four,pca_anna,robust,z_after_robust,PCA,0.5984524531812482,0.5572645161290323
four,pca_anna,robust,z_after_robust,PCA,0.5931327104315819,0.5775096774193549
four,pca_anna,robust,z_after_robust,ICA,0.5575019212878696,0.5436129032258066
four,pca_anna,robust,z_after_robust,ICA,0.5472806698216237,0.5383870967741936
four,pca_anna,robust,z_after_robust,None,0.8109824859442625,0.6892903225806452
four,pca_anna,robust,z_after_robust,None,0.80689074950451,0.6512129032258065
four,mean,log,No,PCA,0.6793884237349836,0.6571870967741935
four,mean,log,No,PCA,0.6788545079480646,0.6541806451612903
four,mean,log,No,ICA,0.6744270517332038,0.6464
four,mean,log,No,ICA,0.6582566840593779,0.6469677419354838
four,mean,log,No,None,0.7550095053189337,0.6586064516129032
four,mean,log,No,None,0.7516959915867816,0.6570967741935484
four,mean,log,row,PCA,0.6980827569469725,0.6598064516129032
four,mean,log,row,PCA,0.6953978077094205,0.6597677419354839
four,mean,log,row,ICA,0.6974226428831454,0.6741419354838709
four,mean,log,row,ICA,0.6852922379970068,0.6598322580645161
four,mean,log,row,None,0.7630303765724225,0.6643354838709676
four,mean,log,row,None,0.7604586821987622,0.6587870967741936
four,mean,log,col,PCA,0.7094519273550945,0.6238451612903226
four,mean,log,col,PCA,0.6987177931480807,0.6441290322580646
four,mean,log,col,ICA,0.6670072402216559,0.6114838709677419
four,mean,log,col,ICA,0.6276430853860777,0.6022193548387096
four,mean,log,col,None,0.7927856651700846,0.6403225806451613
four,mean,log,col,None,0.7818225943453465,0.6562580645161291
four,mean,log,both,PCA,0.7255244104679853,0.6417032258064517
four,mean,log,both,PCA,0.7127071957286738,0.6573677419354839
four,mean,log,both,ICA,0.7024155644541519,0.6322322580645161
four,mean,log,both,ICA,0.6692165190308619,0.6418451612903227
four,mean,log,both,None,0.7926982971322251,0.6534064516129032
four,mean,log,both,None,0.7832099664280223,0.6667741935483871
four,mean,relative,No,PCA,0.5645245318124823,0.5460129032258064
four,mean,relative,No,PCA,0.5587291186344698,0.5257806451612903
four,mean,relative,No,ICA,0.5441418921651903,0.5259612903225807
four,mean,relative,No,ICA,0.5531731585972577,0.5125806451612903
four,mean,relative,No,None,0.6035359786433685,0.5752516129032259
four,mean,relative,No,None,0.5922768272458845,0.5474967741935484
four,mean,relative,z_after_relative,PCA,0.7138648222303119,0.6449032258064515
four,mean,relative,z_after_relative,PCA,0.7141196456740687,0.5971096774193547
four,mean,relative,z_after_relative,ICA,0.6948792622254579,0.6260645161290324
four,mean,relative,z_after_relative,ICA,0.6302172066496785,0.5867096774193549
four,mean,relative,z_after_relative,None,0.7583974436759293,0.6585548387096775
four,mean,relative,z_after_relative,None,0.7596230230959027,0.6160516129032259
four,mean,robust,No,PCA,0.5414545160376977,0.4793806451612903
four,mean,robust,No,PCA,0.5386660194960158,0.4936903225806451
four,mean,robust,No,ICA,0.5297099866521053,0.4974322580645161
four,mean,robust,No,ICA,0.5185996845043077,0.4959870967741935
four,mean,robust,No,None,0.7522994782186628,0.6127483870967741
four,mean,robust,No,None,0.7470015774784613,0.6072774193548388
four,mean,robust,z_after_robust,PCA,0.6884237349836185,0.6016129032258065
four,mean,robust,z_after_robust,PCA,0.682563604740525,0.6155354838709677
four,mean,robust,z_after_robust,ICA,0.6245447558953202,0.5730967741935484
four,mean,robust,z_after_robust,ICA,0.6167819439388424,0.5971870967741936
four,mean,robust,z_after_robust,None,0.7551963758443554,0.6011870967741936
four,mean,robust,z_after_robust,None,0.7442446305060065,0.6219741935483871
four,sum,log,No,PCA,0.7092504954900296,0.6562451612903226
four,sum,log,No,PCA,0.7046782348420498,0.6857806451612903
four,sum,log,No,ICA,0.6931488896978522,0.6517548387096774
four,sum,log,No,ICA,0.697815799053513,0.6868000000000001
four,sum,log,No,None,0.7777526999150589,0.6604903225806451
four,sum,log,No,None,0.7694349391255106,0.6710064516129033
four,sum,log,row,PCA,0.7107163370141164,0.6562838709677419
four,sum,log,row,PCA,0.7033046151357036,0.6916774193548388
four,sum,log,row,ICA,0.7060947296040125,0.6617677419354838
four,sum,log,row,ICA,0.6961315374347773,0.6789935483870968
four,sum,log,row,None,0.7684035109007806,0.672258064516129
four,sum,log,row,None,0.7632140112445901,0.6794838709677419
four,sum,log,col,PCA,0.7310625733123003,0.6317935483870968
four,sum,log,col,PCA,0.7242300691663633,0.6702322580645161
four,sum,log,col,ICA,0.678856934838005,0.609225806451613
four,sum,log,col,ICA,0.6385187881729563,0.6120774193548386
four,sum,log,col,None,0.7956162278040692,0.6481161290322579
four,sum,log,col,None,0.7862985883590179,0.6661677419354839
four,sum,log,both,PCA,0.7505642519111757,0.6594064516129031
four,sum,log,both,PCA,0.73563483396028,0.6831870967741936
four,sum,log,both,ICA,0.7262508595235204,0.6537935483870967
four,sum,log,both,ICA,0.6907834809691381,0.6544903225806451
four,sum,log,both,None,0.7955207701330744,0.6553935483870967
four,sum,log,both,None,0.7849379120656879,0.6665290322580645
four,sum,relative,No,PCA,0.5156955062087935,0.4815096774193548
four,sum,relative,No,PCA,0.5204586821987622,0.474941935483871
four,sum,relative,No,ICA,0.5201359058366704,0.4762322580645161
four,sum,relative,No,ICA,0.5311475144602192,0.4798064516129033
four,sum,relative,No,None,0.5303369332200785,0.4850064516129032
four,sum,relative,No,None,0.5270323180843749,0.4941290322580645
four,sum,relative,z_after_relative,PCA,0.6730445334304089,0.5317806451612903
four,sum,relative,z_after_relative,PCA,0.6657056182502123,0.5686709677419355
four,sum,relative,z_after_relative,ICA,0.6149407434372851,0.564541935483871
four,sum,relative,z_after_relative,ICA,0.6127112405452413,0.5632774193548388
four,sum,relative,z_after_relative,None,0.7394070298911944,0.5698322580645161
four,sum,relative,z_after_relative,None,0.7334611495368686,0.6016129032258065
four,sum,robust,No,PCA,0.5068268414027424,0.4621677419354839
four,sum,robust,No,PCA,0.499645674068681,0.4564
four,sum,robust,No,ICA,0.515017594952069,0.5113548387096775
four,sum,robust,No,ICA,0.5148016017473607,0.4986451612903226
four,sum,robust,No,None,0.7,0.6153290322580646
four,sum,robust,No,None,0.7047526594668931,0.6011225806451612
four,sum,robust,z_after_robust,PCA,0.7069425231565749,0.6442193548387096
four,sum,robust,z_after_robust,PCA,0.7135088783723658,0.6413419354838711
four,sum,robust,z_after_robust,ICA,0.6587501516806213,0.6137032258064516
four,sum,robust,z_after_robust,ICA,0.6803923472070543,0.6601290322580645
four,sum,robust,z_after_robust,None,0.7849184969461636,0.6601161290322581
four,sum,robust,z_after_robust,None,0.7823484204991303,0.6801548387096774
five,pca_anna,log,No,PCA,0.6961080774986855,0.6518967741935484
five,pca_anna,log,No,PCA,0.6949148566112526,0.6549161290322579
five,pca_anna,log,No,ICA,0.6846110908870282,0.640658064516129
five,pca_anna,log,No,ICA,0.6800711887715892,0.6531096774193549
five,pca_anna,log,No,None,0.8335792581806415,0.7102193548387097
five,pca_anna,log,No,None,0.8287756340249971,0.7214709677419355
five,pca_anna,log,row,PCA,0.7084601383327266,0.670283870967742
five,pca_anna,log,row,PCA,0.7062362981838775,0.6617290322580645
