Taxonomy level,taxonomy group,normalization 1,normalization 2,PCA,TRAIN-AUC,TEST-AUC
four,pca_anna,relative,z_after_relative,PCA,0.8943898394207823,0.7027096774193549
four,pca_anna,relative,z_after_relative,ICA,0.7223314322695467,0.6345806451612903
four,pca_anna,relative,z_after_relative,ICA,0.723593415038628,0.6519354838709678
four,pca_anna,relative,z_after_relative,None,0.9892650568296728,0.7159677419354838
four,pca_anna,relative,z_after_relative,None,0.9894248270840916,0.7296129032258063
four,pca_anna,robust,No,PCA,0.4964041580714314,0.5095483870967743
four,pca_anna,robust,No,PCA,0.4987016138818105,0.4910967741935484
four,pca_anna,robust,No,ICA,0.49307931885288997,0.4825483870967742
four,pca_anna,robust,No,ICA,0.4713687659264653,0.5288387096774193
four,pca_anna,robust,No,None,0.6457610322371881,0.5599032258064517
four,pca_anna,robust,No,None,0.6662581401933423,0.5594838709677419
four,pca_anna,robust,z_after_robust,PCA,0.7080491849694616,0.6287096774193548
four,pca_anna,robust,z_after_robust,PCA,0.7127775755369494,0.6639999999999999
four,pca_anna,robust,z_after_robust,ICA,0.5868867046879424,0.6483870967741935
four,pca_anna,robust,z_after_robust,ICA,0.5578813250819076,0.6527096774193548
four,pca_anna,robust,z_after_robust,None,0.906002507786272,0.7353548387096774
four,pca_anna,robust,z_after_robust,None,0.9071552805080292,0.7476774193548387
four,mean,log,No,PCA,0.7777454192452373,0.6345806451612904
four,mean,log,No,PCA,0.7655988350928286,0.6483870967741936
four,mean,log,No,ICA,0.677886987825102,0.6608387096774193
four,mean,log,No,ICA,0.6739837398373985,0.6615483870967743
four,mean,log,No,None,0.7493386724912026,0.6674193548387096
four,mean,log,No,None,0.7479391659588237,0.6883225806451612
four,mean,log,row,PCA,0.8040448165675688,0.6660645161290322
four,mean,log,row,PCA,0.8080936779517047,0.6932903225806452
four,mean,log,row,ICA,0.6937750273025117,0.6709677419354838
four,mean,log,row,ICA,0.6903450228532135,0.6653548387096774
four,mean,log,row,None,0.8616227804069085,0.6705161290322581
four,mean,log,row,None,0.8465437042430126,0.6910322580645161
four,mean,log,col,PCA,0.8662257816608017,0.6274193548387096
four,mean,log,col,PCA,0.8625692674837195,0.6591612903225806
four,mean,log,col,ICA,0.7109452736318407,0.6332258064516129
four,mean,log,col,ICA,0.7066456336205154,0.6432903225806451
four,mean,log,col,None,0.9744165352101282,0.6692258064516128
four,mean,log,col,None,0.9766533187719936,0.6870322580645162
four,mean,log,both,PCA,0.896201917243053,0.6636129032258065
four,mean,log,both,PCA,0.8911580309832949,0.691741935483871
four,mean,log,both,ICA,0.7268454475589532,0.6422580645161291
four,mean,log,both,ICA,0.7140476479391659,0.6660645161290324
four,mean,log,both,None,0.9757068316951828,0.6743225806451613
four,mean,log,both,None,0.9760465962868584,0.7007096774193549
four,mean,relative,No,PCA,0.6242648545888444,0.5892258064516129
four,mean,relative,No,PCA,0.6241151963758443,0.5609032258064515
four,mean,relative,No,ICA,0.5695465760627756,0.5718709677419355
four,mean,relative,No,ICA,0.5702584637786676,0.5403225806451613
four,mean,relative,No,None,0.7142822473000849,0.660516129032258
four,mean,relative,No,None,0.713155765886017,0.6229032258064516
four,mean,relative,z_after_relative,PCA,0.8409254540306597,0.6511612903225806
four,mean,relative,z_after_relative,PCA,0.8391700036403348,0.6389677419354839
four,mean,relative,z_after_relative,ICA,0.7212959592282491,0.6607096774193548
four,mean,relative,z_after_relative,ICA,0.7195283743882215,0.627032258064516
four,mean,relative,z_after_relative,None,0.9371880435222264,0.6824516129032258
four,mean,relative,z_after_relative,None,0.9352222626703878,0.6789032258064516
four,mean,robust,No,PCA,0.5488977874853376,0.5365161290322581
four,mean,robust,No,PCA,0.553779881082393,0.5437096774193548
four,mean,robust,No,ICA,0.5187457023823969,0.4773548387096774
four,mean,robust,No,ICA,0.5167050924240586,0.4869032258064516
four,mean,robust,No,None,0.7817012498483195,0.6146774193548387
four,mean,robust,No,None,0.7187214334829914,0.5998064516129032
