,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
DirectPBLN334,0.03210846334695816,0.016131997108459473,-0.0230204276740551,0.040920540690422065,-0.035520076751708984,0.20407243072986606,-0.5783272385597229,0.04224178567528725,0.09719596058130264,-0.3198099434375763,0.2621942162513733,0.1790379285812378,0.3738881051540375,0.08792097866535188,-0.19180472195148468,0.2656338214874268,-0.6821784973144531,-0.0997474417090416,0.20609574019908905,-0.18298688530921936,0.5863407850265503,-0.4166776239871979,-0.18915842473506927,0.21837148070335388,-0.1355888843536377,0.15892598032951355,0.26265767216682434,-0.1353200227022171,-0.20412899553775787,-0.05509237200021744,0.1751508116722107,0.17031769454479218,0.2526232302188873,0.14532917737960815,-0.21814237534999847,0.5394426584243774,0.08095203340053557,0.21830128133296967,-0.12770575284957886,0.20077738165855408,0.016925010830163956,0.3204505443572998,0.7238819599151611,0.15789590775966644,0.3913007974624634,0.2866757810115814,0.060655422508716576,-0.3618932366371155,0.2846671938896179,0.002702027326449752,0.6553037762641907,0.7738679647445679,-0.30996519327163696,0.607954204082489,-0.7136489748954773
DirectPBLN037,-0.16730819642543793,-0.0030627304222434763,-0.08297714591026306,0.4328666031360626,0.23224793374538424,0.11653099954128265,-0.2064834088087082,0.07812755554914473,0.1631978452205658,-0.4786655306816101,0.1345079392194748,-0.03160982206463814,-0.10729995369911194,-0.26539915800094604,0.2826700806617737,-0.2173779159784317,-0.43755289912223816,0.3313511908054352,-0.15091554820537567,-0.3799610137939453,0.040273234248161316,0.35282769799232483,-0.4640429317951202,0.07353532314300537,-0.025532951578497887,0.1638827919960022,-0.1769837737083435,-0.7670965790748596,-0.09742259979248047,-0.13717345893383026,0.07743949443101883,-0.10951843112707138,-0.1598573476076126,-0.4202282130718231,-0.06733478605747223,0.3071982264518738,-0.0023393046576529737,-0.4453744888305664,-0.43279018998146057,0.3242672383785248,0.24912533164024356,-0.08228490501642227,-0.26035648584365845,-0.19595599174499512,0.5257620215415955,0.3451380133628845,0.2082722932100296,-0.09951826930046083,0.11896848678588867,-0.02075167000293732,-0.12180911749601366,0.41462016105651855,0.37382352352142334,0.3447190225124359,0.13049960136413574
DirectPBLN344,-0.20999562740325928,0.16791130602359772,0.07496198266744614,-0.21688838303089145,0.029930453747510914,-0.2817852199077606,-0.2677515745162964,-0.612082302570343,-0.12364280223846436,-0.4270792901515961,0.2086586356163025,0.2551848590373993,-0.0856037437915802,-0.21481353044509888,0.04782060161232948,-0.2628903687000275,-0.5587382912635803,-0.10445161908864976,0.14968018233776093,0.3489675521850586,-0.3269239664077759,-0.3292438387870789,-0.2066136449575424,0.007571744732558726,0.398596465587616,-0.17389704287052155,0.027393203228712082,-0.05182896181941032,0.038712188601493835,-0.2698656916618347,0.2297448515892029,-0.1871763914823532,-0.4661772847175598,0.282732367515564,-0.4938394129276276,0.23483861982822415,-0.06321633607149124,0.3427029252052307,-0.07206253707408905,0.09195001423358916,0.3001212775707245,0.12280650436878204,-0.43363574147224426,0.15193971991539,-0.06806383281946182,0.5865707397460938,-0.1756630688905716,0.4778645932674408,0.007125602569431066,-0.012654606252908708,0.2535668015480041,-0.12782824039459229,-0.27253511548042303,-0.09929250925779344,-0.010611219331622124
DirectPBLN295,0.03787355124950409,-0.3413148820400238,0.21590682864189148,0.029894711449742317,0.09236425161361694,0.296554833650589,-0.19475191831588745,0.12788328528404236,-0.054317880421876914,-0.4374866783618927,-0.2459165304899216,-0.1050945594906807,-0.11851929873228073,0.0016069409903138876,-0.24776935577392575,-0.2352965325117111,0.025000870227813717,0.35809844732284546,-0.09162568300962448,0.4582463502883911,-0.26953914761543274,-0.066176638007164,-0.6686283349990845,-0.3052576780319214,0.04576495662331581,0.06374593079090117,0.11816435307264328,-0.03238576278090477,-0.09659020602703093,-0.014879582449793816,-0.4678113162517548,-0.051288578659296036,0.20887614786624908,0.2983283996582031,-0.3885621726512909,0.13451826572418213,0.27233248949050903,-0.3327156901359558,-0.023239821195602417,-0.2357263416051865,-0.3006683588027954,0.1059989184141159,-0.1181168332695961,-0.5044954419136047,-0.1993883550167084,0.11508619785308838,-0.24318842589855194,0.5868717432022095,0.11032909154891968,-0.06806870549917221,-0.22358320653438568,-0.13963748514652252,-0.26078903675079346,0.009222465567290785,-0.016286883503198624
DirectPBLN087,-0.12793567776679993,0.01398405898362398,-1.0403372049331665,-0.1975979208946228,0.19282710552215576,-0.13551531732082367,-0.014325082302093506,-0.2644730806350708,0.10481605678796768,-0.041019923985004425,-0.15052421391010284,-0.19495213031768802,0.1818800270557404,0.24091409146785736,-0.06849603354930878,0.18472594022750852,0.033486034721136086,0.4021203517913817,0.13293346762657166,0.06310474127531053,-0.5386786460876465,0.11316023021936415,0.22247642278671265,-0.36709505319595337,0.2805371880531311,-0.2299386411905289,0.0648438110947609,0.23778657615184784,0.24188484251499176,-0.17445364594459534,0.10153349488973618,0.11666381359100343,0.0371595211327076,-0.11837105453014375,-0.05927008762955665,0.0100515428930521,0.2743739187717438,0.18142788112163544,0.14598172903060913,0.08642300963401794,0.3676363229751587,0.04277579486370087,-0.33546948432922363,-0.1179077923297882,-0.2896025776863098,0.3283130526542664,0.2803747951984405,0.14713849127292633,0.12962228059768674,-0.4654527902603149,0.07986034452915193,-0.018871167674660683,-0.05491061136126518,0.21229535341262815,0.07465954124927521
DirectPBLN106,-0.2259322851896286,0.2636224031448364,-0.09145614504814148,0.16780495643615725,-0.2256743907928467,0.03831461071968079,0.20335334539413447,-0.11269295960664748,-0.13949090242385864,-0.35298705101013184,-0.036461342126131065,0.06699912250041963,-0.4068544209003449,0.05430319160223007,-0.26352357864379883,-0.07658933103084564,0.06210688129067421,0.363564133644104,0.1539125144481659,0.220662385225296,-0.13941648602485654,0.13970623910427096,0.12285233289003372,-0.16286522150039673,0.430664211511612,-0.04332606866955757,0.03695167228579521,-0.17876918613910675,0.2054810971021652,-0.2386742532253265,0.3204639256000519,0.19740550220012665,0.029470065608620644,0.11899541318416595,0.07023099809885025,-0.14488907158374786,-0.1487499475479126,-0.0233797300606966,0.09696341305971146,-0.1281350553035736,-0.5404882431030273,-0.3597175180912018,0.05308117344975472,0.2483586221933365,-0.10106097906827928,-0.05629418045282364,-0.1878834068775177,-0.09836101531982422,0.018277160823345184,-0.2323920577764511,-0.030259497463703162,-0.06258869916200638,-0.314180850982666,-0.09766038507223128,0.00545632466673851
DirectPBLN261,-0.032979190349578864,-0.02244662679731846,-0.0491793118417263,-0.010542048141360285,-0.08460245281457901,-0.2774735987186432,-0.1346711963415146,-0.3070513904094696,0.0812220573425293,-0.3552505671977997,-0.2711402773857117,0.08380591869354248,-0.09179618209600447,-0.05952226743102074,-0.09599535912275314,-0.052355226129293435,0.15155284106731415,0.2849640548229217,-0.366929829120636,-0.18573743104934687,-0.4884300529956818,-0.23571816086769104,-0.2066437304019928,-0.1387931853532791,-0.03146207332611084,-0.17662981152534485,0.055642001330852515,0.1552266627550125,-0.0032324236817657948,0.04861832782626152,-0.7329051494598389,-0.2161349058151245,-0.259488046169281,0.15736079216003418,-0.01161240506917238,-0.2921672463417053,0.003808155655860901,-0.1947578638792038,0.13447482883930206,-0.02087283134460449,-0.10829175263643263,0.3145146071910858,-0.31766974925994873,-0.33139005303382874,-0.12452647089958192,0.2638256549835205,0.36809471249580383,0.0678383857011795,-0.030269837006926537,-0.010749337263405323,0.2489900439977646,0.2658381462097168,-0.06440499424934387,0.23020385205745694,-0.030458336696028713
DirectPBLN244,0.20341789722442627,0.03317276388406753,0.05467874929308891,-0.56219083070755,0.05023229122161865,-0.4289130866527557,0.6606225371360779,0.333885133266449,0.07463216781616211,-0.3786548972129822,0.21297746896743772,0.2612648606300354,0.3134222626686096,0.0942789614200592,-0.6759770512580872,0.2302747964859009,-0.8274632096290588,-0.2663624584674835,0.0530107244849205,-0.17826765775680542,-0.1347629725933075,0.2326899766921997,-0.04325293749570847,-0.4107302129268646,-0.3740495145320892,0.06182510405778885,0.012947863899171352,-0.2275282293558121,-0.23821480572223666,-0.21142858266830444,0.1954541951417923,0.7662057876586914,0.02516947127878666,0.3392326533794403,0.3309297561645508,0.6567593812942505,0.4273683726787567,-0.1385035663843155,-0.5587747693061829,0.3715469837188721,-0.6109544634819031,0.34872424602508545,-0.03894878551363945,-0.22510762512683868,-0.3132214248180389,-0.3731626272201538,0.5350226163864136,0.321037620306015,0.36184120178222656,0.025022566318511963,-0.14545413851737976,0.564682126045227,-0.3651087284088135,0.19343851506710047,-0.00333808152936399
DirectPBLN242,0.1342492699623108,0.2294331789016724,0.19974857568740845,0.3649003803730011,0.25744566321372986,0.07333867251873016,-0.9432384371757508,-0.343797504901886,-0.1204308420419693,-0.09752142429351808,-0.1842561662197113,0.1389639377593994,-0.02517611533403397,0.2453855723142624,-0.24417300522327426,-0.4148741662502289,-0.2012801021337509,0.22505229711532596,-0.12460722774267195,-0.061084359884262085,-0.03808033838868141,-0.25641298294067383,0.08434902876615524,-0.3643716871738434,-0.10045115649700163,-0.5446003675460815,0.14795413613319394,-0.06802575290203093,0.4194976985454559,-0.5036806464195251,0.14219261705875394,0.013382939621806143,-0.21217724680900574,-0.2723989486694336,-0.39693933725357056,-0.7575111389160156,0.196677103638649,-0.5500542521476746,-0.3231333792209625,-0.389770656824112,-0.3275114595890045,0.22050227224826813,-0.36215540766716,0.24588990211486814,0.21701431274414065,0.0369163416326046,-0.314505010843277,-0.22874943912029266,-0.1237541362643242,0.3814284801483154,0.3833140432834625,-0.11543015390634535,-0.2605279386043549,0.07813253998756409,0.09423930197954178
DirectPBLN083,0.05171473324298858,0.2491813898086548,-0.2263975888490677,-0.249707892537117,0.09053067862987517,0.033196363598108285,0.1449158787727356,-0.13144634664058685,0.0983649343252182,-0.25912728905677795,0.2797525227069855,-0.2015613615512848,-0.006836217828094959,0.09935158491134644,-0.2717276513576508,0.31103605031967163,0.36978235840797424,0.7373384833335876,-0.08291548490524292,0.08572568744421005,-0.3325224816799164,0.032144106924533844,0.029147207736968994,-0.1530316323041916,0.3657178282737732,-0.045013751834630966,0.0071579478681087485,0.08059051632881165,-0.006456446833908558,-0.11761558800935745,0.2003492116928101,-0.035651620477437966,-0.476687490940094,-0.3376551568508148,0.3298223912715912,0.006097650155425072,0.6074593663215637,-0.010490269400179386,-0.19251857697963715,0.19104138016700745,0.4877659976482392,-0.16180947422981262,0.13984881341457367,-0.055782828480005264,-0.17696338891983032,0.1415744125843048,0.04004253819584847,-0.0446438193321228,0.12683245539665222,-0.09501415491104126,0.1432494819164276,0.026004459708929062,0.2569348216056824,0.4210514724254608,-0.02288662455976009
DirectPBLN243,-0.223219633102417,0.04164786636829376,0.419222891330719,-0.1054478958249092,-0.22468681633472445,-0.0009240292711183428,-0.27222177386283875,-0.295173317193985,-0.18077246844768524,-0.6155306100845337,0.525679886341095,0.4911526441574097,0.055964864790439606,0.2875798642635345,-0.02611505798995495,-0.15866297483444214,-0.4553350806236267,-0.20663000643253326,-0.16290126740932465,0.04208979383111,-0.6211696863174438,0.401583731174469,-0.007884519174695015,-0.060081582516431815,-0.4369311928749085,0.017605246976017952,-0.06982193142175674,0.06757397949695587,0.13939683139324188,0.08074478805065155,0.006743289530277252,0.2485073506832123,0.0979372337460518,-0.13626861572265625,-0.2593243420124054,0.08779160678386687,0.09363698214292526,-0.5551061630249023,-0.11394768953323366,-0.4427931308746338,-0.68628990650177,0.4441038966178894,0.3114263117313385,0.18159958720207212,-0.10795705020427704,-0.022653602063655853,0.07697874307632446,-0.14464171230793,0.4175563752651215,0.02104545570909977,-0.3049691915512085,-0.31645193696022034,-0.6444379091262817,-0.08067383617162703,0.3064480423927307
DirectPBLN371,0.21824106574058533,-0.20973294973373413,0.3683075308799744,-0.3018692135810852,0.07088485360145569,0.4358271658420563,-0.6069214344024658,0.061497125774621964,0.1452932357788086,-0.12170156091451645,0.0988171249628067,0.033203136175870895,-0.3619649410247803,-0.2532971799373627,0.4517583549022674,-0.020014800131320957,0.05728192627429962,-0.054102115333080285,0.06011513248085976,0.11436088383197784,-0.0037722704000771046,-0.014858257025480269,-0.4547139406204224,-0.33005502820014954,0.011840743944048882,-0.04068705067038536,0.09848097711801528,0.10564834624528883,0.08638114482164383,-0.07898027449846268,-0.4397623538970947,-0.14046113193035126,0.06036496534943581,-0.3432072401046753,-0.2196977436542511,-0.04981778189539909,-0.09966766089200974,-0.1698228120803833,0.2153834700584412,0.1663869172334671,-0.11834222078323366,0.10350801795721054,0.13336634635925293,-0.26308220624923706,-0.13342857360839844,-0.12060974538326265,-0.329717755317688,0.3031429946422577,-0.08988630026578902,0.3295423984527588,0.1504221260547638,0.3594596087932587,0.394577831029892,-0.2313577681779861,0.17669525742530826
DirectPBLN109,0.5446202754974365,-0.1034071519970894,-0.06908627599477768,0.3326204717159271,-0.2953410446643829,0.3635624945163727,0.19095084071159366,-0.10505548119544984,-0.0074760974384844294,0.07112278044223785,0.043142221868038184,0.14855217933654785,0.0335410013794899,0.3636767566204071,-0.3528629541397095,-0.024930335581302643,-0.1076304167509079,-0.1128530576825142,0.0794818252325058,0.1422853022813797,-0.2318257242441177,0.2852275669574737,0.1150881201028824,0.04258306697010994,-0.12396840006113052,-0.2460685819387436,0.17246997356414795,-0.2971169054508209,-0.17225106060504913,-0.1429850310087204,-0.327593207359314,-0.4975439310073853,0.2738684117794037,-0.23412656784057614,0.17343004047870636,0.2550533413887024,0.2069869488477707,0.14958161115646362,-0.0037632137537002563,0.02749466896057129,-0.18508735299110413,-0.1347992867231369,0.3942111134529114,-0.19619527459144592,-0.020597983151674267,-0.2458748072385788,-0.2678382992744446,-0.2170377671718597,0.07883799076080322,0.009634627029299736,-0.22237594425678253,0.15541769564151764,-0.1951895356178284,-0.058538321405649185,-0.6015885472297668
DirectPBLN323,-0.18115194141864774,-0.965316653251648,-0.07075220346450806,0.9436424970626832,0.12271195650100708,-0.3053899705410004,-0.10117582976818083,-0.7372786998748779,-0.07785123586654663,0.6211920380592346,0.019761286675930027,0.3511794507503509,-1.1018235683441162,0.407572865486145,0.2849944233894348,0.5383509993553162,0.1884717792272568,0.4504342079162598,0.3715809583663941,-0.4454178810119629,0.4751940071582794,-0.1611625850200653,0.3146519958972931,-0.521246075630188,-0.5475100874900818,-0.22032326459884646,0.3262564241886139,0.17586444318294525,0.151801735162735,-0.471122145652771,-0.4787487685680389,0.9995469450950624,-0.3871667683124542,0.6595110297203064,0.268989622592926,-0.714573085308075,0.041477665305137634,-0.5681905150413513,-0.9004588127136229,0.0798044428229332,0.2763027548789978,0.4166454076766968,0.11829034239053725,-0.6434752941131592,-0.16568990051746368,-0.17435011267662048,0.1831016689538956,-0.21938923001289368,-0.18887698650360107,-0.35027527809143066,0.3526487648487091,-0.5986713171005249,-0.2646279036998749,0.17827920615673065,-0.7941781282424927
DirectPBLN107,0.4328794777393341,0.5214618444442749,0.4797835648059845,-0.09833310544490814,-0.08887101709842682,0.1887904554605484,0.10521158576011658,-0.27263376116752625,-0.2400507926940918,0.09538494795560837,0.04303193092346192,-0.01730096898972988,-0.4049861133098602,-0.2200894057750702,0.2132207155227661,-0.037653230130672455,-0.04221783205866814,-0.06294336169958115,-0.33364951610565186,0.07447326183319093,0.04086518660187721,0.05034798011183739,-0.315056711435318,0.17700111865997314,0.4100964367389679,0.08716394007205963,0.0438687764108181,-0.20465917885303495,0.10657835751771927,-0.2446296364068985,0.15983551740646362,0.19973306357860565,0.19332848489284515,-0.3468218147754669,-0.2436821907758713,0.23285044729709625,0.143047496676445,-0.1460394561290741,-0.08884444087743759,0.032987114042043686,-0.025916699320077896,-0.1510673463344574,-0.20344248414039606,0.052217699587345116,0.008823590353131294,0.025044431909918785,0.7504561543464661,0.23007932305336,-0.2842063307762146,-0.10005119442939757,-0.018832169473171238,-0.1273774802684784,-0.13671447336673734,0.160081684589386,0.2830494046211243
DirectPBLN074,0.10451419651508333,0.19004583358764648,0.13279293477535248,0.327540785074234,0.24428342282772064,-0.4517921805381775,-0.13420794904232025,-0.7444294691085815,-0.39826607704162603,0.22153498232364652,0.1617661565542221,0.1382528841495514,-0.15879805386066434,-0.8266002535820007,0.2967066168785095,0.049095463007688515,-1.1787054538726809,0.5918738842010498,0.1541774570941925,-0.3669781386852264,0.2704916596412659,0.10896219313144684,0.4688728749752045,0.16812889277935028,0.2278083562850952,0.27514782547950745,-0.1560441553592682,-0.30995020270347595,0.007468144875019789,0.3447943329811096,0.4609057605266571,-0.1769389510154724,-0.25830551981925964,-0.5057772994041443,0.3550035059452057,0.4305986762046814,-0.1051582470536232,0.2723362445831299,-0.2969610095024109,-0.1388038992881775,0.3431639075279236,0.0203079916536808,-0.5888668894767761,-0.12816432118415833,-0.016313692554831505,-0.08428248018026352,-0.22008031606674194,-0.17269237339496613,-0.4401051998138428,-0.17147357761859894,0.1585489809513092,0.22440680861473086,-0.1023496687412262,-0.16620683670043945,0.01813710667192936
DirectPBLN305,0.6519887447357178,-0.04217877984046936,0.0041406163945794106,0.06927955895662308,-0.1742488145828247,0.17029619216918945,-0.34547558426856995,-0.11845596879720688,0.3834703266620636,-0.00688826572149992,0.2645681202411652,0.014972563832998276,-0.06373638659715652,0.16016781330108645,0.10778231918811798,-0.46790811419487,-0.061888542026281364,-0.21378949284553528,-0.05321069806814194,-0.1124957874417305,0.2875176668167114,0.09464161098003387,0.19732657074928284,-0.058634903281927116,-0.07854393124580382,-0.5012719035148621,0.39166224002838135,-0.07399570941925049,-0.11463237553834915,-0.04796794056892395,-0.2386147230863571,0.14280782639980316,0.010968508198857307,0.028966339305043217,-0.3392685949802399,-0.058417484164237976,-0.24703116714954376,0.1752128154039383,-0.02899081446230412,-0.12968897819519046,0.11594197899103165,-0.583311915397644,0.1090928167104721,-0.024211803451180455,0.3157612085342407,0.052435152232646935,0.008237066678702831,0.1711917370557785,0.12858866155147552,0.14176400005817413,0.15593069791793826,0.0861983671784401,-0.5563012957572937,-0.09290499985218048,0.10147731751203536
DirectPBLN255,0.1054205447435379,-0.11173640936613084,0.6194581389427185,-0.2748895585536957,0.24762162566185,-0.331223338842392,0.0410596989095211,0.23519791662693024,0.4687268137931824,0.2743002474308014,-0.01775494962930679,-0.4809799492359162,-0.1773206740617752,-0.21172237396240234,-0.12628625333309176,-0.060114588588476174,-0.3849508166313171,-0.16092081367969513,0.1435878574848175,0.2664175629615784,0.17657442390918732,0.1280333250761032,-0.14170154929161072,0.3476148843765259,0.24560077488422394,0.047935783863067634,0.2243304252624512,-0.028367528691887856,-0.0359155647456646,0.15771067142486572,-0.05601351335644722,-0.07319814711809157,0.010152028873562813,-0.2011137902736664,-0.13894067704677582,0.22051197290420527,0.1286393702030182,0.01799250952899456,0.37298139929771423,0.060552641749382026,0.31962892413139343,-0.39283716678619385,0.14238855242729187,-0.009773384779691696,-0.12076155841350555,0.23411665856838226,0.10715905576944353,0.2712983191013336,0.0004319045692682266,0.3709051012992859,0.021179210394620892,-0.22314606606960294,-0.2351839989423752,0.05755379796028137,0.01900938898324966
DirectPBLN090,-0.0029689455404877663,0.24236300587654114,0.13279910385608673,0.11408156901597975,0.11320524662733078,-0.3768280446529389,0.0759861096739769,0.037715185433626175,0.4160425066947937,-0.10332876443862916,0.07540062069892882,0.2661100625991821,0.03712072223424912,-0.055953726172447205,0.5108124613761902,0.13106073439121246,-0.5238823890686035,0.08018084615468979,-0.30691665410995483,-0.4171329736709595,-0.2745659351348877,0.0820806697010994,0.0918482169508934,0.0867164209485054,0.0676877349615097,-0.05853560566902161,0.1805937886238098,-0.3533836007118225,0.03729880228638649,0.6166183948516846,0.7488002777099609,-0.17840687930583954,-0.05525215715169906,-0.2009335458278656,0.2732725143432617,-0.1591944843530655,0.14294716715812686,-0.281453400850296,-0.407890647649765,-0.008552178740501406,-0.005113969556987286,-0.030842894688248638,-0.07660528272390366,0.3014056980609894,0.3070088028907776,0.2704007029533386,-0.018257835879921917,0.6348329186439514,0.3151371777057648,0.4238639771938324,0.4630769491195679,0.10343059152364732,-0.4904881417751312,-0.020589657127857208,0.1009061560034752
DirectPBLN001,0.16128574311733246,0.20944565534591675,-0.025818517431616783,-0.029856940731406205,0.7103135585784912,0.3941608667373657,0.3556073009967804,-0.5258125066757202,0.24743179976940155,-0.04754919558763504,0.1958959996700287,0.3329706490039825,-0.4660922884941101,-0.13526926934719086,0.2838415503501892,0.18210497498512268,-0.2807644009590149,-0.3299890756607056,0.22114959359169006,-0.36233121156692505,-0.3022875487804413,0.10802988708019257,0.26398321986198425,-0.11810127645730972,-0.2658544480800629,0.7261263728141785,0.3017106354236603,-0.08690928667783737,0.10332505404949187,0.0038501215167343616,-0.3200061023235321,-0.222348228096962,0.5999618172645569,-0.5781712532043457,-0.2873840034008026,0.024791212752461437,0.4440810084342957,0.5654571056365967,0.03662564978003502,-0.0843077003955841,0.3237719237804413,-0.12713810801506042,-0.08417993038892746,-0.33134666085243225,0.3852364122867584,-0.02936365082859993,-0.3963465690612793,-0.23090821504592896,-0.1038649082183838,0.07229156047105789,0.505956768989563,-0.1349709779024124,-0.3248254358768463,0.7593181729316711,-0.4370238780975342
DirectPBLN314,-0.3197380006313324,-0.467941403388977,-0.2876761257648468,0.2430800348520279,-0.02526227757334709,-0.02289209701120853,0.2534814476966858,-0.214446023106575,-0.22263996303081512,-0.1264483779668808,0.004126560874283314,-0.06160160154104233,0.037981361150741584,-0.09631680697202682,-0.3836747407913208,-0.3372457027435303,0.06752942502498628,0.07260588556528091,0.09841103851795197,0.2529608905315399,0.03531910479068756,0.14720933139324188,-0.17819087207317352,0.146784707903862,-0.0540742427110672,0.1195530816912651,0.8586708307266235,-0.21629677712917328,-0.3513585925102234,-0.15734530985355374,0.033909853547811515,0.4924499094486237,-0.2465554028749466,-0.2080560177564621,-0.2437441498041153,0.1545015424489975,-0.2161174863576889,0.40396398305892944,0.21415023505687714,0.24506771564483645,-0.093059740960598,-0.3255826532840729,-0.210042804479599,-0.16917890310287476,-0.4806900918483734,0.12705537676811218,0.2955813407897949,0.13928313553333282,-0.11948461085557938,-0.06771363317966461,0.1300356388092041,0.11060556024312973,-0.09962265938520433,-0.10349036008119583,-0.22572366893291476
DirectPBLN002,0.10727625340223312,0.17488297820091248,-0.0059759081341326245,-0.4648245573043823,0.504435658454895,0.320822536945343,0.026741500943899155,-0.05665486305952073,0.020472832024097443,0.3655652701854706,0.3630266189575195,0.2502141892910004,-0.4224678874015808,-0.015812847763299942,-0.008340463042259216,-0.13599996268749234,-0.16280671954154968,-0.5355364680290222,0.2963442802429199,-0.02859453298151493,-0.4455340504646301,-0.005892716348171234,-0.09500371664762496,0.1745157688856125,0.30748406052589417,0.17003211379051208,0.12848766148090365,0.1732863038778305,0.3040832877159119,0.07553304731845856,0.04889896139502525,0.043551232665777206,0.2881101965904236,-0.2602512538433075,0.10039906203746796,0.3970125615596771,0.340135395526886,0.04590780660510063,0.2525306046009064,-0.1517099291086197,0.1508353054523468,0.1189485713839531,-0.43020543456077576,-0.00267949840053916,0.6660104990005493,0.3647575080394745,-0.0706588625907898,0.2287237495183945,0.04893860965967178,-0.027413271367549896,0.3438500761985779,0.12477251142263412,-0.3406568169593811,0.5367799401283264,0.02739451266825199
DirectPBLN099,0.2510383129119873,0.10200835764408113,0.21135485172271729,-0.30726009607315063,-0.2828913927078247,0.4658817946910858,-0.12190623581409454,0.17272697389125824,-0.10289499908685684,0.06846728175878525,-0.12950345873832705,-0.17363156378269196,-0.10990063101053238,-0.3119097054004669,-0.05993488430976868,-0.4094074964523315,-0.4132144749164581,0.06774654239416122,0.0836542397737503,-0.3331773281097412,0.2243642956018448,0.019221564754843712,0.09854381531476973,0.022036928683519363,0.13127365708351135,0.11560863256454468,0.2334727495908737,-0.17401376366615295,-0.08318432420492172,0.2025310695171356,0.18836741149425507,-0.0827929899096489,0.11823251098394395,-0.01954231038689613,-0.123116135597229,0.2941608726978302,-0.18915948271751404,0.024386432021856308,-0.08042149990797043,0.06162043288350105,0.011110076680779457,-0.10140784084796907,-0.08893835544586183,0.2077309489250183,0.1140868440270424,0.13432352244853973,-0.030365580692887306,1.0318171977996826,-0.06975408643484116,0.46699166297912603,0.07566297799348831,-0.20531028509140012,0.16911126673221588,0.07202640175819397,-0.08110217750072479
DirectPBLN013,0.02256513200700283,-0.0023161997087299824,0.3892419934272766,0.1989390254020691,0.06785483658313751,-0.16717906296253204,0.008780162781476973,0.5274043679237366,-0.21019397675991056,0.06079366430640221,-0.08442515879869461,0.18365813791751864,0.001821206882596016,-0.21930688619613647,0.36857253313064575,-0.27605512738227844,-0.09192794561386107,0.10644811391830444,-0.1585162729024887,-0.2008451223373413,0.032665248960256583,0.00977754220366478,-0.04444948583841324,0.3082421720027924,-0.02642977982759476,-0.2885009050369263,0.17418272793293,-0.26608750224113464,0.13430045545101166,0.21749873459339145,-0.07015950232744217,0.3379879891872406,-0.025883749127387997,0.02420825697481632,0.226175919175148,0.1516810953617096,0.2674558758735657,0.14155055582523346,-0.0762801393866539,0.12180855125188828,-0.03214864805340767,-0.6003013253211975,-0.11121832579374312,-0.19798381626605988,0.045292697846889496,0.15508367121219635,0.11429408192634585,0.05976612493395805,-0.1232570856809616,-0.19801799952983856,0.290778785943985,0.14229078590869906,-0.6323036551475525,0.381727010011673,-0.4117164015769959
DirectPBLN182,-0.04654258489608765,-0.009402005933225157,0.2299229800701141,-0.2753157615661621,-0.19297358393669128,0.016655145213007927,-0.232604056596756,-0.13597823679447174,0.13529546558856964,0.025833237916231155,0.22954463958740234,0.1526714265346527,0.03607064113020897,-0.3176078498363495,-0.15824522078037262,0.10446447879076004,-0.5852429270744324,-0.05022662878036499,-0.2887322008609772,-0.19341498613357544,-0.18255265057086945,0.09110348671674727,-0.7275695204734802,0.4382296204566956,0.29848724603652954,0.0918600931763649,-0.3162565231323242,-0.0662587359547615,0.014748793095350266,-0.19398021697998047,-0.06242944672703742,-0.6466445922851562,0.10751239210367204,-0.2890343964099884,-0.10765796154737473,0.11706669628620148,0.10093963146209717,-0.08993110060691832,-0.07008098810911179,0.16599635779857635,-0.02808252349495888,0.33253806829452515,0.3690841495990753,0.4892913997173309,-0.05386462062597275,0.3021436333656311,0.18733766674995425,0.3471385538578033,-0.16165652871131894,-0.04287896305322647,-0.14079132676124573,-0.2941498160362244,-0.09804026782512663,0.4919613301753998,-0.04774631932377815
DirectPBLN036,-0.04065519943833351,0.1059272363781929,0.012496598996222021,-0.5514729619026184,0.23286613821983335,0.019963774830102917,-0.2019198536872864,-0.6843075156211853,0.4545044600963593,0.10642004758119583,-0.3077477514743805,0.5331826210021973,0.4501932859420776,0.4309226870536804,-0.4605985283851624,0.8292945027351379,-0.13150900602340698,0.13874951004981995,0.13938488066196442,-0.5912597179412842,0.7285958528518677,-0.3028875291347504,0.19770587980747226,-0.6754987835884094,-0.7520734667778015,0.2542595267295837,0.26254987716674805,-0.08788532763719559,0.5371787548065186,0.31335368752479553,0.3055514991283417,0.4226644039154053,-0.3915939331054688,-1.2417978048324585,0.3823383152484894,0.01585269719362259,0.10377394407987596,-0.1784178465604782,-0.00839838944375515,0.9708498120307922,0.5229062438011169,-0.6841017007827759,-0.7142801284790039,0.1288539469242096,0.08660830557346344,0.8139124512672424,-0.04911075159907341,0.2509363889694214,0.16864058375358582,0.08729712665081024,0.2649838924407959,0.5257606506347656,-0.3549849390983581,1.0770111083984375,0.943032205104828
