Time Point,X,y
0,"[-0.51990631 -0.51990631 -0.51990631 -0.51990631 -0.51990631  0.46103382
  3.39033881  1.29986751 -0.51990631  2.37813056 -0.51990631 -0.51990631
 -0.51990631 -0.51990631 -0.51990631 -0.51990631 -0.51990631  0.84492351
  1.58629423 -0.51990631  1.3441372   0.72048595 -0.51990631 -0.51990631
 -0.51990631 -0.51990631 -0.51990631 -0.51990631 -0.51990631 -0.51990631
 -0.51990631  1.11395046 -0.51990631  2.45802714 -0.51990631 -0.51990631
 -0.51990631 -0.51990631 -0.51990631 -0.51990631]",[-0.1371767059851272]
0,"[-0.76018476  0.43616319 -0.76018476 -0.76018476 -0.76018476  0.66477475
  2.8713107   1.01730302 -0.76018476  1.59774248 -0.76018476 -0.76018476
 -0.76018476 -0.76018476 -0.76018476 -0.76018476 -0.76018476  0.6628992
  1.26318243  0.19851759  0.94906802  0.04034598 -0.27065216 -0.76018476
 -0.76018476 -0.76018476  0.88395797 -0.76018476 -0.76018476 -0.76018476
  0.11743317  1.41590115 -0.76018476  2.16887288  0.25622069  0.45127198
 -0.76018476 -0.76018476 -0.76018476  1.99975176]",[0.24350252555728158]
0,"[-0.53343815 -0.53343815 -0.53343815 -0.53343815 -0.53343815  0.60293666
  3.64541094  1.11421844 -0.53343815  0.37357429 -0.53343815 -0.53343815
 -0.53343815 -0.53343815 -0.53343815 -0.53343815  0.81208893 -0.53343815
  1.45270254 -0.53343815  1.63140194  0.39189488 -0.53343815 -0.53343815
 -0.53343815 -0.53343815 -0.53343815 -0.53343815 -0.53343815  1.25274694
 -0.53343815 -0.53343815 -0.53343815  2.71705729  1.47567348 -0.53343815
 -0.53343815 -0.53343815 -0.53343815 -0.53343815]",[-0.11151021177387999]
0,"[-0.46478511 -0.46478511 -0.46478511 -0.46478511 -0.46478511 -0.46478511
  4.0805777   1.03106932 -0.46478511  1.37299686 -0.46478511 -0.46478511
 -0.46478511 -0.46478511 -0.46478511 -0.46478511 -0.46478511 -0.46478511
  1.0727799  -0.46478511  1.6613814   1.35454929 -0.46478511 -0.46478511
 -0.46478511 -0.46478511 -0.46478511  0.58682121 -0.46478511 -0.46478511
 -0.46478511 -0.46478511 -0.46478511  2.70537495 -0.46478511 -0.46478511
 -0.46478511 -0.46478511 -0.46478511  0.54278784]",[-0.022668215339966213]
0,"[-0.48883793 -0.48883793 -0.48883793 -0.48883793 -0.48883793  0.48497264
  3.78277868  2.02518322 -0.48883793  2.1175482  -0.48883793 -0.48883793
 -0.48883793 -0.48883793 -0.48883793 -0.48883793  0.36525596  0.78777411
  1.02299917 -0.48883793  2.16757875  0.12601829 -0.48883793 -0.48883793
 -0.48883793 -0.48883793 -0.48883793 -0.48883793 -0.48883793 -0.48883793
 -0.48883793 -0.48883793 -0.48883793  1.78502893 -0.48883793 -0.48883793
 -0.48883793 -0.48883793 -0.48883793 -0.48883793]",[-0.05394159665897169]
0,"[-0.46205288 -0.46205288 -0.46205288 -0.46205288 -0.46205288  0.48731823
  4.32491149  1.20366621 -0.46205288  0.82978735 -0.46205288 -0.46205288
 -0.46205288 -0.46205288 -0.46205288 -0.46205288  0.79043755 -0.46205288
  1.97176012 -0.46205288  2.27247283  0.06766624 -0.46205288 -0.46205288
 -0.46205288 -0.46205288 -0.46205288 -0.46205288 -0.46205288 -0.46205288
 -0.46205288  0.24850827 -0.46205288  1.66505822 -0.46205288 -0.46205288
 -0.46205288 -0.46205288 -0.46205288 -0.46205288]",[-0.1575460470601902]
0,"[-0.65714796 -0.65714796 -0.65714796 -0.65714796 -0.65714796  0.47153616
  3.25892248  0.27565902 -0.65714796  0.63929573 -0.65714796 -0.65714796
 -0.65714796  0.98510219 -0.65714796 -0.65714796 -0.65714796  0.6787099
  2.54995575  1.31957284  1.70461446 -0.65714796  0.88896584 -0.65714796
  0.6787099  -0.65714796 -0.65714796  0.61028654 -0.65714796 -0.65714796
 -0.65714796  0.11953292 -0.65714796  1.87622993  0.37160522 -0.65714796
 -0.65714796 -0.65714796 -0.65714796 -0.65714796]",[0.16327304038415147]
0,"[-0.45018813 -0.45018813 -0.45018813 -0.45018813 -0.45018813  0.41212882
  3.80601966 -0.26022729 -0.45018813  0.79179406 -0.45018813 -0.45018813
 -0.45018813 -0.45018813 -0.45018813 -0.45018813 -0.45018813 -0.45018813
  2.16717314 -0.45018813  1.92729893 -0.45018813 -0.45018813 -0.45018813
  1.18102938 -0.45018813 -0.45018813 -0.45018813 -0.45018813 -0.45018813
 -0.45018813 -0.45018813 -0.45018813  2.61189052  1.3187248  -0.45018813
 -0.45018813 -0.45018813 -0.45018813 -0.45018813]",[-0.23816931525446666]
0,"[-0.70213749  1.4043746   1.31404176  0.15226089 -0.70213749  0.48879071
  3.55043696 -0.4069424  -0.70213749  0.98716275  0.89973155 -0.70213749
 -0.70213749 -0.70213749 -0.70213749 -0.70213749 -0.70213749 -0.70213749
  1.07021363 -0.70213749  0.46677629  1.07108884 -0.70213749 -0.70213749
  1.08820947 -0.70213749  1.38461268 -0.70213749 -0.70213749 -0.70213749
 -0.70213749 -0.28002223 -0.70213749  1.99173746 -0.70213749 -0.70213749
 -0.70213749 -0.70213749  0.3826301   0.58405923]",[-0.10167021298617773]
0,"[-1.02013254e+00  1.83914778e+00  1.45648619e+00 -1.02013254e+00
 -1.02013254e+00  2.19128633e-01  2.68540051e+00  7.63082348e-01
 -1.02013254e+00  1.03380190e+00  8.83931815e-01 -1.02013254e+00
 -1.02013254e+00 -2.46673369e-03 -1.02013254e+00  1.16359355e+00
 -4.58196012e-01  5.91371764e-01  1.33040952e+00 -1.02013254e+00
  6.20779074e-01  1.45582935e-01 -3.75028785e-02 -1.02013254e+00
  1.46738069e+00 -1.02013254e+00  2.16403747e-02 -1.02013254e+00
  4.43782231e-01 -1.02013254e+00  6.04334655e-01  6.34214045e-02
 -1.02013254e+00  8.61513359e-01 -1.54828941e-01 -1.02013254e+00
 -1.02013254e+00 -1.02013254e+00  2.16403747e-02  7.58686149e-01]",[0.10236154723011259]
0,"[-0.68328492  1.39354365  0.8524421  -0.68328492 -0.68328492  0.97975397
  3.19717629  1.2350249  -0.68328492  0.58626526 -0.68328492 -0.68328492
 -0.68328492 -0.68328492 -0.68328492 -0.68328492 -0.68328492  1.04615693
  1.38985528 -0.68328492  1.08799943 -0.68328492 -0.68328492 -0.68328492
  1.04615693 -0.68328492 -0.68328492 -0.68328492  0.39870145 -0.68328492
  0.10609121  0.18245719 -0.68328492  2.66243745 -0.35773352 -0.68328492
 -0.68328492 -0.68328492 -0.68328492  0.59250968]",[0.08556269018252616]
0,"[-0.91956149  1.88778206  1.4465212  -0.91956149 -0.91956149  0.37348827
  2.47509848  0.85444406 -0.91956149  1.09818593  1.02639748 -0.91956149
 -0.91956149 -0.91956149 -0.91956149  1.28844037 -0.08339052 -0.91956149
  0.91061693 -0.08339052  0.91399986  0.15030558  0.06814279 -0.91956149
  1.46127548 -0.91956149 -0.91956149 -0.91956149  0.58940061 -0.91956149
  0.84630598 -0.00713368 -0.91956149  1.29963258 -0.91956149 -0.91956149
 -0.91956149 -0.91956149  0.08282044  0.87272489]",[0.1456453926581346]
0,"[-1.14221105  0.20024587  0.20024587 -0.35369813 -1.14221105  0.24652819
  2.81900564  0.57120513 -1.14221105  1.42265591 -1.14221105 -1.14221105
  0.34387054  1.09143806 -1.14221105  0.27914457 -0.44747548  0.52615579
  1.31605157 -0.17968511  0.7690187   0.05805204 -0.17968511 -1.14221105
  1.4981295  -1.14221105  0.34387054  0.70577339  0.82522386 -1.14221105
 -1.14221105  1.37820243 -0.13991977  1.45652373 -0.39398537 -1.14221105
 -1.14221105 -1.14221105 -0.17968511  0.67153645]",[0.6387404891623847]
0,"[-0.48159034 -0.48159034 -0.48159034  0.34613799 -0.48159034  0.34454737
  3.99433077  1.98049849 -0.48159034  1.82877651 -0.48159034 -0.48159034
 -0.48159034 -0.48159034 -0.48159034 -0.48159034 -0.48159034 -0.48159034
  2.35050011 -0.48159034  0.96725205  1.32369581 -0.48159034 -0.48159034
 -0.48159034 -0.48159034 -0.48159034 -0.48159034 -0.48159034 -0.48159034
 -0.48159034  0.15155999 -0.48159034  1.16041099 -0.48159034 -0.48159034
 -0.48159034 -0.48159034 -0.48159034 -0.48159034]",[-0.017931605945128493]
0,"[-0.60653141 -0.60653141 -0.60653141 -0.60653141 -0.60653141  0.92830002
  3.5298962   0.7367643  -0.60653141  2.21538843 -0.60653141 -0.60653141
 -0.60653141  0.14444969 -0.60653141 -0.60653141 -0.60653141  1.07455727
  1.55636437 -0.60653141  0.81133948 -0.11247469 -0.60653141 -0.60653141
  0.85800361 -0.60653141 -0.60653141 -0.60653141  0.41170152 -0.60653141
 -0.60653141  0.8213765  -0.60653141  2.3742492  -0.60653141 -0.60653141
 -0.60653141 -0.60653141 -0.60653141  0.41990085]",[-0.02349018571425343]
0,"[-0.72677158 -0.72677158 -0.72677158 -0.72677158 -0.72677158  0.55867113
  3.16550845  0.80316319 -0.72677158  1.12769211 -0.72677158 -0.72677158
 -0.72677158  1.14437557 -0.72677158 -0.72677158 -0.2708678   1.14437557
  1.6811813  -0.72677158  1.1058859   0.14586718 -0.72677158 -0.72677158
  0.45891044 -0.72677158 -0.72677158  1.01345845  0.85715738 -0.72677158
 -0.72677158  1.77603869 -0.72677158  1.92583071  0.02645978 -0.72677158
 -0.72677158 -0.72677158 -0.72677158  0.05203836]",[0.20578162400826405]
0,"[-0.49356974 -0.49356974 -0.49356974 -0.49356974 -0.49356974  0.37012714
  4.00630339  1.59540243 -0.49356974  2.00890759 -0.49356974 -0.49356974
 -0.49356974 -0.49356974 -0.49356974 -0.49356974  0.2598109  -0.49356974
  2.18391601 -0.49356974  0.88317416  1.41823663 -0.49356974 -0.49356974
  0.78655982 -0.49356974 -0.49356974 -0.49356974 -0.49356974 -0.49356974
 -0.49356974 -0.49356974 -0.49356974  1.29465399 -0.49356974 -0.49356974
 -0.49356974 -0.49356974 -0.49356974 -0.49356974]",[-0.1707301341721405]
0,"[-0.56181972 -0.56181972 -0.56181972 -0.56181972 -0.56181972  0.77585886
  3.73944466  0.67980921 -0.56181972  2.13650191 -0.56181972 -0.56181972
 -0.56181972 -0.56181972 -0.56181972 -0.56181972  0.1984083   1.01381673
  1.75589708 -0.56181972  0.89651037 -0.14566237 -0.56181972 -0.56181972
 -0.56181972 -0.56181972 -0.56181972  0.1984083  -0.56181972 -0.56181972
 -0.56181972  0.94225238 -0.56181972  2.36332147 -0.56181972 -0.56181972
 -0.56181972 -0.56181972 -0.56181972  0.61456565]",[-0.37702162098370284]
0,"[-0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815
 -0.16012815 -0.16012815 -0.16012815  6.244998   -0.16012815 -0.16012815
 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815
 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815
 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815
 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815 -0.16012815
 -0.16012815 -0.16012815 -0.16012815 -0.16012815]",[-0.34951905484731477]
0,"[-0.47680989  0.87426612 -0.47680989 -0.47680989 -0.47680989 -0.47680989
  3.87149712 -0.25773802 -0.47680989  0.53155701 -0.47680989 -0.47680989
 -0.47680989 -0.47680989 -0.47680989 -0.47680989  0.67819279 -0.47680989
  0.95517545 -0.47680989  1.52158434 -0.47680989 -0.47680989 -0.47680989
 -0.47680989 -0.47680989 -0.47680989 -0.47680989 -0.47680989 -0.47680989
 -0.47680989  0.50713419 -0.47680989  3.45353464 -0.47680989 -0.47680989
 -0.47680989  0.87426612 -0.47680989  0.81801717]",[2.065771960301491]
0,"[-0.48205603  1.32688551 -0.48205603  0.00390056 -0.48205603 -0.48205603
  3.70650352  0.55163903 -0.48205603  1.11163172 -0.48205603 -0.48205603
 -0.48205603 -0.48205603 -0.48205603 -0.48205603 -0.48205603 -0.48205603
  1.9832386  -0.48205603  0.79078821  0.7160858  -0.48205603 -0.48205603
 -0.48205603 -0.48205603 -0.48205603 -0.48205603 -0.48205603 -0.48205603
 -0.48205603 -0.04237259 -0.48205603  3.29579244 -0.48205603 -0.48205603
 -0.48205603 -0.48205603 -0.48205603  0.53553208]",[0.03666136803661413]
0,"[-0.47802845 -0.47802845 -0.47802845  0.20022747 -0.47802845  0.79673468
  3.90186448  0.03084899 -0.47802845 -0.3108132  -0.47802845 -0.47802845
 -0.47802845 -0.47802845 -0.47802845 -0.47802845 -0.47802845  1.48309187
  2.81665802 -0.47802845  1.08533185 -0.47802845 -0.47802845 -0.47802845
 -0.47802845 -0.47802845  1.10004199  0.65504491 -0.47802845 -0.47802845
 -0.47802845 -0.47802845 -0.47802845  2.10379412 -0.47802845 -0.47802845
 -0.47802845 -0.47802845 -0.47802845 -0.47802845]",[-0.013482224472821547]
0,"[-0.52815653 -0.52815653 -0.52815653 -0.52815653 -0.52815653  0.73561015
  3.98285664  1.01648568 -0.52815653  0.75809038 -0.52815653 -0.52815653
 -0.52815653  0.85975406 -0.52815653 -0.52815653 -0.52815653 -0.52815653
  2.19450354 -0.52815653  0.9441625   0.51419469 -0.52815653 -0.52815653
 -0.52815653  0.89263176 -0.52815653  1.18549068 -0.52815653 -0.52815653
 -0.52815653 -0.52815653 -0.52815653  2.23275944 -0.52815653 -0.52815653
 -0.52815653 -0.52815653 -0.52815653 -0.52815653]",[-0.01435202655808443]
0,"[-0.42878447 -0.42878447 -0.42878447 -0.42878447 -0.42878447  1.25380481
  3.88051872 -0.42878447 -0.42878447  0.34940665 -0.42878447 -0.42878447
 -0.42878447 -0.42878447 -0.42878447 -0.42878447 -0.42878447 -0.42878447
  1.93783931 -0.42878447  1.79884551 -0.42878447  0.55803747 -0.42878447
 -0.42878447 -0.42878447 -0.42878447 -0.42878447 -0.42878447 -0.42878447
 -0.42878447 -0.42878447 -0.42878447  3.0412196   0.90143112 -0.42878447
 -0.42878447 -0.42878447 -0.42878447 -0.42878447]",[-0.0006928277512017744]
0,"[-0.31908879 -0.31908879 -0.31908879  0.62095254 -0.31908879  0.95769929
  5.3137904  -0.31908879 -0.31908879 -0.22571045 -0.31908879 -0.31908879
 -0.31908879 -0.31908879 -0.31908879 -0.31908879 -0.31908879 -0.31908879
  2.09172731 -0.31908879  0.14224507 -0.31908879 -0.31908879 -0.31908879
 -0.31908879 -0.31908879 -0.31908879 -0.31908879 -0.31908879 -0.31908879
 -0.31908879 -0.31908879 -0.31908879  1.62922586 -0.31908879 -0.31908879
 -0.31908879 -0.31908879 -0.31908879 -0.31908879]",[-0.12438909361569667]
0,"[-0.43607942 -0.43607942 -0.43607942 -0.43607942 -0.43607942  0.48870449
  3.59939046 -0.2675837  -0.43607942  0.19739753 -0.43607942 -0.43607942
 -0.43607942 -0.43607942 -0.43607942 -0.43607942 -0.43607942 -0.43607942
  1.66223126 -0.43607942  2.80205414 -0.43607942 -0.43607942 -0.43607942
 -0.43607942 -0.43607942  0.70350812 -0.43607942 -0.43607942  0.70350812
 -0.43607942 -0.43607942 -0.43607942  3.06073942  0.13243268 -0.43607942
 -0.43607942 -0.43607942 -0.43607942 -0.43607942]",[-0.1473867148964338]
0,"[-0.58461549 -0.58461549 -0.58461549 -0.58461549 -0.58461549  0.75985364
  3.88246837 -0.58461549 -0.58461549 -0.27547129 -0.58461549 -0.58461549
 -0.58461549  0.91297987 -0.58461549 -0.58461549  0.52204439  1.12400014
  2.03602651 -0.58461549  1.21727708 -0.58461549 -0.58461549 -0.58461549
 -0.58461549 -0.58461549  1.74381104  0.84266358 -0.58461549 -0.58461549
 -0.58461549  1.14806667 -0.58461549  1.27419164  0.59670649 -0.58461549
 -0.58461549 -0.58461549 -0.58461549 -0.58461549]",[-0.06087997348535379]
0,"[-0.47550933 -0.47550933 -0.47550933 -0.47550933 -0.47550933 -0.22600461
  2.91005574 -0.47550933 -0.47550933 -0.37749413 -0.47550933 -0.47550933
 -0.47550933 -0.47550933 -0.47550933 -0.47550933 -0.47550933 -0.47550933
  0.77211129  0.65471063  1.82333705 -0.47550933  2.02159086 -0.47550933
 -0.47550933 -0.47550933 -0.47550933 -0.47550933 -0.47550933  2.00414762
 -0.47550933 -0.03570721 -0.47550933  3.41091764  0.83210568 -0.47550933
 -0.47550933 -0.47550933 -0.47550933 -0.47550933]",[-0.07602112739550648]
0,"[-0.42558281 -0.42558281 -0.42558281 -0.42558281 -0.42558281  1.08693233
  4.18917987 -0.42558281 -0.42558281  0.19549389 -0.42558281 -0.42558281
 -0.42558281 -0.42558281 -0.42558281 -0.42558281 -0.42558281 -0.42558281
  1.80510557 -0.42558281  0.49090256 -0.42558281 -0.42558281 -0.42558281
 -0.42558281 -0.42558281  1.01570465 -0.42558281 -0.42558281 -0.42558281
 -0.42558281 -0.42558281 -0.42558281  3.19027686  0.32344882 -0.42558281
 -0.42558281 -0.42558281 -0.42558281  0.89602269]",[-0.023955532769202814]
0,"[-0.53922985 -0.53922985 -0.53922985 -0.53922985 -0.53922985  0.9041213
  3.28062422  2.09530378 -0.53922985  1.48518026 -0.53922985 -0.53922985
 -0.53922985  1.65633098 -0.53922985 -0.53922985 -0.53922985 -0.53922985
  1.14133084 -0.53922985  0.6998618  -0.53922985 -0.53922985 -0.53922985
 -0.53922985 -0.53922985 -0.53922985  1.16594241 -0.53922985 -0.53922985
 -0.53922985  1.5731452  -0.53922985  2.17505482 -0.53922985 -0.53922985
 -0.53922985 -0.53922985 -0.53922985 -0.53922985]",[0.07709597510790167]
0,"[-0.62396868 -0.62396868 -0.62396868 -0.62396868 -0.62396868  0.44363749
  3.28021249  1.85268381 -0.62396868  2.29907762 -0.62396868 -0.62396868
 -0.62396868  0.48759072 -0.62396868 -0.62396868 -0.62396868 -0.62396868
  1.07961388 -0.62396868  0.86444806  0.2995382   0.07879854 -0.62396868
 -0.62396868 -0.62396868 -0.62396868 -0.62396868  1.34123724 -0.62396868
 -0.62396868  1.747177   -0.62396868  0.93501764  0.02094098 -0.62396868
 -0.62396868 -0.62396868 -0.62396868  1.49321196]",[-0.03588205375554099]
