Time Point,X,y
16,"[-1.25151629 -1.25151629  0.62712116  0.10651024 -0.01845069  0.47407291
  1.21406226  1.29843965  1.48750982  0.20560323  1.52798626 -0.47349231
  0.72290648 -0.2295099  -0.70823528  0.77838623 -1.25151629 -1.25151629
  0.54033687 -1.25151629 -1.25151629  1.20736708 -1.25151629]",[-0.57137321]
17,"[-1.09617019 -1.09617019  1.17206746  0.06329204  0.2300638  -0.43054586
  1.44679104  1.45331546  0.17885503 -1.09617019  1.57151498 -0.43054586
  1.12807498  0.19131596 -1.09617019  1.09969128 -1.09617019 -0.43054586
  0.05213503 -1.09617019 -1.09617019  1.47388203 -1.09617019]",[-0.02826047]
17,"[-1.18727203 -1.18727203  0.772988    0.726539    0.26697236  0.97101367
  1.14137948  1.30715637  0.59724992  0.22547586  1.42202605 -1.18727203
  0.60788712  0.16514805 -1.18727203  0.50162851 -1.18727203 -1.18727203
  0.74074778 -1.18727203 -1.18727203  1.23923611 -1.18727203]",[0.48360365]
17,"[-1.06020823 -1.06020823  1.28591104  0.40220011 -0.01802665 -0.35680676
  1.63585679  1.24145949  0.32462679 -0.07536566  1.74916558 -1.06020823
  0.44356712  0.28030368 -1.06020823  0.66779689 -1.06020823 -1.06020823
  0.30666139 -1.06020823 -1.06020823  1.65452429 -1.06020823]",[-1.02755126]
17,"[-1.24011362 -1.24011362  0.62040718  0.31321818  0.23028817  0.58023562
  1.18865337  1.24895365  1.36559463 -0.36698128  1.2443604  -0.707618
  1.11598759 -0.19427804 -1.24011362  0.87497096 -1.24011362 -0.707618
  0.80677864 -1.24011362 -1.24011362  1.0678423  -1.24011362]",[-0.22705597]
17,"[-1.10824446 -1.10824446  1.02228568  0.40610948  0.31755692  0.41382532
  1.43214066  1.35789119  1.26019133 -0.36576998  1.56384843 -1.10824446
  0.01574091  0.26414694 -1.10824446  0.74674144 -1.10824446 -1.10824446
  0.22706158 -1.10824446 -1.10824446  1.31243021 -1.10824446]",[0.69070377]
18,"[-1.12443065 -1.12443065  1.06179642  0.26248541  0.01327017  1.15114353
  1.23032424  1.27946828  0.16360415 -1.12443065  1.36805713 -1.12443065
  1.32933899 -0.34176918 -1.12443065  0.71869967 -1.12443065 -0.61905733
  0.72169816 -1.12443065 -1.12443065  1.27544296 -0.61905733]",[0.63147991]
18,"[-1.23788041 -0.75220138  0.76403218  0.51975095  0.20660154  0.9639095
  1.13669586  1.28201425  0.33864843  0.7090795   1.33928924 -1.23788041
  0.85269107  0.01300377 -1.23788041  0.62621535 -1.23788041 -1.23788041
  0.76164269 -1.23788041 -1.23788041  1.14167035 -1.23788041]",[-0.03031287]
18,"[-1.10291692 -1.10291692  0.89077402  0.40045603  0.35397092  1.06220049
  1.26151213  1.4144551  -0.02315318 -1.10291692  1.57441957 -1.10291692
  0.72967193  0.00361532 -1.10291692  0.91322202 -1.10291692 -0.58686829
  0.65274589 -1.10291692 -1.10291692  1.27923035 -1.10291692]",[0.84352672]
18,"[-1.2985592  -1.2985592   0.5706137   0.20060934  0.20761158  0.82019536
  1.061078    1.312375    1.43689705 -0.59403725  1.10510026 -1.2985592
  1.19504075 -0.10874539 -0.74367091  0.73025681 -1.2985592  -0.59403725
  0.90445323 -1.2985592  -1.2985592   1.03128585 -0.74367091]",[0.61012089]
18,"[-1.17971163 -1.17971163  0.69058432  0.52661634  0.10998951  0.86151594
  1.1676544   1.2086      1.27342148  0.32493379  1.22153804 -1.17971163
  1.06036489 -0.07970218 -1.17971163  0.53753857 -1.17971163 -1.17971163
  0.72805448 -1.17971163 -1.17971163  0.98629509 -1.17971163]",[0.30997481]
19,"[-1.1144558  -1.1144558   0.95147971  0.3992689   0.17027505  1.19972648
  1.26096447  1.28213113  0.1039888  -0.49295075  1.20282061 -1.1144558
  1.32540272 -0.10422206 -1.1144558   0.7919597  -1.1144558  -1.1144558
  0.77059311 -1.1144558  -1.1144558   1.16866431 -1.1144558 ]",[0.05945741]
19,"[-1.24684169 -0.74977141  0.88973847  0.29883964  0.18940546  0.86991957
  1.05280581  1.18603119  1.07377732  0.67876664  1.29756103 -1.24684169
  0.90769984  0.09611713 -1.24684169  0.57662154 -1.24684169 -1.24684169
  0.63380405 -1.24684169 -1.24684169  0.97341723 -1.24684169]",[0.07649192]
19,"[-1.29260808 -1.29260808  0.9096136   0.18049616  0.49496523  1.0448
  1.22482945  1.40079003 -0.01804788 -0.2593902   1.44673892 -0.74336724
  1.19893979 -0.05615232 -1.29260808  0.96586221 -1.29260808 -0.74336724
  0.53980492 -1.29260808 -1.29260808  0.91250032 -0.74336724]",[0.64856148]
19,"[-1.18296034 -1.18296034  0.82862591  0.36837147  0.25727782  0.79189064
  1.05083493  1.20279481  1.33840335  0.01608364  1.07575164 -1.18296034
  1.14128802  0.1133194  -1.18296034  0.64596794 -1.18296034 -1.18296034
  0.84318564 -1.18296034 -1.18296034  0.97284787 -1.18296034]",[0.25436169]
19,"[-1.17110526 -1.17110526  0.84077042  0.55241745  0.17463137  0.83282397
  1.12474971  1.13479424  1.30536484  0.63490861  0.8983666  -1.17110526
  1.22779389 -0.4627128  -1.17110526  0.73419817 -1.17110526 -1.17110526
  0.72494693 -1.17110526 -1.17110526  0.81689394 -1.17110526]",[-0.04110068]
20,"[-1.18321689 -1.18321689  1.03607807  0.33577528  0.41932577  1.02193226
  1.16099611  1.35810118  0.09002597 -0.43349333  1.17424283 -1.18321689
  1.3138134  -0.06066574 -1.18321689  0.81645051 -1.18321689 -1.18321689
  0.90542493 -1.18321689 -1.18321689  0.98742548 -0.65969759]",[0.99667268]
20,"[-1.25395372 -1.25395372  0.82662382  0.67270917  0.27389269  0.67196802
  1.00764744  1.17543629  1.32905228  0.75525856  1.11439656 -1.25395372
  0.9606013   0.00954508 -0.74413712  0.65470458 -1.25395372 -1.25395372
  0.68539392 -1.25395372 -1.25395372  0.6385372  -1.25395372]",[0.06546773]
20,"[-1.29087452 -1.29087452  0.76910444  0.32938818  0.29762214  0.84610197
  1.05891232  1.31254622  1.19077289  0.38917128  1.00332948 -0.46279089
  1.20857087 -0.52513508 -0.7561716   0.71815534 -1.29087452 -1.29087452
  0.84671538 -1.29087452 -1.29087452  0.80982871 -1.29087452]",[0.26819166]
20,"[-1.1608962  -1.1608962   0.91391937  0.47490514  0.07413934  0.74049274
  1.08907146  1.23634677  1.36522389  0.27044533  1.1448622  -1.1608962
  1.15320014 -0.33234792 -1.1608962   0.569384   -1.1608962  -1.1608962
  0.85255487 -1.1608962  -1.1608962   0.89586849 -1.1608962 ]",[0.04515702]
20,"[-1.19224981 -1.19224981  0.76220228  0.59216098  0.17189085  0.77176348
  1.13251983  1.20686189  1.29350927  0.59380792  1.15051983 -1.19224981
  1.07241556 -0.07105987 -1.19224981  0.67591429 -1.19224981 -1.19224981
  0.70359159 -1.19224981 -1.19224981  0.67415035 -1.19224981]",[0.06157503]
21,"[-1.24229307 -1.24229307  0.81721667  0.53032495  0.40792126  0.87359762
  1.024664    1.29814854  0.56490587  0.56317935  1.14674881 -0.75370594
  1.06809168 -0.23395029 -1.24229307  0.79336393 -1.24229307 -1.24229307
  0.86113116 -1.24229307 -1.24229307  0.97670696 -1.24229307]",[0.17391898]
21,"[-1.23908899 -1.23908899  0.71098146  0.64268672  0.29623117  0.72869239
  0.96521751  1.19030083  1.31452293  0.82072629  1.1377837  -1.23908899
  1.02195667 -0.27290406 -0.73708471  0.68745417 -1.23908899 -1.23908899
  0.7806074  -1.23908899 -1.23908899  0.62553943 -1.23908899]",[0.02477629]
21,"[-1.27799862 -0.7550102   0.76469383  0.54930438  0.36755908  0.96250247
  1.01343418  1.37742926  0.08639995  0.65736294  1.23573936 -1.27799862
  1.12825566 -0.27142646 -1.27799862  0.76488047 -1.27799862 -0.7550102
  0.92221073 -1.27799862 -1.27799862  0.8976649  -1.27799862]",[0.16564636]
21,"[-1.17593171 -1.17593171  0.85849351  0.58653249  0.29434592  0.78263831
  1.07101821  1.21493285  1.31811528  0.31560236  1.12275546 -1.17593171
  1.11057194 -0.3060151  -1.17593171  0.49532188 -1.17593171 -1.17593171
  0.90283615 -1.17593171 -1.17593171  0.81623608 -1.17593171]",[0.27041262]
21,"[-1.18252568 -1.18252568  0.72245625  0.72784168  0.21622742  0.80585601
  1.08163408  1.24147348  1.31825024  0.65538296  1.10797685 -1.18252568
  1.08114433 -0.28196377 -1.18252568  0.67216539 -1.18252568 -1.18252568
  0.75428571 -1.18252568 -1.18252568  0.54000051 -1.18252568]",[0.11023501]
22,"[-1.2270272  -1.2270272   0.84355972  0.58421452  0.28017943  0.8723371
  1.0157118   1.37893514  0.28017943  0.73709833  1.18922043 -1.2270272
  1.09288667 -0.34577817 -1.2270272   0.78774464 -1.2270272  -0.71298981
  0.84533184 -1.2270272  -1.2270272   0.96758655 -1.2270272 ]",[-0.05655509]
22,"[-1.33979586 -1.33979586  0.6562856   0.58171854  0.28573782  0.76656507
  1.00930593  1.18675421  1.33110468  0.84550258  1.13391861 -0.7962287
  1.04707434 -0.44850952 -1.33979586  0.61008561 -0.7962287  -0.7962287
  0.77856717 -1.33979586 -1.33979586  0.64335063 -1.33979586]",[0.01768856]
22,"[-1.23522327 -0.69890434  0.67024383  0.75288794  0.34123551  0.87073877
  1.02955296  1.39731192  0.24573598  0.8230093   1.10325354 -1.23522327
  1.13033225 -0.2818222  -1.23522327  0.75196065 -1.23522327 -1.23522327
  0.87825995 -1.23522327 -1.23522327  0.86799014 -1.23522327]",[-0.08351714]
22,"[-1.18458677 -1.18458677  0.73983137  0.62425531  0.21786218  0.7567741
  1.02948271  1.24396374  1.33858304  0.58601498  1.13576999 -1.18458677
  1.08760422 -0.22519223 -1.18458677  0.56457852 -1.18458677 -1.18458677
  0.84877272 -1.18458677 -1.18458677  0.71298032 -1.18458677]",[0.07980183]
22,"[-1.18767819 -1.18767819  0.68187541  0.73103134  0.20777624  0.75640753
  1.03066806  1.25804076  1.31714233  0.76561797  1.11218384 -1.18767819
  0.99313235 -0.23794576 -1.18767819  0.73413115 -1.18767819 -1.18767819
  0.73575351 -1.18767819 -1.18767819  0.60328903 -1.18767819]",[0.0198094]
23,"[-1.18458982 -1.18458982  0.66064745  0.54738987  0.1661813   0.80182698
  0.92743067  1.30200085  1.35117919  0.68054324  1.06542553 -1.18458982
  1.0273077  -0.23131343 -1.18458982  0.6907634  -1.18458982 -1.18458982
  0.81239707 -1.18458982 -1.18458982  0.85952856 -1.18458982]",[-0.08134869]
23,"[-1.1880476  -1.1880476   0.66513463  0.57609598  0.30151052  0.69189575
  0.97141532  1.18490194  1.37715528  0.86319114  1.09413998 -1.1880476
  0.94469089 -0.29047839 -1.1880476   0.72704564 -1.1880476  -1.1880476
  0.74901569 -1.1880476  -1.1880476   0.83671405 -1.1880476 ]",[0.04355051]
23,"[-1.18839676 -1.18839676  0.57271141  0.58430937  0.37192434  0.77617445
  0.92693946  1.29750779  1.35117642  0.73949216  0.99897485 -1.18839676
  1.00526522 -0.29359224 -1.18839676  0.72865795 -1.18839676 -1.18839676
  0.81534644 -1.18839676 -1.18839676  0.8206832  -1.18839676]",[0.03536842]
23,"[-1.1832978  -1.1832978   0.68209596  0.59157936  0.18067588  0.65788594
  0.94489926  1.26837276  1.39560522  0.66581681  1.08654519 -1.1832978
  1.08365356 -0.2289932  -1.1832978   0.65541197 -1.1832978  -1.1832978
  0.82746323 -1.1832978  -1.1832978   0.83866828 -1.1832978 ]",[0.05171293]
23,"[-1.1843796  -1.1843796   0.65643472  0.61214691  0.26818767  0.70042518
  0.98398372  1.26284085  1.36273996  0.78542737  1.10987097 -1.1843796
  0.95551667 -0.31320208 -1.1843796   0.75363648 -1.1843796  -1.1843796
  0.73007193 -1.1843796  -1.1843796   0.79133604 -1.1843796 ]",[0.02350735]
24,"[-1.14941589 -1.14941589  0.60111246  0.55993126  0.17573828  0.89581736
  0.90996958  1.34556184  1.34981143  0.59919455  1.16153527 -1.14941589
  1.05024444 -1.14941589 -1.14941589  0.68425315 -1.14941589 -1.14941589
  0.84660444 -1.14941589 -1.14941589  0.83448959 -0.66952067]",[0.07944955]
24,"[-1.17768273 -1.17768273  0.58931589  0.53445402  0.27515144  0.75067538
  0.98147066  1.21885506  1.30511138  0.90674164  1.1234861  -1.17768273
  0.99344612 -0.42610925 -1.17768273  0.74378423 -1.17768273 -1.17768273
  0.83786921 -1.17768273 -1.17768273  0.7648927  -1.17768273]",[0.02787868]
24,"[-1.22198057 -0.72319476  0.54338646  0.61336374  0.21301991  0.75099547
  0.95206291  1.27286345  1.38054984  0.77486058  1.02856068 -1.22198057
  0.97882105 -0.44952105 -1.22198057  0.71800925 -1.22198057 -1.22198057
  0.83960683 -1.22198057 -1.22198057  0.88246017 -1.22198057]",[-0.19846546]
24,"[-1.185185   -1.185185    0.52686876  0.59562557  0.19780868  0.7916794
  1.04091984  1.27068167  1.35738745  0.71752974  1.08273515 -1.185185
  1.03532058 -0.21100224 -1.185185    0.6673074  -1.185185   -1.185185
  0.78798971 -1.185185   -1.185185    0.80581327 -1.185185  ]",[-0.03535823]
24,"[-1.18354805 -1.18354805  0.62431942  0.58665424  0.18960979  0.77561865
  0.90533887  1.33948661  1.37729473  0.80893472  1.15048135 -1.18354805
  0.91333218 -0.2340481  -1.18354805  0.67738451 -1.18354805 -1.18354805
  0.73088571 -1.18354805 -1.18354805  0.80663979 -1.18354805]",[-0.00420158]
