Feature ID	Taxon	Confidence
5fbd7f2c3ddb872fc4b76c8f95de94ac	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999989863139711
91a8024d4a105217f904164a2446fb47	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9782217570536876
cb8f9f71e352af11844523c46fec9693	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__	0.92112860640289
7b63e0fee9a6008fee2ed4bd4357cf97	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9996251661634855
3567124ec5d93a0183ab4a9847f39e49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9854879560700069
c7eed78b012614df7557d5d5b56f012d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9842961108290966
133304c9cb5de8062670e976d530e695	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8994895193969438
8fedceb223ce7b34897a3d62391b3a0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9625952676134175
d1a4a2c8c4c5ba2c62e792ad65cf5c26	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9999942943761425
961c1302261d17e9bf5a7b0ef9e11e44	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999288986096642
9bdbc5a8b932db70890553daed5fc553	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.988279428798018
9f3153cc550a04219eb68b29ecbdee39	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9989421875271994
45f97750a8d50762c48dc6c9d60b4724	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9994310286219247
ebf4504a4a0e61c28b665147492d6a16	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9991202599508806
567837c3ce5e02b7a1c4fec56b707aa1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7240267497520736
512ebe5e4504cf8cd11cfaa23710bf6a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7510259384223793
c39ba240109f7e234b07afbf0ee3f188	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.8336940924723989
f8ff6067e4eabd41a660ff91c7f2af61	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9971501190201499
cca85d24336a4457a08caadf9eb04b76	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9996413317041666
a279c13560a777dfbeb2c64f3a4aa444	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9411753621588764
c7288ad754082d9f7ea46c103dbf461b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9856047828072475
147513ceae0c1790150d68ef16d806f0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Alkanindiges; s__	0.9354781824774118
f827b4a45c4ae030401dd42d400b11cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7327954190570182
6c342bfcf9f9a6c3161ec4c4b8f0ae4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8115389894699048
7f8814591c5f8937fa954652f9ca04ae	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9986375218393184
66f6ce94f2dd955b41ebf64c33d714e6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8965925594471235
f1a6a86ec969bc563f74686b5c5f9d3e	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999997518316542
95e072560dbee9b9f8c056304d4e4427	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999919841905682
ad7fb1a1f1fb2a67b2568f4f092b5543	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9945631545128162
6616dcbfbc1808b38db5ebcfda3c1716	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999083616021266
d98253b8f5d8a66617963bb791cad3e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8394869467203161
f08350fa4e90e1ee0294f235bddd77df	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__; s__	0.9997236888800183
