#sampleID	Taxon	Confidence
328efd9759f54e22770c5bde57b6a36b	k__Bacteria	0.938860787586282
32cb6ad73c07a7021bebdfd7f7d77df9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.994782166805281
32d2d806d5669d51f3867981bed76559	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.788225381110758
32d540aa6f37e24aad4c020e51e3e147	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999999025391
32dbf1c5dd71456a787a4b113f53746d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999902043498123
32e3ff9c5813cbb7c7db88d88a81124f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.999634064179172
32e55703764fdbc21edd53606f8da7da	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.942073303595685
32f7887a002bce483112cde393ca2672	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999625588411573
33301a23732a5700ec1d84dd89a96ea4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.734441113770957
3362422a9d53f0c9d1f95306b9f570ff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__	0.996270690236021
337646e163866df49dcb22e47715e1f2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.915816247215296
337812ec87ceb90d0e7e3746226e7578	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.92178915629667
337e49318fd73a221ca6609e036d900d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.98408457421351
338a3aa27ecc57c06c570f41da6c2405	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0.999023542226722
33a1a9a1d3216d27e51f52aeecf771db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.998949328683809
33d60a6c1c82df32c4bede6b34120114	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.748590515129255
33d6b5bf58954f2f6f00ee2b288dd929	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.975127244042655
33e1bda58cdcc7a642d963954086127e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.99733970045986
33e7a87aa17446bacec0708e3ad909dc	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.968132281423985
33f52cf1b62b41c9971cf96a9e6e46a0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999537636795366
3422357de9603a97e405640a7da3f494	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.99880964561787
3440eb3966858e239bf10e840e86258f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.84482978238852
344403f963c2f3d488d4897938696bc1	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.968164004503052
345d8b98038bc190adacf49ec10dac35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.997040026043332
3479bb0c4115e2af96e514059574c341	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999277450051307
348e60253c2cbc22f6d3cf05c0906ee4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.822650214581899
34bdfe640a8d74f253d888322a885a73	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]	0.953438036656258
34fc483d4a59653c23f990d8d7fd98f2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.972977442587945
35226d4e956a6bc0957038d92d4225df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.996817357817477
3529e2bb7ee11521ceec1aeaae1b3f30	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.807128554580788
3578cc7c5e5eaa20efaac4eb44446330	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.999990963650476
357c3cbbc38a0d08c0d1f07c8da5ea6c	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.99999812557561
3582fb807b6e49097d901e07119a432b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.933920200240898
35a69b5f6faf447c571560a55c49f9e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999664900692
35bf47581034ddeccb35291a313c3835	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.851844588501377
35c9151a59652c8721b63b6d6a204ae4	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__ramosum	0.98570811912226
35f315c0352ae15882d65315479bd9ab	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0.999748701346307
35f50ccf7c721dc37d436afaafc8ccd8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999799946
35f7e79b54de3e90e16a78f3d733878a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999973403858751
35fcaa6b9a123735e1d9746b072f9d3c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.933926510509769
365d71f4a7b27d0df86e322568e5f864	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.998179645957517
365e5861f8b7cb123d565616dde015c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__	0.999252133827388
365fab275cbe1b06f843cf3c12640b75	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.999999999836689
3666ed0ebedca763560c59e510e2da12	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999916704769308
36675d7cea78ac14786fcef928536f1c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.995916391868378
366f5db4b4a5b095913c76551dc850b8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.919075614439435
367b34aac05c95c6a9de5a44438e93fb	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.99999997935781
36868de91629fa6d9dbdf43212058081	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__indistinctus	0.937797957077625
36d3f90ca50a8409a60b024eb70f1973	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999980772018
36de226ba06d223fba677639c6720f75	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999997577467262
36e94af9b4163ef9f603ea79e3e075c8	k__Bacteria; p__Bacteroidetes	0.802507171299096
371fd306293a7fd6faba04f70ee96db8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.981595270501
3730f002d6c00aef68fe49c3984a69ea	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__methylpentosum	0.796355977357696
3734320e78104a6e75dd305f78f7e4b3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.971089231665499
375c098876e791d6d058ef010c77e4fe	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999852627278607
3765b32e08f6fd1dfc9179798f9f37e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.877823614466868
3766ca73ea55e9589b960f1fdc2baf0b	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999995984041
3771c9ddb824083be30eaf8b0c56e87f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.968203805256672
37892ec63951cc9786122cb22917e5d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.989417964244406
378a6a6a4d5fc1a81bf2fd38642e102d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999330052508
378d96159049e00636a334310a11f20c	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999993010732
378f13dc3cb63a399dd81825157747b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.878700510842035
379c8c0541de5dbc901a17b83811a94a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999999643764916
37a4117772405e1409eb80d7ff253a7e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999987598286
37b87433e2b14bce5fa89d5716a40e8c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999996546524749
37f1cbdb2ff62842e87296ff9f936180	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.978936686291678
37faa4aeb98d5d1d1d9e98e961ebe09a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.996927007528805
380149f7542f09ec52c9a55d05b30201	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999437540909
382f50c5f180f4b6926a8071345995da	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999998291562473
3842b21425a949754eb14597310e3f11	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999997016902
3853688296bc890bbd14cba597bbf2da	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.930417409357793
3853806cb80fa3a2f72d80426454486f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8955644597143
385c395051af0f4775b99f355b16a1ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.999995556764882
385ce64aabbd93626347649d8b4f405f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.886010950825845
385dc4d1aeeb398cfcb8a0d6245605ec	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.99999894410482
38cae575cf03690ab8fa60bd5c625568	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.915833244540821
38ef884db550a2120afba6dbfcdbb34f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999768888357055
3947a072e245186c431e522fe92ed3a1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999994352156
395aa8f36f01ff7b6286f1845021c533	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999998940986181
396018f11599da11f9447b0725a9e341	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.998622876281959
3961b87a57840ddbf6dfbe1da55354bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.969870983416765
396dd9df1417f54220af8d0344eaaccb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.991243552648318
398c0e1722b2cf8f66eabd73b91b05f8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.998746024715191
39a5fe5e3f0128b9dbf14b3142f1c4e1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.998874582975245
39bc6595e421b8e2ae4fce31947a8c5a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.999660785857841
39c02237940312054bcde331f6dfcb56	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999873699348346
39c0db244bc9753907671c1a71530eee	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.997587719327285
39c30be759e0670d4b08e6b193edf08d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.919645987254309
39cd1e3b8ee72a700a7567fea9991771	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.731625470926594
39cd3512f1cc90188a3bc61122f15115	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999870185343
39ffc5b4fe256d5f438216d235a6beef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.75475681121874
3a1b5fb6468f7f0e81316d560df6665a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999888097213724
3a368b46554b22a41be9fe981a6c6671	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.98422358226941
3a3fb3bb66b553de55302d6356658124	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999235299047952
3a488c382b4d9dfdece77e9cbb28bb60	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.993968715239324
3a5b006454e53fc667ad8ac796dac04b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.856299638561092
3a698632cd1404cf7cb13d87629dfe41	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.99999996523313
3a94a469939daa06e2b946ece57d340a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999988469140379
3ab2c20b361f64eea7991f5da2250b53	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.787312947985182
3ac1f6afe86b9a727d7473615e99cb56	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.999992030739187
3ac7a3b0dc0fe4c66e3d339015d9ba85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999804068906
3ad107bd8bfa4563433926e259e75cd0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.968232697018727
3af37811cd9b29a5d536910428f15b87	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999997183437
3b0e462722906f534bab78493fa52e3b	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.999997232356456
3b27f52e248665593bc6f46c35cb82eb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.953347244011447
3b671842e63d1441f1bf840cace20d36	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.996402403917493
3b673fb93ab84e7c77eb35455e251aab	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.988738165447083
3b80d6818d497a70f2d212b905f6a3b1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999522772377964
3b91582de713045b36428aad40ea6ba0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999163534985072
3b9bef3faa22eabf60163945b2630db6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.948013483084833
3bbe4a2f899475d1da7a49d27fbe6ede	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999807588343
3bc0acdbdfaeacc9199c8673cd11d478	k__Bacteria	0.999997728516145
3be05f1524bda11009938bceebd92150	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.970706131086847
3bec112f479c7454f1cfa96bd3bbd804	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999953472219299
3bf95cc1e2aaefa6bb3b78400dc60057	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999155242799947
3c1ccff9e8007770ceef1535d95d8064	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.915583282150122
3c34081acde07a943a8f0243dad9aab5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999932137749
3c38f94f32f82ac473ca24becc39887d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.999999996953918
3c41c58297a978bd02ddf6fd35fb4ede	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999301567789164
3c52d5bd82628c4e7e1bf125a4481488	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.875723273216274
3ca0a988223d664eda06bc7ff40b267f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.971799049973715
3cb0d920c19ba007ca5666cc1dd6c017	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.835636136551209
3ccb90ae2968f6cddac7fa95bbfa464f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.980882632846584
3cf07b9cdb2f16008cbbc5883b12b4f2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.738529346806845
3cf92e9d27e48fb3d2b4a701187636ac	k__Bacteria	0.99999998776342
3d0cc0578bca63603313627f53597031	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999427165765791
3d128a80fe9623d479417bfea8ce32a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.789567145110074
3d1bdc28478e9144ff6b1c2d978bfc44	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999999850438238
3d1cf4d373eb2ad18ef8cce5cdf3dff9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__	0.999999142897108
3d2bc7a78a2c199f1b6189b370d57fc7	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.982664877987725
3d318bf3f6d71f8e3ce4dbcbcf36e781	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.999782057816305
3d33ffabd7dbcd98a2babf2a74b5c9ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.924885249301794
3d451e2f741c79d72891f788a9d1c7bd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.884831694061077
3d535ae2a3efe70c34d7cad0d3058bdc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.795000488219152
3d5616e6d32522467b58e4190d6d434a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.971023542144029
3d605979215f8b1c6948832e85bd7125	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__viridescens	0.931831069591573
3d62f857d5bdf3ea32082c0846aec02b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.835498255629462
3d9160dad4d7b7b7b33ba93e2a94ee2e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.94815483942267
3d9238e88f5fb867c424cbd748b22c0f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__aeria	0.978863356967368
3d9a48fbb7708fa155762da7ebcec61c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	0.99997948293682
3da2cb0226618b433f29199a01fb29d6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.997745311929478
3dbb58197ccc369b9ccbddd48071ac1a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.80221463778167
3dc8e2d129b07be6d77e1e4291c535bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.788629454722108
3e2c45684e833c1bc80f97dc16784c45	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.832584826930105
3e34195fa2cd51b6c3d4a16556239d22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.920726740461102
3e4209eeda1bdf1e4920f27ebc76d854	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.94065736323067
3e4fce11298dd6f0ea5395e9ed8a6dfc	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.999999998961584
3e6206fb1c458f157a3aa9465b52ed05	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.999999884686822
3e652720f112442d07637aa1d436a3cc	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999998988244
3e7c16f51704c9f9dd845d02b1f40b94	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.999511728318773
3eb03eb93b18ff9cfe281c661d462d94	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.774833344241707
3f08f8cda65088f581a1f509b5279085	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.999449812718925
3f091bd6442cc7a1ff34bf3f0c63a2f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.998500257665488
3f2bd5f729e8fd6f2270f6457229e7b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.962620353494225
3f43a4ee32ac2b4a7e0ea17c81280644	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.991660980525695
3f5205638dd72ae2f9a4adbb4adfd7f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.986625646039768
3f592f84aa881c9abd17dd7605fb374b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Anaerovorax; s__	0.796518662068591
3f5aebb75db87c3e3196d23850f49596	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.999139038697154
3fdbde3a9e8b15ab06b2fbe8fa6ae801	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999544086819321
3fe0540b9d8c48e2ab45b5c16b4de324	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.728482948972309
3fe59a378deab15e081eb9114622394b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__; s__	0.904039739724887
40289ba40129259cde984fd131dd32bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.769951269321874
4031464a61e4f626e164711c670099be	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.999999393509881
40647eb33bbf85d4d05bd889153e94c8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	0.813466269622639
407a0412b66d8c8792d5f523a67c8ae5	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.998113216931062
407e9022bf560a50f5148ace579d2d51	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.999998268347774
408c9b061636e22f244f0c212372184d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.998878314949157
40968c72c68fc1c299af0e6cb9bb1fe5	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999999490669
409bf3b6974ecc751f84966feb246979	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__	0.930280339141724
409f1357a5ec46c1873290ba8b159080	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.982189529529092
40bba49a3b51ebebf26d5f48f4d3edf5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.925564903642111
40bfb5ade0b4ab3825970950b10c1c84	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.793157961222385
40e6d81eefab14c164fd6953142550e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.760274830663763
40f6d2d0a54d52f8128202643669a177	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.993367039274945
4100af333a3415314b2c23916a7bc8bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.992133393467702
4105a683a7377a2e4bacbe7681f4ed42	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999965246923421
410a34f319aae15929fb2d70a1808c67	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.907620884080702
