132,0,0,18,0,25,0,2,38,0,0,8,0,0,1,0,22,2,56,8,0,204,0,5,6,2,16,297,145,0,0,0,0,5,0,2103,13,2888,75,0,0,12,148,39,0,0,247,65,1,1,44,0,0,91,0,60,0,0,0,4,4,0,6,1,0,0,11,23,1,0,1,0,2508,0,585,178,27,0,0,0,0,75,175,0,0,772,1,13,28,36,1,104,0,0,0,0,27,36,22,1,829,39,290,25,0,1,1137,0,0,16,1,0,0,1,117,0,0,0,0,19,124,0,1,285,0,19,0,0,4,0,0,1,1687,0,7,3,17,0,23,0,25,1,0,1,0,11,0,1,0,6,90,18,20,90,1,26,0,0,0,53,15,0,5,38,0,75,0,1,0,6,0,0,62,49,153,33,13,4,0,47,2,1,0,2,46,0,9,0,1,0,0,390,2,4,19,0,0,0,155,0,7,0,42,0,89,6,37,185,0,8,0,0,27,0,43,54,0,1,23,0,0,81,0,0,0,34,3,3,0,7,9,25,36,0,0,0,2,3,0,24,0,4,0,1,1,54,0,12,3,15,3,0,0,31,0,23,7,70,28,12,11,827,35,82,94,0,0,33,0,0,1,0,5,9,1,12,64,31,111,15,3,49,31,1355,0,117,74,252,0,1,14,20,0,19,9,1,0,27,2,1,0,15,23,42,0,0,0,107,1,2,5,0,27,0,0,0,0,0,165,14,48,0,0,31,0,6,64,1,0,0,84,28,0,5,8,15,21,80,0,1,5,2,0,83,93,56,15,1,0,0,0,10,0,23,51,0,23,165,0,0,0,0,0,13,206,0,19,1,0,403,76,10,7,0,0,32,58,0,0,0,0,402,0,3,39,7,32,0,6,874,23,475,96,0,1,9,10,0,0,0,1,53,0,0,0,0,16,23,0,0,0,31,0,0,5,21,8,213,0,5,0,0,1,5,0,2,4,16,0,0,0,0,53,0,0,0,1,171,274,0,0,1,0,109,128,26,0,30,0,8,8,0,38,0,1,0,149,86,76,11,0,30,9,5,18,8,0,0,0,0,16,877,2,0,0,119,0,1,41,0,250,0,8,0,0,0,2,0,3,366,24,30,0,0,2,0,29,0,0,6,0,1,8,1,0,0,27,0,0,0,6,2,4,18,0,0,0,11,334,9,1,9
141,0,5,105,0,27,0,4,128,0,1,13,0,13,3,2,6,3,27,0,15,180,0,2,1,3,9,65,0,0,10,23,20,3,4,1052,22,906,126,4,15,2,24,3,7,4,3,30,276,89,19,3,0,25,0,186,28,50,5,0,5,60,4,354,4,239,1,0,1,1,1,0,0,0,164,196,40,0,8,5,1,1,1,0,3,421,196,5,0,1,1,54,39,0,79,2,9,82,5,20,23,517,0,10,0,0,1031,8,6,4,19,0,4,5,29,4,15,0,2,44,46,5,27,100,10,27,7,16,13,0,2,22,0,9,3,3,18,41,5,0,4,11,2,0,4,5,0,1,0,7,23,0,4,119,1,8,0,2,0,15,3,11,4,34,0,185,0,6,21,1,8,4,0,0,53,5,18,16,1,69,9,1,2,1,53,2,4,0,2,0,0,1183,3,9,6,0,24,2,8,0,3605,29,38,5,151,6,45,4,15,16,0,8,48,0,19,36,1,0,14,2,1,75,0,2,66,84,10,0,1,220,4,10,109,0,225,0,66,1,0,0,72,3,0,1,29,21,4,6,1,47,5,43,7,10,6,20,902,5,1,6,42,687,3,15,25,0,4,0,34,2,9,1,27,0,14,7,14,9,33,9,2,50,16,867,8,25,2,4,5,60,8,9,0,11,5,5,4,31,0,6,1,6,9,12,3,52,0,7,92,2,3,5,16,24,48,0,4,17,314,3,20,5,0,1,7,0,38,0,8,14,257,38,36,2,7,15,21,74,0,6,2,185,11,152,4,40,53,0,0,0,103,39,2,3,1,0,94,185,296,49,3,4,0,6,410,275,9,30,0,38,83,6,4,10,28,1,0,4,7,10,11,278,74,0,48,2,26,8,0,38,2,496,2,5,12,20,6,0,9,0,0,24,37,3,7,0,21,42,0,31,25,14,0,0,9,15,7,1,0,2,3,23,16,0,0,4,1,38,0,7,11,603,1,3,6,9,31,6,226,14,10,6,0,145,13,9,6,1,0,4,29,0,9,0,0,31,7,10,16,21,0,9,49,8,2,4,0,0,25,1,1,4852,0,8,43,18,0,0,73,4,5,3,5,0,36,0,7,5,121,65,10,176,13,8,6,0,17,0,78,1,2,255,6,10,16,0,27,1,3,2,4,8,5,21,0,0,1,2,1,34,0,0
144,0,7,151,6,6,7,15,86,23,6,6,3,8,6,16,4,1,157,3,0,367,1,10,9,6,3,39,2,4,1,17,44,5,0,1771,10,40,209,46,5,3,58,4,1,7,40,16,740,82,23,15,0,0,7,529,84,165,13,10,3,6,11,0,4,39,12,5,1,0,0,21,383,0,1257,31,14,3,28,24,1,3,0,0,1,911,427,2,6,4,30,23,3,3,20,3,10,13,13,1,9,111,4,2,0,0,1107,49,1,5,14,1,10,5,46,11,19,0,3,22,48,7,49,101,38,119,1,2,4,0,0,11,0,3,12,4,43,51,7,0,5,51,0,13,143,1,1,1,1,0,13,5,3,46,0,5,0,42,0,9,1,4,15,18,0,170,0,3,2,10,0,25,4,21,15,0,17,12,0,14,12,0,0,0,58,7,1,3,1,14,0,666,183,4,0,10,13,2,16,1,706,136,49,3,528,10,97,2,4,1,0,6,73,0,88,308,5,0,6,0,11,123,0,5,38,77,19,120,1,108,3,42,165,0,32,1,65,3,1,30,33,2,0,51,85,24,45,1,0,97,0,439,0,1,7,10,1063,7,8,2,35,1173,111,12,23,0,3,0,8,15,7,12,19,26,37,6,5,2,8,8,2,17,8,951,149,28,23,2,11,10,5,12,2,4,13,22,1,20,8,8,34,3,8,2,9,0,1,14,5,1,7,53,11,113,0,3,0,0,53,1,26,40,0,7,5,2,24,0,7,6,573,18,48,15,5,7,4,20,0,8,1,236,5,543,14,35,137,3,5,0,12,263,1,3,10,1,11,110,46,26,0,5,0,8,22,2,16,34,0,65,803,29,2,15,6,4,15,14,0,0,0,580,47,3,107,5,38,5,1,44,45,100,11,15,6,21,0,0,7,0,17,33,0,2,10,10,31,34,1,31,44,27,21,0,21,5,2,0,0,5,4,12,29,2,0,9,2,104,2,14,6,0,12,0,14,0,0,29,175,1,17,0,0,109,14,7,3,15,0,1,73,9,20,0,10,3,13,8,10,3,1,7,17,11,6,1,2,0,13,0,0,3662,5,1,21,41,4,0,248,0,26,0,29,2,6,0,12,13,48,75,16,201,11,4,1,0,38,84,2,4,0,0,0,0,6,16,1,0,0,0,7,1,1,0,0,0,0,4,0,15,3,0
148,3,1,160,26,4,9,6,113,1,0,2,4,3,18,4,3,5,57,1,0,526,3,25,15,10,1,126,1,0,0,0,93,5,1,2039,28,560,116,19,0,2,66,2,2,3,18,15,1,82,60,1,0,1,4,300,7,12,4,0,4,0,3,6,2,25,0,2,3,2,4,1,119,0,180,111,85,18,28,5,2,8,0,1,7,1186,2,2,0,4,2,7,0,0,6,7,5,127,2,0,5,35,1,4,0,0,2121,5,1,2,0,0,7,4,18,0,6,0,5,4,15,0,0,19,9,196,0,2,0,0,0,0,0,0,5,2,14,7,7,0,5,13,0,2,15,0,99,1,8,0,2,5,2,9,0,3,0,0,0,4,6,0,10,10,0,160,7,3,2,6,0,2,0,0,26,32,3,0,5,2,29,0,3,0,3,0,18,0,16,13,0,675,139,6,4,9,8,8,4,0,59,6,17,0,576,2,133,0,13,8,0,1,19,0,0,316,1,103,3,0,5,34,0,1,61,114,15,1,0,62,0,4,179,0,1,1,1,3,1,37,83,19,0,24,44,29,0,1,0,41,3,4,0,0,4,28,445,36,0,9,9,1033,1,9,28,0,0,0,0,12,5,0,33,0,1,0,1,2,37,3,4,7,3,3392,0,22,1,0,0,2,14,5,0,41,0,3,0,10,2,2,1,18,0,7,30,16,0,11,1,1,1,5,0,14,4,0,0,0,224,5,10,2,4,2,3,0,69,0,2,3,1092,88,16,7,5,7,1,20,1,1,12,338,0,355,1,8,289,24,0,0,6,150,0,1,6,0,6,221,71,2,1,5,26,7,36,0,17,7,0,5,451,0,12,1,7,21,4,2,0,0,0,885,2,0,205,6,8,0,0,20,16,67,9,5,5,2,1,0,7,7,0,6,12,0,2,0,61,59,0,4,6,31,1,0,16,5,8,0,0,3,0,13,0,0,0,7,3,273,0,21,5,170,0,1,5,0,4,0,939,0,6,0,0,26,10,4,1,11,0,0,94,4,6,0,3,8,2,3,14,3,0,36,0,3,0,0,1,0,15,1,6,4525,24,2,0,45,0,1,133,1,3,0,0,1,10,0,0,27,0,6,11,144,0,0,13,0,50,33,7,0,0,1,0,1,17,11,1,4,0,0,2,3,15,0,0,0,0,1,0,36,18,0
153,45,4,112,16,2,3,7,56,0,1,34,0,7,32,1,12,1,31,3,0,60,2,5,3,4,6,32,65,0,21,6,96,2,27,730,6,38,47,0,25,3,168,3,7,0,397,133,1,1329,10,34,0,19,7,67,37,22,5,4,2,6,1,496,33,22,132,5,28,5,0,0,825,0,99,130,6,6,6,25,1,15,0,12,547,142,138,3,5,1,59,15,0,53,12,21,18,63,14,11,11,11,4,5,0,26,291,19,72,21,17,6,12,7,92,3,12,0,4,119,127,3,20,362,11,46,30,2,0,0,6,21,1,1,10,8,182,13,44,0,18,53,0,0,57,9,0,4,0,23,45,37,6,267,10,34,0,0,0,41,38,10,3,2,27,84,0,12,17,5,1,13,8,5,8,9,77,39,0,102,2179,54,3,5,54,10,7,0,0,1,2,518,209,2,27,4,27,0,93,4,116,11,24,3,67,20,56,5,26,6,2,7,29,3,21,79,3,86,8,94,25,46,31,1,273,12,8,430,6,90,4,22,44,0,14,3,9,3,0,85,10,3,0,97,0,5,34,0,1,16,3,43,1,30,8,11,660,7,3,4,0,939,9,5,2,0,7,0,1,15,31,2,78,0,3,4,9,24,41,8,10,93,45,659,306,136,17,0,17,111,4,58,19,13,5,43,0,12,0,14,0,5,5,51,1190,2,26,36,4,3,2,0,52,25,22,5,18,5,139,18,179,18,0,30,3,7,30,0,6,3,217,7,617,2,17,22,4,76,0,9,4,135,2,102,32,147,16,10,15,0,16,29,16,18,2,1,46,90,25,25,1,20,3,24,1676,0,17,74,7,40,87,2,8,1,34,0,5,0,0,0,4,309,72,16,104,4,223,2,4,124,2,61,51,14,3,106,5,493,3,0,37,31,10,6,10,1,12,37,18,10,200,107,0,0,77,78,2,14,0,21,43,1,0,14,0,6,1,19,2,45,6,38,2,14,0,30,0,3,263,1,113,2,17,332,96,60,1,9,0,0,20,15,78,0,18,3,9,27,49,7,9,11,2,8,21,25,21,0,94,1,5,1023,3,2,21,42,1,17,58,19,135,0,26,1,28,0,11,1,61,25,27,299,0,10,2,0,33,221,17,7,0,14,25,4,11,8,9,2,0,13,5,9,4,2,13,0,2,1,0,10,6,0
156,0,53,49,0,3,0,2,15,0,0,10,0,3,0,1,5,15,54,0,0,277,0,6,5,1,0,9,100,0,0,0,45,2,27,1425,7,5,16,76,77,0,17,1,0,0,9,49,982,3,22,8,0,0,0,118,310,60,59,1,2,3,4,0,0,151,11,4,16,1,2,0,147,0,340,37,6,0,0,19,0,60,1,0,9,683,87,2,30,0,16,27,2,3,175,10,4,15,3,25,58,50,3,1,1,0,1519,12,2,6,36,0,38,16,161,0,254,0,7,92,57,0,148,131,0,96,72,3,0,0,65,26,0,0,22,5,9,13,13,0,16,87,2,21,0,8,0,0,0,0,29,39,66,84,4,12,0,23,0,20,0,6,9,30,0,41,1,8,35,32,0,43,1,6,3,0,34,1230,0,0,19,0,5,0,181,20,2,9,0,0,1,412,370,6,11,0,24,123,22,12,101,57,11,1,81,7,29,3,1,3,7,8,8,0,18,37,2,0,10,0,0,0,0,1,0,20,9,32,4,35,0,22,7,0,0,6,813,0,0,36,1,0,0,0,216,10,69,0,6,20,1,3,0,13,4,5,3083,14,4,6,44,912,5,21,12,0,1,0,0,23,2,12,19,13,0,11,2,6,5,9,2,11,28,1027,276,48,50,5,5,118,3,157,0,1,41,38,0,7,15,19,85,10,1,4,5,0,4,84,13,0,2,23,50,24,36,0,31,1,33,3,8,4,0,2,20,5,23,0,6,199,174,8,2585,1,13,19,0,16,47,4,1,567,25,126,1,32,13,43,0,1,0,131,1,4,4,2,19,101,24,2,5,5,0,14,46,8,1,94,0,165,202,19,0,6,536,0,16,42,2,0,0,251,42,0,30,0,47,142,0,273,3,11,2,48,16,19,19,1,0,4,0,20,7,6,0,9,19,6,0,7,13,15,198,0,17,18,5,0,0,6,0,0,57,45,0,1,10,9,2,21,7,0,20,4,0,99,0,18,130,57,115,10,0,241,49,9,0,13,0,1,8,5,150,0,4,74,19,12,32,0,0,0,3,4,0,1,0,0,8,6,3,653,2,50,286,40,0,1,81,0,61,11,26,0,8,0,8,17,94,197,1,80,99,5,0,17,12,0,0,13,0,1,1,0,5,2,0,0,0,5,0,2,1,0,0,0,0,2,0,0,0,0
160,0,17,80,12,3,0,5,28,0,0,0,0,67,4,4,15,3,118,2,0,223,2,24,14,3,6,114,16,4,2,17,5,1,4,1218,24,0,131,6,29,7,118,1,2,0,57,106,11,17,28,8,0,2,0,95,41,15,7,1,4,6,1,1,0,2,3,5,15,7,2,3,668,0,566,67,25,1,0,12,8,1,1,2,1,540,163,2,2,4,20,16,649,18,1,1,0,24,2,1,41,51,4,6,0,0,1390,5,0,4,21,0,46,1,38,1,26,0,4,29,60,0,22,255,40,211,0,7,12,0,0,8,0,0,2,6,28,4,18,1,8,79,3,1,7,0,0,5,6,4,18,18,6,41,0,7,0,0,0,10,8,0,17,16,2,146,0,1,5,2,3,40,1,6,80,2,14,0,0,0,2,3,6,2,2,0,17,5,6,25,1,479,48,5,2,16,3,2,12,2,45,17,26,0,329,9,112,0,0,32,37,9,34,0,25,104,0,1,11,0,0,73,1,15,0,38,14,4,1,49,1,37,131,0,4,2,8,0,21,0,118,14,0,0,19,17,32,19,0,60,4,22,13,365,5,22,776,11,0,8,103,1321,3,8,5,0,0,0,24,2,147,6,14,3,21,27,6,7,59,0,0,9,12,3150,25,18,0,13,8,199,7,1,2,31,1,0,0,12,2,12,1,3,26,8,1,16,0,13,4,13,1,6,6,51,17,0,0,19,369,2,12,0,0,7,27,2,42,1,4,8,544,21,500,4,11,17,1,14,11,2,10,53,0,139,5,30,224,3,0,2,86,126,1,3,10,0,3,251,14,31,2,11,0,6,67,10,21,15,0,86,462,8,14,73,29,5,19,16,0,5,0,588,19,2,38,0,18,0,0,56,0,234,6,12,16,17,5,3,5,4,0,194,27,0,19,9,35,21,0,1,2,11,9,0,27,3,4,14,0,11,3,12,0,1,0,13,2,177,0,16,7,125,14,2,4,20,28,7,434,2,10,1,1,59,19,5,23,10,0,0,46,1,5,0,3,3,14,18,25,12,0,8,6,2,15,1,1,0,2,0,3,5410,21,4,33,60,2,3,262,0,32,4,6,1,10,0,1,1,28,30,3,63,315,6,11,3,27,2,4,1,0,0,6,8,0,0,20,1,0,3,29,5,6,0,6,0,0,2,0,27,0,1
162,23,0,269,1,11,0,8,26,0,0,1,0,39,13,1,12,0,21,15,0,20,7,1,9,29,6,115,21,0,3,65,1,1,3,134,6,379,172,3,0,0,452,3,18,4,7,47,24,5,44,7,712,0,0,150,7,4,4,0,2,1,0,0,0,20,1,6,21,0,6,2,142,0,51,405,47,0,0,10,2,29,107,0,0,590,4,6,9,0,149,1,0,19,8,0,2,289,0,1,5,244,12,3,57,0,104,13,8,1,8,2,6,0,8,0,13,0,39,30,53,9,18,42,22,58,2,4,22,0,3,0,815,0,2,14,21,72,67,1,0,27,3,47,0,6,1,1,0,7,20,0,2,27,0,1,377,0,0,14,1,10,13,10,0,92,2,2,7,0,0,2,3,5,82,1,35,33,0,0,232,13,5,2,41,0,7,0,11,0,30,125,7,76,13,2,2,3,3,0,14,4,61,2,341,0,68,4,146,28,2,3,49,1,0,197,2,0,14,15,2,169,0,16,0,78,2,283,6,104,4,21,131,0,0,0,39,24,0,25,133,9,0,0,5,31,9,14,0,30,6,1,24,0,11,24,275,25,8,0,1,1202,0,4,23,102,3,0,26,17,2,0,3,4,28,0,3,5,86,0,61,9,4,474,7,15,4,1,10,34,1,33,1,2,9,9,443,0,0,0,0,6,18,10,1,39,5,27,1,19,0,1,1,14,3,8,3,0,342,4,78,0,563,44,7,1,6,0,5,14,1526,30,32,12,1,16,17,17,0,7,5,50,4,156,9,34,286,2,4,1,16,149,4,3,4,0,46,543,7,21,0,14,15,0,33,4,0,29,14,6,304,139,1,1,23,0,11,16,2,0,0,139,6,0,131,1,17,4,1,108,7,162,21,0,11,12,9,2014,22,5,3,0,0,0,20,4,5,54,0,12,5,443,7,258,24,10,0,4,24,22,1,2,3,2,0,12,0,240,4,34,0,2,0,12,1,0,285,1,236,0,3,0,0,47,71,0,0,5,1,2,79,4,2,0,3,4,5,1,27,41,0,0,0,10,63,3,0,0,4,1,10,4944,2,2,7,51,5,0,117,0,12,1,3,10,85,0,0,13,4,10,20,327,5,1,2,9,187,0,91,0,298,34,12,5,0,0,44,0,2,0,0,2,1,7,16,607,0,1,0,41,0,2
165,1,4,67,6,14,0,9,177,11,2,6,8,12,13,1,30,6,116,11,0,173,0,14,10,2,14,66,56,0,0,1,5,5,1,1539,20,41,64,14,11,5,514,5,6,0,126,44,6,3,20,3,0,22,18,147,15,15,0,9,5,4,43,0,0,46,10,11,0,0,0,0,44,0,460,150,5,4,0,3,0,18,345,1,1,445,39,10,9,3,2,21,11,2,17,6,5,33,6,2,166,68,27,60,0,0,996,10,1,10,12,6,92,11,272,1,9,0,2,168,177,0,10,507,2,70,1,7,0,0,1,4,3265,0,6,5,10,25,139,0,10,30,65,2,20,6,0,0,0,10,11,37,63,62,6,29,0,5,0,67,0,0,10,39,0,69,0,5,4,11,0,5,67,7,220,61,9,17,1,10,1,0,6,1,78,1,1,5,3,0,0,541,61,32,7,2,4,8,96,4,91,30,17,1,256,15,68,83,0,3,0,2,37,0,4,89,0,10,20,0,1,360,0,0,12,24,13,1,1,60,25,42,76,0,0,2,0,0,0,80,1,9,0,14,23,23,23,24,3,20,2,8,0,38,5,48,417,31,88,7,110,1114,9,42,25,0,0,15,6,2,14,19,22,2,6,12,6,14,141,10,10,63,27,2348,9,86,28,114,0,0,5,10,0,22,4,0,2,31,0,7,2,6,4,1,0,0,0,61,3,1,1,0,33,6,1,0,6,0,60,4,49,1,0,17,6,1,49,0,3,21,684,3,70,7,16,21,5,118,0,5,4,34,2,207,9,123,37,21,0,0,0,112,3,9,10,9,66,178,1,0,1,1,7,15,93,10,16,25,0,295,421,2,5,13,50,9,22,7,1,0,0,366,4,3,152,5,141,1,4,339,18,233,26,3,8,8,0,1,0,2,0,86,0,3,1,1,12,31,0,3,6,679,13,0,2,13,9,71,0,15,13,2,0,1,0,7,2,19,0,1,4,0,13,0,2,3,0,35,197,5,7,0,2,1079,101,16,4,45,0,1,42,5,168,0,2,0,34,46,94,1,1,5,40,7,18,16,3,0,16,1,16,1456,12,3,5,118,1,0,162,3,28,0,28,6,96,0,1,9,0,30,22,156,194,5,5,0,66,20,0,12,0,0,14,0,1,3,5,0,0,0,10,3,3,0,0,0,3,3,54,3,3,1
174,0,64,122,0,94,6,3,54,0,4,1,0,16,0,0,11,11,11,11,1,35,0,2,0,0,1,11,0,1,20,1,27,6,7,298,4,53,39,96,29,2,118,3,30,2,34,39,268,58,5,2,3,8,0,73,42,29,13,1,13,9,8,7,6,417,3,1,1,1,0,0,1,0,622,94,1,0,17,21,7,59,0,1,2,165,277,4,5,37,0,24,1,1,204,2,0,6,47,10,41,233,4,9,0,0,266,15,5,6,48,9,7,8,91,37,180,0,6,18,139,3,52,104,29,39,38,14,4,0,4,39,2,40,2,8,44,12,10,1,7,46,8,8,5,5,0,0,1,11,29,10,15,169,21,13,0,6,0,14,2,12,2,32,4,30,0,6,20,10,27,19,1,0,117,1,74,52,0,14,51,0,1,4,51,7,1,0,0,0,0,1888,521,10,3,0,7,2,21,1,5334,10,79,5,58,18,11,1,18,3,0,11,18,0,17,18,3,0,14,6,16,162,1,7,68,7,35,7,4,160,3,21,14,0,1359,3,117,0,24,0,10,1,0,59,207,4,8,6,6,11,1,406,0,223,8,33,405,10,3,1,57,1195,10,15,1,0,4,0,0,23,15,54,31,8,0,11,8,4,25,5,1,43,7,274,7,54,10,19,20,58,2,36,1,1,5,27,16,27,18,10,15,4,4,6,37,124,3,66,280,4,2,6,11,43,27,0,0,0,40,5,19,2,1,0,2,1,9,0,15,288,207,4,15,1,12,7,8,107,0,9,3,258,7,75,3,37,6,60,0,1,117,51,5,4,4,11,70,34,43,9,19,16,2,9,186,9,11,44,0,147,37,10,1,3,150,3,0,45,12,0,7,256,53,6,73,2,61,10,2,100,1,87,6,2,4,36,6,1,25,1,0,35,10,3,7,0,23,16,0,19,22,251,0,0,36,13,2,4,1,7,4,41,33,5,0,1,2,10,0,24,15,494,14,10,2,48,6,11,66,117,103,21,2,335,32,6,10,10,1,2,20,2,17,0,1,61,1,19,65,1,0,231,22,6,12,9,1,0,73,0,5,740,10,1,102,27,1,2,70,8,34,5,8,2,6,0,23,4,50,86,17,181,105,8,0,0,24,458,0,7,14,1592,16,2,37,2,0,7,78,3,1,2,1,0,0,0,5,2,0,6,3,0
177,65,33,148,17,14,23,1,152,0,9,5,7,2,61,11,6,12,98,2,0,163,16,1,10,5,2,42,0,0,8,0,76,6,1,762,5,228,129,6,12,10,43,34,0,42,26,42,0,370,10,1,0,3,0,172,68,271,35,8,5,126,15,4,5,0,17,6,1,0,0,6,1613,0,1957,70,9,9,96,29,8,14,0,0,6,426,795,3,12,9,36,29,0,10,1,2,2,19,10,1,39,187,0,1,0,0,748,16,6,3,0,1,31,8,39,52,5,0,9,9,39,18,47,286,0,21,1,3,0,0,0,15,0,2,4,2,16,75,20,0,6,76,0,6,18,5,263,1,0,7,129,15,23,140,1,13,0,161,0,28,18,3,12,22,0,172,0,5,0,6,0,25,33,50,102,0,40,4,0,5,15,0,1,1,185,1,4,25,1,41,0,1011,30,14,9,20,45,2,19,0,710,31,76,0,247,7,64,10,15,4,1,5,57,0,49,255,0,0,0,1,6,275,55,2,103,26,21,3,0,93,7,7,142,0,3,10,402,19,0,20,299,3,0,49,22,7,38,9,2,45,4,1024,0,0,5,27,18,11,0,2,0,1524,2,33,3,1,1,0,19,14,61,0,42,0,1,22,31,7,25,1,8,22,13,469,3,54,65,4,11,2,7,3,2,5,8,0,0,41,3,15,11,1,0,12,7,0,0,58,0,42,13,0,29,11,1,0,0,0,25,4,32,72,0,0,7,0,14,0,9,57,773,12,33,4,0,7,1,67,0,9,5,297,1,167,1,49,74,2,12,0,171,205,0,11,3,0,19,32,95,1,0,21,39,16,199,0,24,11,0,76,366,11,0,107,0,2,0,2,0,0,0,605,25,24,146,4,55,0,0,48,72,189,27,30,11,68,14,0,136,1,20,119,2,15,0,0,31,40,0,39,60,42,116,0,30,6,3,0,0,1,1,0,0,10,0,8,2,85,3,114,2,0,0,0,17,5,0,1,123,16,46,2,5,104,14,16,1,7,0,1,28,4,61,0,22,4,6,11,11,4,40,5,0,7,3,12,3,0,82,2,2,2301,69,4,1,83,2,0,147,3,41,0,1,1,8,0,17,11,310,6,23,145,0,3,2,0,2,0,246,18,1,0,7,5,1,33,1,0,0,2,24,6,4,1,6,0,0,2,0,7,4,0
186,99,0,261,0,0,0,4,92,0,1,3,0,1,0,6,15,0,58,20,1,73,0,4,18,10,2,92,35,0,0,16,15,1,0,869,3,2020,31,5,22,0,1128,13,0,3,252,107,0,915,10,16,0,21,0,49,19,202,19,0,1,4,0,460,2,2,176,10,10,4,2,1,770,0,201,429,32,1,69,36,1,4,1,2,28,283,1,6,3,1,57,10,0,55,1,5,53,96,10,1,29,261,0,1,1,1,354,5,35,9,20,3,320,0,80,2,1,0,5,71,151,1,0,89,1,2,0,3,0,0,1,20,0,0,2,5,92,127,20,0,7,72,0,0,91,7,0,1,0,6,8,7,18,42,0,16,0,21,0,23,18,3,2,6,12,190,0,1,4,21,0,6,13,1,1,0,19,5,0,26,869,11,1,3,74,0,3,0,4,4,3,566,64,7,8,142,18,5,64,0,11,4,21,1,227,14,133,27,11,8,1,1,141,0,15,269,34,0,8,27,6,13,1,0,119,0,1,432,4,96,6,2,205,0,8,0,21,14,0,11,1,7,1,49,4,6,35,1,0,29,10,64,26,0,5,13,70,22,0,3,0,328,0,15,15,1,8,0,0,19,9,0,7,0,0,1,14,9,36,3,13,11,14,471,577,64,8,0,0,17,8,65,27,13,3,4,0,5,0,28,1,7,0,17,457,0,13,36,0,16,0,0,11,82,1,1,8,0,179,3,48,8,2,25,44,0,39,0,1,5,1659,16,1,11,9,19,0,55,0,9,2,409,0,109,2,50,148,5,5,0,19,122,0,2,1,0,10,70,131,7,0,20,0,4,119,0,10,43,5,10,994,0,7,0,3,13,41,0,0,0,0,344,20,7,112,6,20,0,0,56,5,552,9,24,16,50,4,1272,1,0,56,84,0,3,5,0,14,50,5,21,36,70,0,1,31,41,4,1,0,19,15,0,0,13,1,27,1,130,0,11,1,0,0,0,0,0,0,0,618,6,48,1,84,60,38,19,2,14,0,7,48,2,37,0,15,0,2,22,13,15,14,3,0,4,65,5,4,0,19,0,10,1717,0,3,8,54,8,57,144,5,192,0,1,0,27,0,5,17,3,40,23,156,0,12,1,0,9,0,23,10,0,1,14,3,8,21,22,0,0,1,0,1,8,24,3,2,0,4,0,19,2,0
189,0,44,79,11,7,2,7,3,0,10,4,0,1,0,4,16,32,66,0,0,302,0,10,17,6,11,10,67,0,0,0,21,2,42,1270,29,1,66,79,47,3,48,0,4,4,21,58,640,5,41,11,0,0,0,122,171,53,44,6,0,3,1,1,0,144,22,7,12,64,2,1,456,0,392,53,3,0,146,14,0,12,0,1,7,541,222,2,17,2,27,13,0,5,266,6,1,23,0,12,37,54,1,7,1,0,1497,14,2,16,35,0,412,8,163,17,158,0,14,158,252,0,212,635,11,13,25,5,2,0,52,30,0,0,11,8,22,16,85,1164,9,280,0,40,0,13,0,613,6,31,14,21,10,86,11,35,0,9,0,56,1,7,26,64,1,63,2,10,19,9,2,36,7,12,9,1,33,427,0,1,6,0,6,0,53,9,7,4,3,0,10,651,370,5,13,0,24,41,18,10,19,60,32,0,74,5,39,1,0,7,152,10,8,0,29,106,2,0,24,1,1,0,0,0,0,17,12,184,5,38,1,37,34,0,0,4,365,4,0,3,0,11,0,0,213,14,171,0,9,35,3,327,0,19,1,17,488,5,9,11,52,1051,8,67,9,0,1,0,0,29,21,2,39,146,0,10,4,8,26,10,7,8,24,1222,325,84,17,1,5,92,21,103,0,40,10,25,1,21,16,16,75,12,0,25,2,0,5,69,8,0,0,5,11,33,27,0,5,0,47,6,84,0,0,8,24,4,60,0,1,66,196,3,751,6,20,50,6,20,99,7,6,671,15,187,1,94,19,46,0,44,8,161,9,14,4,0,26,68,306,4,4,74,0,3,41,2,13,57,0,233,272,17,7,50,136,2,25,39,15,0,0,172,47,7,9,8,137,19,2,186,14,31,6,17,1,25,9,0,0,98,1,38,4,6,0,9,3,16,0,20,58,77,71,0,45,28,17,0,0,3,0,0,65,20,0,14,6,20,2,45,15,1,22,4,0,57,0,4,136,20,57,3,0,399,49,13,1,38,0,0,8,20,63,0,10,30,12,48,63,0,0,1,26,10,0,51,0,0,6,0,3,464,8,221,111,37,0,0,144,0,50,15,33,29,9,0,37,2,129,388,1,101,393,8,2,72,11,2,3,8,0,0,1,1,16,3,0,6,0,7,0,6,4,0,0,0,0,6,0,4,0,0
