,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
DirectPBLN158,0.15682831,1.171642,-0.74886024,-0.030706257,1.8005412,0.38690440000000004,-0.19053447,1.5326015,0.55050147,-1.1626302,0.11494779,-0.36584195,-0.7882302,-1.6986179,1.1838113000000001,-0.02846241,1.4288675,-0.20414406,-0.07168843,-1.36061,1.5656388,-0.3292022,0.924308,1.1698601999999998,-0.22744071,1.7446606,-1.1083909,1.6429677,0.7517183000000001,0.6033463000000001,-2.3924627,0.5739595999999999
DirectPBLN130,0.35424122,-0.35560316,2.8454897,-0.5985014,1.9178499,-0.52246976,0.41672808,-1.4077388000000002,-0.7276682,0.66229343,1.4689723999999997,-0.47651887,-0.95379305,0.93065053,-0.34169883,-0.19055279999999997,-1.5813092,-1.0600319,-0.22611314,0.9324863000000001,-1.0603504,1.6519169999999999,0.5893934000000001,1.5331044,-0.40312606,0.047117244,-0.95076257,0.48913008,0.98196983,0.23972364,0.8614353000000001,-1.7559006999999998
DirectPBLN332,0.991604,1.9993737,-1.7446348999999999,-0.79256326,1.4303286,-0.13594253,0.6158,-0.95467246,-0.9096612,-1.1562736,-1.1636959999999998,-0.013734281000000001,-0.28411373,2.020942,-0.6364367,-0.15355253,-0.91491896,-0.80027705,-1.1407655,0.5734495,0.14880373,0.20587465,-0.6784071999999999,-0.32764697,-0.5234005,0.5584166,0.07385601,0.23591852,1.2973887,-2.1976407000000004,-0.37332267,-0.32971853
DirectPBLN216,2.258861,1.900039,0.17327443,-1.3368948,-0.38457507,0.13873932,0.7623963,0.089331865,-0.434787,-2.137665,-0.6945069,-0.44886845,-0.16255432,0.41020509999999993,0.94064546,-0.93480647,2.253075,-2.4505072,-0.41640959999999994,-0.963759,-0.28468034,-1.6117923,-0.29765105,1.3989881000000002,0.625074,0.8554658000000002,1.4968778,-0.19455820000000001,0.060892724,-1.2288146999999998,0.039143473,-1.0304084
DirectPBLN180,-1.2798645,-0.9858091999999998,1.2422308000000002,-1.323895,-0.36703366,0.07046962,0.8301437,0.42361640000000006,-0.12247969,-0.19969398,-0.42208248,1.1869923999999998,0.23457778,0.24915975,0.6333356,-0.254817,0.30006146,-0.36151198,-1.2691892,1.0209404,-0.8017945,-1.3092363,-0.22101137,-0.38639832,-1.6352608,-1.6946955000000001,-2.1916778,-0.097053945,0.7996267,0.9243288000000001,0.090835124,-1.0028281
DirectPBLN200,0.97612137,1.1678853999999999,-0.52663726,-0.7563821,-0.024237275,-0.052652538,0.7937496,0.6836612,-0.9581114,0.70343554,-0.30582783,0.35961884,-1.1338152,-1.4780953000000001,0.13632166,0.3698015,0.7332291999999999,-0.11860946,-0.50137025,-0.061934605,0.22625275,-0.4663018,-0.8597748,0.6268800999999999,-1.9135703999999998,1.2378056999999998,0.04121042,0.49142129999999995,-0.23172849999999998,0.15990336,-0.9269705,-0.55748767
DirectPBLN205,1.6539807,0.48081407,-1.2467295,-0.54525936,-0.19879185,-0.47258693,-0.21018720000000002,-1.5099125,1.8443487,0.39876884,-0.35494575,1.5270675,0.50372195,0.8729450000000001,0.49130535,1.8241702000000002,1.0315063,-0.56643784,1.3555099,-0.034693837000000005,1.0913503,-0.60145926,1.0777638,0.45005578,2.176269,-0.76046336,-1.2821973999999998,0.20665613,-0.41665602,-0.7707344,0.625713,0.12473893
DirectPBLN234,0.5851399,0.8260624,1.2413257,-0.06515016,0.2046014,-1.1050627,-0.82820714,-0.25916892,-0.5579687,2.6078474999999997,-0.8575966,2.0079002,0.8528389000000001,-0.03295441,-0.66461515,-0.54254156,-1.2430921,1.5503291000000001,-0.09321695,-0.39103895,-1.0672798000000001,-0.38457385,-1.2718377,0.5981231,0.2823498,1.5727427,-1.0926892,-0.7278986,0.40137670000000003,0.9735518,-0.75339735,-0.5308348
DirectPBLN046,0.042849988,-0.8639794,-0.60918546,0.12450975,0.016580582,-1.8747441999999999,0.9108223,1.0924075,0.36231855,-1.40978,-0.20408258,0.64110684,0.09933412,-1.725271,1.2549181,0.12735847,-0.56030935,0.40899,-0.68343216,-0.9113823,-0.20912245,1.973209,-1.1650661,-2.1981435,0.9610112,-0.10210968,-1.0786079,1.0831511,-0.26840073,1.0251421,0.0461421,-0.73227406
DirectPBLN022,-0.32275492,-1.2968915,-0.91969305,1.1102481000000002,-0.22386095,-0.86033165,-0.59715515,-0.5085321,0.22039825,-0.47305059999999993,-1.274235,0.22391473,-0.29521355,0.0037881136,-0.9946381,1.4549471999999999,-1.9689863,0.6150842,0.30299622,-0.51276773,0.99646544,-1.8391666000000002,-0.5769504,0.117398396,0.6428516,-0.30455738,0.5215529000000001,-2.0094125,-0.30861804,1.6080152,0.77632993,0.7919783
DirectPBLN199,1.8358811000000002,1.0288298,-1.1430321,-1.6983858,0.96086794,0.06609044,-0.34083304,0.88963825,-0.9042821,0.8636870000000001,-0.10418576,0.22467107,-0.3017,-1.3860136,-0.08545554,-0.13269278,-1.7857676,1.3584312,-0.030414924,0.14693806,0.35028338,-0.7788056999999999,1.8142452000000002,0.89859074,-1.7003202000000002,0.6961641,-1.5505153,-0.9400608,0.86090845,-0.27724472,0.4696867,-0.9724302
DirectPBLN114,0.8366244,-0.09312336,-0.8174315,0.56194425,-1.5644488,-1.5190477,2.0093017,-1.5532299999999999,0.11002278,-0.47383547,0.55205274,-1.1356044,0.7142045,0.73548204,-0.7868042,1.6075733,-1.0394338,1.6108018,-0.58940864,-2.2863295,-0.09623601,-0.3573057,-1.0039053,-1.218084,-0.9803924,0.37104770000000004,0.61111486,0.31103688,-1.0019722,-0.5112555999999999,1.2402739999999999,0.26358962
DirectPBLN110,-0.40629858,1.7672461,0.92337906,0.9634269,1.5579445,0.8043754,0.54372215,0.53266644,-0.49715059999999994,-1.052087,-0.024232239,0.9401665000000001,-0.80381024,-0.4868146,-0.019491568,-0.02072823,2.900979,-1.1557553,-0.41157633,0.7115300999999999,-2.0996335,0.89798963,-1.4708943,-0.1378904,-0.20186895,-0.71002364,1.1174030000000001,-0.11537534,0.42381080000000004,-1.1952865,1.9847921999999998,-1.2785757
DirectPBLN136,-0.39702478,0.35259193,-0.7119631999999999,-0.2853591,-0.5034797000000001,-0.68186784,2.7763534,-0.7893895000000001,0.26417083,-0.31554052,-0.9217813,0.19146006,0.08344348,-0.5254426999999999,2.2487342,-1.2317498,-0.64179903,1.1637448000000001,0.24274462,-1.3370178,0.0013327003,-0.9178492,-2.2836397,0.027829677,1.5985847,0.9845277,0.42096877,0.37883317,0.8073349,-1.5877745,0.92390037,-0.22617197
DirectPBLN339,-0.62619495,0.89899373,1.3762722,-0.6819129,0.71641487,-1.3101764,1.6279128999999999,-1.8165004,-0.46079937,-1.4156885000000001,0.9018663,0.6206329,-1.052762,-1.3870966,0.7277678000000001,-1.2240688999999998,-0.6789439,-0.41212416,-0.35591874,0.31848574,-1.531074,1.1657678,0.24092487,-0.35078928,-0.95947516,1.2927739999999999,0.62429976,-0.08087598,-0.32610059999999996,-0.07275769,0.46118122,-0.47985196
DirectPBLN145,0.49845862,1.1353924,1.1554712999999999,0.023654982,0.93140984,-0.104943566,-1.2344515,0.34141827,1.1893685,-0.26555187,-0.5718936,0.0070280433,0.22432387,2.2099863999999996,-0.31918338,-0.48794620000000005,1.7407096999999998,-0.1197886,0.29522803,0.6688586999999999,1.875157,-2.1372607000000006,0.88347024,-0.12725398,-0.9581697,0.37642872,-0.10855782,-1.1424005,0.11558729400000001,-0.30132073,0.43302307,-1.2074063
DirectPBLN254,-0.03427738,0.14089745,0.9551279,0.04412414,-0.035921097,0.37709397,-0.66488534,-0.82134277,-0.4566418,0.40625300000000003,0.14108692,1.983053,0.7800176,0.5797844,-0.27518266,0.15198106,0.30889767,0.47076118,-0.48461503,-1.2954667,-0.12613648,-0.8690424000000001,-0.35018364,-0.25318953,0.117563844,0.75061244,-0.03158474,0.06358534,-0.076196045,1.4274301999999999,-0.14615995,-1.0264072
DirectPBLN010,-0.4005909,-0.68411463,0.44761902,-0.004328847,-0.6031531,0.6502156,0.5962132,0.7707933000000001,0.9571109,-1.4364569999999999,1.7992742,-1.6717436,0.5564001999999999,-0.7579689000000001,1.7153536,2.248133,0.5058589,-0.22300738,1.8449321,-0.62619454,0.50537074,1.3591201000000002,-0.55439824,-2.1622825,-0.033495784,-0.9214779000000001,-0.025897457999999998,0.47421843,1.6005466999999998,-0.7126134,0.8133594,-1.887471
DirectPBLN194,-2.0210295,-1.0156924999999999,0.43813327,1.7245772000000001,0.038337126,-0.0004915595,0.6526279,1.8035656999999998,0.124470234,-0.11381596,0.82462204,-2.0749002,0.06295539,-1.7149279999999998,-0.6709715999999999,0.056838512,-0.097269915,-0.26014596,-1.602539,-0.67411625,-0.92458177,-0.7722880999999999,1.0782009,-0.11698437,-0.9832027,-1.8178041,-0.33938026,-0.57356554,-1.5112113999999999,0.707925,-0.8719212,0.64701515
DirectPBLN142,-0.3871466,-0.25800395,0.6923163,-0.018859223,-1.0583280000000002,-3.3748217000000005,1.2476141,0.109025806,0.5442383000000001,0.9488635,-0.49921465,0.10528380400000001,-1.1251628,0.09383446,-1.5146645,0.73654526,0.11204519,0.9273654,-0.23407325,1.3123102,-2.0680118000000003,-0.7555808,-0.6800027,0.5223717000000001,-1.3335232,1.0779438000000001,-0.66932476,-0.8138932,-1.2435985,-0.6599046,0.33543766,-0.183652
DirectPBLN193,-0.065023005,2.181987,0.035806466,-0.81766206,-1.0943091,-1.0442985,-0.65281117,-1.2268621000000002,-0.64704233,-1.730759,0.11484945,0.79794145,0.45186620000000005,0.6232709,0.8163545,0.1590631,1.4361491000000002,-2.1288202000000003,-1.1954787,-0.45144355,0.068211555,1.1724354,1.0121417,0.11863449,0.8054571999999999,0.60514283,-0.9603168,-0.60647255,0.049742877000000005,-1.008435,0.7621952,1.0457702
DirectPBLN139,-0.035410255,-1.0733905000000001,-0.75490624,1.2954527,-1.7746970000000002,-0.7108799,0.97410154,-1.3536934999999999,-0.77675676,-0.88799846,-0.9526036,-0.8390994,1.7233737,-0.8584961999999999,-1.1047223999999998,-0.3517573,-0.43945265,-1.7233813999999998,2.177988,-0.6378680999999999,0.98827565,-2.0527415,0.55902565,-1.5417157,-0.38753584,0.34187123,-0.90207195,-0.58393127,0.9944790000000001,-0.07649998,0.26421034,-0.6989641
DirectPBLN135,-0.08280900000000001,-1.2524251,0.017882928,-0.52190894,0.78296995,-1.9594371,-0.8177085,-0.70425844,-0.90712047,1.3113205,2.200968,0.33865184,-0.6620389,-0.042300254,-2.0599651000000003,-1.7077688999999998,0.6484924,0.98515034,0.33864808,-0.89464235,0.028754592000000002,0.3548502,1.2380943000000002,-0.7728499,0.7072144,0.28287512,0.6727126999999999,-1.5032575000000001,0.81753826,1.4822056000000001,0.95076835,-0.9001655999999999
DirectPBLN100,-0.88216954,0.039189547000000005,0.3011275,0.9599231,1.4256332,-0.8599860999999999,-0.66388166,-0.64866066,0.36681548,-1.7426124,1.2596495,0.9411619000000001,-0.6868632,-0.19338694,1.5374603,0.66986775,0.7272341999999999,-1.0891886,-0.5875739000000001,0.9704449,-1.0223621999999999,1.7709221999999998,1.0162942,0.79097337,1.2172664,0.28233138,-0.9944879999999999,0.16091570000000002,0.45765543,-0.3056717,0.37537503,0.45144796
DirectPBLN317,-0.16196448,1.4416475,0.16798806,0.76242244,-0.04326412,0.91247714,-1.6911314999999998,-0.15284967,0.7676455,0.8721037,0.30009058,-0.13404960000000002,1.7057183999999999,0.5126757000000001,-0.31455209999999995,-1.5502541,2.4580312,-1.3777678,-0.78751624,-0.035699785,-0.22440979,-0.7960833,-0.32672656,0.39574742,-0.052223265,0.64893454,-0.7226279,1.1121923999999999,-0.17246443,1.0795107,1.3108809,0.34539464
DirectPBLN257,-0.13436115,0.21272114,1.0669823999999999,-1.0594757,0.4051415,0.9831103000000001,-0.9659718,0.45233909999999994,-1.9835613,-1.009682,1.9033856,0.24368796,-1.0289156,-1.2989371,-0.20674574,-0.3989455,-0.88210297,1.250701,-0.6894155,-0.49849743,-0.13151173,1.3603326,0.5472111999999999,0.25624028,0.13121217,1.2178165,-0.14555623,-1.3816135,0.5803233,-0.14035964,-2.070478,-0.6045305999999999
DirectPBLN096,2.4425778,0.79736495,-0.40660548,-0.23808673,0.090173185,-1.0897205,-1.3850698000000001,-0.49692359999999997,-0.27420262,-1.7303764,1.3698553999999998,0.07110554,1.3448498,-1.8845878,0.5265063,0.61325496,0.9268254000000001,-0.9939412000000001,0.3802243,-0.15244961,0.8840281999999999,-0.14388654,1.3937469999999998,0.86250407,1.1300727,0.71860415,0.13492490000000001,-0.7459695,0.29217947,-0.12049802,-0.13582078,-0.19124025
DirectPBLN217,-0.23009610000000003,1.3831177,1.3287201000000002,-0.14844248,0.35205513,0.833559,0.04153651,-0.8640178,-0.05178243,-0.66925,-1.067102,0.35987090000000005,-0.27509248,0.53617275,-0.35470733,-0.8054597,0.5691217,-1.4057685,0.57432973,1.5653799,-1.9435639,-0.47943450000000004,-1.0373901,0.7742207,-0.51855403,0.57911694,-0.53744495,0.30702084,1.559498,3.0339901,0.34967459999999995,1.2626126
DirectPBLN358,-0.5975661,-0.06788356,0.36433095,-0.36509323,0.21343368,-1.0755104,0.35802890000000004,-0.025982464,0.6901875,-0.15302148,-0.94307375,-0.09617993,-1.4663354,-2.0304935,0.5405760000000001,-0.7816614000000001,0.743835,1.1642101,0.19961882,0.33910286,0.22496063,0.050680228,1.9326832999999999,-1.2717562,-1.0131145000000001,0.6858051,0.65837586,-0.6899360999999999,0.9885451999999999,0.0006213691,1.0352337,1.4200499
DirectPBLN375,1.458016,0.40750414,-1.7873477999999998,-0.87464267,-0.71199834,0.5107595,1.7243328000000002,-1.0910440000000001,0.17210823,0.1683986,0.54567486,0.8614101999999999,-1.05368,0.68118227,-0.16622648,0.8538049999999999,0.5466448,-2.001659,-1.2510217,0.47750240000000005,-0.39689159999999996,-1.3058016000000001,1.2237598,0.59854573,-1.3792846,0.1887046,-2.8072371,-0.73432106,0.78365815,0.5091295,-0.514642,0.5225822
DirectPBLN185,-0.25586814,-0.80446213,-0.43846285,0.9645893,0.30466142,-0.18106556,-1.2529027,-0.20667654,0.25171006,-1.317986,-0.51638454,-1.0621855,0.10812783,-1.7937386000000002,0.6049306,-0.8455391,0.7303170999999999,1.4626788,1.0108982,-2.9047353,-0.030791521000000002,0.23093602,0.47232145,0.5149802,0.7417705,0.4469385,-0.73758054,-0.39320278,0.08444548,-2.6009884,-0.99033797,-1.2436308
DirectPBLN132,-1.3649321,2.3421545,0.98595095,-1.465914,1.3502268,-0.21382582,0.858728,-0.26382533,0.28515917,1.4304053999999997,-0.08014434599999999,0.6475215999999999,-2.2130299,0.5025132999999999,-0.1331701,0.57494754,0.86251944,1.3886709,-0.16513158,-0.304176,-1.0316341,0.19151189999999998,-0.19777316,0.15184577,-0.11533287,-0.29844874,-0.23911192,-0.7224723000000001,-0.35506958,-0.09414923,2.7608094,-0.56467724
DirectPBLN301,0.03398642,-0.0069400966,-0.5729331,-0.3122218,0.5247599000000001,0.24527681,0.37569946,0.21504325,0.9274404,0.07062501,-1.2267514,1.219739,0.8892781999999999,-0.041233778,-0.076811045,2.074432,0.6379326,0.69330114,-1.6641756999999997,-1.0669178999999998,0.64325154,-1.7021087,0.10193318,-0.033401594,-0.18496071,0.27010232,-0.41989565,-0.85188735,-1.5165839,-0.12249639999999999,0.06340551400000001,-1.1278691
DirectPBLN117,1.6236155,0.36307943,-0.45944703,1.5316207,-0.10298473,0.107085235,0.6856369999999999,3.0431154,-1.5777752,-0.39163157,1.7536273,0.38014042,1.2754499,-0.7140503,-0.6218324000000001,-0.17573306,-0.05316797,0.34779918,-1.5244862,1.8059596999999998,0.64286983,-0.2816827,0.47606689999999996,0.022439301000000002,-0.31099448,0.42796844,0.49433684,-0.9570662,0.34551835,0.27287334,0.35297275,-0.7763684000000001
DirectPBLN133,-1.3502005,-0.06775336,0.29156309999999996,-1.4711551999999999,0.5211859000000001,0.76881087,-1.2772558999999999,-0.10890162,0.95245796,0.95736694,1.062768,0.1392271,2.5322967,0.15979010000000002,-1.0172081,-0.9275254,-0.33349076,1.4577583,-0.22927582,0.0016701669,0.28119373,-0.41581875,0.5442313,-0.32381129999999997,0.24962674,-0.2033988,-0.045809925,-1.1023971000000001,0.18934119,1.3804059,-0.7583548000000001,-0.03313911
DirectPBLN324,0.42253652,-0.25542998,-0.77466226,-0.8794011999999999,-0.29727757,0.07382023,2.3929810000000002,0.6918669,0.54667425,0.78490543,-0.2591636,-0.42440277,0.05421719,0.040856022,0.98768604,0.66913813,1.4231818999999999,0.89112246,-0.43514362,0.43702275,-2.2138033,0.7190709,-1.3399351000000002,1.0938871000000001,0.5682144,-0.45925509999999997,-1.0887218,2.0203323,1.433216,-1.3468823,1.1449194,0.028252184
DirectPBLN265,-0.45595676,-0.591206,0.9130690999999999,0.50835425,-0.7942621999999999,-0.5829123,-0.1333662,-2.5005279,-1.6492398999999998,1.9927970000000002,0.09474426,-1.2175658999999999,0.087132245,0.8601236999999999,0.5014327999999999,-0.6342939999999999,-0.18146843,2.1246176,1.1365100000000001,-0.31046325,0.59415543,0.14531179,0.6841636999999999,-1.7527853999999998,0.059675932,0.6374911999999999,-1.7790865000000002,-0.18404391,0.12969556,-0.41320023,-0.5244167,-0.4367745
DirectPBLN362,-1.4982338,1.1052973,-0.119948,-1.2479584,-0.55267847,0.9831421,-0.21995813,0.6672642,-0.7137948000000001,-1.152967,-0.09287345400000001,0.016643398,-0.27406633,0.025954723,0.31781977,2.2081413,1.1328822,0.12785846,0.94109595,-0.37835824,-0.39625013,0.69781446,1.9363542,0.51236945,-1.0907906,1.4215306,1.0218761,-0.5395895,-0.8738681,-0.78816175,-0.99422455,-0.006246715999999999
DirectPBLN298,-0.5612585999999999,-0.80711824,-0.63751835,1.0334643000000001,0.8039558000000001,-0.21883214,0.40841705,-0.56711227,1.6902051,0.47381899999999993,-1.2854075,0.6047826,-2.186697,0.59070295,0.6109066,-1.827996,-1.5993143,1.2442389999999999,-0.28277972,0.6011721999999999,-0.059236154000000006,1.1784867,-0.23358342,0.93029624,-0.94685733,0.01124841,-0.085684896,-0.19704336,2.7349217,-0.6434283000000001,0.60786253,-2.082859
DirectPBLN197,0.5514824,2.185973,-0.61507773,0.37600976,-0.93603635,1.3127927,-2.7246554,-0.009704441,-1.7014490000000002,-0.3880098,0.5708506999999999,-0.15813336,1.2687361000000001,0.01368922,-0.254592,-2.1794113999999998,1.9608221000000001,-0.77180153,-1.0473697,1.1094749,1.5063225,0.020531118,-0.07014751400000001,-0.05749564,2.9494564999999997,0.18209851,0.30217695,0.15123141,-0.37548298,-0.13937484,-0.031918287000000004,-1.447934
DirectPBLN178,1.0688188,0.88918775,0.31472018,-1.6046343,-0.12331605,1.4869311,-0.1128059,0.7018399000000001,0.56194997,-0.21824777,0.1894725,-1.2028545,1.3200733999999998,1.5332687,-0.1680497,-0.35560656,0.44727844,0.809944,0.3122227,0.94997174,0.058961377,-0.53019285,0.27856279999999994,-0.3557143,-0.021386243,0.79248655,-0.9114736999999999,-1.5047784,-0.32189888,0.15465337,-0.1287663,1.1646508999999998
DirectPBLN239,-0.6387944000000001,-0.35570229999999997,0.18315351,-2.2824612,-0.7966579,-1.0328921,-0.53035843,-1.4000618,-0.3011822,-0.40545326,-0.13003802,-0.590973,2.2328904,-0.38697237,0.96538717,0.46207216,0.7461667,-0.49066466,-0.82641363,-2.6223023,2.6023512,-0.44871703,0.21009287,-0.26013914,-0.20011836,0.41908425,-1.1848623,-0.10785532,0.52509916,1.7996075,1.240164,0.38778347
DirectPBLN035,-0.053965032,-1.2109771,-0.3328021,0.6449347,-0.76967716,0.5507510999999999,-0.8752298000000001,0.16725373,0.24375947,-1.7045337999999999,1.3896073999999998,0.95577675,-0.24098873,0.12806019,-0.04367292,0.13378620000000002,0.15906942,2.6686156000000003,-0.22142544,0.94226146,0.5606973000000001,-0.32062244,2.6335167999999998,0.5461010000000001,1.2129933000000002,1.7783833999999998,-1.7475595000000002,-0.5285774000000001,0.5716515999999999,0.07867038,-1.8241856,0.46621516
DirectPBLN170,-1.470305,3.3544292,0.14008373,-1.4708035,0.6685721,-3.4353461000000003,2.3023057000000002,-1.5623703000000002,0.37821093,-4.182654,-0.44865596,-1.6986998,-0.5209484000000001,-3.2177274,1.6406968999999998,-1.0709859,2.709124,-1.5684042,0.9230443000000002,-4.5496087,3.1528845000000003,-3.6410387,-0.66444606,-1.8247723999999999,-0.27859908,2.343005,2.6906218999999996,1.1165867,0.79860616,-2.9907622000000003,2.8740678,1.2360023
DirectPBLN349,-0.22917366,1.3067496,0.43930349999999996,0.20246029,1.9059415000000002,-1.2292805,0.13856173,-1.5310072,-1.6645676999999999,-0.70871156,0.46870244,0.1664537,0.12798744,0.29142472,2.6148352999999998,1.7465363999999999,-0.7947900999999999,-2.14427,-1.3514806000000001,0.6377286,0.9359132,0.034436584,-0.0031085014,0.7032925999999999,-0.9764459999999999,0.16427141,0.89142585,-0.29908204,1.2431295,-1.6805573,-0.24765527,0.18346402
DirectPBLN183,0.67787766,1.4078838,1.7924631999999998,1.0153524,1.9404868999999998,1.25668,0.69879234,-1.2865567,2.5207097999999997,-0.94010305,0.4865697,-0.24310991,1.4159817,-0.8611479999999999,0.18953383,-0.747855,0.6029985999999999,1.9108646,0.09063389999999999,-1.4789225000000001,0.12754375,0.06539243,-0.32497197,1.5168853,-1.4527618999999998,0.79500175,0.8822283000000001,-0.94328463,-0.9562655999999999,0.41557217,-0.44695290000000004,-1.0264924000000002
DirectPBLN163,-0.73337734,0.7341188,-0.069000006,1.1676431,0.52973753,1.2302223,-1.3805549,-1.7522403999999998,-1.4426506000000001,1.1098886000000001,0.34199736,0.5313131,0.23477954,-1.013488,0.5054829000000001,0.40363327,0.31524172,0.431453,0.943974,-1.3383638999999998,0.39155394,0.62000275,0.13262695,0.21231018,0.021937132,-0.851806,-0.35904312,2.0052612,-0.16542904,-0.2770127,-1.6251646999999998,0.7958664000000001
DirectPBLN252,0.04154683,1.2298428999999997,0.7626191999999999,1.4879318000000001,-0.15374133,0.96948767,-0.042514145,-1.2689918,-0.37505803,0.26377276,-0.84416103,2.076044,-0.032447502,-1.2405728,-0.9409685999999999,-0.64294916,1.1987318,-1.6168813999999998,-1.0144932,-0.32931423,1.0327652,0.022676482999999997,0.44716004,-0.79989755,-0.25180337,0.7559123000000001,-0.65801346,1.8206080000000002,0.47337204,-0.6422454000000001,0.26249915,1.6987054
DirectPBLN274,0.37753868,0.84566855,-0.15951458,-1.0976181,1.7794178,1.278455,-2.2513971,0.46181375,0.31762826,0.5467748,-0.49874407,0.06715167,-0.20338461,0.15788221,1.1776507,-0.68016243,-0.46629499999999996,1.2371088,-0.6108318,-1.1709908000000002,0.40263975,-0.78027505,2.2993786,-0.14504312,0.22920051,1.1360354,2.0019927,0.85229456,-0.36115438,0.15994382,0.8175838000000001,-0.93941605
DirectPBLN283,0.18109947,0.33800277,0.19436881,0.44925743,-0.43785018,0.6996344,-1.3797169,0.96454364,1.5915853000000002,1.8231792000000002,0.09558433,-0.6698968000000001,0.07710457,1.3895594,-0.69453615,-1.6399016,1.3176085,0.8711190000000001,0.16893023,0.7381486999999999,2.088604,-0.7945014,0.7704929,1.8469955000000002,0.28265005,0.7278538,-0.028076827999999998,1.2375088,-1.6930183,-0.35121882,-1.2863061000000002,-1.3721416000000002
DirectPBLN098,0.6389148,1.1125914,-0.0012426376,-0.6202918000000001,0.650017,0.017583013,2.1040497000000005,1.3733013,1.3202527,-0.95393384,-2.0762973000000002,-0.2460109,0.78561854,-1.2773261,1.409354,-0.10365686,0.6445042,1.2043298,0.36377020000000004,-0.95868725,-0.015750619,0.39636555,-0.76639605,-0.008683622,0.30279163,0.8708231,0.5096599,-0.759404,1.2934946000000003,-0.10239538599999999,0.13178648,-0.38700792
DirectPBLN055,0.19603062,1.2432045,0.12148106,-0.119523466,0.30361748,0.47105217,1.3889962,1.4549843999999998,-0.37711456,-2.8123438,0.43785536,0.2535731,0.024751007999999998,-1.3867276000000002,0.43255192,-0.060165584,0.4123011,-1.7221301,0.33913642,-0.38628823,-0.87116826,1.3152876,0.7288015999999999,0.22297445,-0.9439568000000002,0.013207942,-0.8496727,-0.6530256999999999,-0.44424093,0.09826399400000001,-0.00019506365000000002,-0.18955609
DirectPBLN066,0.43801135,0.5711347,-0.84932745,0.46864378,1.4905646000000001,-2.8314574,0.19753479999999998,1.1921805,-1.6710839,-1.4381838,-0.0045977663,-0.94665754,-0.94392014,-1.6875727999999999,1.2220912,-1.0091954,1.6084641000000002,0.73669374,-0.2693699,0.5151441,0.5621473000000001,-0.4398281,-0.80960023,-0.8487728999999999,0.2595083,0.256106,0.35102355,1.5102082000000001,0.72828555,-1.2944773,0.6231978,1.052187
DirectPBLN281,1.5499625,0.5398821999999999,1.3150258,-0.32100794,-1.7253033,0.7924249,0.7560526999999999,-1.9761126,-0.7097743000000001,-0.21953994,-0.03429249,0.4760116,-2.0188754,0.7216755,-0.007640332,-0.48841,1.1607823,0.10978046,0.33065587,-0.2882498,0.26104970000000005,-1.9418354,-0.50177157,-1.1478973999999997,-0.3162975,0.9088006999999999,0.7269840999999999,-0.78412867,1.6149335,-0.5925001,-0.24146461,-1.5195847
DirectPBLN155,-0.258044,-0.59260994,-0.17751512,-0.008235441,1.0578483,0.27279273,-0.15398204,-1.049318,-0.20042293,-0.06682794,3.3062443999999998,1.4771116000000002,0.40932855,0.12967232,-1.8347076,1.0684824,0.5966288000000001,-1.2270343000000001,-0.18629825,0.047458097000000005,0.6088856,-0.77298695,0.9429290000000001,-1.8443241999999997,-1.9915714,-0.36166966,-2.8305453999999997,-0.7979752,-0.39278525,0.26136926,-0.5966465999999999,0.27901584
DirectPBLN020,0.8479099,0.33727044,-0.2509858,-0.572866,0.2155962,-1.2116733,0.46935403,1.0223832,-0.11741942,-0.042762123,0.5378685999999999,-1.4141736,-0.74143505,0.38561059999999997,0.9218708000000001,-0.82394516,-0.24157614,-0.55636364,0.3343163,-1.0405018,-2.307407,0.17810488,-2.2527098999999997,0.8298690000000001,-0.048682212999999995,0.20605114,-0.4338077,-0.69368696,1.230437,-0.7146033,1.388483,-1.218243
DirectPBLN369,1.2930371999999999,-1.2138212,-0.26205707,-0.72811866,-2.3106976,0.42552453,1.1818547,0.13261735,0.6943238,-1.3248147,0.66698664,0.17471547,-0.5445217,1.551901,-1.1939411,-1.2403712,-0.9290287,2.1815064,0.14681098,0.0552682,0.39268732,0.3760019,1.2954021999999998,-0.75736976,1.1312468,0.14936402,-1.7310596999999999,-2.2908814,-0.29385954,1.9985871,0.56452644,0.8753062
DirectPBLN151,1.3643444,1.021558,-0.7144016,-0.12905836,0.88428646,1.1064584,0.77496505,-0.28689697,0.19066957,0.06862748,0.14116552,0.6620215,-0.062371284000000006,0.81037194,1.0107946,0.60717964,0.08657583599999999,-0.5798438,-1.2627057,-0.7994299,0.97792125,-0.4305999,-1.8282504000000002,-0.5046402,-0.47838977,0.19725962,0.31736752,-1.6517921999999998,0.8755055,1.7969703999999997,0.43394858,0.26221153
DirectPBLN122,-1.6714456999999998,-1.8135997,1.1659734,-0.9879155000000001,1.289401,-1.2913113,1.2213545,1.004575,-0.5205876,-0.9341938,-0.90072465,0.6783145,1.3922086,-0.60667115,0.64762557,-0.27109838,1.7813456,0.76607746,-0.34968376,0.9026947,1.6404145,1.2571288,0.88877636,0.46897150000000004,0.34715202,0.39931965,-0.9125969999999999,-2.436775,0.26912475,-1.2035381,-0.23357070000000002,0.86478937
