feature_id	taxonomy	control.1	control.13	control.15	control.16	control.18	control.19	control.20	control.22	control.27	control.28	control.29	control.3	control.30	control.31	control.38	control.4	control.40	control.43	control.45	control.5	control.6	control.7	control.8	FIBRO.1	FIBRO.10	FIBRO.11	FIBRO.13	FIBRO.15	FIBRO.17	FIBRO.18	FIBRO.19	FIBRO.2	FIBRO.20	FIBRO.21	FIBRO.22	FIBRO.23	FIBRO.24	FIBRO.25	FIBRO.26	FIBRO.27	FIBRO.28	FIBRO.3	FIBRO.4	FIBRO.5	FIBRO.6	FIBRO.7	FIBRO.8	FIBRO.9	our.control.18	our.control.19	our.control.22	our.control.23	our.control.25	our.control.4	FIBRO.29	FIBRO.30	FIBRO.31	FIBRO.32	FIBRO.33	FIBRO.34	FIBRO.35	FIBRO.36	FIBRO.37	FIBRO.38	FIBRO.39F	FIBRO.40	FIBRO.41	FIBRO.43	FIBRO.44
ba7e83058912eb1145992b628e248bdb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0	0	314	0	0	0	0	101	713	0	450	206	239	0	0	391	848	0	636	54	16	0	67	0	0	16	0	0	0	0	0	27	215	155	0	0	0	0	1497	2042	1254	368	0	359	0	0	0	0	2122	1935	0	1821	0	324	102	0	72	42	0	89	72	0	0	0	170	225	0	0	0
3cc1ec01df1e8068c76baeed4c611478	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0
4f13fa6883e629e697ce68aea2d2e4f7	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	36	0	0	0	0	0	0	0	0
ae7ff0c555fc8d7096ce4be7f92aba35	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__	0	0	0	24	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ef2ee92a950ebb6ccd1cf5b875bdf6d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__inulinivorans	69	0	0	18	0	0	0	0	41	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51273d99c31623782439d08ad30fa823	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	0	29	16	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c303702d470b39abc94b9b876c0995a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	0	0	0	6	0	0	0	0	0	22	0	5	0	0	8	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	8	0	0	20	0	0	37	47	12	0	17	0	0	0	0	0	683	0	13	0	0	0	0	0	0	5	0	0	0	0	0	0
15aa2209a34dae260f083004f498437d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1dad1424189808cd7f19ad583b5a414e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0	0	0	0	0	37	0	37	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	23	0	0	0	19	0	0	21	0	0	0	65	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	73	0	0
31ea2db850ac859e9bca8e2d0705a22e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0	66	0	18	0	13	0	0	0	0	0	0	0	0	0	0	0	176	35	0	0	0	20	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	72	0	0	0	6	0	0	0
6bf8830178cea26637668ab325fe8028	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14	0	0	157	0	0	0	0	0	0	48	0
e3b405a276181de755cde483f8e53193	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a11417465f758287331e5bd6781f1cdf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__onderdonkii	0	211	464	49	1137	93	88	26	0	69	24	596	16	17	66	0	117	0	17	0	2584	805	56	0	0	354	242	0	75	16	46	55	0	0	6	0	0	81	43	43	88	0	3235	0	0	70	0	28	133	87	29	0	0	392	0	50	19	0	0	0	23	0	0	141	0	75	19	0	0
f61202ae284975d50c63aba9c5525de1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0	110	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	825	0	0	0	0	0	130	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
9717771bcceb7d068b91ce911badf6fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	927	140	303	173	600	127	355	185	241	285	0	0	750	9	38	0	245	1254	0	0	341	25	91	0	123	1095	167	238	0	320	95	545	91	0	82	278	100	0	0	0	0	0	70	154	0	368	0	572	0	0	5501	195	49	642	107	0	59	0	172	0	0	0	0	72	280	95	0	50	0
53e0b7a0373904b7edc1a74458824f3f	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0	0	0	11	0	0	0	97	0	10	10	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
e0edd52638e22dd208398f343ef5d6be	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0	20	0	14	10	0	71	0	0	26	0	0	43	0	12	0	30	0	0	0	156	12	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	14	0	26	87	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	30	0	0	8	0
76068dd8e79ddb0532c2968e55445f77	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0	9	4	0	0	7	17	16	0	13	5	21	0	0	0	0	3	9	8	0	0	14	6	0	0	13	0	0	0	0	3	0	8	0	0	0	30	4	11	11	0	4	6	7	0	0	38	9	3	0	0	0	5	0	0	0	0	4	0	3	0	0	0	0	0	8	0	0	0
ec55019dee3b3b8ffdbddd99c453fa48	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3945e452a4baf61a43d7ca0f4428f59	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0	0	0	40	9	75	0	15	36	17	0	65	249	0	0	17	0	0	9	23	0	47	0	20	19	0	0	0	0	76	0	163	0	43	14	274	0	11	309	0	0	64	0	218	0	0	0	0	0	0	0	0	0	289	0	0	110	5	0	15	22	0	0	0	0	0	47	0	18
00fb0c5d5cf0a4e5cc959ce9ef3df63e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0	0	0	0	8	0	9	0	0	0	66	10	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	14	0	0	235	0	12	0	0	0	0	0	0	0	20	8	0	9	0	0	0	0	0	4	8	0	0	0	0	0	0	0	9	0	0	0	0
4b00b451cbeddfb4f5dc7c12664a63b0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc28cecb4b699491e6701330203c487a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	2629	0	241	837	0	648	0	444	28	2780	46	361	1501	0	0	14	0	0	0	16	105	4069	732	0	0	80	0	0	6	0	0	0	0	0	2889	0	0	56	0	0	4449	492	0	0	0	0	0	414	0	0	0	0	108	0	0	0	591	22	374	0	45	0	0	0	0	0	263	9	0
605a25cd58c84cfaa790d229809e3f4a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	7	68	0	60	33	48	0	0	0	0	0	641	11	0	17	0	4	64	108	80	602	190	0	0	19	30	34	0	44	0	4	32	424	8	0	0	105	110	55	0	0	0	121	0	0	22	39	87	48	0	21	15	62	0	0	3	0	0	0	0	136	21	0	61	114	16	23	9	25
e62ac5d6d6574af791c02218e83ef92d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	60	7	0	0	0	0	58	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
d52395de84b2061adf38b2690769ef4a	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0	0	0	0	0	16	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da15a64efabb0f95aebbbf997782b00d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	17	0	0
e45a6f44b867b3c39a62df064f8ea4c9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	12	22	0	0	0	0	0	12	11	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16694f60ae30a69bb51b75f549ca4084	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	14	0	0	0	0	0	0	77	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
e914a34a95ef8d66963fe25c9ec1c2cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f27ffeff57ffafbfc4c4c4172392f5ec	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0	0	0	0	6935	354	0	203	80	0	0	356	0	0	0	190	0	0	0	297	0	2539	961	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	440	0	86	0	455	0	0	0	0	0	0	15	0	50	0	0	0	0	0	221	121	0
7a47010f77b3e130aed4f51d22c73d84	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0	0	0	9	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	14	0	0	0	0	0	5	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2
8fb4a2d54975be0c5fc024c9b704913e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0	0	17	0	0	0	0	0	0	0	20	0	0	16	0	0	0	0	0	0	0	0	0	0	0	34	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f517223a60108fd4f116e14f8156c526	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0	66	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	443	0	0	0	767	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce18114a9bffb009425ab385ecbd17ba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	65	9	21	0	34	0	21	0	14	0	46	18	12	0	0	0	41	21	0	0	14	21	13	0	0	140	0	0	0	0	0	0	16	0	0	0	12	13	0	0	26	0	0	0	0	0	60	22	0	33	92	105	17	26	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0
ec3cb62a06564efc19ec7c401b59fc9b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f0f94d572a0161d6b4a404de6e2e9d40	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]	0	0	0	0	2160	610	0	0	0	0	949	2754	448	0	0	0	0	0	257	0	846	0	0	0	61	0	0	0	0	0	0	253	0	413	0	0	0	0	0	0	2226	671	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	124	0	0	0	968	0	0	258	0	0
316942d31de4aed4b1aa090ff84efb4a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	29
6a0936fc738fc6b79dea5b1af210c5fe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	4	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2	30	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	6	0	0	0
7be0ed49c22fe946e6998028c75a0b35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0	0	0	0	0	0	0	16	0	0	0	89	0	0	36	0	0	62	0	61	0	65	0	0	0	0	171	0	0	0	0	0	112	0	0	0	0	0	132	0	0	64	0	28	0	0	81	66	0	0	0	0	28	44	0	0	0	0	0	0	41	0	0	6	0	0	0	0	0
9cc1208c52fcdd43ee4c623035549fd8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0	15	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	15	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342b5e9d992673487b3581e850727e9e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0	0	0	0	133	0	24	17	0	0	0	0	0	0	0	861	11	0	57	0	0	27	0	0	0	0	0	6	464	8	34	0	9	0	44	24677	5	34	8	0	0	0	0	0	7	0	0	0	0	6	0	0	50	355	6	0	0	88	0	0	0	0	0	0	0	0	0	0	0
e06c4f1e42abfffe6409fad2538bdb48	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51a5a9d837ae5f4cfb89eca6ef31fd4f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	1965	1309	994	1406	604	245	1931	3470	1025	534	1807	652	2273	904	3992	1377	1669	152	3794	1369	2467	1486	572	5323	4747	179	3814	0	4130	2555	3158	78	465	2531	1889	23	2101	611	202	1430	1938	1257	1195	940	308	1183	0	815	2801	692	958	1088	1058	2915	272	1267	1280	1052	1353	1122	237	489	0	471	0	503	239	864	110
ff401caf3301f7f3f621aef187050930	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	33	4	0	0	20	0	16	0	16	3	0	0	0	0	0	0	0	0	4	0	0	21	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
2630aeddaaba8449c64945e0fd2b03b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	434	1904	1270	767	1754	132	337	218	40	453	150	404	1537	31	360	127	408	1106	89	61	149	486	112	17626	3457	684	0	0	198	14830	0	0	167	429	2100	0	3320	51	41	384	403	45	229	798	0	0	537	2740	1332	434	955	666	37	1184	309	1051	646	24	441	348	0	0	8739	0	0	781	240	44	0
0d73b8b2b1782306f3a7b8951470fea0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	22	156	24	73	104	52	90	47	13	38	32	150	85	0	12	7	70	93	142	68	23	54	21	81	19	67	0	0	0	28	55	9	99	141	599	0	48	45	1276	68	57	59	0	37	55	0	290	65	50	58	86	31	13	7	0	19	34	0	101	0	22	0	0	0	7	5	0	10	8
9a033ed9e8aad03a473ce41b51183996	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
e0ce48b988df7e0f421ec1069dd5639f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	11	0	0	0	0	0
15c8dc1ff2d85a3a04124f1e89546f93	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
73458cb7ed791e71ac03add4b242fd33	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1681	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3744ee44399c735be0b43abdc2c5f67b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	14	0	0	0	0	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99ca20eb949aeea038a94360deed759e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	59	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	175	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce0e263874d4d9f469ef610d17a5dc89	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0	153	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	9	10	52	0	0	0
2ba92b8e609af2988f17294343cf04f2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
42feb579542bb80391fb7c7422165acf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0	0	10	0	25	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa11947b918cf07a1d9e50c071ade047	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0	0	0	0	11	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc82f727c50bd58e2fda3b7c90d32583	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	41	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	144	0	0	0	0	0	0	0	0	168	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
fa045f5df8b825bc8e8530425bc4e7d0	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	3	7	0	3	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1dc1ac64f36b45ac238c088caa49c0f4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus	0	0	0	0	1536	0	0	0	0	230	0	0	0	0	0	0	0	0	0	9	0	0	46	0	0	0	0	0	0	0	0	0	0	972	54	0	0	0	0	0	0	0	982	295	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	119	6	0	0	0	0	0	0	0	0
dff42538e2d337ff955ae786d9f87e7d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
52b2af012b9957180828a9e8f40a8e87	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	244	76	86	0	54	0	0	17	0	0	0	26	0	46	22	20	23	90	35	0	0	57	28	107	0	49	12	0	0	0	0	0	0	0	0	0	41	0	0	124	0	106	0	29	19	15	13	19	127	15	20	0	16	67	19	0	0	17	0	0	0	0	0	0	14	0	7	13	0
